"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2024_NEG_Y-EV_1_CTRL_Run89.mzML",-3.1643,3.1118,-0.62903,-2.3719,1.1034
"2024_NEG_Y-EV_2_CTRL_Run118.mzML",-2.3077,-0.25327,-1.0692,4.0031,-0.87107
"2024_NEG_Y-EV_3_CTRL_Run139.mzML",-1.5707,-4.4508,1.4781,-1.5609,-0.22065
"2024_NEG_Y-p10_1_Run104.mzML",2.4145,0.47219,-1.4029,-1.2614,-3.8933
"2024_NEG_Y-p10_2_Run130.mzML",2.7918,-0.96929,-1.8102,0.14562,3.5663
"2024_NEG_Y-p10_3_Run145.mzML",1.8364,2.0894,3.4332,1.0455,0.31529
