"","PC1","PC2","PC3","PC4","PC5","PC6"
"134/156.0666mz/2.06min",-0.021722,-0.026777,0.1631,0.12478,-0.1674,-0.15407
"135/378.1338mz/2.1min",-0.0209,-0.033696,0.12747,0.12568,-0.057894,0.076231
"136/328.9796mz/2.11min",-0.0063376,-0.0021316,-0.0083029,0.0092099,0.016407,-0.1721
"138/117.0558mz/2.12min",0.02597,0.021647,0.038202,0.002097,-0.057898,0.16191
"139/288.0725mz/2.16min",0.047309,0.031819,0.026742,-0.021562,0.026686,-0.070901
"141/382.1002mz/2.22min",0.011446,0.03213,-0.028374,0.035084,-0.006719,0.028514
"142/322.0603mz/2.29min",0.020976,-0.073301,0.14228,0.14202,0.20865,-0.019219
"144/290.0882mz/2.33min",0.041678,0.016193,0.02872,-0.012616,0.00016678,0.048736
"149/129.0557mz/2.44min",0.092222,-0.015865,0.071666,-0.033114,0.058527,-0.12393
"152/237.0881mz/2.52min",-0.040796,-0.14214,0.15239,0.11538,0.089917,-0.042795
"154/175.0612mz/2.52min",0.023514,-0.0066434,0.062508,-0.014336,-0.046546,0.085842
"157/407.1206mz/2.6min",-0.01512,-0.060478,0.076615,0.056925,0.021586,-0.090733
"158/373.0055mz/2.7min",-0.0046846,0.0025995,0.00075335,-0.0056596,0.0019779,0.042582
"159/178.0509mz/2.71min",-0.06044,-0.1999,0.21455,0.19081,0.135,-0.0075143
"160/298.0933mz/2.71min",-0.050286,-0.1563,0.17643,0.15531,0.091677,-0.06698
"161/370.9898mz/2.78min",-0.02433,0.041359,-0.018847,-0.046392,-0.00011834,0.033747
"163/304.1038mz/2.76min",0.039157,0.017792,0.032541,-0.0072114,-0.0034172,-0.081021
"168/157.0506mz/2.8min",0.013641,-0.033952,0.097789,-0.007388,-0.040556,-0.12443
"169/265.0176mz/2.83min",-0.0037425,0.0024851,-0.0040138,-0.0038275,-0.0018329,-0.045136
"170/136.0404mz/2.83min",-0.0044111,-0.063865,0.11412,0.069283,0.0066881,0.10492
"175/131.0714mz/2.92min",0.020456,0.016137,0.037097,0.017574,-0.039016,0.0082656
"177/389.1564mz/2.95min",0.042996,0.017935,0.034376,-0.0083269,-0.0041491,0.094507
"179/338.0883mz/2.98min",0.041899,0.018801,0.029106,-0.0082344,0.0003204,-0.039729
"183/310.0569mz/3.0min",0.019539,-0.051224,0.097142,0.05805,0.053963,-0.065186
"184/229.1557mz/3.07min",0.036714,0.015808,0.031767,-0.0090239,0.0036167,0.0044998
"186/165.0557mz/3.13min",0.024343,0.023299,0.020773,-0.0011225,-0.026638,0.047358
"187/189.0768mz/3.13min",-0.0001165,-0.061208,0.13177,0.015928,-0.031941,-0.063685
"191/164.0353mz/3.14min",0.017038,-0.030046,0.085626,0.022983,-0.013657,0.092897
"192/265.0176mz/3.17min",-0.010335,-0.0012915,-0.0032798,-0.0036586,0.012642,-0.0014787
"193/224.0928mz/3.24min",0.042059,0.021766,0.030876,-0.014925,0.018541,-0.05889
"194/286.0933mz/3.24min",0.040147,0.018031,0.029668,-0.0094857,0.0037827,0.050471
"195/403.172mz/3.27min",0.038594,0.022576,0.028186,-0.0088334,-0.0074318,-0.037895
"199/421.0056mz/3.4min",-0.0063595,0.0024732,-0.0032363,-0.00068153,0.016761,0.084788
"202/320.0777mz/3.4min",0.039639,0.018194,0.028003,-0.012752,0.0074277,0.048266
"204/249.0227mz/3.48min",-0.0026409,0.0049178,0.002772,0.0024421,-0.014264,-0.087877
"205/279.9958mz/3.52min",-0.0047928,-9.3149e-05,-0.0034351,-0.0035433,0.015863,-0.044262
"207/582.981mz/3.52min",-0.0067494,0.00018323,-0.0032407,-0.0065667,-0.00013563,0.020041
"208/560.9991mz/3.52min",-0.0037557,0.004254,-0.0066617,0.0019848,0.0022382,0.00073371
"210/417.1877mz/3.55min",0.040594,0.026276,0.029459,-0.014436,0.0048488,0.027361
"211/405.0107mz/3.6min",-0.0093463,0.00033638,-0.0054881,-0.003646,-0.0014663,-0.090383
"212/407.0044mz/3.6min",-0.0077518,0.002086,-0.0016162,-0.0043225,-0.0085925,0.086206
"214/406.0138mz/3.6min",-0.01226,0.002655,0.0011437,-0.0046236,0.0019584,-0.0013468
"216/421.0056mz/3.84min",0.001053,-0.0023618,0.0040245,-0.03599,0.015652,-0.004918
"217/309.1014mz/3.99min",-0.00089061,0.00083315,0.0006282,-0.0015334,-0.0038882,-0.022092
"222/497.0371mz/4.41min",-0.0061042,0.0025691,0.00016523,-0.0035845,0.0017954,-0.044655
"223/242.1762mz/4.42min",-0.0017893,0.0026893,0.0047853,-0.0022637,0.013563,0.043151
"226/793.0186mz/4.43min",0.0067198,-0.0031257,0.004273,-0.0090023,0.0048224,-0.087601
