"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"372/776.545mz/7.04min",12.651,3.6612,"372"
"406/802.5606mz/7.36min",8.8104,3.1392,"406"
"426/804.5754mz/7.6min",7.4834,2.9037,"426"
"463/115.9208mz/8.14min",0.1364,-2.8741,"463"
"367/760.5136mz/7.06min",6.4818,2.6964,"367"
"134/156.0666mz/2.06min",0.15671,-2.6739,"134"
"373/802.5606mz/7.15min",0.17901,-2.4819,"373"
"401/716.5239mz/7.3min",5.4115,2.436,"401"
"427/760.5135mz/7.55min",0.1938,-2.3674,"427"
"460/100.9337mz/8.15min",0.21412,-2.2235,"460"
"436/100.9337mz/7.84min",0.22084,-2.1789,"436"
"432/720.4824mz/7.67min",4.348,2.1203,"432"
"135/378.1338mz/2.1min",0.28445,-1.8138,"135"
"187/189.0768mz/3.13min",0.34068,-1.5535,"187"
"461/144.9235mz/8.16min",0.34501,-1.5353,"461"
"458/804.5744mz/8.01min",2.6666,1.415,"458"
"159/178.0509mz/2.71min",0.38104,-1.392,"159"
"160/298.0933mz/2.71min",0.38609,-1.373,"160"
"499/100.9336mz/8.86min",0.399,-1.3256,"499"
"295/265.1809mz/6.3min",0.40728,-1.2959,"295"
"170/136.0404mz/2.83min",0.40732,-1.2958,"170"
"425/599.3205mz/7.59min",0.41765,-1.2596,"425"
"424/802.5606mz/7.53min",2.3934,1.2591,"424"
"392/684.4613mz/7.26min",2.3561,1.2364,"392"
"278/265.1479mz/5.91min",2.3447,1.2294,"278"
"439/134.8947mz/7.84min",0.42705,-1.2275,"439"
"168/157.0506mz/2.8min",0.43411,-1.2039,"168"
"434/758.498mz/7.71min",0.43568,-1.1986,"434"
"152/237.0881mz/2.52min",0.45755,-1.128,"152"
"476/749.4724mz/8.38min",0.47885,-1.0623,"476"
"533/686.4769mz/10.27min",0.48063,-1.057,"533"
"511/544.4161mz/9.13min",0.48467,-1.0449,"511"
"191/164.0353mz/3.14min",0.48562,-1.0421,"191"
