CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
32	76	1	0.744	214.018
76	77	1	1.0	-0.018
29	66	1	0.7982	94.049
73	78	1	0.7552	214.009
60	73	1	0.8872	-94.050
60	78	1	0.7053	119.960
77	123	1	0.9699	0.000
32	63	1	0.9458	-21.982
44	76	1	0.9841	0.009
32	73	1	0.8234	-214.009
32	60	1	0.7874	-119.960
29	60	1	0.8878	94.049
76	123	1	0.9699	-0.018
63	78	1	0.8631	21.982
32	70	1	0.7444	214.009
123	139	1	0.731	0.974
32	78	1	0.9246	0.000
32	123	1	0.7485	214.000
63	77	1	0.7748	235.982
29	78	1	0.7524	214.009
70	77	1	0.9767	-0.009
44	123	1	0.974	-0.009
44	77	1	0.9869	-0.009
63	76	1	0.7748	236.000
66	73	1	0.793	-94.050
29	73	1	0.9914	-0.000
63	73	1	0.821	-192.027
32	44	1	0.7523	214.009
29	63	1	0.8238	192.027
60	66	1	0.8608	0.000
70	76	1	0.9767	0.009
44	70	1	0.9819	0.000
32	77	1	0.744	214.000
29	32	1	0.8162	214.009
70	123	1	0.9614	-0.009
44	63	1	0.7659	-235.991
286	296	2	0.9589	0.000
261	286	2	0.9354	-28.031
362	364	2	0.7593	1.621
341	362	2	0.9773	0.000
358	362	2	0.9574	-0.617
324	362	2	0.9679	0.000
261	278	2	0.9523	-2.016
261	296	2	0.946	-28.031
278	286	2	0.933	-26.016
286	364	2	0.8055	-238.230
261	531	2	0.926	-236.214
261	458	2	0.9277	-236.214
254	261	2	0.9445	0.000
364	398	2	0.9399	0.000
458	531	2	0.9996	-0.000
296	364	2	0.7847	-238.230
324	358	2	0.9853	0.617
278	296	2	0.9487	-26.016
341	364	2	0.7815	1.621
341	358	2	0.9684	0.617
324	341	2	0.9833	0.000
244	246	3	0.9078	0.000
245	246	3	0.8807	0.277
244	245	3	0.9828	-0.277
246	547	3	0.9944	-0.000
244	263	3	0.9939	0.000
246	250	3	0.9919	0.000
245	250	3	0.8746	0.277
263	547	3	0.8954	-0.000
246	263	3	0.9088	0.000
245	263	3	0.9587	0.277
244	250	3	0.9001	0.000
244	547	3	0.8942	-0.000
245	547	3	0.8676	0.277
250	547	3	0.9856	-0.000
250	263	3	0.9004	0.000
171	172	4	0.7554	-18.011
253	298	5	0.88	-2.016
281	382	5	0.8855	-28.031
449	522	5	0.8061	-28.030
291	308	5	0.9388	0.000
399	522	5	0.7344	-54.046
449	525	5	0.8345	-56.063
519	525	5	0.7887	-2.016
519	522	5	0.8504	26.017
253	382	5	0.897	-30.047
281	399	5	0.7069	-182.167
522	528	5	0.8592	28.030
258	382	5	0.9134	-30.047
517	519	5	0.742	1.003
266	308	5	0.8967	-28.031
253	266	5	0.9735	0.000
402	520	5	0.8182	0.000
266	298	5	0.9002	-2.016
258	414	5	0.9024	-30.047
298	308	5	0.8753	-26.016
258	291	5	0.8629	-28.031
308	382	5	0.8888	-2.016
281	291	5	0.8548	-26.016
298	399	5	0.7102	-182.167
281	298	5	0.9857	0.000
291	414	5	0.8487	-2.016
520	522	5	0.7258	-2.014
449	523	5	0.8417	-14.016
523	525	5	0.7439	-42.047
298	414	5	0.9082	-28.031
367	382	5	0.954	0.000
258	298	5	0.894	-2.016
258	266	5	0.9988	0.000
291	298	5	0.8668	26.016
519	526	5	0.8752	-30.045
253	291	5	0.896	-28.031
266	281	5	0.887	-2.016
266	414	5	0.9071	-30.047
525	529	5	0.7856	14.016
350	399	5	0.9232	0.000
266	382	5	0.9162	-30.047
525	528	5	0.8126	56.063
253	258	5	0.9746	0.000
525	526	5	0.7833	-28.030
522	529	5	0.716	-14.017
281	308	5	0.8597	-26.016
253	308	5	0.9273	-28.031
449	528	5	0.8876	0.000
253	414	5	0.8868	-30.047
258	308	5	0.8916	-28.031
258	281	5	0.8837	-2.016
399	449	5	0.7762	-26.016
253	281	5	0.8677	-2.016
517	522	5	0.7399	27.020
308	414	5	0.8807	-2.016
522	525	5	0.7841	-28.033
281	414	5	0.8977	-28.031
291	382	5	0.8588	-2.016
517	529	5	0.7471	13.003
399	528	5	0.8034	-26.016
266	291	5	0.8665	-28.031
382	414	5	0.9873	0.000
517	525	5	0.8801	-1.013
517	520	5	0.7095	29.034
367	414	5	0.956	0.000
298	382	5	0.8935	-28.031
316	434	6	0.9865	-0.000
109	114	7	0.967	-0.000
19	114	7	0.9468	-0.000
19	109	7	0.9208	0.000
42	159	8	0.9999	-7.021
37	46	9	0.9304	-0.996
46	65	9	0.9698	0.000
381	384	10	0.8286	-64.012
136	168	11	0.8377	-48.000
182	183	11	0.8944	62.000
191	192	11	0.8242	-62.001
152	182	11	0.8905	-14.016
168	192	11	0.8265	18.011
167	168	11	0.824	-18.011
136	153	11	0.8905	-14.016
153	168	11	0.8485	-33.984
136	152	11	0.7712	18.011
167	182	11	0.8377	33.984
167	192	11	0.9335	-0.000
153	182	11	0.78	18.010
182	192	11	0.8717	-33.984
53	104	12	0.7008	-305.068
53	130	12	0.9011	-72.057
53	85	12	0.9439	0.000
257	293	13	0.9902	-28.031
535	536	13	0.9336	-26.015
283	339	13	0.992	-28.031
363	453	13	0.9156	26.016
301	386	13	0.8979	-236.214
301	536	13	0.8954	-236.214
283	301	13	0.9879	-26.016
363	536	13	0.9866	0.000
257	301	13	0.969	-28.031
386	536	13	0.9996	0.000
363	386	13	0.9855	0.000
386	535	13	0.9331	26.016
257	453	13	0.8964	-238.230
363	535	13	0.9269	26.016
386	453	13	0.9222	26.016
257	535	13	0.9061	-238.230
293	536	13	0.8917	-236.214
293	386	13	0.8932	-236.214
293	363	13	0.8887	-236.214
301	339	13	0.9883	-2.016
453	535	13	0.9896	-0.000
301	363	13	0.886	-236.214
453	536	13	0.9213	-26.016
293	301	13	0.9755	0.000
195	202	14	0.8722	-125.015
189	195	14	0.8169	141.010
197	202	14	0.707	157.984
189	202	14	0.8856	15.995
57	118	15	0.999	-0.000
385	533	16	0.8426	-26.015
415	533	16	0.9547	2.016
351	415	16	0.8949	-28.031
415	445	16	0.9652	2.015
445	533	16	0.9888	0.000
385	445	16	0.8571	-26.016
351	385	16	0.96	0.000
385	415	16	0.9393	-28.031
26	88	17	0.9904	0.000
23	26	17	0.9972	0.064
23	88	17	0.9975	0.064
184	201	18	0.8364	-14.016
222	228	19	0.8066	15.995
