Filename,2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML,2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML,2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML,2024_POS_Anid-p4_1_Run185.mzML,2024_POS_Anid-p4_1_Run194.mzML,2024_POS_Anid-p4_1_Run223.mzML
951/284.1239mz/2.14min,1888947.4,2250720.0,92492.77,35513.984,99891.39,872324.56
952/186.1125mz/2.15min,254703.39,345902.62,688107.8,672244.25,412033.22,246102.92
953/158.0812mz/2.16min,2670762.0,4675272.0,6221414.5,2094327.4,1649102.1,1266648.5
954/207.1128mz/2.15min,231868.2,539156.25,4155.809,8050.2686,3243.224,137897.69
957/324.1917mz/2.15min,3599872.2,3912160.8,5063895.5,2168627.8,2251364.5,3932388.8
961/263.1028mz/2.16min,61306.957,47015.895,107622.664,830394.4,34178.992,219413.69
971/281.1494mz/2.17min,93033.266,73610.01,305067.66,562515.7,142783.42,146050.73
973/169.0688mz/2.18min,665591.3,1166303.6,0.0,0.0,9654.067,79106.85
975/190.0862mz/2.23min,357380.84,987629.75,96809.984,3658.1987,6655.2197,17715.836
982/241.1546mz/2.17min,1044944.8,2057273.4,1277800.5,1093912.1,429053.78,657319.25
983/168.0655mz/2.17min,9682978.0,14182017.0,40142.64,537817.8,681251.56,2897778.2
986/190.0474mz/2.18min,2234327.5,1984319.6,0.0,5773.878,0.0,352059.38
987/126.0549mz/2.17min,3483121.2,4738262.5,17565.797,26810.93,102856.78,996714.06
988/90.0549mz/2.16min,88526.31,59631.445,357104.94,137741.27,158928.73,25529.883
990/463.3005mz/2.18min,0.0,0.0,7632.802,0.0,642991.9,0.0
992/233.1576mz/2.19min,310239.72,319543.88,6411954.0,5847747.0,22341806.0,225209.86
993/342.1658mz/2.18min,2857549.5,6459406.5,1029639.44,1068387.9,3301929.5,7400982.0
994/100.0392mz/2.17min,668427.44,908757.5,3352.6726,3306.1162,3621.44,82271.56
996/461.2103mz/2.18min,47496.582,153272.12,2479193.5,779796.94,980971.7,65511.855
997/242.1001mz/2.18min,1751898.1,1748486.1,6464803.0,3655215.5,3823032.2,1372492.9
998/227.1026mz/2.18min,8228367.0,14089481.0,5392118.5,5366033.5,3559098.2,4659628.5
999/220.1179mz/2.18min,11846775.0,15116501.0,68317180.0,30656848.0,36338700.0,8783600.0
1000/221.1212mz/2.18min,1119267.9,1431027.8,6604214.0,2964755.8,3628262.2,817585.8
1001/243.1039mz/2.18min,59311.836,60878.605,519953.78,246805.2,277356.9,66406.625
1002/202.1072mz/2.18min,626917.3,1159286.9,3138995.5,1396593.8,2453442.5,911891.9
1008/352.15mz/2.19min,50490.54,790148.0,17732.297,93414.414,81314.95,488570.44
1009/266.1022mz/2.21min,496318.47,539901.06,412006.66,123041.15,256362.58,263296.06
1010/213.1599mz/2.23min,16670.207,92311.18,465822.47,34273.855,27105.707,15993.014
1012/254.1022mz/2.26min,594084.3,742657.75,634654.0,298666.34,344307.56,403404.88
1013/251.1025mz/2.19min,2299696.2,3309104.2,216484.94,3631179.2,953748.1,2602664.8
1014/169.0971mz/2.18min,713929.1,660477.4,816111.7,460783.5,247534.55,864894.8
1015/184.0968mz/2.22min,529002.06,767026.8,860650.56,416021.7,527712.75,267377.78
1016/237.1229mz/2.18min,129557.016,730399.3,672362.2,722515.5,301085.47,599619.44
1017/299.1236mz/2.17min,875984.1,1044107.9,44646.496,75067.99,21149.95,558614.7
1019/232.1543mz/2.19min,3337144.5,5032907.5,54027356.0,49482670.0,187926600.0,5148816.5
1026/345.1291mz/2.2min,1122858.2,1445507.1,627062.3,871784.8,750431.1,938931.06
1029/256.1291mz/2.2min,1962543.4,906393.75,133668.69,26073.797,15390.625,2073223.1
1030/206.081mz/2.21min,401620.38,379923.75,92503.68,101394.555,54143.715,567109.9
1031/228.1059mz/2.18min,225591.97,1461330.6,182138.0,183463.23,74812.29,103860.86
1037/295.1288mz/2.18min,2150757.8,2421252.5,86490.78,908804.44,67949.125,1208461.4
1038/307.9777mz/2.2min,2445821.5,3310371.8,53183.188,216695.1,115533.984,1247019.5
1040/172.0967mz/2.21min,551339.4,1045318.1,100771.625,74395.58,71020.94,474235.28
1047/234.076mz/2.21min,843377.06,1101376.2,1232675.2,828531.4,822241.06,900044.4
1049/153.0658mz/2.21min,206397.31,209994.77,777210.06,316326.6,631271.1,268472.1
1054/250.1186mz/2.23min,610572.94,2350664.0,211479.84,142478.05,185740.06,1125391.5
1057/102.0912mz/2.22min,349172.62,591234.3,528267.2,752235.1,338564.72,387002.44
1060/139.1229mz/2.22min,821825.4,2136288.0,3466394.8,606300.25,433478.66,411953.94
1063/129.0546mz/2.22min,1186748.8,407290.72,485878.25,931089.25,236079.47,590810.0
1064/384.1148mz/2.22min,413998.38,815406.75,1165044.8,1390255.2,1458501.1,442797.56
1067/197.1285mz/2.26min,191474.06,287632.62,685722.44,171451.02,29641.809,146819.31
1068/499.1487mz/2.21min,0.0,0.0,9721.566,586962.0,96038.42,0.0
1069/356.2179mz/2.23min,388638.0,1747749.1,757246.56,441386.62,233038.33,280136.62
1070/358.1971mz/2.23min,48335.227,144154.6,994995.1,339264.72,340176.72,59611.285
1072/184.1695mz/2.23min,1758225.0,1916051.6,2317416.2,2936995.8,2941389.8,3134848.2
1073/300.1078mz/2.23min,651346.25,156864.84,689548.2,170929.0,1083805.8,834652.06
1074/319.1134mz/2.23min,114088.37,270978.44,196575.11,2758190.0,934307.2,264924.28
1083/179.0814mz/2.23min,260680.39,409676.0,689988.25,795525.5,660555.75,324770.03
1084/237.0869mz/2.23min,1438545.6,1879496.1,2080185.2,19551504.0,2589768.5,1521182.9
1085/267.0975mz/2.24min,981258.06,1161434.8,929061.1,1072506.5,678661.9,878199.3
1086/213.1234mz/2.24min,626450.75,613898.94,657535.56,2000169.2,469167.53,372199.66
1088/287.1236mz/2.23min,144591.11,288113.9,74220.33,302840.4,182463.5,1090973.5
1094/247.1287mz/2.25min,2035873.4,1507282.8,1700399.2,1198956.9,1028980.2,524195.4
1099/279.1339mz/2.24min,836182.56,780100.8,2624496.2,4484042.5,1704135.5,798612.8
1101/192.0691mz/2.24min,950436.5,831799.6,1372629.6,235267.94,550585.8,655549.5
1102/214.0507mz/2.25min,448611.12,297222.12,437971.03,124686.17,183247.33,201189.02
1103/247.1112mz/2.25min,0.0,0.0,802647.8,1945234.2,472418.25,0.0
1106/200.092mz/2.25min,163921.44,234615.27,386249.94,2181362.8,339033.38,425270.44
1107/348.1693mz/2.25min,0.0,0.0,183410.31,471421.0,42179.832,0.0
1108/174.0583mz/2.24min,158683.72,238513.17,413955.34,119650.79,148252.17,129618.05
1110/241.1182mz/2.25min,1425392.0,2030617.2,1172442.0,174369.77,499912.8,1075171.6
1111/334.1284mz/2.27min,558931.7,347245.66,11040.105,0.0,0.0,1258285.4
1112/255.1339mz/2.25min,487283.6,563555.25,554234.6,350162.06,553678.25,1062147.9
1113/183.1126mz/2.23min,104783.9,404071.16,147631.92,1963100.9,127221.375,79394.69
1115/142.0862mz/2.25min,46342.496,42155.4,469335.88,297036.03,242312.64,48737.79
1116/295.1651mz/2.26min,353139.7,710900.4,18090.135,56499.953,122414.54,119995.01
1118/200.1045mz/2.26min,3114178.2,2435376.2,2455286.8,2353708.5,2323952.0,2560389.0
1121/205.0971mz/2.26min,10775515.0,19258568.0,10226726.0,8201989.0,10665544.0,7341050.5
1122/188.0705mz/2.26min,13583502.0,22880242.0,11776793.0,9777516.0,12282395.0,8629943.0
1124/218.1281mz/2.26min,3855651.5,3414292.2,3471736.8,3276598.5,3276039.2,3483866.5
1125/409.1869mz/2.26min,151594.38,511271.6,240715.47,86745.734,221873.05,95705.875
1127/226.1075mz/2.28min,532332.06,1096343.8,418623.12,86838.06,109616.72,428334.1
1128/312.1299mz/2.26min,33173.934,52622.395,685629.4,958175.3,468801.6,50138.754
1130/189.0738mz/2.26min,1630216.5,2597572.2,1362068.9,1139588.0,1435508.6,1000214.1
1135/316.2228mz/2.27min,52646.023,90819.195,438182.1,103090.53,90395.016,129321.51
1138/448.1921mz/2.27min,855065.44,1344487.2,750967.75,680671.25,756035.06,729800.3
1139/316.1978mz/2.28min,0.0,0.0,1347717.6,2491335.5,334609.16,0.0
1140/196.0969mz/2.26min,660582.8,687296.4,446061.53,48010.188,333840.5,909875.1
1145/292.1655mz/2.28min,4493765.0,9809839.0,1494085.2,1628095.9,1544498.4,4542981.5
1147/399.1695mz/2.28min,0.0,0.0,1308849.5,38309.355,125151.95,0.0
1148/217.1044mz/2.28min,412053.97,423272.03,240069.19,393637.8,299819.75,444337.44
1149/195.1226mz/2.28min,465462.2,701341.56,501588.56,616533.4,575940.5,627752.7
1151/410.1379mz/2.28min,3165.6152,0.0,1144000.0,51454.902,474441.6,389607.12
1153/263.139mz/2.28min,276492.78,330729.84,360612.06,100198.92,61874.64,127342.94
1155/332.1127mz/2.29min,364067.2,287946.44,444468.97,17699.72,34816.703,958090.1
1156/345.0603mz/2.29min,676594.3,990877.5,0.0,0.0,0.0,409916.72
1157/220.0969mz/2.29min,755895.56,796566.25,234460.44,371576.8,285783.8,617609.3
1162/198.0762mz/2.29min,2343742.8,2331142.8,1099482.1,2655531.2,1054851.1,1063761.5
1164/261.1444mz/2.28min,479054.03,1089958.0,65692.984,755791.4,42832.55,389999.75
1168/347.1448mz/2.29min,2802167.8,3561497.8,1771569.5,1747614.1,1616749.9,2121731.2
1170/219.1128mz/2.3min,488784.2,604927.75,380386.47,145411.9,352406.44,346107.4
1171/221.1575mz/2.3min,39815.527,135246.08,504903.97,734432.6,147771.75,137942.39
1174/223.1076mz/2.3min,394627.2,456471.7,531520.56,666671.0,533483.44,325788.38
1175/203.147mz/2.3min,126546.2,341080.3,691154.06,1040694.94,212441.06,191950.89
1176/184.0968mz/2.29min,388781.4,115310.55,2094630.9,998772.2,963132.2,604533.4
1178/220.1542mz/2.3min,1056060.4,2201766.2,4759693.0,7131425.0,1557321.6,1588383.2
1180/234.0759mz/2.3min,442739.25,585087.1,563703.2,448204.6,446982.28,414374.94
1181/202.1437mz/2.3min,1674393.2,3719763.2,7384323.0,10953394.0,2407237.2,2466455.8
1184/331.15mz/2.31min,505180.88,1225263.5,337388.1,376423.53,357058.9,422359.2
1186/158.1175mz/2.3min,260726.92,532737.2,1119783.5,1642712.4,348911.1,349147.5
1187/257.1132mz/2.26min,1561053.4,2273255.0,68255.91,32529.83,235894.66,725070.75
1189/307.1288mz/2.3min,539785.44,780621.75,295771.28,56103.26,20619.912,1198999.0
1190/301.1757mz/2.3min,264962.75,493332.7,140757.7,670761.75,158553.78,453493.8
1193/287.16mz/2.3min,86513.31,257653.17,50713.504,641030.4,50646.883,59639.24
1194/292.1179mz/2.32min,532155.44,489326.78,558381.8,245595.23,204321.88,241382.84
1196/245.1494mz/2.31min,65799.52,55377.516,1468666.8,761277.8,939471.8,59423.625
1198/217.0818mz/2.31min,0.0,0.0,344524.84,1233505.9,365218.22,0.0
1202/250.1186mz/2.28min,118160.71,478774.84,318402.38,231663.72,415750.16,171265.5
1204/268.1179mz/2.32min,259879.22,40611.72,182851.77,99537.65,177588.42,752834.8
1206/280.129mz/2.32min,1068343.4,3006554.8,572661.8,896229.7,572462.06,1412133.9
1208/193.1335mz/2.32min,313489.3,742193.2,106384.67,26396.008,112720.87,479446.25
1212/139.0866mz/2.32min,1648061.5,981257.2,987786.4,460218.62,779817.0,791111.9
1217/244.2012mz/2.32min,508671.22,423110.03,431713.2,388439.56,380515.8,427532.38
1218/358.1494mz/2.32min,221478.2,167869.27,1027940.3,390878.3,549423.56,471862.12
1221/239.1023mz/2.31min,527428.94,488032.84,24502.197,17964.742,50805.35,22132.195
1222/301.0706mz/2.32min,288813.62,524123.94,0.0,0.0,0.0,115566.5
1224/113.0596mz/2.32min,847802.9,876856.7,1604192.4,5277300.5,1523376.0,827693.75
1225/186.0761mz/2.32min,890141.06,899504.7,855971.9,682305.1,1032912.2,933713.4
1228/166.0862mz/2.33min,498130.5,875047.8,683537.2,828047.8,613600.56,634408.25
1229/276.1342mz/2.34min,823572.06,1620865.4,171512.02,281750.97,119063.266,550664.7
1230/309.1171mz/2.34min,366069.47,409550.6,91472.84,53609.59,49418.117,533763.4
1232/197.1285mz/2.3min,97145.22,141108.55,635066.75,424891.53,274577.28,129213.33
1235/261.1443mz/2.33min,488773.84,1433900.6,340776.66,655803.56,189475.66,409106.3
1236/362.1921mz/2.33min,73861.65,193596.81,352460.9,159076.67,294093.53,106311.4
1237/465.1978mz/2.33min,125114.37,537091.2,9271.893,147240.98,142397.97,350656.75
1238/308.1128mz/2.34min,2811405.0,3003582.2,779468.9,534675.2,464218.3,3832054.2
1241/244.0816mz/2.32min,1558447.4,443823.84,167635.38,102013.7,83759.66,153960.62
1242/164.0706mz/2.34min,573354.8,657135.6,913358.44,678569.94,593134.4,712705.56
1246/262.1186mz/2.34min,547123.0,1365207.1,241268.02,311851.75,187136.62,427681.4
1247/241.1546mz/2.34min,1641261.8,4302648.0,1608298.8,2338285.0,850676.9,858214.4
1248/254.1022mz/2.34min,2597944.5,3282828.2,1011084.5,1579131.2,1131847.9,2064234.8
1250/363.1662mz/2.34min,533587.9,2270675.2,230172.38,377988.72,261753.23,1180710.2
1252/275.1601mz/2.34min,192006.97,288802.7,26623.021,36855.0,60028.273,98063.85
1257/190.0861mz/2.34min,1653793.6,3340554.0,1261503.5,42481.41,83344.37,179645.23
1259/139.1229mz/2.34min,263841.2,941382.25,2768497.8,1055350.2,329970.28,240505.53
1261/210.076mz/2.33min,1821660.0,2215858.8,3171149.0,1689097.6,1711206.6,1082516.4
1264/267.0975mz/2.3min,132133.12,69765.66,141783.66,1329626.4,245939.28,41211.03
1265/281.0992mz/2.35min,239143.92,279768.56,414037.28,560796.3,332070.53,155611.73
1269/165.0909mz/2.36min,48583.38,36063.53,1395594.8,389553.84,310756.12,347186.6
1271/345.1291mz/2.35min,981239.1,1119229.6,299487.8,677502.4,395675.22,847575.9
1272/213.1233mz/2.34min,638488.5,700756.5,289927.44,199615.42,250728.72,436463.38
1273/403.2071mz/2.36min,454113.7,771216.7,14199.973,1007056.44,174418.19,1249883.9
1274/254.1499mz/2.36min,355918.47,492115.44,520238.47,248294.69,330162.8,302331.9
1277/236.0916mz/2.36min,2166141.2,2828308.0,2223361.2,1865114.4,1763704.2,1998127.4
1278/240.0865mz/2.36min,907776.1,767232.44,423925.47,424810.0,511646.5,704247.44
1279/220.118mz/2.29min,275648.3,642738.5,2504810.5,822141.1,1785922.4,515932.75
1280/281.1131mz/2.35min,123951.04,39505.168,380384.1,917711.5,238775.98,35041.42
1282/337.1506mz/2.36min,97416.67,520457.53,48086.055,66717.59,52937.92,84422.36
1285/257.1131mz/2.34min,2018741.5,2345399.8,178030.88,102925.95,92507.03,890263.4
1288/202.1072mz/2.37min,265077.75,378376.62,570360.7,682891.7,657964.25,1053144.8
1291/287.1026mz/2.37min,894275.25,1236639.6,79186.87,127822.766,311047.3,965132.06
1292/214.071mz/2.37min,1194564.4,1611573.8,950022.7,565746.44,468007.97,1141069.1
1299/330.2386mz/2.37min,851992.2,914111.25,2351921.2,481865.84,1083269.2,484671.47
1302/244.0534mz/2.38min,600337.75,459778.44,141089.78,108657.266,162330.22,420037.94
1305/267.1335mz/2.37min,131911.53,174317.38,265045.34,468436.53,327521.5,208932.84
1306/322.092mz/2.38min,28654.684,3925.6526,101902.81,38096.17,78513.76,2601764.2
1307/443.0731mz/2.38min,1349697.8,1690145.8,747650.94,306871.88,650778.8,1137934.1
1308/187.1076mz/2.38min,352519.34,655239.94,845068.94,675443.56,604400.2,353530.1
1309/242.1022mz/2.38min,1795408.5,2216383.8,1490580.6,1648845.6,1257589.0,1373807.5
1310/206.081mz/2.38min,757015.9,896033.1,604863.4,63284.04,126642.164,2070982.1
1316/220.1081mz/2.38min,363042.72,946489.8,639443.7,1504084.8,1335284.4,570721.75
1320/244.2012mz/2.39min,797091.94,685392.06,623664.6,621658.06,603403.3,660551.44
1321/209.092mz/2.37min,43229.13,66236.72,322401.44,106765.92,38842.766,11889.409
1322/299.1599mz/2.38min,71194.91,117038.95,26461.938,519303.62,25455.445,125128.76
1323/170.0811mz/2.4min,732103.7,724063.4,1002870.9,349515.25,724597.4,538226.0
1324/195.1128mz/2.39min,1370700.6,1606029.4,1523085.8,1256122.2,1176788.2,1052505.0
1328/231.1703mz/2.32min,1310463.9,2040806.9,1681052.8,2422739.5,1668381.9,1596131.6
1329/197.0922mz/2.4min,1264674.0,1046987.56,457885.8,318187.4,414686.3,519476.94
1330/260.1128mz/2.4min,665110.7,1031511.75,1904665.2,1864169.2,1871319.8,401267.3
1331/146.06mz/2.4min,996767.56,790694.56,3355638.2,772514.2,1333888.9,460528.72
1334/285.1444mz/2.43min,153396.67,145669.4,117240.04,730792.1,84654.04,50757.8
1335/434.1077mz/2.4min,0.0,0.0,0.0,3007072.8,46572.25,0.0
1336/451.1343mz/2.35min,10878.027,18498.611,19105.52,5631554.5,54159.22,54215.082
1337/140.1434mz/2.4min,336065.6,294255.88,162125.64,440258.6,441122.4,554256.5
1339/300.1441mz/2.4min,227156.75,283965.1,102601.664,221361.97,245611.17,1082078.4
1340/181.086mz/2.4min,26198.033,35377.918,15430.352,13970.172,38488.652,194347.77
1341/292.1179mz/2.4min,584354.0,1586602.4,573266.6,341421.7,372459.5,426534.2
1342/306.0973mz/2.38min,270734.06,383611.66,361887.34,40455.906,105656.81,904467.5
1343/337.1393mz/2.4min,831310.44,811784.75,424830.2,551546.06,484786.44,622842.44
1344/295.1288mz/2.4min,392087.06,420184.9,450329.6,598465.3,399243.28,301937.53
1345/116.0705mz/2.41min,252076.67,208072.52,983604.9,682438.56,705327.2,421484.16
1347/255.1339mz/2.4min,646572.94,887149.5,627300.9,762765.44,536657.5,596923.25
1350/288.1553mz/2.43min,22722.531,54672.51,587616.25,1288103.0,87845.55,3357.2402
1351/226.1184mz/2.38min,739642.4,765251.06,3463.9124,8960.445,51745.91,489612.38
1353/310.139mz/2.38min,20286.215,46967.465,144103.53,394030.4,54667.37,16005.734
1354/516.3024mz/2.41min,0.0,0.0,115898.63,639038.4,0.0,0.0
1355/224.0916mz/2.41min,524293.7,715715.94,435020.72,639658.44,280478.12,494926.78
1356/317.1132mz/2.44min,12832.717,40680.367,42086.594,388789.22,79503.555,57158.773
1358/336.1916mz/2.41min,862293.75,1576933.4,114559.6,22030.178,48526.3,613660.9
1361/171.0764mz/2.41min,0.0,0.0,1902054.5,594324.25,722881.7,0.0
1362/334.176mz/2.4min,331640.6,668705.94,7354.5557,3141.17,30167.35,638537.5
1363/435.2236mz/2.42min,217363.19,473825.62,3078.795,4259.7153,11519.287,238227.31
1364/249.1234mz/2.41min,541639.1,601285.6,733663.4,350157.53,528698.94,494173.38
1366/212.0917mz/2.42min,3414020.0,4345521.5,3826315.5,3019760.0,2816321.0,3021897.2
1367/337.1954mz/2.41min,145257.61,263744.0,3296.3103,0.0,0.0,92571.74
1369/194.0812mz/2.41min,321301.88,448603.66,420674.62,269054.28,300036.44,235267.0
1370/183.1127mz/2.42min,891450.25,673554.6,308186.2,691617.75,501641.1,749886.06
1372/218.1387mz/2.41min,191924.23,32124.781,71498.31,460518.8,263641.62,260473.9
1373/152.0706mz/2.42min,443383.2,601062.75,497761.16,130008.47,167139.42,300552.53
1380/220.0603mz/2.43min,3292.7249,3211.6494,658649.3,55320.688,204000.78,160121.6
1382/229.1546mz/2.42min,4508739.0,4012148.0,36244980.0,73306320.0,29733760.0,4698476.5
1385/229.1183mz/2.43min,308347.47,450226.06,294014.44,163721.44,177089.69,158161.66
1387/241.1182mz/2.41min,355642.25,406022.1,288553.4,81154.484,137817.55,138460.22
1388/160.0968mz/2.42min,65519.332,62910.977,348248.4,791864.25,340249.88,232558.33
1391/420.2029mz/2.43min,775998.2,686106.9,745098.5,117640.94,1079708.8,1049042.6
1392/268.1655mz/2.43min,129810.94,606446.4,1190190.1,131671.77,302892.8,126327.414
1394/412.1232mz/2.43min,0.0,0.0,0.0,371849.34,0.0,0.0
1395/418.197mz/2.43min,22322004.0,20138394.0,21523320.0,4053332.2,30627932.0,30128078.0
1401/348.1482mz/2.44min,2002983.8,2479810.0,1283888.2,1528898.1,1137175.2,1552412.2
1402/575.2918mz/2.44min,71222.18,48970.82,330129.88,647147.44,156693.52,42373.51
1406/298.097mz/2.44min,275237.25,299960.34,4721237.5,12497979.0,2578055.8,373060.8
1407/347.1447mz/2.44min,13434111.0,16696858.0,9053803.0,10557721.0,7811115.5,10256247.0
1409/369.1269mz/2.44min,1495462.5,1736060.5,870649.8,1299985.6,815257.9,1026767.8
1410/278.1133mz/2.43min,3625.5557,8878.039,132222.52,412466.03,345100.38,17825.95
1415/328.139mz/2.47min,379199.28,398274.12,41158.727,3589.5728,21985.102,208709.16
1416/206.0447mz/2.45min,926712.75,779172.25,5283156.0,1127885.2,3378276.0,879805.5
1418/326.2074mz/2.46min,988783.44,1402978.1,128723.62,12390.008,12084.656,35113.023
