Filename,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML,NEG_D5-227-C2-a_Run248.mzML,NEG_D5-227-C2-b_Run251.mzML,NEG_D5-227-C2-c_Run254.mzML
164/291.0778mz/5.95min,478262.47,501012.03,493525.06,0.0,0.0,0.0
165/449.1847mz/5.95min,517060.9,571628.44,560082.3,0.0,0.0,0.0
167/328.3208mz/5.99min,12168890.0,12757800.0,10163997.0,0.0,0.0,0.0
168/400.1797mz/5.99min,391462.44,288788.03,393096.47,0.0,0.0,0.0
169/337.1712mz/5.99min,2623870.0,1889774.9,2594750.2,0.0,0.0,0.0
170/359.1532mz/5.99min,1600124.2,1198200.2,1627965.5,0.0,0.0,0.0
171/629.3109mz/5.99min,434086.2,271733.2,435374.4,0.0,0.0,0.0
172/354.2847mz/6.0min,389500.53,460759.3,445157.3,0.0,0.0,0.0
173/359.2401mz/6.0min,775073.0,949466.8,942602.25,0.0,0.0,0.0
174/563.2381mz/6.01min,384757.25,374614.94,464846.44,0.0,0.0,0.0
175/372.347mz/6.04min,3556494.8,3996401.8,2820518.8,0.0,0.0,0.0
176/532.2585mz/6.07min,517858.97,339406.1,506841.6,0.0,0.0,0.0
179/119.0856mz/6.1min,1330526.4,2233152.8,1468033.6,0.0,0.0,0.0
180/147.0805mz/6.1min,20449328.0,33783200.0,22549684.0,0.0,0.0,0.0
181/165.0911mz/6.1min,1058426.0,1798361.6,1163049.0,0.0,0.0,0.0
182/244.0766mz/6.1min,497848.2,913132.8,605505.1,0.0,0.0,0.0
183/349.135mz/6.1min,5556000.0,9163973.0,6053599.0,0.0,0.0,0.0
184/697.2629mz/6.1min,882939.06,2269270.2,1110335.6,0.0,0.0,0.0
185/217.0423mz/6.1min,0.0,0.0,0.0,482537.25,938352.1,484492.47
186/235.0712mz/6.1min,478825.16,755374.6,515278.03,0.0,0.0,0.0
187/255.5845mz/6.1min,744731.94,1270634.2,886366.75,0.0,0.0,0.0
188/219.057mz/6.11min,647338.25,1139331.4,737153.9,0.0,0.0,0.0
189/371.117mz/6.11min,26425906.0,38862788.0,29274146.0,0.0,0.0,0.0
190/372.1202mz/6.11min,6319610.5,9259321.0,7032656.0,0.0,0.0,0.0
191/719.245mz/6.11min,5666258.0,10464346.0,6753778.5,0.0,0.0,0.0
192/412.1433mz/6.11min,703571.25,1128885.2,852731.9,0.0,0.0,0.0
193/388.6215mz/6.1min,101973.68,290964.75,143797.67,0.0,0.0,0.0
194/312.3258mz/6.16min,415140.75,454608.84,374668.06,0.0,0.0,0.0
195/532.2584mz/6.16min,607117.8,405210.72,584279.44,0.0,0.0,0.0
196/313.2347mz/6.19min,1839281.8,1805279.5,2191061.2,0.0,0.0,0.0
198/430.3886mz/6.2min,127621.22,275812.16,356671.38,0.0,0.0,0.0
199/271.2279mz/6.2min,0.0,0.0,0.0,201396.95,200149.56,239479.92
201/357.2608mz/6.22min,1521307.1,2144841.0,2540760.8,0.0,0.0,0.0
202/480.308mz/6.22min,322152.88,407095.1,475879.5,0.0,0.0,0.0
203/629.3109mz/6.24min,411784.16,248855.86,408828.3,0.0,0.0,0.0
204/401.287mz/6.24min,1438889.8,1517338.9,1878982.4,0.0,0.0,0.0
205/445.3131mz/6.25min,618542.56,691050.0,1103891.2,0.0,0.0,0.0
206/671.2879mz/6.25min,219836.03,233972.44,249598.16,0.0,0.0,0.0
207/385.1324mz/6.27min,214629.77,622317.56,215233.44,0.0,0.0,0.0
208/255.243mz/6.3min,816054.1,1000481.7,987189.6,0.0,0.0,0.0
209/220.1122mz/6.31min,1028722.6,1579625.2,1622712.4,0.0,0.0,0.0
210/265.1478mz/6.33min,0.0,0.0,0.0,464394.53,543132.3,853187.44
211/359.1532mz/6.34min,75712.38,51562.074,72971.52,0.0,0.0,0.0
212/337.1713mz/6.34min,136896.73,94422.586,135945.48,0.0,0.0,0.0
213/411.208mz/6.37min,455104.47,372749.9,456376.56,0.0,0.0,0.0
214/433.19mz/6.37min,4424338.0,3802599.0,4402694.0,0.0,0.0,0.0
215/275.083mz/6.38min,1517280.0,1233435.2,1469369.2,0.0,0.0,0.0
216/431.1742mz/6.43min,415688.78,393628.0,444809.7,0.0,0.0,0.0
217/271.2278mz/6.51min,0.0,0.0,0.0,61146.535,60304.805,89022.69
218/335.125mz/6.56min,550699.2,348793.7,378734.2,0.0,0.0,0.0
219/431.1741mz/6.6min,599387.9,586587.75,612249.75,0.0,0.0,0.0
220/409.1923mz/6.6min,1062406.1,1023131.1,1065341.4,0.0,0.0,0.0
221/472.2008mz/6.6min,411560.8,409901.12,430027.25,0.0,0.0,0.0
222/299.2591mz/6.61min,0.0,0.0,0.0,48655.07,48519.254,98175.82
224/298.2739mz/6.64min,121940.21,150057.56,97908.4,0.0,0.0,0.0
225/301.1408mz/6.65min,1792187.2,1599049.6,1671074.6,0.0,0.0,0.0
226/299.259mz/6.77min,0.0,0.0,0.0,84971.14,241529.08,87220.07
228/342.2425mz/6.78min,441377.4,608914.44,399880.12,0.0,0.0,0.0
229/299.259mz/6.83min,0.0,0.0,0.0,325832.4,415663.5,308453.3
231/283.263mz/6.83min,113243.58,148907.88,127692.81,0.0,0.0,0.0
232/577.3609mz/6.86min,1099165.6,798815.75,1054404.8,0.0,0.0,0.0
233/271.2278mz/6.94min,0.0,0.0,0.0,72783.01,77452.95,45130.69
235/255.2318mz/6.98min,106372.5,163349.73,220949.2,0.0,0.0,0.0
236/237.2213mz/6.98min,64129.83,143574.7,192841.34,0.0,0.0,0.0
237/337.2346mz/6.98min,285232.38,402534.3,547119.1,0.0,0.0,0.0
238/311.1686mz/6.99min,0.0,0.0,0.0,791600.4,873089.7,740740.2
241/300.2895mz/7.08min,140802.33,199502.31,130383.89,0.0,0.0,0.0
243/649.4493mz/7.09min,162212.48,329316.28,313677.72,0.0,0.0,0.0
244/605.423mz/7.09min,216554.72,424936.44,397836.62,0.0,0.0,0.0
245/341.266mz/7.09min,324116.12,538096.3,477364.78,0.0,0.0,0.0
246/395.219mz/7.1min,234889.4,292170.84,298131.25,0.0,0.0,0.0
247/561.3969mz/7.1min,262653.78,500088.03,461249.0,0.0,0.0,0.0
248/517.3708mz/7.1min,284214.75,526698.3,470688.94,0.0,0.0,0.0
249/385.2921mz/7.1min,316618.78,521795.2,446131.72,0.0,0.0,0.0
250/429.3182mz/7.11min,365406.06,680825.06,580839.56,0.0,0.0,0.0
251/473.3445mz/7.1min,316103.9,593680.44,494354.88,0.0,0.0,0.0
253/311.1686mz/7.14min,0.0,0.0,0.0,610353.0,573658.2,597799.06
254/271.2279mz/7.15min,0.0,0.0,0.0,923610.2,892992.25,887822.6
255/478.2924mz/7.17min,998251.8,825215.6,1032750.7,0.0,0.0,0.0
256/368.2581mz/7.21min,457054.9,593719.1,523944.75,0.0,0.0,0.0
257/478.2924mz/7.31min,234498.33,188469.33,241368.23,0.0,0.0,0.0
258/192.9288mz/7.31min,0.0,0.0,0.0,208861.73,102312.516,304670.8
261/452.9226mz/7.36min,0.0,0.0,0.0,415614.44,319938.8,531366.6
263/316.9477mz/7.36min,0.0,0.0,0.0,1249012.8,1528652.8,1659698.6
267/345.2011mz/7.37min,284878.1,385844.47,463968.84,0.0,0.0,0.0
269/116.9285mz/7.37min,0.0,0.0,0.0,15312262.0,15003687.0,16152607.0
270/117.9286mz/7.37min,0.0,0.0,0.0,1758124.5,1745142.0,1843470.2
271/248.9604mz/7.37min,0.0,0.0,0.0,1785281.0,1420688.5,1734814.4
273/194.9057mz/7.37min,0.0,0.0,0.0,332504.7,394604.12,442383.0
275/372.1163mz/7.37min,0.0,0.0,0.0,676329.9,641506.4,687742.3
276/253.2172mz/7.37min,0.0,0.0,0.0,808659.4,724617.44,864829.6
277/384.9352mz/7.37min,0.0,0.0,0.0,761998.5,849656.2,784477.4
280/421.1298mz/7.37min,0.0,0.0,0.0,672412.44,685603.2,756421.1
281/590.3645mz/7.37min,0.0,0.0,0.0,489896.06,438765.03,477032.03
285/180.9729mz/7.37min,0.0,0.0,0.0,547158.06,537788.44,538946.2
286/351.1481mz/7.37min,0.0,0.0,0.0,1255455.6,1274037.6,1357359.4
289/237.2213mz/7.37min,859413.0,1070492.8,1270616.2,0.0,0.0,0.0
290/323.2191mz/7.37min,498740.75,697525.8,903897.06,0.0,0.0,0.0
292/350.1775mz/7.37min,1576785.4,2165822.5,2274122.0,0.0,0.0,0.0
294/354.1732mz/7.37min,395623.88,497457.9,549678.2,0.0,0.0,0.0
295/353.1425mz/7.37min,0.0,0.0,0.0,25446962.0,25303616.0,27287702.0
296/80.9479mz/7.37min,453578.38,605250.75,696817.56,0.0,0.0,0.0
300/140.0683mz/7.37min,415988.38,469224.88,470809.44,0.0,0.0,0.0
301/780.5511mz/7.37min,354461.75,497442.28,409024.62,0.0,0.0,0.0
303/438.1199mz/7.38min,0.0,0.0,0.0,898236.6,947802.1,1041272.5
304/255.2318mz/7.38min,1208793.4,1477349.6,1789242.0,0.0,0.0,0.0
306/782.5662mz/7.38min,385619.3,462327.5,619732.06,0.0,0.0,0.0
308/716.5221mz/7.37min,258066.17,1509334.6,262936.12,0.0,0.0,0.0
310/369.1372mz/7.45min,0.0,0.0,0.0,1033973.25,1110714.6,1113635.5
311/481.2922mz/7.46min,2157188.5,2751083.0,2623370.0,0.0,0.0,0.0
312/395.3306mz/7.47min,514446.0,694074.94,659403.7,0.0,0.0,0.0
313/377.3202mz/7.47min,682054.6,800180.3,753559.5,0.0,0.0,0.0
314/283.263mz/7.51min,231364.78,335643.38,371229.06,0.0,0.0,0.0
315/365.266mz/7.51min,739440.5,1173794.8,1446709.9,0.0,0.0,0.0
316/265.2525mz/7.52min,119325.67,172764.45,186790.73,0.0,0.0,0.0
317/299.259mz/7.52min,0.0,0.0,0.0,125388.98,117453.32,88964.89
319/192.9288mz/7.55min,0.0,0.0,0.0,171480.88,307795.56,123629.766
321/579.2633mz/7.54min,2684396.0,2711241.5,3485227.0,0.0,0.0,0.0
324/421.1558mz/7.55min,268314.06,274436.03,347455.12,0.0,0.0,0.0
325/557.2812mz/7.55min,396491.6,395436.16,506449.12,0.0,0.0,0.0
327/481.292mz/7.57min,631849.1,775738.56,662007.1,0.0,0.0,0.0
330/131.5336mz/7.61min,989279.8,2525547.2,2123222.5,0.0,0.0,0.0
332/410.3048mz/7.62min,330351.22,440331.66,440792.5,0.0,0.0,0.0
333/192.9288mz/7.67min,0.0,0.0,0.0,291658.94,183500.28,184893.23
338/501.3757mz/7.69min,156947.27,396286.84,331307.38,0.0,0.0,0.0
339/545.402mz/7.69min,117346.766,310210.44,267886.2,0.0,0.0,0.0
341/250.1777mz/7.7min,436824.75,257014.73,324802.44,0.0,0.0,0.0
343/226.1802mz/7.7min,1075306.4,582207.6,849377.25,0.0,0.0,0.0
346/408.3081mz/7.7min,2298667.2,1346816.5,1779712.5,0.0,0.0,0.0
347/457.3494mz/7.7min,201157.11,482692.44,401540.97,0.0,0.0,0.0
349/299.259mz/7.71min,0.0,0.0,0.0,555949.0,511322.75,516454.56
350/273.2575mz/7.7min,305999.0,407141.72,301217.6,0.0,0.0,0.0
351/740.4045mz/7.74min,656183.7,376628.03,731991.75,0.0,0.0,0.0
352/282.2215mz/7.75min,1215580.5,1264124.4,1251248.1,0.0,0.0,0.0
353/579.2632mz/7.75min,3367377.5,3199290.0,3899239.5,0.0,0.0,0.0
354/421.1559mz/7.75min,704944.6,652818.94,821900.8,0.0,0.0,0.0
355/557.2812mz/7.75min,601270.94,558752.3,676706.5,0.0,0.0,0.0
360/316.9477mz/7.76min,0.0,0.0,0.0,672290.8,753499.75,841898.5
361/440.1355mz/7.76min,0.0,0.0,0.0,862538.06,969220.44,1076555.8
362/374.132mz/7.77min,0.0,0.0,0.0,347151.97,311450.34,294773.97
363/117.9285mz/7.77min,0.0,0.0,0.0,2374020.8,2250918.8,2373489.0
364/180.9729mz/7.77min,0.0,0.0,0.0,280596.75,337585.2,371804.56
365/248.9603mz/7.77min,0.0,0.0,0.0,765123.5,898620.25,1003689.5
366/384.9352mz/7.77min,0.0,0.0,0.0,301818.62,368186.8,443679.28
368/114.9341mz/7.77min,0.0,0.0,0.0,1082009.4,1003542.2,1059188.5
369/116.9284mz/7.77min,0.0,0.0,0.0,20626762.0,19298634.0,20413756.0
370/118.9267mz/7.77min,0.0,0.0,0.0,605886.06,570757.2,610664.3
371/357.1627mz/7.77min,0.0,0.0,0.0,724605.4,744812.2,751503.94
372/423.1454mz/7.77min,0.0,0.0,0.0,446054.28,465190.9,513671.47
375/449.3021mz/7.77min,410327.8,550195.75,508390.44,0.0,0.0,0.0
376/194.9057mz/7.78min,0.0,0.0,0.0,302730.53,418339.3,448948.4
378/353.1637mz/7.77min,0.0,0.0,0.0,1389431.6,1381333.2,1437319.4
379/355.1582mz/7.77min,0.0,0.0,0.0,27204506.0,27553720.0,28518426.0
380/118.9241mz/7.77min,0.0,0.0,0.0,920878.0,1081924.0,1090333.1
381/393.2195mz/7.77min,614467.4,751194.7,727603.44,0.0,0.0,0.0
383/782.5661mz/7.77min,267284.34,309090.8,405387.88,0.0,0.0,0.0
385/452.9224mz/7.77min,0.0,0.0,0.0,143200.92,195202.33,218883.14
388/80.9479mz/7.77min,608120.56,878339.6,868997.2,0.0,0.0,0.0
392/362.3026mz/7.77min,609177.06,268833.16,429664.03,0.0,0.0,0.0
393/221.1751mz/7.77min,611463.44,323904.6,499227.66,0.0,0.0,0.0
394/226.1802mz/7.77min,875251.06,477243.1,677584.6,0.0,0.0,0.0
395/228.1958mz/7.77min,1119824.1,617810.2,886804.6,0.0,0.0,0.0
396/244.1907mz/7.77min,658246.4,340914.88,528462.7,0.0,0.0,0.0
397/408.3082mz/7.77min,7784803.5,4527249.5,6539636.5,0.0,0.0,0.0
398/236.1621mz/7.78min,597995.0,325925.53,469060.94,0.0,0.0,0.0
400/250.1777mz/7.78min,1942089.2,1096949.4,1587470.6,0.0,0.0,0.0
401/266.1726mz/7.78min,955077.4,537600.0,786402.1,0.0,0.0,0.0
403/668.6182mz/7.8min,131048.17,325896.25,400592.38,0.0,0.0,0.0
405/395.3305mz/7.8min,323279.38,625791.75,427536.22,0.0,0.0,0.0
406/371.1528mz/7.82min,0.0,0.0,0.0,1291021.2,1488089.8,1543050.8
407/409.2744mz/7.82min,474231.78,675851.94,595268.06,0.0,0.0,0.0
410/740.4044mz/7.83min,519320.3,163949.23,534845.44,0.0,0.0,0.0
413/140.0682mz/7.86min,367544.5,387615.97,402318.38,0.0,0.0,0.0
414/380.1828mz/7.87min,0.0,0.0,0.0,518179.66,520660.84,503293.4
415/213.9829mz/7.87min,1919399.9,1027605.4,1473685.1,0.0,0.0,0.0
416/248.9603mz/7.87min,0.0,0.0,0.0,763255.56,891849.4,1002755.8
417/316.9476mz/7.87min,0.0,0.0,0.0,587664.75,708752.94,816658.1
418/382.1762mz/7.87min,0.0,0.0,0.0,16471174.0,16069517.0,15574901.0
419/114.9341mz/7.87min,0.0,0.0,0.0,2144112.0,2115357.2,2136895.2
420/116.9284mz/7.87min,0.0,0.0,0.0,40429196.0,40990116.0,40398250.0
421/118.9267mz/7.87min,0.0,0.0,0.0,1171723.4,1291619.5,1149148.4
422/194.9057mz/7.87min,0.0,0.0,0.0,1083221.5,720562.94,879397.3
423/379.1793mz/7.87min,0.0,0.0,0.0,2764749.0,2676527.5,2650652.2
424/381.1738mz/7.87min,0.0,0.0,0.0,54544170.0,53421024.0,53328980.0
426/325.1841mz/7.87min,0.0,0.0,0.0,1966369.4,2094329.2,1729683.6
427/80.9479mz/7.87min,554205.44,766733.0,662708.0,0.0,0.0,0.0
429/117.9285mz/7.87min,0.0,0.0,0.0,4607274.0,4811094.0,4715855.5
430/118.924mz/7.87min,0.0,0.0,0.0,1593166.1,1729081.1,1306741.6
432/180.9729mz/7.87min,0.0,0.0,0.0,692223.7,791587.94,456398.75
433/216.8536mz/7.87min,0.0,0.0,0.0,108274.82,142407.08,225485.97
434/281.2482mz/7.87min,0.0,0.0,3262.2358,2803137.2,2052365.4,1806012.9
435/327.2539mz/7.87min,0.0,0.0,0.0,500703.16,438435.6,369913.84
436/349.2357mz/7.87min,0.0,0.0,0.0,556094.1,394653.2,367215.03
437/351.2142mz/7.88min,347831.1,411891.94,446646.34,0.0,0.0,0.0
438/373.2323mz/7.88min,288056.03,366857.03,393746.16,0.0,0.0,0.0
443/327.2268mz/7.88min,292771.03,401697.75,469093.34,0.0,0.0,0.0
445/383.1776mz/7.88min,0.0,0.0,0.0,1893439.6,1902590.9,1875399.0
446/780.551mz/7.88min,524300.3,586630.3,463874.03,0.0,0.0,0.0
452/265.2526mz/7.88min,550402.7,593038.0,659578.25,0.0,0.0,0.0
453/283.2631mz/7.88min,1038087.2,1192718.6,1254190.1,0.0,0.0,0.0
454/378.2088mz/7.88min,1604780.8,1902974.9,1778196.0,0.0,0.0,0.0
455/449.1609mz/7.88min,0.0,0.0,0.0,1146136.5,1224731.5,1245127.4
456/400.1472mz/7.88min,0.0,0.0,0.0,447639.5,416016.2,403529.44
458/293.1791mz/7.88min,0.0,0.0,0.0,798956.2,779736.4,1165931.9
459/351.2504mz/7.88min,954807.4,1233496.9,1332614.5,0.0,0.0,0.0
460/352.3391mz/7.88min,1808270.0,1893316.8,2116893.0,0.0,0.0,0.0
