"","PC1","PC2","PC3","PC4","PC5","PC6"
"278/254.1386mz/2.08min",-0.013485,0.014418,-0.023147,0.0017721,0.0087794,0.44023
"281/217.1047mz/2.15min",-0.0072506,0.048467,0.019721,0.020709,-0.081099,-0.19181
"283/102.0914mz/2.13min",0.0038598,0.00011655,-0.0089078,-0.013283,0.0029231,-0.14655
"284/232.1543mz/2.1min",-0.0096147,0.000682,0.0063622,-0.015355,-0.0059291,0.41185
"287/195.1228mz/2.21min",-0.021786,0.018058,-0.0096498,-0.0048488,-0.017427,0.010742
"288/217.1047mz/2.21min",-7.723e-05,-0.0057307,-0.004311,-0.0087514,-0.0048013,-0.010227
"289/157.0835mz/2.21min",-0.0068482,0.0086455,-0.010519,-0.0065746,-0.0061537,-0.030272
"290/113.0597mz/2.22min",-0.011549,-0.0076279,-0.0065807,-0.014049,-0.0025334,-0.031022
"297/146.0601mz/2.34min",-0.012658,-0.0029453,-0.0068263,-0.010802,0.0028678,-0.0104
"298/231.1702mz/2.33min",-0.0099376,0.030161,-0.043463,-0.0034764,0.020554,-0.031685
"301/157.0835mz/2.37min",0.0098127,-0.013058,0.005492,-0.014566,0.019041,-0.00050387
"302/135.1016mz/2.38min",-0.01563,-0.0043506,-0.004582,-0.013027,0.0052432,0.0093845
"305/114.0914mz/2.4min",-0.016734,0.0058538,-0.0033489,-0.0012787,-0.011931,0.019032
"306/190.0499mz/2.41min",-8.5889e-05,-0.00029412,-0.0020552,-0.0078119,-0.0061958,0.030066
"308/793.23mz/2.48min",-0.00083375,-0.0012173,-0.013394,-0.062826,-0.062559,0.023615
"311/141.0546mz/2.45min",0.0070712,0.0040904,-0.0014505,-0.0068989,-0.0095541,0.00023519
"312/201.1598mz/2.46min",-0.0073725,-0.01193,-0.0045069,-0.012749,-0.031329,-0.0046353
"315/102.0914mz/2.49min",-0.011417,-0.018132,-0.017605,-0.011456,-0.030369,-0.00037552
"316/231.1702mz/2.47min",0.030643,-0.028697,0.03371,-0.0012646,-0.024731,-1.7891e-06
"317/216.123mz/2.52min",0.00069771,0.0039747,0.0081191,-0.009237,-0.0057585,-0.0003781
"319/246.1699mz/2.55min",-0.012111,-2.0368e-05,-0.0020104,-0.0066519,-0.0074008,-0.01018
"320/130.1591mz/2.53min",-0.039183,0.020139,-0.012105,0.0012172,0.0057754,-0.012715
"323/225.1097mz/2.54min",-0.016938,0.035304,-0.0018231,0.019299,-0.033194,-0.024789
"326/793.23mz/2.57min",-0.008368,0.0066454,0.0065846,-0.0073799,0.023594,-0.00010918
"327/771.2481mz/2.57min",-0.0073797,0.017277,-0.005036,-0.0038507,-0.0099872,-0.019669
