"MetaboAnalyst_ID","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp10_1_Run22.mzML","POS_TJGIp10_2_Run132.mzML","POS_TJGIp10_3_Run209.mzML","shared_name"
"278/254.1386mz/2.08min",2.40014668848298,1.88643632560024,2.08446277349918,2.38590387653114,2.10515138741228,2.11233205555297,"278"
"281/217.1047mz/2.15min",2.00214322037827,2.15683619262854,1.7021586783185,2.63936700525005,2.43642521990721,1.83403062282532,"281"
"283/102.0914mz/2.13min",2.32104600065449,2.32136742892632,2.49699123348951,2.33668766266823,2.42435482317781,2.37842812074149,"283"
"284/232.1543mz/2.1min",2.91113891740718,2.75361499114279,2.72520968439155,2.83983272228651,2.65835993054116,2.56461194218463,"284"
"287/195.1228mz/2.21min",2.82745052051155,2.2745240494606,2.28279832866717,2.80589713387166,2.413642537046,2.21517064605676,"287"
"288/217.1047mz/2.21min",2.97426146740467,2.92533875721741,2.98136673174016,2.86842276287796,2.9551827150209,2.89277331744524,"288"
"289/157.0835mz/2.21min",2.69662974355068,2.45605951936755,2.5563645726055,2.70566125254189,2.59546300956844,2.48979155241217,"289"
"290/113.0597mz/2.22min",3.10637915053971,2.76719736162787,2.82689243476672,2.84165859586069,2.74303638607865,2.68155594090501,"290"
"297/146.0601mz/2.34min",3.05109462628901,2.68761532278155,2.75544058414771,2.84783687851884,2.66714083165233,2.64691539656576,"297"
"298/231.1702mz/2.33min",2.29404077805248,1.68337121398199,2.17658452489743,2.48762209710625,2.17614221304903,2.17968714144407,"298"
"301/157.0835mz/2.37min",2.67338593815733,2.91527173922224,3.0167081159659,2.62983547748365,2.77598350140428,2.89497747820243,"301"
"302/135.1016mz/2.38min",2.71485203408176,2.30020900551178,2.35247470642085,2.46991071409405,2.22526282453191,2.22144524412879,"302"
"305/114.0914mz/2.4min",3.00743968888268,2.60860673136035,2.55157279368548,2.88757631182533,2.62645731281624,2.52002204153487,"305"
"306/190.0499mz/2.41min",2.92829700460401,2.90978030878631,2.94969495034017,2.91096280058036,2.94903855758034,2.8700861594745,"306"
"308/793.23mz/2.48min",2.25765090715333,2.1461550787049,2.40181280398383,2.13351932415284,2.47647655953429,1.7495572326719,"308"
"311/141.0546mz/2.45min",2.60843289968857,2.76913365332315,2.82844881021425,2.73370762700974,2.87348606348928,2.76110295951235,"311"
"312/201.1598mz/2.46min",2.31998537211658,2.11124079415775,2.06170760222048,2.01561315076384,2.16025081481254,1.90394457035402,"312"
"315/102.0914mz/2.49min",3.64853153182128,3.2130977393107,3.24168289020216,3.15621156112993,3.34290523232868,3.09621760198132,"315"
"316/231.1702mz/2.47min",1.43679032476151,2.43517531051747,2.12896797798717,1.45022881437489,2.17355504004306,2.09539206144944,"316"
"317/216.123mz/2.52min",2.15142750092808,2.25308617159326,2.22724529994376,2.24740170603546,2.21045660211179,2.13323431731786,"317"
"319/246.1699mz/2.55min",2.8656705170981,2.57285145204614,2.55294783925281,2.71969413029718,2.55450379257509,2.47483034148186,"319"
"320/130.1591mz/2.53min",3.28121791692494,2.29249192035914,2.29510272979427,3.11242721686263,2.3012572112633,2.29513193845348,"320"
"323/225.1097mz/2.54min",2.49080097780033,2.16411577617504,1.98407762538032,2.7885099081471,2.39136937333674,2.14029261675669,"323"
"326/793.23mz/2.57min",2.90490740743963,2.76658742809424,2.80556075370425,2.96445813904584,2.6096228752574,2.75035130050387,"326"
"327/771.2481mz/2.57min",2.73698895869026,2.55218552207438,2.59636419378091,2.88639176595516,2.68940397081172,2.5533975848214,"327"
"328/405.1008mz/2.57min",2.19588953632533,2.56920096547751,2.62492878716329,2.55420871028402,2.64497619783004,2.62328813646814,"328"
"329/386.1274mz/2.58min",1.83995555704808,2.12402340221968,2.37219525255025,2.53925716606531,1.97477459114447,2.15567728567948,"329"
"339/316.2117mz/2.67min",2.6508134997833,2.41652017325801,2.39551497192227,2.59910820956433,2.49912818041586,2.43568941281118,"339"
"341/130.1591mz/2.65min",1.98850741082081,2.98737530211199,3.09333424092116,2.40102156122928,3.05802334466988,2.98110066734204,"341"
"346/138.055mz/2.73min",2.49381773917225,2.55017303375032,2.57255161266739,2.61675315236922,2.6600295197755,2.56926781941052,"346"
"347/120.0445mz/2.73min",3.09871957683195,3.1355899989684,3.15548963408498,3.22182754030932,3.23207887752426,3.14739871680118,"347"
"348/245.186mz/2.76min",2.03570203761354,2.36183966460032,2.35969051119003,2.14829383231009,2.40237462712592,2.37629461544528,"348"
"355/317.1706mz/2.85min",2.29575021112052,2.50437788556434,2.48773238589119,3.08617146977934,2.84060268376088,2.54441638109918,"355"
"356/339.1525mz/2.85min",2.09367365096258,2.54958686780778,2.50651364963522,2.95111939182102,2.86322793502375,2.55806265655564,"356"
"360/215.1255mz/2.89min",2.51332847774319,2.3055216557984,2.25483014196814,2.51458809484248,2.25560303282211,2.10475822932075,"360"
"361/251.1026mz/2.91min",1.93300018917991,2.13225961536561,2.12320125544082,2.14122599742026,2.15831218299431,2.04625130799006,"361"
"364/215.1755mz/2.89min",2.60591104649117,2.37634839455885,2.13074656398639,2.10429782235601,2.20839272861666,2.02046529474821,"364"
"368/170.1176mz/2.95min",2.76612373998961,2.51793380233134,2.43584144034276,2.38590534930505,1.89791315926185,1.96537541633711,"368"
"370/210.1102mz/2.95min",2.76778035450936,2.59097705014188,2.4821699612545,2.42945330339622,1.96503353151344,2.0099859066525,"370"
"372/428.2043mz/2.97min",2.65215381397181,2.64518256350903,2.60593794061058,3.01074673098339,2.87840468210021,2.64701700394864,"372"
"376/155.0703mz/2.98min",2.50033897730544,2.63611432874417,2.70754335597516,2.54068074147203,2.78474448690722,2.65865519053893,"376"
"383/303.1413mz/3.02min",1.83383814860218,2.08261262496187,2.10441765670607,2.48650217514218,2.57247122411106,2.3188121434564,"383"
"386/231.1703mz/3.0min",1.90241783154309,2.13143905565293,2.14830809320111,2.18958257096572,2.18309543430654,2.14987489369326,"386"
"391/210.0737mz/3.05min",2.21151272205965,2.27138299509061,2.30366617365679,2.27686677172331,2.39154624710797,2.38392139831841,"391"
"392/114.055mz/3.06min",2.27850159256244,2.05047156890965,2.09746755707468,2.21960241818351,2.17008137134754,1.90050854665324,"392"
"393/142.0863mz/3.06min",2.48955319308604,2.22340947070918,2.26929808320152,2.41386195656952,2.35538360148709,2.29376176905814,"393"
"394/219.1129mz/3.06min",2.2552452721116,2.26446093906862,2.32735809295055,2.23535008341798,2.22171512194133,2.22576577201721,"394"
"395/188.0918mz/3.06min",2.67742466238525,2.40677147204811,2.44592276870526,2.591137726929,2.5382403464615,2.47031723819693,"395"
"397/261.1097mz/3.08min",2.15133277466681,2.48411906765895,2.49408854964503,1.98203378899797,1.73354031566064,2.41294459645466,"397"
"398/245.1358mz/3.08min",3.6909779049441,3.95769798066196,3.9920118320143,3.48127526079207,3.65768883286041,3.72819738579999,"398"
"400/147.1016mz/3.08min",2.63079065207168,2.43341915413265,2.44859639990141,2.27899256522219,2.09934672620823,2.06172259092415,"400"
"401/103.0754mz/3.09min",3.00557603775715,2.81262984548779,2.82315152370522,2.67229113591783,2.49722538692733,2.45768975943307,"401"
"402/223.154mz/3.09min",3.6186715645571,3.35404805727842,3.36318150972558,3.26682332437302,3.04242181902482,2.99275407213195,"402"
"403/240.1806mz/3.09min",4.09959101150353,3.64682682920884,3.61812742686701,3.74085778835754,3.36411866872649,3.26872012509363,"403"
"406/271.115mz/3.1min",2.17470948349511,2.27507288444488,2.22945685167827,2.2797648943579,2.42429120279227,2.36355831037502,"406"
"407/186.1125mz/3.09min",2.1765082487945,2.17704744604416,2.14679242106271,2.22394817164472,2.25775750226738,2.16690215095321,"407"
"412/412.2092mz/3.1min",2.70386841923938,2.67618209169779,2.65273695759195,2.91427356394666,2.86991312969819,2.63211209356897,"412"
"414/109.1012mz/3.14min",2.56645676052361,2.2613204912047,2.33111145257717,2.4617639925627,2.26581389838166,2.2157717631267,"414"
"416/194.1152mz/3.14min",2.81036625266998,2.41757122839668,2.56523945686797,2.44312412965891,2.32675389977599,2.3628640976267,"416"
"419/172.1332mz/3.15min",2.89155115433243,2.19993896909228,2.40318295562891,2.52131809905519,2.17145252820668,2.12114093038395,"419"
"425/247.1077mz/3.2min",2.71472106582662,2.66362215299089,2.64258474626665,2.84635580079951,2.72857615067541,2.61736586897446,"425"
"427/251.1026mz/3.21min",2.0668747090702,2.07071169642039,2.06915285048171,2.07134255765666,2.08790457114476,2.06426193586656,"427"
"430/182.0813mz/3.24min",2.52124322909397,2.55964729358461,2.56909025410913,2.55482931581519,2.58709321534198,2.50020723953163,"430"
"433/284.2067mz/3.27min",3.73222864157184,3.30844102416396,3.28450122398521,3.09586637565604,2.66236481694497,2.54832536404126,"433"
"434/245.1372mz/3.29min",2.58452334236717,2.70133166350986,2.27175847190691,2.86920312262369,2.66889047226746,2.029994816173,"434"
"436/267.1801mz/3.27min",2.76704117324545,2.67948363331193,2.69670788442734,2.11147496725764,1.96331252666576,1.92264352587932,"436"
"438/289.162mz/3.27min",3.08602889671408,3.4200884255975,3.499689771477,2.60439756586807,2.72122774366056,2.68840007643555,"438"
"440/146.0601mz/3.27min",2.30157617224986,2.05167570166714,2.10683034054561,2.16917103194274,2.12971906772364,2.05853955413446,"440"
"445/245.1859mz/3.27min",2.10244281588096,2.14276400819692,2.19925661048485,2.25574287475594,2.22592527655388,2.20921752004558,"445"
"446/87.0441mz/3.3min",3.10598555184272,2.74143228820443,2.7607550393133,2.65890963252856,2.32320057057351,2.52300647497718,"446"
"447/177.1122mz/3.3min",2.74826707866244,2.27541465588678,2.28410300007339,2.27718341201753,1.85727810098203,2.03856464375705,"447"
"448/199.0942mz/3.3min",3.03913608442476,3.29268383142241,3.36479574631983,2.76288680389777,2.86082526939074,3.14204558933266,"448"
"452/245.1382mz/3.35min",2.87516410149986,2.77597716463928,2.59590139807533,2.2445556734225,2.96401841735444,2.59857168773692,"452"
"453/448.1971mz/3.35min",1.91467846443972,1.71696934620245,2.14066530241054,2.14209716936792,2.12296589418234,2.1419731439149,"453"
"454/147.0805mz/3.36min",2.00652580532238,2.09158186355268,2.05782276331543,2.27588201046872,2.19386462154201,1.94578713327226,"454"
"458/227.1278mz/3.36min",2.59553381483019,2.41128787528297,2.40390625869038,2.84914947633627,2.65028375106779,2.50853209188504,"458"
"459/285.1307mz/3.36min",2.82651895946488,2.7262650960968,2.71237168876606,3.05011299985319,2.96241347696553,2.83389826869717,"459"
"467/462.6739mz/3.42min",2.23667456636205,2.42427090625504,2.42705011596305,2.35393997513122,2.4506781565622,2.38474397226662,"467"
"474/105.0699mz/3.45min",2.23162537646603,2.26013877190308,2.26912526837079,2.35064252783069,2.28615128542994,2.2660323041179,"474"
"475/164.1071mz/3.45min",2.79350129779171,2.78547047419909,2.80124150624997,2.87539316724738,2.80353539626803,2.78593610825505,"475"
"476/273.1671mz/3.45min",2.53318900663724,2.25285434942377,2.15039558293257,2.55131971034624,2.22362289440085,2.15092394595054,"476"
"482/207.0629mz/3.49min",1.94254578177784,2.42492604340603,2.46555595486814,2.15204655977712,2.44162326360415,2.43499998252067,"482"
"483/185.0809mz/3.48min",2.76456090703909,2.6040664189919,2.59201026475361,2.82268670500173,2.66875618491635,2.56831936812015,"483"
"484/269.1359mz/3.51min",2.26490945651651,2.03480457263769,2.06365558727855,2.71984372787976,2.15185318722244,2.09021977112977,"484"
"486/229.1429mz/3.54min",2.414436501038,2.19852654027265,2.19672049387715,2.98058012538346,2.90609468411589,2.16526364781939,"486"
"490/877.377mz/3.52min",2.26121846087669,2.19120394004324,2.10087096780624,2.41373485400178,2.16944654665303,2.15183706559845,"490"
"491/439.1919mz/3.52min",2.24869797684815,2.54366398104657,2.48221956487017,2.51718081524627,2.49588097239005,2.53231463058119,"491"
"492/899.359mz/3.52min",2.74029239499656,2.77002599403556,2.7343941870496,2.86702551930627,2.73326203436807,2.73457874910288,"492"
"494/179.0703mz/3.53min",2.36327389276849,2.2233200149469,2.3563083888448,2.36763075550013,2.25113751074088,2.3718676221951,"494"
"495/185.1148mz/3.53min",2.23085529819619,2.36379313631012,2.3567499578933,2.22249499562358,2.37327577705066,2.36884944162376,"495"
"498/267.157mz/3.54min",2.32378910021732,2.34292953821484,2.36052729610326,2.5407706346281,2.36436043618786,2.21579308989484,"498"
"507/469.6817mz/3.6min",1.75457629207184,2.35153993876617,2.27652588123852,2.37590693954925,2.45510690963012,2.35911518883978,"507"
"508/960.3386mz/3.6min",1.87315054037699,2.4386604344843,2.378945289483,2.54436840987694,2.53343251124308,2.44412602379475,"508"
"509/229.1434mz/3.6min",3.2490246511135,3.00591303328677,2.93085111930163,3.29932308733631,3.18992421617184,2.96772314011428,"509"
"510/269.1359mz/3.61min",3.10365929457115,2.90372617708041,2.89927801274191,3.06867538556627,3.02104407414557,2.94955462547545,"510"
"512/207.0992mz/3.62min",1.9259417590924,2.38004652333152,2.36639622886242,2.17435714721616,2.29570204698134,2.28115644022799,"512"
