sample_name,filepath
NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML
NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML
NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML
NEG_TJGIp1_1_Run35.mzML,NEG_TJGIp1_1_Run35.mzML
NEG_TJGIp1_2_Run100.mzML,NEG_TJGIp1_2_Run100.mzML
NEG_TJGIp1_3_Run186.mzML,NEG_TJGIp1_3_Run186.mzML
