CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
878	966	1	0.833	14.016
878	947	1	0.8587	-14.016
833	966	1	0.8639	10.029
947	966	1	0.7625	28.031
568	570	1	0.9008	-10.029
618	671	1	0.8522	-14.016
486	612	1	0.9219	-28.032
618	761	1	0.7273	-14.016
607	670	1	0.7381	15.995
612	676	1	0.7316	-49.993
566	612	1	0.7531	-14.016
831	878	1	0.8547	-14.016
484	568	1	0.7449	-14.016
671	877	1	0.7085	-28.031
612	878	1	0.7139	-78.024
670	676	1	0.8301	-35.977
676	763	1	0.8627	-14.017
611	831	1	0.9601	-28.032
671	726	1	0.7569	34.006
726	835	1	0.8348	-2.016
607	618	1	0.7162	-15.995
768	966	1	0.838	-14.016
671	835	1	0.7079	31.990
877	878	1	0.8363	10.028
484	486	1	0.7467	35.977
835	876	1	0.9383	-14.016
726	876	1	0.7836	-16.031
570	833	1	0.8835	-42.047
676	966	1	0.7976	-14.016
612	671	1	0.7154	-60.021
618	877	1	0.8664	-42.047
761	768	1	0.936	10.029
568	831	1	0.8527	-42.047
612	670	1	0.9369	-14.016
482	484	1	0.7232	10.029
618	833	1	0.8187	-28.031
760	835	1	0.8082	-14.016
611	650	1	0.8997	-10.063
566	773	1	0.7623	-40.031
612	618	1	0.7303	-46.005
760	773	1	0.7886	-12.000
670	765	1	0.7959	-14.016
517	701	1	0.7508	-28.032
482	483	1	0.8637	-0.036
568	966	1	0.7837	-42.047
763	947	1	0.9147	-28.030
612	835	1	0.9807	-28.031
676	831	1	0.7685	-14.016
676	878	1	0.9515	-28.031
612	726	1	0.8392	-26.015
482	570	1	0.7149	-14.016
568	768	1	0.8998	-28.031
484	522	1	0.7418	0.000
612	876	1	0.9381	-42.047
484	611	1	0.7771	-28.031
671	676	1	0.8782	10.029
835	878	1	0.7176	-49.993
611	676	1	0.8354	-14.016
831	833	1	0.9203	-10.028
831	966	1	0.8879	0.000
761	877	1	0.8282	-28.031
670	876	1	0.9315	-28.031
676	876	1	0.7352	7.946
566	760	1	0.9072	-28.031
570	618	1	0.8001	-14.016
768	831	1	0.9286	-14.016
831	947	1	0.7352	-28.031
570	761	1	0.938	-28.032
670	671	1	0.7969	-46.005
876	878	1	0.7936	-35.977
726	797	1	0.7642	26.015
761	833	1	0.9402	-14.016
522	568	1	0.8616	-14.016
486	797	1	0.7281	-28.032
611	768	1	0.9207	-14.016
611	618	1	0.8357	-10.029
670	726	1	0.8256	-12.000
670	835	1	0.9479	-14.016
618	650	1	0.7772	-0.035
611	966	1	0.8832	-28.032
568	611	1	0.8633	-14.016
568	676	1	0.7534	-28.031
517	566	1	0.7465	-14.016
833	877	1	0.8764	-14.015
522	611	1	0.9347	-28.032
670	878	1	0.7195	-64.008
611	878	1	0.8299	-42.047
1053	1085	2	0.959	24.000
915	1053	2	0.9632	0.000
974	1085	2	0.9651	24.000
974	1001	2	0.9935	0.000
915	1001	2	0.9444	0.000
915	1098	2	0.9643	0.000
974	1098	2	0.9954	0.000
1085	1098	2	0.9601	-24.000
1053	1098	2	0.9998	0.000
915	974	2	0.9688	0.000
1098	1132	2	0.913	-0.060
1419	1454	2	0.9724	-26.016
974	1053	2	0.9962	0.000
