"","PC1","PC2","PC3","PC4","PC5","PC6"
"POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML",-9.4786,2.4772,1.7405,5.0965,0.37307,4.7948e-15
"POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML",-1.8706,-1.0686,-6.9259,-1.5735,3.2927,4.1842e-15
"POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML",8.5491,7.8986,-2.0422,0.6529,-1.8442,5.0307e-15
"POS_TJGIp1_1_Run34.mzML",-5.9747,2.1127,3.8115,-5.5662,-0.86323,2.0513e-15
"POS_TJGIp1_2_Run99.mzML",0.49777,-7.8545,-1.9924,0.6404,-3.6296,4.8824e-15
"POS_TJGIp1_3_Run185.mzML",8.277,-3.5655,5.4084,0.74994,2.6713,4.12e-15
