"","filter","POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML","POS_TJGIp1_1_Run34.mzML","POS_TJGIp1_2_Run99.mzML","POS_TJGIp1_3_Run185.mzML"
"1061/634.3779mz/5.44min",1661040.2,1677960,1644120.4,1711974.2,1861481.1,1342537.9,1420153.5
"1062/616.3671mz/5.44min",733560.52,746121.1,720999.94,755858.94,877610.25,441946,634806.1
"1069/241.1772mz/5.47min",905178.17,783443.4,937310.44,1228122.9,873045.9,675253.9,995779.4
"1073/536.2864mz/5.48min",2992129.1,2726391,3460564,3506449.2,2678526,2852463.2,3131795
"1074/277.2159mz/5.48min",259828.18,285862.7,242652.61,282338.44,277003.75,224107.9,204288.2
"1077/294.2788mz/5.52min",831725.25,790480.2,1087236.2,371810.1,926028.2,872970.3,287147.1
"1078/457.2213mz/5.49min",128974.919,226465.38,225487.69,251090.66,32462.148,16064.454,3825.4595
"1079/411.3253mz/5.52min",1820758.2,2765278.5,1529370.4,956742.5,3440765,2112146,920180
"1080/286.2737mz/5.52min",846873.5,742180.3,991518.9,391619.22,951566.7,966426.5,387786.38
"1083/312.2893mz/5.51min",2273332.35,1967828.4,2865233.8,2811747,2277405.2,2269259.5,929882.25
"1084/256.2996mz/5.54min",485466.285,925623.6,454551.1,30752.127,940982.6,516381.47,66154.32
"1087/415.2109mz/5.48min",295826.81,249557.08,634539.3,661874.6,339998.7,251654.92,210152.36
"1090/604.3675mz/5.51min",10007925.5,10643512,9463963,9993455,12075501,9262103,10022396
"1091/582.3857mz/5.51min",10172880.5,15334602,9235023,9374236,18556248,10432041,9913720
"1092/453.3475mz/5.53min",422800.2,465379.75,445972.1,98683.69,617484.75,399628.3,230599.47
"1093/310.6698mz/5.51min",2108818.7,1636284,2078308.4,2504518.8,1861547.8,2139329,2585297.5
"1094/620.3407mz/5.51min",332287.17,317577.72,325017.34,341344.12,360056.8,318987.25,339557
"1097/626.4117mz/5.52min",148621.31,207163.11,115716.34,127168.49,263309.97,147843.31,149399.31
"1098/186.1852mz/5.51min",233072.545,205856.61,134504.16,161609.42,311045.94,264435.66,260288.48
"1101/674.4185mz/5.52min",671064.25,702869.94,639258.56,767479.3,881356.75,638906.8,636813.06
"1104/246.0906mz/5.52min",762252.75,705103.44,743903.3,839594.44,829226.25,752819.4,771686.1
"1105/311.1715mz/5.51min",622933.43,277263.25,461013,753616.25,570838.06,675028.8,787786.2
"1106/443.3839mz/5.55min",331806.64,345203.62,318409.66,165791.97,532279.8,423616.06,264432.88
"1110/473.3945mz/5.54min",281067.16,242521.97,236709.53,424090.2,309252.6,252881.72,385732.1
"1111/455.333mz/5.56min",411111.94,646138.5,361128.66,127040.48,688451.5,461095.22,96961.48
"1112/424.3203mz/5.59min",351480.905,345914.97,357046.84,122513.9,427606.03,411566.5,335801.8
"1114/304.2996mz/5.58min",3958908.6,4514868,3890116.2,1909023,5463135,4027701,1810370
"1116/525.3679mz/5.58min",200468.85,368702.62,148584.2,44393.344,390309.06,252353.5,104717.43
"1117/244.227mz/5.55min",1532001.55,1493633.5,719393.3,804887.8,2117515.5,1582350.5,1570369.6
"1120/120.0655mz/5.55min",1781126.7,2140442.5,1474262.1,1147173.4,2933324.8,2008427.9,1553825.5
"1121/102.0549mz/5.56min",379029.91,449589.66,323677.62,241653.52,630692.25,434382.2,290318.06
"1122/318.2999mz/5.52min",366091.165,286921.53,173833.58,14413266,445260.8,186942.67,10741565
"1124/277.216mz/5.56min",392877.545,419759.66,388970.25,396784.84,458879.62,323460.6,331554
"1130/700.4159mz/5.57min",463761.78,425429.84,442096.94,438005.7,584941.4,485426.62,507896.9
"1131/455.3839mz/5.58min",2234858.15,1789883.6,1809041.1,3451217.5,2372237.8,2097478.5,3936663.5
"1132/312.2893mz/5.55min",1832967.95,86013.914,1974080.4,2174828.2,38651.168,1691855.5,1999490
"1134/230.0957mz/5.61min",851047.95,1043125.6,770140.5,68528.06,1060118.6,931955.4,65358.6
"1138/332.3155mz/5.62min",279145.3235,667645.1,956161.3,12729.203,511822.28,46468.367,2545.8406
"1141/532.2916mz/5.59min",306397.135,312932.3,320747.3,261005.36,322643.78,299861.97,272020.28
"1143/311.7051mz/5.64min",341683.8,410499.6,352135.6,39197.344,436316.62,331232,38461.812
"1144/387.2851mz/5.6min",2465791,3303773,2420422.2,2511159.8,2690127.5,1749375.9,1577032.4
"1145/409.267mz/5.6min",496122.21,579087.3,597594.2,653904.94,409500.16,383718.84,413157.12
"1146/539.2539mz/5.6min",475919.095,510558.66,464613.4,474986.03,588726.1,476852.16,465052.72
"1147/388.2884mz/5.6min",530009.06,707663.7,517489.22,542528.9,551599.9,359334.03,323751.3
"1152/473.3944mz/5.63min",284790.75,379390,242294.9,225697.1,327286.6,327640.62,184657.19
"1153/302.3049mz/5.65min",306726.205,1383760.8,221370.44,24226.904,997237.8,392081.97,10300.817
"1155/118.0861mz/5.63min",1951851.35,2052951.6,1958781.1,1229389.8,2089785,1944921.6,752869.6
"1157/211.0964mz/5.62min",94149.188,158618.58,123135.97,114750.336,73548.04,47235.465,27610.719
"1158/486.3541mz/5.63min",146314.205,228853.5,91139.6,66356.445,354824.94,167535.44,125092.97
"1160/546.415mz/5.65min",1827027.2,1971128.5,1823689.6,438720.3,2073475.2,1830364.8,747895.2
"1162/412.3611mz/5.64min",390457.64,411941.72,368973.56,120053.38,582626.2,502461.34,276965.9
"1163/411.3576mz/5.65min",1634546.5,1758098.5,1510994.5,858283.25,2406339.8,2081377.1,914296.9
"1164/523.2223mz/5.62min",1360518.1,1273886.2,1332153.6,1381221.4,1665006.1,1355022,1366014.2
"1166/411.3254mz/5.56min",1159090.4,608097.25,859206.8,1258211.2,1059969.6,1407716.1,1790669.6
"1167/413.3237mz/5.66min",309894.775,377699.97,23408.146,13761.36,1300460.5,553879.5,242089.58
"1169/395.7522mz/5.66min",509145.03,500780.12,517509.94,81759.125,635752.94,721891.5,162389.12
"1170/521.3617mz/5.63min",253849.165,242123.19,242966.17,264651.44,304826.75,256923.81,250774.52
"1171/453.3476mz/5.58min",91393.735,10550.695,41091.64,533935,34277.47,141695.83,417694.72
"1172/412.32mz/5.67min",1143067.45,1391048.1,702247.1,234919.69,4466239.5,1966999.5,895086.8
"1173/230.0956mz/5.66min",892696.45,715252.1,1070140.8,179050.62,1165373.6,1214446.1,365917.94
"1174/572.4106mz/5.66min",870785.85,793962.4,1061466.9,403475.3,1024152.2,947609.3,296347.3
"1175/612.3964mz/5.64min",223504.915,264955.7,206850.86,216235.25,343879.28,222612.94,224396.89
"1178/498.3571mz/5.68min",492640.85,525354.4,530266.94,71939.51,584570.94,459927.3,123627.97
"1179/626.4106mz/5.65min",299110.46,360638.6,288293.03,238929.17,463049.75,301702.12,296518.8
"1184/658.4243mz/5.66min",1603101.95,966558.4,1399269.6,1587982.1,1751582.8,1618221.8,1686309
"1187/913.5731mz/5.67min",912299.85,610415.5,931816.9,1168263.2,710967.9,892782.8,1202094.9
"1188/913.0714mz/5.67min",853353.5,306270.22,876147.9,1074804.9,691927.94,830559.1,1097679.1
"1191/615.3744mz/5.68min",3865372.15,2614490.8,4007245.8,4572698.5,2730594,3723498.5,4935789.5
"1193/317.6775mz/5.68min",9615402,6878018,9940844,10699382,6359291.5,9289960,11017766
"1196/304.2995mz/5.67min",117847.247,6542.8644,200631.4,4730608.5,32714.322,35063.094,4311252
"1197/618.3829mz/5.69min",48059163,46548136,47861796,53898588,48256530,46583292,57199830
"1198/376.3057mz/5.71min",454866.425,442515.1,310522.94,467217.75,628569.5,344331.94,495966.03
"1199/596.4015mz/5.69min",125793513,146160740,114405120,121393250,168729170,123977370,127609656
"1200/700.4156mz/5.69min",2180179.15,1859598.6,2399803.8,2584033.5,1963714,1977846.5,2382511.8
"1201/682.4052mz/5.69min",1352705.35,1132727.6,1454805.2,1538618.4,1250605.5,1117428.4,1456541.8
"1206/245.0825mz/5.7min",364410.42,272974.6,355001.62,409058.1,373819.22,307002.56,377580.34
"1207/246.0906mz/5.7min",457487.985,359248.62,481196.47,546259.9,408062.2,433779.5,532785.44
"1209/318.1792mz/5.69min",2422740.15,1662979.8,560122,3569572.2,1181453.2,3182500.5,3719447.2
"1210/634.3564mz/5.7min",1844362.4,1633087.9,1829452.6,1991702.8,1666689.2,1859272.2,2117364.2
"1212/1191.7949mz/5.71min",769833.155,778669.7,670520.06,764773.06,1041367.4,747457.44,774893.25
"1213/473.3943mz/5.7min",422377.92,232596.64,384688.34,523291.84,460067.5,376281.34,751406.94
"1215/149.0596mz/5.71min",755715.42,713555.5,742060.94,837302.94,703312.6,769369.9,803743.25
"1216/613.4278mz/5.71min",239834.64,242196.48,237472.8,85260.64,439075.25,255781.58,88215.92
"1219/201.1636mz/5.72min",429883.575,348541.78,363161.62,348611.94,789458.4,540717.06,496605.53
"1220/684.4211mz/5.75min",803340.15,708733.1,897947.2,336322.3,1106743.8,1048679.5,70748.95
"1221/424.3202mz/5.75min",501014.475,385196.9,1299722.1,422144.2,579884.75,1278379.2,72215.78
"1222/437.3734mz/5.76min",529579.315,584394.6,474764.03,232104.66,795731,716038.94,325887.62
"1224/278.2474mz/5.72min",807082.575,884098,685325.1,903948.75,861196.25,711825.8,752968.9
"1225/518.3235mz/5.72min",643088.32,705217.75,550736.9,667006.2,745017.06,542768.56,619170.44
"1227/550.3021mz/5.72min",492218.25,462258.22,526946.2,528306.3,422325.4,466981.53,517454.97
"1228/674.4181mz/5.72min",217745.195,130112.87,154088.42,227457.86,252994.17,209121.03,226369.36
"1230/525.3672mz/5.75min",1273299,1472792.9,1108716.1,441361.28,1569353,1437881.9,395070.56
"1232/118.0861mz/5.71min",535462.015,615088.56,323205.97,1342139.6,455835.47,230541.78,1721212.1
"1233/411.3577mz/5.68min",721298.55,84481.92,535359.2,1750129.1,245643.19,907237.9,2209076.8
"1234/521.3615mz/5.74min",355093.34,351960.56,340203.8,409515.8,375229.72,346204.03,358226.12
"1236/457.3995mz/5.78min",106320130,110778230,101862030,50738390,133820230,123646950,59955160
"1238/420.3312mz/5.75min",132666.395,520506.78,100367.56,149003.92,442578.06,94086.25,116328.87
"1239/455.3326mz/5.76min",414878.25,130075.54,408133.12,800763,355059.16,421623.38,868325.75
"1240/626.4113mz/5.76min",987611.905,1243320.2,875230.56,974661.75,1273533.4,884184.75,1000562.06
"1241/493.2803mz/5.76min",975887.47,1040770.56,1043172.06,991485.44,868741,960289.5,945644.25
"1243/648.393mz/5.76min",445629.39,558220.2,353062.28,594413,387687.03,336538.88,503571.75
"1249/344.3155mz/5.82min",516792.1,754433.9,549274.7,82673.81,672203.44,484309.5,16534.762
"1250/546.4151mz/5.74min",280443.32,53319.566,323906.3,2354000.2,43152.938,236980.34,1793586.6
"1251/230.0956mz/5.75min",1246968.7,623992,1233178.8,2615005.5,1157108.9,1260758.6,2690771
"1253/308.2943mz/5.82min",356192.4,400868.2,311516.6,71994.67,931172.5,417042.47,87977.58
"1256/402.7599mz/5.77min",2020512.7,1171845.8,1669846,2310236.8,1848078.9,2192946.5,2562474.5
"1257/415.2321mz/5.78min",271468.16,398514.34,243735.5,284719.84,222632.2,294696.47,258216.48
"1258/604.3682mz/5.78min",435679.79,1288611.4,377698.62,396610.78,752348.56,474748.8,380293.5
"1259/227.1276mz/5.78min",321030.69,466399.88,274396.7,314598.66,346464.84,327462.72,285762.38
"1261/412.3197mz/5.73min",202531.25,16314.166,91077.72,365200.28,84877.3,313984.78,1997204.1
"1262/587.3421mz/5.78min",510785.05,628242,457745.38,556769.56,452204,538464.1,483106
"1263/399.2372mz/5.78min",519598.78,708709,429956.03,528983.5,510214.06,535551.9,457380.72
"1265/609.3239mz/5.78min",687727.345,979897.7,584500.56,800507.5,523768.03,649531.25,725923.44
"1272/118.0861mz/5.8min",679640.03,614315.56,744964.5,2316986.8,596040.06,613639.75,1274362.2
"1281/332.3154mz/5.77min",66684.17,11716.907,58584.535,1268494.6,11716.907,74783.805,406532.47
"1285/383.7521mz/5.85min",395048.065,387224.47,402871.66,97325.9,517673.9,480471.97,114532.67
"1287/422.3048mz/5.85min",171864.995,169111.55,196643.2,52543.7,201559.48,174618.44,81899.49
"1288/572.4104mz/5.82min",91950.6225,64362.805,90912.555,1280709.4,92988.69,69638.52,1078617.6
"1291/518.3238mz/5.83min",1103439.95,1560609.1,999579.1,1037315.7,1756962.8,1169564.2,949114.6
"1295/408.3253mz/5.87min",327685.28,739371.8,320166.72,102566.57,812525.94,335203.84,45041.816
"1300/479.2324mz/5.88min",818552.28,789100.56,753179.94,848004,1279575.9,788253.56,1257425.5
"1304/507.2276mz/5.86min",502571.2,505064.03,504050.2,481384.97,654665.6,501092.2,450315.5
"1305/648.394mz/5.86min",911854.56,1004690.2,936530.06,741674,966274.4,887179.06,589432.9
"1306/626.4116mz/5.86min",1627573.6,2152284.5,1548111.1,1649764.8,2437336.5,1605382.4,1400889.4
"1307/684.421mz/5.8min",202644.28,34553.14,75638.42,768081.56,114417.16,290871.4,391976.78
"1308/346.3311mz/5.89min",10056478.25,14538332,26021874,3083174.2,12306339,7806617.5,125124.25
"1310/324.6854mz/5.87min",3933093,2727993.8,4042972.2,3875802.8,2922542.2,3990383.2,4098044
"1311/424.3203mz/5.83min",337707.57,299120.5,233607.78,1429745.1,362410.3,313004.84,1323200.5
"1313/539.2533mz/5.87min",357343.99,358314.7,356373.28,331446.47,444101.38,380190.72,336827.88
"1314/610.417mz/5.87min",34448586,44831770,31878510,31540464,58251600,36399864,32497308
"1315/629.39mz/5.87min",796138.57,593556.75,824956.7,781904.94,731401.4,839138.56,810372.2
"1316/632.3986mz/5.87min",19735556,19073050,21518692,18339614,21662976,20398062,18775952
"1318/277.2159mz/5.87min",829867.48,1126935.1,813787.06,845947.9,1022186.5,757379.94,714999.7
"1319/455.3838mz/5.87min",687414.47,551894.25,543511.8,757697.56,733230.94,641598,765451.94
"1320/648.3713mz/5.87min",540092.86,400014.4,512268.12,576827.2,464731.56,567917.6,603086.1
"1323/427.3889mz/5.9min",1274710.45,1380778.5,1207771,211188.11,1606941.6,1341649.9,531067.9
"1324/640.4277mz/5.87min",384294.515,473997.84,360595.88,391721.03,605767,376868,352793.72
"1325/457.3996mz/5.83min",46167760,357617.38,31317640,122617544,37693610,54641910,127983000
"1326/955.7407mz/5.89min",526854.89,257601.34,1163437.4,28831.959,875707.4,796108.44,65837.414
"1328/291.2314mz/5.88min",764471.95,1210606.9,714085.8,769148,1098157.2,759795.9,605681.25
"1331/309.2419mz/5.88min",603075.5,888219.3,542747.1,620263.94,825595.75,585887.06,481901.72
"1333/299.2576mz/5.88min",384605.34,337002.78,354309.4,390448.9,378761.78,396013.34,394722.28
"1334/281.2471mz/5.88min",390389.08,333100.12,377414.66,328355.53,441294.38,403363.5,412644.7
"1335/392.2539mz/5.89min",30790.2225,39816.06,4352.877,4352.877,21764.385,501649,407684.47
"1337/1087.7017mz/5.89min",318770.295,328449.12,309091.47,305845.7,537719,367041.12,287436.06
"1338/200.2007mz/5.89min",3008656.6,2428410.5,2873009,3144304.2,3395958.2,3702257.2,2805486.2
"1339/483.4151mz/5.92min",676787.7,699889.1,653686.3,65741.36,1029403.1,831923.9,322115.16
"1341/478.2923mz/5.9min",6443024.75,6339052.5,6200924.5,6719669.5,8170992,6546997,6302139
"1342/479.2957mz/5.91min",1709643.95,1727503.8,1611068.8,1719060,2208244,1700227.9,1661906.1
"1343/337.2732mz/5.9min",927966.85,815499.1,738822.25,1287395.8,1040434.6,766010.9,1922002.6
"1350/690.434mz/5.92min",535723.415,363329.34,432253.62,615105.6,611819.3,459627.53,624804.56
"1351/444.3468mz/5.95min",1006976.1,870751.1,1409997.2,339212.25,1143201.1,1624247.5,409058.78
"1352/211.0964mz/5.92min",393881.74,842153,485485.47,447273.6,340489.88,158104.92,87333.3
"1356/395.3304mz/5.95min",1460040,1486903.2,1433176.8,433049.7,2169666.2,1931368.4,472793.12
"1357/317.6776mz/5.93min",240812.745,159511.08,256248.77,276680.34,178109.05,225376.72,282168.22
"1358/596.4013mz/5.93min",1883521.8,2374792.2,1550612.8,1774152.5,3090429.8,1992408.2,1774635.4
"1359/618.3829mz/5.93min",1281148.6,976095,1256697.4,1305599.8,1144750,1319379.8,1415433.9
"1363/525.368mz/5.96min",137045.8,60975.08,108888.74,552071.06,165202.86,56250.96,1416407.9
"1364/494.3236mz/5.93min",351126.2,327395.5,346265.1,355987.3,530767.5,407123.38,343956.88
"1365/479.2324mz/5.93min",2306820,1878730.8,1753542.4,1850896.1,3452770.2,2904166,2734909.2
"1366/478.2252mz/5.94min",226505.795,318060.3,184915.47,226381.78,318254.8,183322.83,226629.81
"1368/456.345mz/5.93min",199358.615,220247.73,178469.5,120368.31,463362.7,224486.97,126091.516
"1370/230.1174mz/5.94min",324243.115,290012.7,327112.03,321374.2,309421.12,339414.53,344366.12
"1372/390.7598mz/5.97min",1001192.15,829330.7,1173053.6,457254.94,1213515.2,1379043.1,596639.56
"1374/471.4152mz/5.98min",1707346.15,1829850.5,1584841.8,709478.7,2449588.8,2159309.8,798397.56
"1375/346.3311mz/5.93min",9761707.25,1995401.5,20206596,11772149,7599680,17836334,7751265.5
"1379/193.1698mz/5.96min",520613.36,659532.3,498344.16,363238.72,618661.4,542882.56,460504.88
"1380/269.6615mz/5.97min",225342.32,226309.31,316593.1,351834.22,138309.31,200631.94,224375.33
"1382/622.4166mz/5.97min",1205080.2,1456793.9,1068353.5,1083688,1861905.8,1252646.2,1157514.2
"1384/544.3625mz/6.0min",492488.16,463855.72,545018.5,26633.572,552602.3,521120.6,98916.4
"1386/255.2316mz/5.97min",467421.175,411205.56,437134.88,519662.03,422429.6,497707.47,533324.8
"1387/369.2744mz/5.97min",962090.73,1326901.9,925038.56,999142.9,1009978.3,650789.1,600658.2
"1389/500.369mz/5.97min",4603984.75,6023843,4462944,4775204,4745025.5,3280974.8,3093972
"1390/644.3986mz/5.97min",1075128.42,648514.7,1022917.44,1150821.2,986313.2,1127339.4,1236061.6
"1391/231.17mz/5.97min",229246.75,320582.9,213466.58,245026.92,254307.9,161536.16,147073.52
"1392/522.3509mz/5.97min",1678138.2,1774597.8,2141145.8,2435741.8,1490554.5,1435029.4,1581678.6
"1394/522.2821mz/5.98min",591237.35,117324.08,586620.4,651971.4,117324.08,595854.3,632840.25
"1397/552.2811mz/5.99min",1063705.77,1024264.94,855819.25,918680.1,1103146.6,1258256,1224456.4
"1398/620.3436mz/5.99min",4056978.6,3899061,3656240,3929146,4184811.2,5089259.5,4897982.5
"1402/258.6233mz/6.0min",409149.575,287126.62,421339.97,420344.06,338342.16,401644.75,416654.4
"1405/621.3467mz/5.99min",1508759.7,1406334.5,1335619.4,1380177.2,1611184.9,1860500.6,1678077
"1406/478.2924mz/6.0min",14891614,14804906,13603570,16116932,19555994,14978322,14361363
"1409/662.4094mz/6.0min",609628.93,156058.4,599246.3,735758.2,466208.22,620011.56,668218.56
"1411/333.3341mz/6.04min",1523357.65,1528478.8,1518236.5,665900.8,2105176.8,1627399.8,577793.44
"1412/500.2746mz/6.0min",289052.93,344744.7,260606.62,286145.8,313461.16,291960.06,262701.25
"1413/472.3993mz/6.01min",392346.25,222462.22,792333,364102.03,420590.47,481312.56,230041.84
"1415/280.2631mz/6.01min",641368.925,643678.25,508728.62,556724.4,731921.06,639059.6,677740.75
"1416/408.3255mz/6.01min",1434556.35,1212646.9,1679420.2,1185637.8,1240850.1,1689045.8,1628262.6
"1417/332.3307mz/6.03min",6572560.25,6728651.5,6416469,2884701,8619928,6996423,2536025.8
"1418/284.3308mz/6.04min",436591.72,411078.56,462104.88,121563.39,1086169.6,522790.94,125453.39
"1420/427.3888mz/5.97min",124163.1375,12425.333,142135.33,1440568.9,12950.279,106190.945,1383094.9
"1422/337.2732mz/5.99min",677570.92,255337.11,379308.84,1090502.9,238991.08,1153239.8,975833
"1424/118.0861mz/6.05min",3063798.15,2421380.5,5307253.5,2387748.5,3706215.8,5062681,1841620.6
"1425/530.4199mz/6.04min",495382.45,304216.2,826300.25,212395.39,686548.7,689446.56,179171.19
"1427/483.4151mz/5.98min",149995.98,17859.662,143302.77,443398.53,53077.855,156689.19,952514.44
"1428/132.1018mz/6.07min",542814.76,569097.4,1260933.9,200962.6,949920,516532.12,216995.25
"1430/507.2277mz/6.03min",350823.44,448902.7,342178.06,347939.94,448889.22,353706.94,335295.12
"1431/640.4273mz/6.03min",864088.65,992794.5,794951,811374.6,1223122.9,916802.7,778545.75
"1435/1039.6712mz/6.04min",303909.52,225133.39,293532.2,323735.03,451684.1,314286.84,260893.72
"1436/184.0732mz/6.04min",759455.05,781617.8,781258.8,490467.8,908741.8,729686.25,737651.3
"1438/542.3212mz/6.04min",869250.1,541396.94,888863.44,1023280.56,771513.3,851882.7,886617.5
"1439/279.6466mz/6.04min",775747.82,578625.5,849121.7,788947.3,556079.8,771965.44,779530.2
"1440/520.3395mz/6.04min",26029797,25271372,25133516,27616228,31664396,26788222,24120240
"1442/525.3679mz/6.03min",601866.025,486670.1,588761.75,1721893.1,650458.06,614970.3,92061.28
"1445/86.0964mz/6.09min",365907.45,264982.62,550077.75,119806.82,466832.28,827567.6,195723.73
"1449/453.3471mz/6.09min",613666.25,506904.44,832869.6,57721.812,720428.06,764204.44,61846.145
"1451/482.3235mz/6.07min",597043.73,488315.47,506881.34,588272.06,745804.06,615477.44,605815.4
"1453/324.6854mz/6.07min",2195155.4,1728939.8,2209522.8,2251057.2,1489003.8,2180788,2415604.8
"1454/648.3721mz/6.07min",468431.15,260446.67,455497.9,549802.8,401509.5,481364.4,520698.7
"1457/344.3155mz/6.02min",29882.541,590.9081,36465.715,1512066.1,2954.5405,23299.367,473883.78
"1458/955.7405mz/6.04min",36745.14,643.83204,28333.135,686508.3,3219.1602,45157.145,283344.84
"1459/610.4168mz/6.07min",17464288.5,23535338,15613149,16341115,26642070,18587462,16254505
"1460/624.4324mz/6.07min",938727.345,869735.25,516511.7,530058.56,2031765,1165710.5,1007719.44
"1461/646.414mz/6.07min",623022.11,407153,400175.56,466575.16,855002.8,779469.06,870258.2
"1463/632.3986mz/6.07min",11135986.5,10348782,9324549,13737473,8727228,11923191,13033977
"1464/455.332mz/6.07min",372920.08,189631.12,307855,360314,385526.16,401208.62,433508.53
"1465/279.2315mz/6.12min",798199.98,3304749.8,749182.4,847217.56,2416619.8,255852.75,691308.94
"1466/510.3578mz/6.08min",430831.64,369404.72,539516.06,395523.78,466139.5,541870.94,165955.81
"1467/454.2925mz/6.08min",292876.61,253652.72,271531.06,306210.62,345859.88,300766.12,284987.1
"1468/428.3729mz/6.13min",257479.64,545021.2,229216.56,63024.86,613665.4,285742.72,89174.33
"1470/471.4152mz/6.02min",658332.29,35108.734,315651.56,2009880.9,483673.38,832991.2,2091624.4
"1474/622.4167mz/6.09min",1028513.8,1285369.2,989792.1,954573.2,1553857.1,1067235.5,956983.06
"1475/644.3986mz/6.09min",876004.5,721438.5,892412.75,991834.75,737340.3,859596.25,917688.3
"1477/390.7596mz/6.05min",122254.785,13896.529,141083.36,1417700.5,103426.21,86545.77,1543170.8
"1480/439.3889mz/6.12min",45830940,39512940,36985652,43435144,54386096,48226736,49462184
"1484/346.3311mz/6.09min",1156385.78,154459.8,1397537,32393514,915234.56,550095.1,18576234
"1485/144.1018mz/6.15min",377239.595,291017.03,506841.06,224291.12,463462.16,514979.16,179801.52
"1491/267.1718mz/6.14min",239471.355,340658.5,241826.16,183619.6,287822.72,237116.55,179569.27
"1492/337.2732mz/6.1min",728497.595,666911.44,1138584.5,210493.4,1112438,790083.75,144339.97
"1493/522.2823mz/6.14min",721026.8,516537.44,681054,905009.44,760999.6,647166.9,765939.7
"1495/279.6466mz/6.15min",911781.43,718534.94,991199.44,910802.3,680024.44,912760.56,949171.6
"1497/395.3304mz/6.14min",862819.95,222910.38,779942,1723668.9,746568.1,945697.9,1850911.2
"1498/132.1018mz/6.12min",248295.86,60874.1,175264.17,226341.88,270249.84,1702043.8,812937.6
"1499/1039.671mz/6.15min",849849.22,979536.06,754164.2,916256.94,1467572.6,783441.5,706704.94
"1502/520.3394mz/6.16min",47801597,49668350,44853760,52003836,62157396,45934844,44916148
"1507/542.3211mz/6.16min",2694656.4,2705252.8,2684060,2989405.5,2832956,2512157.5,2439101.5
"1511/333.3342mz/6.13min",81630.563,14388.808,14388.808,909747,91317.086,71944.04,1701711.5
"1512/118.0861mz/6.13min",1623424.25,1511942.6,1505432,5818617.5,1734905.9,1082410,4689470
"1513/385.3418mz/6.22min",44932.108,327803.56,63489.45,5274.9532,116200.66,26374.766,5274.9532
"1514/307.2262mz/6.17min",1372477.75,1045189.3,1417683.2,1462594.5,1260816.1,1369039.1,1375916.4
"1515/557.4559mz/6.17min",315717.59,319119.84,312315.34,402008.38,386788.16,275369.25,232789.53
"1516/634.3588mz/6.17min",712613.5,482535.56,356099.66,364896.22,942691.44,1250826.6,1169269.1
"1517/279.2315mz/6.17min",7110025,7598787,6366659,7236346,7886184,6983704,5628077.5
"1518/280.2348mz/6.17min",1399660.7,1474350.4,1218789.5,1585162,1536370,1324971,1210933.6
"1521/457.3995mz/6.14min",540637.73,532652.06,548623.4,179338.44,779476.9,739269.06,219196.84
"1522/332.3306mz/6.14min",470370.48,599.52636,562263.8,7786569.5,2997.6318,378477.16,6987254.5
"1523/444.3465mz/6.12min",84690.125,8830.9304,75321.69,1543715.1,44154.652,94058.56,677689
"1527/296.258mz/6.18min",507969.15,877903.6,340912.47,320594.53,828445.5,537603.1,478335.2
"1528/451.3313mz/6.18min",303117.01,518899.38,211923.9,170323.95,582863.94,394310.12,149124.11
"1530/593.3288mz/6.18min",1184556.45,1188932,1180180.9,1272296.9,771503.1,1208694.2,1012867.4
"1531/399.2372mz/6.18min",829805.05,1091366.5,748661.06,819016.1,840594,864742,693834.94
"1532/588.3735mz/6.19min",1207075,2743552.8,1096477.5,783284.25,1887026.4,1317672.5,650041.25
"1534/227.1275mz/6.19min",240679.16,350365.06,216943.9,228693.84,252664.48,267600.2,196854.47
"1537/383.2423mz/6.19min",309406.565,415592.2,280848.2,315738.97,303074.16,328892.06,250839.47
"1541/454.2922mz/6.19min",4349006.5,3824586,4226114,4491058.5,4986137.5,4471899,4178018.5
"1545/969.7552mz/6.25min",6564.70135,3135.8716,9508.662,618953.56,3515.2625,3620.7407,89268.875
"1546/1077.7172mz/6.21min",447224.43,442683.6,377673.28,477060,719321.94,450703.7,443745.16
"1551/410.3412mz/6.27min",273004.86,724375.06,263423.16,174770.86,282586.56,131027.12,291737.78
"1553/450.3478mz/6.24min",332187.57,261439.83,342673.34,210682.55,321701.8,374811.9,358901.28
"1554/295.2263mz/6.23min",257308.68,283580.47,285295.28,246214.86,268402.5,217040.97,209012.88
"1556/277.2158mz/6.24min",161564.02,190923.08,159343.19,159409.4,167819.67,163718.64,158721.12
"1558/485.4307mz/6.27min",2806987.2,3226582.5,2609790.2,972727.44,3656016,3004184.2,1087400.2
"1559/468.3579mz/6.24min",544749.41,461632.16,439444.72,822504.1,504585.88,584912.94,770055.44
"1561/508.3394mz/6.25min",325472,287919.6,257499.5,372127.84,395180.94,336169.6,314774.4
"1562/480.3078mz/6.25min",463074.55,466463.9,459685.2,511947.66,514386.44,448920,433913.44
"1563/624.4327mz/6.26min",112848963,135910060,101226740,105307150,152642910,116944376,108753550
"1565/643.4055mz/6.26min",2259604.85,1691915.4,2388334,2291348.2,1589325.8,2227861.5,2467096.2
"1566/646.4141mz/6.26min",54128218,53185720,51893940,54144020,54112416,55387064,55697744
