row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p11_1_Run98.mzML Peak area,2024_NEG_Y-p11_3_Run151.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-p11_2_Run127.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,
347,782.1569938196649,6.989319,,,,20,,,,,,,945030.4,1450676.4,2064156.5,1515627.0,1913381.1,1305847.5,
275,784.1361727457644,6.215877,,,,,,,,,,,77272.8,80913.22,130373.875,85595.5,115571.49,131785.25,
307,784.1361773875738,6.5657077,,,,,,,,,,,157548.31,209449.97,352306.38,281775.2,352835.53,283996.62,
295,784.1361797408662,6.404402,,,,,,,,,,,341231.88,400163.84,518171.47,396543.62,496557.3,464782.28,
220,793.0186061818871,4.4358263,,,,10,,,,,,,963998.1,977386.2,865492.7,1009079.1,947821.25,1099741.0,
361,802.5606323642967,7.1280007,,,,,,,,,,,2251390.2,0,0,0,0,2.2262098E7,
509,804.5757602278047,10.399058,,,,,,,,,,,1080745.6,2209109.8,0,2548836.5,2214199.0,1193223.5,
502,807.5030668958495,10.262412,,,,,,,,,,,2088957.0,1027031.5,0,799774.7,49545.562,3862098.2,
358,807.5032272043547,7.078351,,,,,,,,,,,0,954460.56,0,1.2579729E7,179517.47,865728.8,
205,811.0291696459691,3.6010034,,,,9,,,,,,,345008.72,332508.22,319416.56,329687.84,336302.72,282409.06,
395,829.179248985636,7.41407,,,,,,,,,,,457046.34,323805.12,260535.6,280172.66,404351.8,626604.94,
372,829.1792861785881,7.1959414,,,,25,,,,,,,1594466.9,761630.3,406564.38,584034.06,909618.75,1997162.9,
354,829.1793022889725,7.0521483,,,,47,,,,,,,1108130.1,521548.6,347284.75,489080.4,715131.2,1638869.2,
336,829.1796818751844,6.901785,,,,33,,,,,,,198093.6,93358.87,82584.17,101007.35,135556.56,310842.78,
378,832.6066882537494,7.259311,,,,,,,,,,,0,7048889.5,0,0,11976.155,190188.58,
67,833.0465208441142,0.51891387,,,,,,,,,,,1796328.5,397832.44,160152.6,488237.47,273422.0,1712211.8,
50,833.0465702946457,0.43893346,,,,,,,,,,,329064.0,111648.41,31666.33,88651.72,55908.188,276624.9,
498,833.5185578501981,10.260836,,,,,,,,,,,18636.418,1366813.4,0,2416087.5,73217.055,1453205.1,
439,833.5191605342791,8.157493,,,,,,,,,,,0,0,0,66860.36,0,208797.98,
500,835.5339385745174,10.262623,,,,,,,,,,,1.3901305E7,565368.3,0,3793927.0,5299835.0,5535818.5,
371,846.1693108758291,7.1946406,,,,25,,,,,,,611286.1,1177638.4,1438480.9,1091912.1,1516737.6,895763.6,
353,846.1693114021274,7.05052,,,,47,,,,,,,622720.4,1076893.0,1460922.4,1105917.5,1458623.5,911850.56,
394,846.169344293477,7.3988595,,,,,,,,,,,116065.81,238173.33,255463.03,220042.45,271714.7,259695.1,
334,846.1693541988985,6.897112,,,,33,,,,,,,135423.2,217219.7,335415.7,244650.94,279943.4,193672.34,
501,863.5639935202291,10.262623,,,,,,,,,,,13552.011,1144140.2,0,1474065.2,2464543.0,487551.6,
379,893.1917093306164,7.275269,,,,6,,,,,,,1351465.5,668560.7,354495.12,579675.75,804185.25,1686354.0,
397,893.1917229788593,7.4264197,,,,,,,,,,,507401.1,415723.16,432675.56,437713.62,557522.1,662909.8,
363,893.1917740089287,7.107544,,,,29,,,,,,,819144.56,331172.9,222991.58,324036.84,471607.62,1146312.0,
344,893.1922725407884,6.9867554,,,,,,,,,,,123793.43,49268.4,12637.223,39234.125,75728.35,160695.7,
241,909.0176813051056,4.926472,,,,35,,,,,,,260924.83,419218.3,177093.1,516624.0,647804.7,295000.0,
376,910.1819231484859,7.245956,,,,6,,,,,,,498297.5,944540.56,1147151.9,892690.25,1191039.4,774061.44,
396,910.1819555514867,7.4217057,,,,,,,,,,,116432.06,151373.22,224523.94,150245.33,200629.47,261815.9,
362,910.1819754685827,7.1049724,,,,29,,,,,,,459523.78,733810.6,981420.25,749115.8,982499.3,600235.9,
343,910.1822190491234,6.970855,,,,,,,,,,,111502.37,143948.98,210434.3,160232.58,189128.56,148446.69,
380,957.2039799801172,7.2909455,,,,,,,,,,,1072673.8,535375.25,287269.44,464417.44,691311.4,1328739.5,
401,957.2040319410459,7.461885,,,,,,,,,,,527811.75,441075.94,445433.6,428586.7,550130.6,680608.25,
370,957.2040978513593,7.1551623,,,,7,,,,,,,503297.38,218105.6,109972.35,200650.25,293350.38,702193.1,
398,974.194111474374,7.4442086,,,,,,,,,,,56726.57,57655.766,179840.84,119555.76,144822.64,222262.38,
381,974.1941554308627,7.2892976,,,,,,,,,,,377567.6,675928.6,833985.3,655246.06,868026.25,578739.25,
368,974.194163966466,7.155314,,,,7,,,,,,,292786.12,544629.25,627665.0,587097.7,812012.5,431277.22,
352,974.1942208966753,7.0324097,,,,,,,,,,,48791.46,78112.05,125534.78,77384.26,163389.36,48932.484,
402,1021.2163760668723,7.473923,,,,,,,,,,,492865.7,318249.22,316624.38,375333.7,478672.38,562603.7,
385,1021.2163889578954,7.331536,,,,,,,,,,,696080.06,334039.8,176408.14,325839.62,442072.97,983171.94,
374,1021.2164642745998,7.1959863,,,,,,,,,,,329186.5,110044.35,48366.273,131905.86,173014.38,526584.06,
403,1038.2065421198988,7.4868236,,,,,,,,,,,102789.48,133581.98,162543.33,131428.48,152872.3,174765.0,
390,1038.2065570862812,7.341673,,,,,,,,,,,113389.66,463152.3,543008.25,467350.25,598302.0,237487.61,
373,1038.2065945910606,7.1971526,,,,,,,,,,,177720.12,343700.3,384533.6,341560.22,463423.8,270557.0,
357,1038.2067709775893,7.090963,,,,,,,,,,,3902.1714,37292.098,62863.637,56437.05,66401.875,53177.4,
375,1085.22880749557,7.240585,,,,,,,,,,,214746.39,64435.71,14209.097,48182.703,88616.125,345369.4,
