"","filter","NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML","NEG_TJGIp3_1_Run41.mzML","NEG_TJGIp3_2_Run127.mzML","NEG_TJGIp3_3_Run165.mzML"
"282/237.0921mz/4.52min",518664.86,646440.3,406936.38,460386.12,620112.1,434419.8,576943.6
"283/479.205mz/4.54min",452347.545,247744.36,460268.34,515929.1,319060.25,444426.75,487210.4
"284/517.1713mz/4.54min",152961.915,116700.89,176410.61,211376.62,171437,134486.83,92311.484
"286/431.2285mz/4.59min",578853.55,875095.8,1462930,1728554.2,279689.4,282611.3,243385.4
"287/258.171mz/4.55min",7912321.5,10603202,7295707,8287453,7537190,7285184.5,8369685.5
"288/507.1425mz/4.55min",159353.125,192627.72,175624.25,143082,284265.47,113344.24,112596.52
"289/413.1969mz/4.55min",403575.045,353756.03,453394.06,492137.28,465965.84,291692.44,345079.38
"290/447.2751mz/4.56min",108391.855,93779.62,122989.35,135559.11,103948.61,94941.555,112835.1
"292/477.1683mz/4.57min",15205.991,53550.484,14516.786,6709.0967,70176.49,11942.287,15895.196
"293/441.1918mz/4.57min",1553324.25,1365760.8,1516162.1,1723260.2,2172786,1418131.5,1590486.4
"294/221.0819mz/4.58min",309773.81,296382.22,265579.53,323165.4,289695.84,590182.56,654024
"296/211.134mz/4.61min",638374.735,1010228.4,867256.6,754434.75,522314.72,376602.16,369151.12
"297/620.3205mz/4.61min",506301.165,388111.25,460006.88,514714.03,497888.3,601614.25,627929.25
"298/227.9666mz/4.62min",1879668,1739281.9,1892019.5,1788537.5,1867316.5,2015815.4,1938751.2
"299/229.9644mz/4.62min",1833467,1694490.5,1841330,1746434.4,1825604,1959031.2,1900390
"300/436.1765mz/4.62min",4126.9962,1375.6654,1375.6654,1375.6654,6878.327,679395.5,778531.9
"301/185.1182mz/4.64min",161444.02,175696.12,198256.94,189943.08,145454.81,119651.24,147191.92
"303/367.2153mz/4.66min",950130.6,1017766.94,842436,884629.7,1524968.4,817658.3,1015631.5
"305/343.2236mz/4.67min",188740.36,336314.12,214813.52,264852.5,162667.2,104733.81,133765.08
"307/117.0192mz/4.67min",168307.925,169803.77,187922.3,214891.25,166812.08,107639.09,122055.91
"308/459.1924mz/4.67min",1258799.35,1249025.5,1477480.5,1647235.2,1268573.2,828525.06,942558
"309/457.1868mz/4.67min",26469411,25935772,30895830,34807456,27003050,16815504,19042432
"310/458.19mz/4.67min",7196583,7235061.5,8651135,9198860,7158104.5,4710999.5,5284037.5
"311/493.1633mz/4.67min",3403503,5441399,3643291.8,3163714.2,5477922.5,2369375.8,2399259.8
"312/503.1921mz/4.67min",5340248.25,5310597.5,6158478.5,7254894.5,5369899,3679301.5,4124225.2
"314/413.1968mz/4.66min",152055.1,113037.49,214289.88,231061.86,172244.5,121799.14,131865.7
"315/520.182mz/4.67min",371206.7,611146.7,395775.78,346637.62,613684.06,284698.44,316322.72
"316/278.1396mz/4.68min",563923.53,601322,720725.56,853494.25,492750.56,440403.6,526525.06
"317/417.1553mz/4.68min",695404.22,731578.44,739289.2,836365.3,659230,329030.78,415948.7
"318/373.1655mz/4.68min",1089980.2,1083694.6,1249145.4,1438461.1,1096265.8,684762.4,796080.25
"319/355.155mz/4.67min",3712848.9,3622904,4382289,5157928.5,3802793.8,2306074.2,2603394
"320/875.3494mz/4.67min",153193.46,138822.89,209533.8,258087.06,167564.03,69342.234,87679.96
"321/468.1662mz/4.68min",1920.04998,640.01666,640.01666,640.01666,3200.0833,319843.8,474731.47
"322/507.1424mz/4.68min",226728.605,280318.84,239781.6,213675.61,347204.38,140631.12,133525.8
"323/517.1712mz/4.68min",281612.985,234122.14,396256.78,442839.1,291159.72,254588.5,272066.25
"324/411.181mz/4.72min",125484.23,91687.69,119619.93,124938.05,126030.41,262489.38,332794.06
"325/257.1394mz/4.7min",639504.68,823725.44,577788.06,1095330.8,483750,499401.25,701221.3
"328/431.2073mz/4.72min",38792.5115,33383.883,65441.727,81623.37,44201.14,30031.494,32216.459
"329/477.213mz/4.72min",331792.4,315824.5,390847.66,428948.2,347760.3,235112.88,274260.66
"330/459.2906mz/4.73min",584069.31,1007287.94,752469.9,904059.4,415668.72,239522,371385.9
"331/458.2871mz/4.73min",2450956.25,4205249,3074047,3719425.2,1827865.5,1413975.5,1742239.6
"332/537.2711mz/4.73min",320481.66,493335.75,299259.1,413422.47,215782.14,297873.03,341704.22
"333/491.2282mz/4.76min",136986.97,102161.44,165431.55,207557.53,160683.31,97976.09,113290.63
"334/545.2026mz/4.78min",170250.485,27972.59,714138.56,441144.12,13849.606,200686.78,139814.19
"335/343.2236mz/4.77min",396085.92,726595.06,506390.84,635863.06,241392.94,209143.08,285781
"336/873.3328mz/4.77min",135500.05,153762.48,224409.77,276657.8,117237.62,98018.51,79425.2
"338/411.181mz/4.78min",609803.525,500586.2,598382.25,642980.44,656260.56,580545,621224.8
"339/911.3493mz/4.78min",1580632.3,1218275.1,1716190.1,1818579.5,1696576.1,1385504.5,1464688.5
"340/456.1744mz/4.78min",4593424.75,3984966.2,4940149.5,5231508,5166231.5,3962800,4246700
"341/455.171mz/4.78min",16596523,14617400,17785418,18890380,18435474,14394075,15407628
"342/957.3544mz/4.78min",1451339.15,1268820,1459500.5,1782869.9,1552325.9,1319939.2,1443177.8
"344/501.1765mz/4.78min",162646390,137441660,171175600,181997920,172875660,139934460,154117180
"346/493.1444mz/4.78min",5031053.75,9289707,5499297.5,4363273.5,10285840,4562810,4320386.5
"347/491.1479mz/4.78min",17024890,30987488,18616694,14931927,34428260,15433086,14692320
"348/449.218mz/4.78min",1335710.8,1327797.1,1507449.9,1847177.5,1343624.5,779475,968522.75
"349/518.166mz/4.78min",2853100.7,4826621,2939188.2,2358296.8,5415056,2631282.5,2767013.2
"350/357.2068mz/4.78min",596522,665892.2,612651.25,633638,580392.75,277025.03,335470.84
"351/397.1289mz/4.78min",1059563.55,801521.06,1136894.9,1084366.2,1105832.9,1034760.9,1026802.8
"352/443.1346mz/4.79min",4497669.25,3471636.8,4907500,4950858,4569079.5,4408030,4426259
"355/479.2284mz/4.8min",1200747,1127814.9,1366922.6,1657421.2,1273679.1,620770.2,806565.94
"359/322.1446mz/4.81min",222692.87,227952.9,204668.83,284998.56,318881.38,204915.81,217432.84
"360/489.2135mz/4.81min",422345.025,437871.25,597684.94,398553.44,518464.22,363006.78,406818.8
"361/436.1768mz/4.82min",49382.088,49382.088,49382.088,49382.088,49382.088,260007.33,246910.44
"362/438.1918mz/4.81min",155647.014,51882.338,51882.338,51882.338,259411.69,4354064.5,4778719
"363/339.0177mz/4.81min",114342.91,157130.81,84214.5,40040.926,492712.06,115009.22,113676.6
"364/300.0875mz/4.82min",335014.125,389234.9,315008,355020.25,379394.72,201591.75,205381.66
"365/883.1458mz/4.86min",110148.0915,3646.9926,18234.963,535688.56,3646.9926,202061.22,605541.44
"368/433.1054mz/4.83min",615826.385,1285588.4,742432.8,470403.7,1338712.6,489219.97,249149.36
"369/433.2591mz/4.84min",357265.675,516681.53,346068.75,368462.6,311655.94,280276.62,381324.84
"371/659.271mz/4.84min",193231.96,253481.92,329929.03,350783.16,106101.75,124659.99,132982
"373/269.1311mz/4.85min",647277.65,258961.11,601071.1,862281.44,729946.9,551384.5,693484.2
"374/253.1444mz/4.85min",373952.28,369331.5,452817.5,475084.25,327007.78,348524.97,378573.06
"375/764.4695mz/4.9min",161076.755,446198.94,209195.56,32653.326,325932.94,112957.95,64410.047
"376/709.3233mz/4.84min",178371.685,127524.96,243128.12,286923.84,160180.86,169616.6,187126.77
"379/375.275mz/4.87min",598611.6,622615.6,721589.8,831235.75,574607.6,335128.03,441615.06
"380/441.1915mz/4.87min",809278.775,642346.5,1077088.9,803307.75,1043098.3,737314.2,815249.8
"381/463.2337mz/4.88min",821870.17,814895.9,927566.06,1030323.5,828844.44,459928.3,540309.5
"382/550.2669mz/4.88min",629882.675,635865,624433.6,676662.7,602705.44,601648.9,635331.75
"383/442.1954mz/4.88min",151562.895,113197.09,262210.72,176472.98,165516.19,119324.29,137609.6
"384/426.9676mz/4.93min",11486858.5,10805178,10754315,15559797,11578460,11395257,17091752
"386/389.1606mz/4.91min",67797.6915,119567.16,81038.36,97415.836,54557.023,25622.06,31144.307
"387/272.1867mz/4.91min",801269.775,1104299.2,818801.3,944072.1,714222.06,678272.44,783738.25
"389/473.2179mz/4.92min",619909.6,519649.8,720169.4,828830.2,750423.8,381293.94,438417.44
"390/300.0876mz/4.92min",243530.3,306076.47,224915.86,254991.08,260058.75,217458.89,232069.52
"391/519.2232mz/4.92min",192178.1,155844.72,228511.48,285142.03,237570.1,122596.48,131922.69
"392/479.2286mz/4.94min",93495.75,87947.445,112214.21,131810.56,99044.055,63108.734,69764.03
"394/415.2337mz/4.95min",1972117.2,2664670.2,2911767.2,3353425.2,1195563.2,1099618.9,1279564.2
"395/491.2286mz/4.95min",69752.903,58340.082,66935.586,80431.88,121225.76,59535.24,72570.22
"396/393.2161mz/4.96min",73560.382,364275.75,70058.1,77062.664,119222.2,30643.459,45777.484
"397/715.4863mz/4.95min",78453.3075,291572.97,94484.875,162753.4,38109.03,34226.86,62421.74
"398/357.2395mz/4.96min",5573229.75,9673006,6162924,7432069,4366527.5,4218594.5,4983535.5
"401/225.1132mz/4.95min",350825.905,434904.94,318656.56,512780.4,254188.12,285899.3,382995.25
"402/489.322mz/4.97min",105734.1325,114696.83,107809.46,108847.7,88881.04,82482.64,103658.805
"404/551.2876mz/4.98min",391793.405,381984.47,436540.7,483419.38,401602.34,339046.5,327451.47
"407/477.2129mz/5.0min",2361883.75,2311790,2685322.2,3035320.8,2411977.5,1738816.1,1953681.4
"408/431.2073mz/5.0min",1092412.5,1042579,1228564.8,1385005.4,1142246,791746.2,905607.4
"409/311.2227mz/5.0min",464063.625,457715.97,391119.44,518859.2,470411.28,432719.47,486869.5
"410/351.1846mz/5.06min",314952.22,325492.47,308353.28,395903.75,321551.16,225664.62,294914.1
"411/309.1707mz/5.01min",710932.05,695219.4,726644.7,844711.56,74406.65,660161.9,753660.44
"412/475.1528mz/5.01min",260931.485,367045.72,233894.48,236205.89,612406.75,248144.47,273718.5
"413/485.1815mz/5.02min",1629768.65,1425264.8,1685465.2,1846709.2,2065184.8,1404031.4,1574072.1
"414/472.3026mz/5.02min",1364087.9,2725310.2,1700372.8,2029951.1,1027803,778491.94,956879.2
"415/267.1601mz/5.03min",246337.905,379452.25,221974.95,249501.69,279196.9,212964.7,243174.12
"417/201.1496mz/5.04min",1319286.75,1467877.1,843740.56,916677.25,1170696.4,1516699.6,1695298.2
"418/507.2609mz/5.04min",1492621.45,1777234,1698732,1668291.1,1021330.25,1246224.2,1316951.8
"419/442.1951mz/5.05min",816623.6,770929.1,862318.1,1021232.8,969029.44,619534.6,690979.2
"420/509.1789mz/5.04min",407579.065,290547.75,513449.38,562481.56,364357.7,386300.66,428857.47
"421/905.3729mz/5.05min",263430.475,101266.555,275672.2,289812.34,201649.42,258944.67,267916.28
"422/397.2019mz/5.05min",9638383.5,8754540,10522227,11614278,10896087,7271840.5,8235968
"424/441.1917mz/5.05min",3031038.4,2940355,3121721.8,3784023.5,3362013.5,2281925.8,2537843.8
"425/401.1603mz/5.05min",387141.705,362047.44,412235.97,465500.34,456627.16,272090.34,316989.22
"426/471.2022mz/5.05min",234136.18,243040.83,225231.53,287701.22,315837.38,191383.78,209775.19
"428/449.2178mz/5.06min",118851.338,117930.516,150589.55,174785.25,119772.16,60203.395,79009.6
"429/221.0971mz/5.06min",1016039,1040869.1,853539.3,928110.6,1149399.4,991208.9,1093787.4
"432/507.1423mz/5.08min",69657.29,55354.668,79575.27,91495.6,88192.21,54284.33,59739.31
"433/375.2751mz/5.08min",53350.0315,51325.797,40660.844,49094.19,88319.26,55374.266,69517.266
"434/491.2286mz/5.09min",561314.705,520174.97,602454.44,692717.8,659950.2,335274.1,393999
"435/602.3327mz/5.09min",72533.785,158815.56,44667.17,40831.73,95224.92,66402.2,78665.37
"441/442.2922mz/5.1min",365473.63,673674,422886.38,503922.94,308060.88,220329.34,265603.06
"443/387.25mz/5.11min",572112.955,1343012.1,798430.25,942323.3,309984.78,289378.34,345795.66
"444/227.1289mz/5.11min",963913.75,1103539.8,942563.9,1543425.8,619701.06,696411.94,985263.6
"445/293.1759mz/5.12min",2393580.75,2251248,2638617.5,2535913.5,2094572.6,2075202.4,2630277.8
"446/385.2596mz/5.13min",362482.39,579357.1,394723.25,460508.47,262879.2,279068.38,330241.53
"447/456.3079mz/5.13min",1623061.5,3377518.2,1648487.8,1982366.5,1597635.2,1311799.6,1581981.6
"449/441.1918mz/5.15min",5151574.5,4648954.5,5827154.5,6814329,5654194.5,3776239,4473725
"450/455.1712mz/5.15min",2339199.95,2024646.1,2653753.8,3163897.8,2787135.2,1747452.5,1962252.9
"451/456.1745mz/5.15min",596070.2,510978.84,688520.06,797088.1,681161.56,443947.1,496456.75
"454/263.0713mz/5.16min",458124.89,475892.62,367665.38,411017.03,502217.84,440357.16,515306.7
"455/571.3711mz/5.16min",600622.59,909236,679946.8,822266.5,444305.44,421054,521298.38
"456/596.3665mz/5.18min",1454239,1505152.9,1404350,1522451,1039542.75,1393229.6,1504128
"457/632.3432mz/5.18min",1056565.575,1808116.5,1069902.4,958350.4,1582260.1,957465.25,1043228.75
"458/642.3723mz/5.18min",489528.61,508560.78,473006.5,506050.72,332209.1,467406,511910.4
"459/420.1816mz/5.18min",87182.412,87182.412,87182.412,87182.412,87182.412,435912.06,522269.94
"460/183.139mz/5.18min",153493.185,231955.34,182760.53,207553.14,74370.19,80175.12,124225.84
"462/659.3623mz/5.18min",310993.72,576820.1,286721.28,267501.25,462842.1,278942.38,335266.16
"464/438.1923mz/5.18min",15464.4328,15464.4328,15464.4328,15464.4328,15464.4328,77322.164,110826.03
"466/473.2179mz/5.2min",351129.09,236492.78,377685.06,429041.7,482479.78,278907.25,324573.12
"471/491.2286mz/5.21min",310498.425,287654.6,333342.25,404247.16,342819.3,190182.39,240693.22
"472/447.2751mz/5.21min",270728.535,243650.1,346879.28,375678.47,214172.55,206927.8,297806.97
"473/311.2227mz/5.22min",1260444.15,1320918.9,1328660.4,1354807.2,1199969.4,1178845.2,1170181.8
"474/819.5201mz/5.28min",151824.773,378715.4,186800.53,38996.805,344983.38,116849.016,67304.72
"477/357.2394mz/5.24min",123984.7775,221424.67,158343.36,210888.55,63833.83,72668.805,89626.195
"482/612.3615mz/5.25min",523737.875,541419.2,525713.25,566286.7,434137.94,489710,521762.5
"483/612.3972mz/5.25min",342084.765,564647.1,280315.56,396054.62,281592.16,297236.28,386933.25
"484/602.3328mz/5.25min",752059.025,1168112,628089.1,773714.3,865392.1,620676.2,730403.75
"485/629.3516mz/5.25min",253399.15,413119.1,237058.4,242492.7,355968.2,223234.83,264305.6
"486/566.3558mz/5.25min",519017.045,538587.7,526612.56,571184,430934.88,500819.75,511421.53
"488/802.5293mz/5.29min",497382.095,604060,473149.16,113049.42,521615.03,698337.6,210380.55
"489/309.2071mz/5.26min",1038157.15,1054666.5,1028440.8,1172741.6,1047873.5,854561.8,932031.25
"491/309.1708mz/5.27min",736848.37,777800.4,766605.94,879477.8,517314.47,593821.6,707090.8
"494/422.1973mz/5.28min",74702.367,24900.789,24900.789,24900.789,124503.945,3353763.8,4333038.5
"495/353.1269mz/5.28min",61244.106,61244.106,61244.106,61244.106,61244.106,306220.53,397726.4
"496/596.3665mz/5.28min",1332923.95,1346566,1356844.6,1452874.1,973571.1,1279734,1319281.9
"497/632.3432mz/5.28min",965827.6,2056676.5,864228.4,1006174.5,1449528,753878.4,925480.7
"499/642.3721mz/5.28min",530387.47,532434.5,528340.44,570741.2,360103.3,502808.38,537637.7
"500/659.3623mz/5.28min",255325.84,480178.25,223335,240996.28,356691.53,199941.45,269655.4
"501/541.3608mz/5.29min",1381691.8,2418246,1389534.4,1747063.1,1373849.2,1095600.4,1364494.5
"503/286.2023mz/5.29min",603316.07,739093.44,528496.6,610221.94,596410.2,572645.7,653915.94
"504/740.5294mz/5.34min",171259.79,197121.66,168315.97,48407.965,174203.61,256034.4,115205.4
"505/473.3594mz/5.34min",467112.7,504720.06,429505.34,247820.38,588154.5,538449.4,334935.75
"506/521.2082mz/5.32min",447702.4,534248.56,370552.97,467659.5,560812.6,351643,427745.3
"507/610.3821mz/5.32min",227941.685,203668.98,214469.45,241413.92,155411.62,304350.03,310509.97
"508/656.388mz/5.32min",318196.62,292928.47,316633.3,319759.94,221055.66,428175.88,432238
"511/646.3589mz/5.32min",653581.85,1383790.8,637090.2,559365.5,1052143,572183.4,670073.5
"512/431.2073mz/5.33min",282081.235,279648.97,318759.25,370082.9,284513.5,180183.25,219327.4
"514/519.2232mz/5.34min",441034.51,413726.12,468342.9,508546.03,513357.6,302324.12,379274.44
"515/473.2182mz/5.34min",283194.845,260018.03,306371.66,337352.38,367197.44,222117.38,243955.42
"516/381.2282mz/5.34min",607102,983202.1,531578.2,603127.9,592918.3,611076.1,682713.44
"517/566.3556mz/5.35min",420324.66,389545.7,416646.2,424003.12,313965.44,540409.2,573853.25
"518/612.3614mz/5.35min",461783.385,425771.78,443074.3,480492.47,364599.3,644902.94,652340.7
"519/486.3183mz/5.35min",814822.23,1389820.4,984721.06,1109865.8,629799.7,550937.3,644923.4
"521/629.3516mz/5.33min",237410.735,386837.9,194925.03,170676.9,346897.3,145193.73,279896.44
"522/602.3324mz/5.35min",785338.625,1466748.5,725121.9,539435.56,1363674.1,766595.25,804082
"523/357.2647mz/5.35min",146738.33,148587.02,144889.64,144145.11,171480.86,127300.08,153735.67
"524/329.1757mz/5.35min",306508.525,255634.27,357382.78,383724.44,378466.72,178125.2,212238.42
"526/756.5242mz/5.3min",3706020.75,3940082,3269516,3362250.5,3471959.5,4831291.5,5274639
"527/421.2537mz/5.36min",97625.7225,149071,46180.445,46165.43,38606.742,3877534.2,3205424
"528/374.2447mz/5.36min",343378.555,515921.56,166876.47,170835.55,150605.6,11594262,9662028
"529/420.2504mz/5.36min",498063.58,731742,235357.42,264385.16,223486.6,16120069,13523719
"530/410.2215mz/5.36min",26994.9258,44991.543,8998.3086,8998.3086,8998.3086,1059293.4,738418.6
"531/418.1661mz/5.36min",76173.944,76173.944,76173.944,76173.944,76173.944,380869.72,426017.12
"534/792.5011mz/5.3min",2370149.75,3095012.5,1800933.1,1441372.6,3078062.2,2312836,2427463.5
"536/425.1969mz/5.37min",2565336.65,2329314.8,2801358.5,2987897.8,2890399,1749778.8,1977412.9
"537/471.2022mz/5.38min",562922.61,508713.62,617368.5,667104.5,617131.6,350497.62,460553.72
"540/538.3109mz/5.4min",442710.86,478530.75,508350.47,470895.28,286432.1,414526.44,398691.28
"541/506.2998mz/5.4min",678251.08,2176293.8,786767.6,569734.56,1182087.5,439144.9,390969.22
"542/533.3192mz/5.4min",160634.9,639596.9,129862.195,173151.27,344501.94,136925.16,148118.53
"543/470.3234mz/5.4min",21566637,33852812,24280202,25963080,17019288,17188978,18853072
"544/941.6539mz/5.4min",775857.2,1657530,1017796.6,1190899.9,414659.9,413354.22,533917.8
"545/601.3229mz/5.41min",498929.38,1007200.94,677539.56,757103.06,254877.75,258010.98,320319.2
"546/521.2079mz/5.42min",186678.65,203836.48,199924.94,211556.42,136276.08,159515.05,173432.36
"547/293.1758mz/5.43min",663397.07,675463.7,646890.2,688009.5,859724.44,597309.25,651330.44
"548/347.2226mz/5.43min",334924.625,373186.78,457268.66,508155,296662.47,198470.17,234252.4
"551/311.2228mz/5.45min",467297.58,743328.3,451765,480732.6,453862.56,427116.6,620861.94
"552/271.1915mz/5.45min",414040.925,424776.25,481287.6,536692.56,403305.6,324191.03,354543.03
"553/656.3885mz/5.46min",716962.19,710703.44,692889,735716.94,508920.88,723220.94,797338.25
"555/610.3821mz/5.46min",1204281.8,1141926.6,1221780.6,1254224.6,847741.7,1186783,1268949.5
"556/359.2803mz/5.47min",766596.75,660026.5,574216.94,604326.7,991835.56,873167,962328.4
"557/534.272mz/5.48min",647592.9,594114.44,712674.8,663953.1,733018.1,613921.1,631232.7
"559/118.051mz/5.54min",78559.483,273063.56,156559.83,29724.205,102346.15,54772.816,25160.947
"560/571.3713mz/5.48min",62680.3275,118901.336,77737.625,91295.81,47623.03,33899.047,41272.324
"561/646.3587mz/5.48min",1090851.25,1801738.2,1129805.4,940265,1680404.6,1051897.1,1042129.94
"563/643.3673mz/5.49min",1778295.7,2923928,1524064.2,1344369,2581788.2,1652060.4,1904531
"564/473.218mz/5.51min",27822.1665,13304.808,25369.395,35660.414,41564.504,20547.725,30274.938
"566/580.3716mz/5.51min",4682415.75,4924911.5,4229996.5,4493249,3642569.8,4871582.5,5217426
"567/640.3931mz/5.51min",58145.913,38120.176,67964.14,61699.285,34863.45,54669.266,61622.56
"568/616.3484mz/5.51min",6011637.75,10717102,5904319,5033447,9338887,6022236,6001039.5
"570/626.3771mz/5.51min",4641634.75,4825489,4196645,4470903.5,3511465.5,4812366,5274742.5
"572/670.4037mz/5.51min",145624.865,77700.87,152857.28,138392.45,47718.51,176987.5,161938.36
"573/624.3977mz/5.52min",43822.023,42121.62,37183.824,47361.457,22770.338,46824.117,45522.426
"574/660.3749mz/5.52min",166378.835,285392,153227.83,179529.84,217192.08,141856.42,149732.28
"577/672.406mz/5.52min",115590.71,143837.1,128478.77,147682.22,70354.22,72142.94,102702.65
"578/257.2122mz/5.53min",20965.701,10630.437,2126.0874,2126.0874,33052.395,31300.965,31355.049
"579/446.2548mz/5.53min",454246.96,460949.22,527297.6,588794.06,342787.34,447544.7,429553.2
"581/491.3016mz/5.56min",64171.6075,80430.32,82493.414,96867.15,37635.34,42544.76,47912.895
"582/311.2228mz/5.56min",629401.5,665424.8,575047.9,671169.2,710398.2,593378.2,558187
"584/639.3285mz/5.57min",54190.147,90156.62,70050.63,88702.27,14985.725,25121.564,38329.664
"586/355.2491mz/5.59min",65269.343,66283.945,66142.266,74272.26,64396.42,42270.445,51092.207
"588/385.2708mz/5.6min",3268260.15,5180401.5,3778969.5,4364790,2502155,2364706.5,2757550.8
"589/285.2071mz/5.6min",130523.545,127028.84,126927.76,144138.95,159282.38,121283.2,134018.25
"590/537.2394mz/5.6min",302755.7,314272.8,291238.6,314498.88,239953.47,269128.25,329439.38
"591/500.3342mz/5.6min",800838.95,1514166.5,1042175.8,1218938.9,530845.44,448466.44,559502.1
"592/484.3391mz/5.61min",328245.89,524499,271260.75,335695.38,298149.03,320796.4,369400.38
"596/610.3818mz/5.64min",194190.53,228559.03,202474.48,229050.78,152945.48,158234.06,185906.58
"597/656.3876mz/5.65min",69920.31,82088.414,70096.3,81208.305,52211.12,50567.652,69744.32
"600/980.6648mz/5.65min",286242.99,480402.2,325882.25,468537.3,192257.39,183953.6,246603.73
"601/670.4032mz/5.65min",230620.27,217011.2,223765.34,246265.19,184936.97,237475.2,267358.5
"602/684.4192mz/5.67min",252567.26,33014.84,357744.28,199792.64,19980.236,305341.88,377968.78
"603/657.3828mz/5.66min",5478479.25,9123815,4723545.5,4339264.5,7922032.5,4969546,5987412.5
"604/708.3798mz/5.66min",1419154.55,1536864.1,1330374.9,1234502.6,1444909.2,1412796.6,1425512.5
"607/624.3975mz/5.66min",166770.665,163613.97,171925.9,180161.31,106770.11,167187.11,166354.22
"611/630.3641mz/5.69min",20266997,39512276,20248202,17174552,34013656,19638150,20285792
"612/594.3873mz/5.69min",51763954,53751710,48328410,50115412,44577944,53412496,56568470
"614/359.2802mz/5.69min",232750.5,255509.75,317776.22,341435.12,204171.86,161907.12,209991.25
"615/470.3234mz/5.69min",280057.42,504617,359051.84,426373.9,168027.69,171186.58,201063
"616/639.3287mz/5.7min",293642.21,335330.47,383382.5,390097.16,212969.88,191706.27,251953.95
"618/640.3927mz/5.7min",57281286,58536636,53904412,56025936,47832384,59899640,65065670
"619/484.3389mz/5.71min",778130.33,1237512,730154.8,950709.75,767397.1,670486.9,788863.56
"620/505.213mz/5.76min",160418.76,169886.02,183301.1,147677.3,51280.125,150951.5,200243.53
"621/599.4024mz/5.72min",389242.36,552009.25,461299.56,495777.56,287425.75,268323.78,317185.16
"622/562.3146mz/5.72min",101514.163,121091.02,96342.12,102879.99,100148.336,94938.98,119710.17
"624/355.249mz/5.75min",150433.09,74264.99,67027.65,516776.56,73536.29,226601.19,301906.2
"625/860.5423mz/5.74min",245345.628,81781.876,81781.876,5145352.5,81781.876,408909.38,2825519
"628/285.2071mz/5.75min",104341.65,97822.875,100406.63,131296.75,108276.67,50054.617,131643.27
"631/293.2122mz/5.75min",74604.777,74453.39,34853.59,74756.164,63631.156,87243.99,93377.97
"633/624.398mz/5.75min",973777.13,1028988.94,1115256.8,993233.2,881649.94,906052.8,954321.06
"634/663.4076mz/5.76min",131241.9825,223303.9,160006.66,218987.83,100139.18,79379.984,102477.305
"636/670.4037mz/5.76min",454090.615,486603.5,525524.56,421369.44,416705.2,462410.03,445771.2
"637/491.2663mz/5.76min",708655.5,797539.4,856340,833171.06,536445.75,608506.3,619771.6
"638/660.3741mz/5.76min",491261.02,1057737,492664.84,489857.2,644424.6,445435.94,476064.2
"641/521.208mz/5.68min",1626186.3,1460428.8,1765269,1706286.6,1606788.8,1404371.5,1645583.8
"642/502.3943mz/5.8min",1595984.45,1604806,1899215.5,706629.75,2226731.8,1587162.9,888849.4
"644/501.3909mz/5.79min",5909623.75,5467635,6351612.5,2909709,7529092.5,6832174.5,3410903.2
"645/585.3283mz/5.78min",1584100,3133571.8,2086835.5,2418476.5,899327,851485.3,1081364.5
"647/315.2539mz/5.78min",467042.785,554574.9,465385.97,525867.44,438891.44,394365.7,468699.6
"648/571.1653mz/5.79min",124420.42,124420.42,124420.42,124420.42,124420.42,710852.5,622102.1
"649/359.2803mz/5.79min",250198.75,268137.38,239862.14,260535.36,305942.47,225778.89,237988.64
"650/640.4273mz/5.79min",304108.625,364173.97,307973.78,321493.12,300243.47,245037.42,274385.88
"653/355.249mz/5.81min",312330.05,474159.25,497039.03,179071.38,312106.2,230724.2,312553.9
"657/229.1808mz/5.82min",337538.28,352108.28,243911.11,280160.12,322968.28,361717.47,382706.4
"659/280.0978mz/5.83min",846906.425,1021395.06,1000299.5,908949.25,784863.6,696361.75,708767.7
"660/265.1478mz/5.88min",9118299,67442120,8656518,14761689,1573617.9,7868089.5,9580080
"661/562.3149mz/5.82min",310082.33,375630.88,259552.75,265558.34,346056.6,274108.06,369849.47
"662/477.2181mz/5.83min",498433,621396.9,609377.2,636598.5,216434.05,367857.22,387488.8
"663/569.3929mz/5.85min",566692.5,504338.8,614926.94,661234.5,593091.94,437399.66,540293.06
"664/293.2122mz/5.85min",700605.625,662823.75,523454.03,532471.44,865670.2,738387.5,805899.1
"665/505.2131mz/5.86min",314441.98,320644.3,378547.84,341705.47,283424.8,271526.3,308239.66
"666/660.3743mz/5.85min",484340.52,596753.2,534384.7,366053.72,855597.5,404631.75,434296.34
"668/624.3978mz/5.86min",1244656.1,1019639.25,1263520,1320923.8,953809.6,1225792.2,1302491.8
"670/608.403mz/5.87min",13090111.5,9423613,12364200,13816023,11563864,14646830,16489797
"671/654.4085mz/5.87min",14180433.5,11349197,13317048,15043819,12154642,15848268,17801622
"673/671.3989mz/5.87min",2264703.1,1801264.5,2222344.2,1908631.6,4162447.5,2307062,2626799
"675/722.3955mz/5.87min",510283.74,267039,466147.75,472157.78,569679.9,548409.7,575468
"676/644.3799mz/5.87min",8171930.25,5980221.5,7747525.5,6830320,14267347,8596335,8657682
"678/537.2393mz/5.87min",120616.697,118514.664,157510.14,142184.7,107921.83,106167.4,122718.73
