"","PC1","PC2","PC3","PC4","PC5","PC6"
"78/218.1033mz/2.11min",0.0016341,0.0015003,-0.01398,-0.018298,-0.001273,0.30165
"79/145.0506mz/2.14min",0.0006561,0.0048802,-0.024165,-0.012147,0.0025855,0.20907
"85/194.0458mz/2.39min",0.0030002,0.0032189,-0.00076441,-0.015543,-0.0036211,-0.28716
"86/144.0454mz/2.4min",-0.0021879,3.7719e-05,-0.011157,-0.02196,-0.0068975,-0.15529
"87/188.0353mz/2.4min",-3.9939e-05,-0.0011582,-0.011495,-0.022824,-0.0063268,0.25167
"88/136.0404mz/2.41min",-0.0012331,0.011339,0.00077947,-0.0077902,-0.0071219,-0.048025
"89/175.0612mz/2.43min",-0.00028688,0.0072585,-0.021739,-0.02639,-0.001112,-0.01478
"90/139.0401mz/2.46min",0.00075166,0.0031963,-0.010267,-0.018272,-0.00023598,-0.03152
"96/228.0878mz/2.57min",-0.012738,0.011586,-0.053406,-0.0084739,0.0041981,-0.031696
"97/121.0295mz/2.57min",0.00052161,-0.00054027,-0.0021175,-0.02193,-0.0017016,-2.3441e-05
"98/159.0663mz/2.61min",-0.0020346,0.0028355,-0.018459,-0.015037,-0.0065669,-0.015357
"99/178.051mz/2.62min",-0.0018728,0.0039813,-0.016907,-0.016587,-0.0030039,-0.033131
"100/158.0822mz/2.73min",0.0020292,-0.0027936,-0.015544,-0.023818,-0.0056811,0.017638
"102/107.0503mz/2.76min",-0.0025526,0.00025007,-0.024531,-0.026094,-0.005538,0.030491
"103/151.04mz/2.76min",-0.0016066,-0.00033986,-0.025191,-0.025596,-0.0045238,0.033405
"104/131.0713mz/2.78min",-3.2847e-06,0.012158,0.01468,-0.017288,-0.015905,0.0017924
"108/158.0822mz/2.81min",0.0014845,-0.0033694,-0.012397,-0.022124,-0.0065305,-0.014493
"110/159.0663mz/2.87min",-0.0021856,0.0093986,-0.0076685,-0.016271,-0.0076464,-0.015433
"113/172.098mz/2.91min",-0.015957,0.003883,-0.010202,-0.023227,-0.0031689,0.018239
"116/186.1136mz/2.95min",-0.0059675,0.0043857,-0.037667,-0.0078566,0.0012039,0.0001067
"117/171.1027mz/2.95min",-0.015723,0.0029657,-0.046183,-0.025548,-0.01544,-0.038701
"118/189.0769mz/2.96min",-0.0028528,0.009803,-0.01774,-0.025303,-0.0074756,-0.015585
"119/426.1898mz/2.97min",0.0036709,-0.0040135,-0.013829,-0.0034923,0.0022045,-0.048249
"120/221.0932mz/3.01min",-0.010048,0.017231,-0.013602,-0.0097946,-0.010095,-0.031901
"121/165.0557mz/3.02min",-0.00017129,0.0082945,-0.0044251,-0.017641,-0.0088552,0.017198
"124/173.0819mz/3.05min",-0.0021332,-0.00041113,-0.03008,-0.016956,0.0004673,0.034075
"125/164.0354mz/3.05min",-0.0016463,-0.00041465,-0.012508,-0.021426,-0.0087898,0.034176
"126/120.0455mz/3.05min",-0.0021949,0.00017099,-0.011772,-0.021488,-0.0088607,-0.048374
"134/160.0405mz/3.2min",-0.0063756,0.002918,-0.021078,-0.011446,-0.0021875,-0.047788
"135/245.0932mz/3.2min",-0.0026803,0.0085339,-0.017997,-0.016781,-0.0029844,0.032491
