"MetaboAnalyst_ID","NEG_TJGI15pt3_EV_alcA.Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA.Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA.Control_3_Run204.mzML","NEG_TJGIp3_1_Run41.mzML","NEG_TJGIp3_2_Run127.mzML","NEG_TJGIp3_3_Run165.mzML","shared_name"
"78/218.1033mz/2.11min",3.05766338622263,3.07113570917306,3.18062441853089,3.02483176657856,2.93995334079065,3.06369925676809,"78"
"79/145.0506mz/2.14min",2.80351793094148,2.73461991079581,2.8701662800604,2.62631954035683,2.58732101059149,2.70498367688932,"79"
"85/194.0458mz/2.39min",2.96625591536473,2.98167413320807,3.07786295510645,3.03238120293948,2.95161459903411,3.06761696950696,"85"
"86/144.0454mz/2.4min",2.82316494220957,2.84333413582901,2.91056252455342,2.85192405142789,2.67488501512072,2.77729671113632,"86"
"87/188.0353mz/2.4min",2.98826155854183,3.03685305784057,3.12538156811387,3.02577605436085,2.87852124216267,2.98748599244742,"87"
"88/136.0404mz/2.41min",2.67255799691956,2.53767940171903,2.63575486912832,2.68216749433171,2.56155567620344,2.6558717954913,"88"
"89/175.0612mz/2.43min",2.93182020727043,2.87286079700044,3.02951296998264,2.83838946317948,2.66797753070833,2.87528930291677,"89"
"90/139.0401mz/2.46min",2.53241541479579,2.53111745118182,2.61798937022812,2.51569497059082,2.40867487593054,2.54616530119261,"90"
"96/228.0878mz/2.57min",2.63660689201529,2.34356088865351,2.44497186824898,2.13951632855782,1.9741330587373,2.07009158390573,"96"
"97/121.0295mz/2.57min",2.56449252308373,2.63633634035705,2.67148902319603,2.65468443775833,2.5116413714246,2.64223549497261,"97"
"98/159.0663mz/2.61min",2.2820132841744,2.22944140628269,2.3419052436137,2.20531054245533,2.08477164635215,2.1621148174921,"98"
"99/178.051mz/2.62min",2.55342264245194,2.50324975481995,2.60025664595984,2.47695981771817,2.34890095059977,2.45949094353465,"99"
"100/158.0822mz/2.73min",2.67145071666388,2.74556998520729,2.86658593537637,2.68970131917815,2.57856750216645,2.69104511192648,"100"
"102/107.0503mz/2.76min",2.53456115974248,2.53559751097583,2.64998706511882,2.46519076084909,2.28134566101443,2.41266774317478,"102"
