"MetaboAnalyst_ID","X2024_NEG_Anid.EV.SA.OA_CTRL_1_Run174.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_2_Run218.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_3_Run245.mzML","X2024_NEG_Anid.SA.OA_1_Run171.mzML","X2024_NEG_Anid.SA.OA_2_Run192.mzML","X2024_NEG_Anid.SA.OA_3_Run236.mzML","shared_name"
"1512/502.1719mz/5.15min",2.29161940114965,2.7273819810757,2.31466591346271,2.73244401384497,2.13855040654345,2.23098251676929,"1512"
"1515/621.2554mz/5.17min",2.08763379502848,2.42341036600287,1.9922424446847,2.44998241048683,1.89962112590673,1.96623752096796,"1515"
"1517/397.2018mz/5.17min",2.7224658505153,3.04685955608812,2.55645910255269,3.13955313018251,2.55636564470839,2.58669930270794,"1517"
"1518/441.1918mz/5.17min",2.86582148313853,3.21689542001115,2.70443198963153,3.24952963722053,2.72486640195739,2.74444470166243,"1518"
"1519/504.1878mz/5.17min",2.30514457509698,2.57472117778078,2.07968484316069,2.5385021237007,2.08382055189712,2.18306690897504,"1519"
"1521/883.3911mz/5.17min",1.91088045779366,2.64931301794894,1.60278468955,2.72232754445679,1.6186474054128,1.64356364165709,"1521"
"1522/366.1344mz/5.17min",1.91142386512659,2.32262411749709,1.44685237893224,0.732970456098285,2.84076573724881,1.96109921667029,"1522"
"1526/389.1604mz/5.17min",1.3409321520293,1.26413624989211,1.30081837549616,2.31702876692328,2.27829853916899,2.07321583664504,"1526"
"1534/553.267mz/5.18min",2.37161336315067,2.26763263541511,2.23040140173716,2.13311204216111,2.28901194067754,2.3601191689466,"1534"
"1535/507.2613mz/5.18min",2.45581838678045,2.35650181687465,2.30963437911038,2.24984628320255,2.35350146444146,2.4316044099557,"1535"
"1540/265.0869mz/5.19min",1.94256574488503,1.81024402391603,1.76069100957505,1.87142022173266,1.88621181116277,1.85115597204755,"1540"
"1542/221.0972mz/5.19min",2.61695767157246,2.42989876507399,2.38714927058346,2.54952367831494,2.49680018016781,2.46949143951415,"1542"
"1543/523.2085mz/5.19min",1.82840727751556,1.75161134990574,2.48726348492175,1.77338050809108,1.77503785535524,1.86172102163239,"1543"
"1547/523.0802mz/5.2min",1.79545966783627,1.77707751451021,1.79633630796708,1.7935234240383,1.82834461667415,1.81301943025964,"1547"
"1552/313.1082mz/5.21min",2.66905299679401,2.26489629675178,2.25798394172813,1.35646916771545,2.5004399408657,2.79966055756002,"1552"
"1558/464.2078mz/5.22min",1.89070623038668,1.91654866082009,1.4339390414299,0.72005718371673,1.82954959305254,1.90611012236984,"1558"
"1559/466.1885mz/5.22min",2.2164781611981,2.23461161725406,2.19658565056732,0.275110487238717,2.2411022808185,2.33538963063562,"1559"
"1570/385.2594mz/5.24min",1.87669227864522,1.88579405196981,1.92403521430743,2.34597351273588,1.55286789049148,1.56859420864438,"1570"
"1574/529.2192mz/5.25min",2.97822852837411,2.93047872974565,2.59458693294748,0.883396151625873,2.74483335674426,2.87013275386478,"1574"
"1575/934.4594mz/5.25min",2.07071602511727,2.1234784388257,1.40916999270451,0.695288271275031,1.8517291776054,1.97751476627921,"1575"
"1576/466.2234mz/5.25min",3.61180663629353,3.59661198512421,3.25353563052446,1.94573820636205,3.45460660025581,3.5510109904662,"1576"
"1577/468.2297mz/5.25min",2.3181288997203,2.31493247600007,1.92887630219691,0.00300607131630659,2.1546233260272,2.26329219714892,"1577"
"1578/933.456mz/5.25min",2.29457656109536,2.37348073692018,1.63699593920934,0.92311339632056,2.10990776601357,2.19303760677535,"1578"
"1580/375.1447mz/5.26min",1.20445379831664,1.12765792110347,1.16434003370273,2.82401944670141,1.9761846986323,1.93673742620205,"1580"
"1581/494.2184mz/5.26min",2.60519845918989,2.58090422306497,2.28610117885233,0.0221992886805481,2.64857948901383,2.719698133114,"1581"
"1582/495.2209mz/5.26min",2.07167533917483,2.05425255010447,0.579888033342728,-0.133937368353891,2.10152991789198,2.1804773169041,"1582"
"1583/293.1758mz/5.26min",1.95093152380712,2.04695232117577,1.99730518395058,1.96174263004811,1.76791656982826,1.70070382746431,"1583"
"1584/947.4337mz/5.26min",2.18785312939235,2.07273858301331,1.50204361277161,0.788161451403033,2.01618980230724,2.18216423322773,"1584"
"1586/543.1987mz/5.27min",1.99288048595959,1.79158112754037,1.52500596562069,0.811123721538194,1.80711152529016,2.00838055266811,"1586"
"1587/482.2083mz/5.27min",1.94969566514288,1.57651656078297,1.12991310595438,0.416034694687571,1.7331858242021,1.94934927202304,"1587"
"1593/480.2028mz/5.27min",3.28410126766331,3.09772251433365,2.91553754342514,1.42352635863565,3.15044800800908,3.30420885094524,"1593"
"1594/483.2079mz/5.27min",0.0275843155266793,-0.0691342181407975,2.6252818288927,-0.74537901427955,2.80781670832304,2.29643426218554,"1594"
"1596/249.1132mz/5.27min",2.85577686328382,2.77898093268235,2.81566307313843,3.7642657898498,3.72502586940573,3.5880606126879,"1596"
"1599/415.2488mz/5.3min",1.92653558285702,1.64081751873463,1.61350868374791,2.30948938108285,1.06117113656624,1.16314263594171,"1599"
"1601/441.1917mz/5.28min",2.76336819044623,3.12166279300817,2.7017474857507,3.30247513137188,2.58906717069042,2.59640479544399,"1601"
"1609/536.2295mz/5.28min",2.31322813811425,1.95302508238338,1.84992600182816,0.132405630470645,2.20448681077836,2.30794553713332,"1609"
"1611/455.1711mz/5.29min",2.16600614950216,2.5195609946796,1.97390574583026,2.58509287633748,1.86886264704794,1.96608468898797,"1611"
"1612/524.2293mz/5.28min",1.85176232962017,1.66575198548815,1.23282667298116,0.286683517241215,2.02445493017143,1.96216472503401,"1612"
"1614/535.2814mz/5.3min",2.15379562699233,2.20997468356576,1.64795801871261,0.934075454026876,1.90026900221266,2.12253070438176,"1614"
"1617/323.1137mz/5.3min",1.30306907649428,1.22627317978435,1.26295530255658,2.83506408582181,1.95582440871591,2.03535274875688,"1617"
"1623/508.2343mz/5.31min",3.17611168669385,3.05724808585925,2.74742935844159,1.01881221329298,3.28230751541361,3.29420639865972,"1623"
"1625/269.1758mz/5.36min",1.6594315995081,1.72690949007933,1.72917549864093,2.11083159482275,2.21905233982207,2.01530915008679,"1625"
"1626/571.23mz/5.32min",2.64197850376527,2.3952400610327,2.13272599816446,1.41884305766619,2.66357267285299,2.68758644597334,"1626"
"1637/519.2236mz/5.33min",1.71597444477389,2.09943785258791,1.75419053135577,2.347894346458,1.63541841697614,1.65650636334734,"1637"
"1642/536.2125mz/5.33min",1.65827926017457,2.07385427961432,1.71611377129561,2.29513176003134,1.52644119588298,1.54717557431662,"1642"
"1643/311.2229mz/5.33min",2.71243535409824,2.65295596122487,2.47322154091843,2.0299546467887,2.34033225676821,2.30296847943232,"1643"
"1644/447.2751mz/5.34min",2.22929691435834,2.45213434512845,1.61378961724807,2.86191604645978,1.9743646492755,2.03718809174133,"1644"
"1645/415.2488mz/5.34min",2.05488852163545,2.25806402405079,1.61609879467271,2.81766325161142,1.69685152314314,1.82162295095371,"1645"
"1646/195.139mz/5.39min",0.881897790588831,0.920844025550248,0.772210749282367,2.51306877164533,2.38311262292543,2.2245458598039,"1646"
"1654/756.5239mz/5.36min",2.5823743039259,2.55808146213149,2.29052805139207,2.56125570386088,2.55952906540034,2.53086744276456,"1654"
"1656/802.5295mz/5.36min",2.74523696094224,2.79468687804306,2.50817594607178,2.73648874263242,2.80799654846751,2.76570923245309,"1656"
"1657/819.5199mz/5.36min",2.80833885154506,2.81929148701667,2.486814202728,2.78146829388038,2.79371321283706,2.76269987143829,"1657"
"1658/792.501mz/5.36min",2.16675724836707,2.36236604483533,2.18669267407001,2.16331871851966,2.30026127806523,2.45850861267244,"1658"
"1660/239.1289mz/5.39min",1.71429690187798,1.81596557687309,1.66356878121132,2.41208061367888,2.32978781804338,2.14244470666995,"1660"
"1673/269.1759mz/5.39min",1.77719410450141,1.8213943327036,1.82747187211874,1.76099025307843,1.69604091482674,1.85732379649732,"1673"
"1677/422.1971mz/5.4min",2.8284639004106,2.73486742254991,2.58933469638532,-0.0640836470868251,3.47864219336347,2.86960347819209,"1677"
"1687/740.5289mz/5.42min",2.10732910896077,2.10172317600281,1.70654969154679,1.60831320079909,1.14771702221351,1.21677424690026,"1687"
"1688/803.5293mz/5.39min",2.4550355607188,2.52562918288466,2.29944807984104,2.55403711798647,2.44537508560089,2.49415387905478,"1688"
"1689/515.1914mz/5.44min",1.7597051081938,1.72979708879591,1.81283653697123,2.11929248641084,1.15228240655128,0.967182461130998,"1689"
"1690/992.6655mz/5.42min",1.8340673932288,1.75727146554132,1.79395360447695,2.4780106195148,2.69426190574046,2.59014130278411,"1690"
"1693/804.5322mz/5.39min",2.09721435607689,2.16203306053983,1.5413822966671,1.80488174772897,1.85442106928637,1.81678804136731,"1693"
"1699/196.9761mz/5.44min",2.0207143614716,1.92309958272458,2.02343031190863,2.558582090841,2.30873236200546,2.34997932120915,"1699"
"1701/525.2472mz/5.43min",2.14082183930856,2.06402590939651,2.10070804949287,3.05761977177441,2.78642241790086,2.93748068585563,"1701"
"1702/503.2651mz/5.43min",2.8619432001794,2.78514726957718,2.82182941003365,3.69983947501906,3.56750632794441,3.59422694958517,"1702"
"1708/207.139mz/5.4min",0.194313898327768,0.0601699194867069,0.0647379808024985,3.41029872813966,3.18286982132982,3.19929734714655,"1708"
"1709/208.1423mz/5.43min",1.62681344098418,1.55001751799347,1.58669965447843,2.52875168899831,2.30600431546761,2.35909717306521,"1709"
"1710/251.1289mz/5.43min",1.41034641638687,0.5898697659762,0.584628947276786,5.16301062740549,4.9430827633604,4.98599242895063,"1710"
"1713/786.5348mz/5.42min",2.31364833388537,2.42468299155583,1.94439595480077,1.8016655054725,1.45238856617378,1.48300209939614,"1713"
"1714/180.9812mz/5.47min",1.92695552447363,1.75133297036678,1.53884890918726,2.32415092549691,1.86166955255677,2.2521602620992,"1714"
"1715/254.1365mz/5.43min",1.33826383599369,1.26146793420876,1.29815005962901,2.31205841707037,2.02231324062083,2.07054751980765,"1715"
"1721/431.1921mz/5.44min",2.22952918407819,2.15273325392601,2.18941539414766,2.98458989745679,2.88998874560433,2.96181293245964,"1721"
"1722/480.2027mz/5.45min",2.58173102126882,2.5534500874594,2.70065558178685,0.383111170999215,2.7769954359572,2.72053551144403,"1722"
"1726/381.228mz/5.45min",2.44670220810638,2.37852831982884,2.46838016660721,3.00211675022537,1.96375555178566,2.08397671761041,"1726"
"1727/514.1871mz/5.45min",2.21442291822456,2.18817880010143,2.27798212957781,1.46042617994247,2.33269740602229,2.41564444282918,"1727"
"1731/494.2184mz/5.46min",2.55137696168306,2.57897247395718,2.18326545163999,1.46938250176544,2.49789809878001,2.5667454328816,"1731"
"1733/294.1429mz/5.48min",2.10521107723675,2.02841514745229,2.06509728748207,3.19958936447795,2.81864230078698,2.8374948247812,"1733"
