"","PC1","PC2","PC3","PC4","PC5","PC6"
"65/158.0822mz/2.03min",-0.010348,0.0099628,0.028556,0.014816,0.029843,-0.54273
"66/259.1299mz/2.03min",0.0096313,0.028384,-0.045616,-0.077648,-0.01059,-0.20341
"67/217.0718mz/2.04min",0.020589,0.0099046,0.011677,-0.022089,0.018797,0.015103
"70/287.0521mz/2.07min",-0.0050357,-0.00043531,-0.047388,0.0081048,0.0091559,0.64557
"71/224.0564mz/2.07min",-0.0033437,0.0086373,-0.022833,-0.0052336,0.0054929,-0.050331
"73/129.0557mz/2.08min",0.015175,0.033143,-0.034739,-0.069585,0.089092,0.0023807
"75/231.0985mz/2.1min",-0.0091717,0.039654,-0.0077243,-0.035688,-0.0011337,0.01563
"76/220.0649mz/2.09min",0.0044568,0.0068367,-0.0088657,-0.010147,-0.003913,0.01996
"77/149.0278mz/2.1min",0.012024,0.0066559,-0.00044879,-0.013782,0.0071972,0.0096612
"78/163.9861mz/2.12min",0.0044474,-0.0037419,-0.0037432,-0.014206,0.0046721,0.019216
"79/117.0558mz/2.12min",-0.0053378,0.0097432,0.0404,-0.0018197,0.016299,0.005402
"81/167.035mz/2.15min",-0.0016854,0.0092069,-0.020564,-0.069571,0.0050522,0.0090443
"84/218.1034mz/2.18min",0.0020011,0.0053586,0.0095435,-0.0085183,0.00050153,-0.020024
"86/197.0455mz/2.2min",0.00045315,-0.0091877,0.024876,-0.0032303,0.014387,-0.023726
"87/293.0667mz/2.21min",0.014469,-0.0013284,0.024044,-0.019021,0.035093,-0.0058015
"88/175.0611mz/2.21min",0.0010992,-0.0025911,-0.0065799,0.022228,-0.0031834,0.00018017
"89/145.0506mz/2.21min",-0.0051419,0.018035,-0.0062187,-0.034411,0.015928,-0.010879
"91/287.1249mz/2.26min",0.0024867,0.023269,0.0037022,-0.021289,0.052175,-0.028914
"92/125.0245mz/2.26min",0.014715,0.022048,-0.031153,-0.080338,-0.011264,0.0085644
"93/181.0507mz/2.27min",0.00077032,0.00061383,0.035936,0.00013208,0.0054579,-0.0082937
"94/131.0714mz/2.3min",0.0079126,0.021985,0.0026925,-0.064047,0.015182,-0.0038671
"97/213.0404mz/2.33min",0.0012011,-0.0010831,-0.089962,-0.032194,-0.0093507,-0.015765
"99/274.0933mz/2.33min",-0.019379,0.02993,0.0069313,-0.04179,0.046322,-0.0098962
"100/212.0645mz/2.33min",0.021484,0.010573,-0.0026075,0.0020982,0.025636,-0.0097367
"103/211.0612mz/2.33min",0.020343,0.0025663,-0.0022799,0.0062109,0.0076437,0.020091
"108/343.0756mz/2.34min",0.0092774,-0.0098325,0.0084901,-0.010913,0.010873,-0.0049074
"110/261.1171mz/2.35min",8.3717e-06,0.0076855,0.010864,-0.039321,0.038054,0.010869
"111/260.1138mz/2.34min",-0.0029228,0.013363,0.0049138,-0.03054,0.034276,-0.029703
"113/326.086mz/2.34min",0.022086,-0.0079679,0.013459,0.00016333,0.0046165,-0.0064391
"116/497.1776mz/2.36min",-0.021555,0.0012645,-0.015533,-0.0099916,0.018274,-0.030094
"119/185.1011mz/2.38min",-0.0143,0.027231,0.001555,-0.048789,0.063926,-0.0019025
"121/519.2089mz/2.38min",-0.023946,0.0083121,-0.01722,-0.021439,0.012446,-0.020104
