sample_name,filepath
2024_NEG_Y-EV_1_CTRL_Run89.mzML,2024_NEG_Y-EV_1_CTRL_Run89.mzML
2024_NEG_Y-EV_2_CTRL_Run118.mzML,2024_NEG_Y-EV_2_CTRL_Run118.mzML
2024_NEG_Y-EV_3_CTRL_Run139.mzML,2024_NEG_Y-EV_3_CTRL_Run139.mzML
2024_NEG_Y-p12_1_Run95.mzML,2024_NEG_Y-p12_1_Run95.mzML
2024_NEG_Y-p12_2_Run112.mzML,2024_NEG_Y-p12_2_Run112.mzML
2024_NEG_Y-p12_3_Run133.mzML,2024_NEG_Y-p12_3_Run133.mzML
