CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
5009	5584	1	0.8893	-11.998
5174	5995	1	0.9505	-0.503
3909	4169	1	0.9734	-2.016
3909	4050	1	0.9724	24.000
5993	5995	1	0.9426	-0.502
5155	5961	1	0.8393	23.995
5266	5978	1	0.8886	21.984
5862	5993	1	0.9717	0.000
5132	5974	1	0.9671	1.014
5181	5978	1	0.8987	21.984
5380	6040	1	0.9527	-13.011
5380	6013	1	0.9796	-1.011
3909	6006	1	0.9608	-236.214
5174	5862	1	0.9917	-0.000
5281	5536	1	0.9266	-15.021
4994	5967	1	0.9139	-0.000
5998	6003	1	0.9695	-0.506
5157	6003	1	0.9848	-1.012
5144	6006	1	0.9595	2.015
5146	5258	1	0.8658	-28.971
5009	5266	1	0.9096	-7.970
5174	5274	1	0.9809	-0.000
4994	5584	1	0.9295	-0.001
5384	5407	1	0.9714	0.820
5174	5993	1	0.9655	-0.000
4978	5862	1	0.9766	-0.000
5557	5993	1	0.9501	-0.000
5009	5162	1	0.9009	-11.997
4946	6008	1	0.9593	-21.984
4169	5380	1	0.9551	-237.217
4978	5174	1	0.9691	0.000
4965	5998	1	0.9677	0.506
4169	6006	1	0.9637	-234.198
4981	5266	1	0.9058	8.065
5132	5421	1	0.9399	-1.003
4961	6006	1	0.9623	2.015
5162	5967	1	0.9567	-0.000
4755	4978	1	0.9605	-0.000
4965	5132	1	0.973	0.000
5584	5967	1	0.9833	0.001
4980	5266	1	0.8893	15.973
4169	6040	1	0.9552	-250.228
4990	5974	1	0.9582	0.000
4978	5436	1	0.938	0.000
4169	5268	1	0.9581	-288.244
4981	5009	1	0.894	16.035
4961	6015	1	0.9892	0.001
6013	6040	1	0.955	-12.001
4169	5144	1	0.957	-236.213
4978	5995	1	0.949	-0.502
5146	5257	1	0.8095	2.016
5157	5268	1	0.9606	-29.044
4050	5144	1	0.9605	-262.228
5274	5993	1	0.9613	-0.000
4990	6003	1	0.9588	-1.014
5188	5271	1	0.9537	0.000
4963	5536	1	0.8922	3.023
4946	5550	1	0.9565	6.046
5020	5258	1	0.9271	-28.971
5155	5536	1	0.8623	2.012
5011	5266	1	0.8895	0.000
5550	6003	1	0.9879	0.000
4755	5993	1	0.9567	-0.000
4969	6040	1	0.9521	11.997
5407	5526	1	0.9414	54.986
5020	5167	1	0.9363	-27.028
4965	4990	1	0.9636	1.014
4050	6006	1	0.9625	-260.214
4858	5993	1	0.9306	-0.000
5436	5862	1	0.9628	-0.000
4946	6040	1	0.9582	16.032
4755	5862	1	0.9837	-0.000
5009	5981	1	0.9033	16.029
5167	5435	1	0.9536	28.031
5174	5557	1	0.9745	-0.000
5020	5435	1	0.9398	1.003
5132	5998	1	0.9623	0.506
5257	5961	1	0.8531	-2.016
5009	5436	1	0.909	-9.986
5268	6006	1	0.9605	54.046
5157	5974	1	0.9939	0.001
5144	5268	1	0.9551	-52.032
5268	6008	1	0.9881	0.000
5274	5862	1	0.9821	-0.000
5011	5181	1	0.9533	0.000
4858	5436	1	0.9909	-0.000
5258	5435	1	0.9496	29.974
5144	5974	1	0.9592	-22.987
4755	5557	1	0.9784	-0.000
4965	5550	1	0.9917	-0.000
5256	6015	1	0.95	21.985
5157	5998	1	0.9726	-0.506
5584	5981	1	0.9044	28.027
4978	5274	1	0.9704	0.000
5274	5436	1	0.9633	0.000
4050	6040	1	0.9569	-276.244
5146	5167	1	0.8747	-27.028
5146	5961	1	0.8884	0.000
5436	5557	1	0.9857	0.000
4946	5268	1	0.9584	-21.984
5550	5974	1	0.9888	1.014
5011	5978	1	0.8863	21.984
5550	5998	1	0.9692	0.507
5557	5862	1	0.9776	-0.000
5181	5536	1	0.87	-3.019
5132	6003	1	0.9694	0.000
5132	5157	1	0.9713	1.012
4946	5157	1	0.9602	7.059
4963	5155	1	0.8794	1.011
4050	5268	1	0.9569	-314.260
4050	6008	1	0.9573	-314.260
4050	4169	1	0.9751	-26.016
5011	5174	1	0.8879	-2.015
4755	5274	1	0.9793	-0.000
4990	5550	1	0.9643	-1.014
4981	5281	1	0.8799	20.066
4978	5557	1	0.952	0.000
5862	5995	1	0.9544	-0.502
4961	5144	1	0.9901	0.000
4987	5155	1	0.9346	-0.000
5274	5981	1	0.8835	26.015
5274	5995	1	0.9383	-0.502
5257	5271	1	0.8453	-21.981
5020	5132	1	0.9446	1.003
4755	5174	1	0.9928	0.000
5146	5435	1	0.8632	1.003
5557	5995	1	0.9313	-0.502
4969	6013	1	0.9456	23.997
5954	5981	1	0.9552	0.044
4990	5526	1	0.954	23.998
4863	5162	1	0.9609	-0.000
4992	5584	1	0.8956	-40.028
4981	5162	1	0.895	4.039
5974	6003	1	0.9868	-1.014
5144	6015	1	0.9839	0.001
5157	5550	1	0.9905	-1.013
5181	5266	1	0.9121	0.000
6006	6008	1	0.9569	-54.046
5162	5266	1	0.9142	4.026
4755	5978	1	0.8998	23.999
5020	5421	1	0.9681	-0.000
4961	5550	1	0.9586	-24.001
4858	5174	1	0.9665	-0.000
5020	5146	1	0.9395	0.000
4990	5157	1	0.9643	-0.001
4858	5009	1	0.9164	9.986
4963	5584	1	0.8847	2.015
4169	4946	1	0.9612	-266.260
5157	6006	1	0.9621	25.003
5536	5961	1	0.8988	21.982
4969	5020	1	0.9455	1.008
4978	5993	1	0.9808	-0.000
4994	5011	1	0.8701	4.026
4946	6006	1	0.9625	32.062
4965	6003	1	0.9853	0.000
4169	5256	1	0.9565	-258.198
4961	4965	1	0.9535	-24.000
4978	5188	1	0.8975	1.013
5132	5550	1	0.9736	-0.000
4050	5974	1	0.9576	-285.215
5274	5557	1	0.9769	0.000
4965	5974	1	0.9869	1.014
5256	5268	1	0.9523	-30.047
5174	5978	1	0.8879	23.999
5974	5998	1	0.9722	-0.507
3909	5144	1	0.955	-238.228
4050	4946	1	0.9586	-292.276
5557	5981	1	0.9021	26.015
3909	5268	1	0.9554	-290.260
5266	5281	1	0.9037	12.001
5162	5584	1	0.9738	-0.001
4994	5162	1	0.9041	0.000
5011	5862	1	0.8887	-2.016
5162	5281	1	0.9072	16.027
4965	5435	1	0.9629	-0.000
3909	4946	1	0.9571	-268.276
4168	5526	1	0.9423	-234.198
6008	6040	1	0.9563	38.016
5421	5435	1	0.9517	1.003
4858	5862	1	0.9546	-0.000
5174	5436	1	0.9724	-0.000
5436	5995	1	0.9158	-0.502
4946	5256	1	0.9594	8.062
4965	5157	1	0.987	1.012
5146	5421	1	0.8923	-0.000
4858	4978	1	0.9315	-0.000
4755	5436	1	0.9784	-0.000
5181	5281	1	0.9257	12.001
4755	5995	1	0.9368	-0.503
4858	5557	1	0.9741	-0.000
4755	4858	1	0.9711	0.000
4858	5266	1	0.9154	2.015
4858	5274	1	0.9567	-0.000
5132	5435	1	0.9793	-0.000
4963	4992	1	0.8621	42.042
5436	5993	1	0.9349	-0.000
5974	6006	1	0.9574	25.002
4388	4546	2	0.7776	24.000
4536	4546	2	0.983	0.075
5702	5715	3	0.7323	-0.038
5714	5715	3	0.7993	-1.000
2611	2617	4	0.7698	-1.003
2564	2608	4	0.7836	-14.016
2608	2611	4	0.7591	68.063
2521	2608	4	0.748	57.021
2058	2607	4	0.8324	2.998
2607	2608	4	0.7392	28.990
2212	2607	4	0.7925	2.999
3769	4186	5	0.7351	32.026
3769	4086	5	0.9707	-0.000
4484	4681	5	0.925	0.000
5124	5478	5	0.7358	-2.016
5205	5478	5	0.73	-2.089
5124	5205	5	0.9175	0.073
4484	5478	5	0.7184	-222.198
2913	3080	5	0.7028	14.016
3077	4427	5	0.7332	-16.031
4427	4484	5	0.9648	0.000
3077	4681	5	0.7629	-16.031
3077	4484	5	0.7623	-16.031
3077	3769	5	0.7424	-32.026
2913	4086	5	0.8204	-0.000
4427	4681	5	0.9178	0.000
4681	5478	5	0.7855	-222.198
3077	4186	5	0.9432	0.000
2426	2913	5	0.7172	-26.052
2913	3769	5	0.8016	0.000
4512	6011	6	0.9331	-0.003
5960	6007	6	0.881	-2.013
5960	6011	6	0.9281	-26.016
5077	5979	6	0.9272	-15.019
5077	5960	6	0.9282	-14.016
4512	4689	6	0.9027	-1.005
6007	6032	6	0.9396	-1.003
5077	5653	6	0.9361	-14.016
4512	5077	6	0.9213	40.028
5979	6007	6	0.9552	-1.010
4511	4638	6	0.9382	0.000
5077	6011	6	0.9464	-40.031
4638	5979	6	0.8901	22.996
3942	4213	6	0.9136	-2.016
5979	6011	6	0.9023	-25.012
4095	4096	6	0.8498	-1.004
4511	5156	6	0.8563	-14.016
4512	6032	6	0.9525	22.997
4512	5653	6	0.904	26.013
5077	6007	6	0.9287	-16.029
3942	4289	6	0.7532	9.983
4132	5653	6	0.8899	-236.214
4638	5653	6	0.9458	24.000
3854	4512	6	0.8791	-264.242
5653	5979	6	0.9234	-1.003
3854	5077	6	0.9153	-224.214
4435	4689	6	0.8936	-29.034
4511	6011	6	0.912	-2.016
4993	5398	6	0.8391	54.045
4638	6007	6	0.9022	21.987
4993	5156	6	0.8457	14.013
4095	4213	6	0.855	-26.016
5653	6011	6	0.9615	-26.016
3854	5653	6	0.9224	-238.229
4511	4689	6	0.8727	-3.018
4511	5077	6	0.892	38.016
3854	4638	6	0.9139	-262.229
4014	4132	6	0.9121	-26.016
4213	4289	6	0.762	11.998
4132	4512	6	0.8731	-262.226
4993	5169	6	0.9235	-0.001
3841	3854	6	0.9411	43.990
3854	4132	6	0.8915	-2.016
3942	4095	6	0.8454	24.000
4132	6007	6	0.907	-238.227
4511	5960	6	0.9283	24.000
5653	6007	6	0.9392	-2.013
3854	4014	6	0.9311	24.000
4512	6007	6	0.9609	24.000
4512	4638	6	0.9074	2.013
3854	5960	6	0.8867	-238.229
4132	6011	6	0.9093	-262.229
4638	5960	6	0.9304	24.000
4132	5979	6	0.8624	-237.217
5960	5979	6	0.878	-1.003
4638	6011	6	0.9588	-2.016
