"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"431/281.248mz/7.87min",288.77,8.1738,"431"
"474/752.5197mz/7.9min",0.012983,-6.2672,"474"
"835/169.9773mz/10.81min",0.018055,-5.7914,"835"
"495/468.1677mz/8.2min",54.067,5.7567,"495"
"707/144.9822mz/10.18min",0.01986,-5.654,"707"
"334/131.5336mz/7.61min",0.020514,-5.6072,"334"
"705/146.9803mz/10.17min",0.023046,-5.4393,"705"
"185/697.2629mz/6.1min",0.024217,-5.3678,"185"
"491/690.5064mz/8.21min",0.024652,-5.3422,"491"
"667/823.6788mz/8.98min",0.025094,-5.3165,"667"
"319/365.266mz/7.51min",0.02573,-5.2804,"319"
"61/302.1304mz/3.8min",0.025747,-5.2794,"61"
"712/216.9227mz/10.2min",0.026431,-5.2416,"712"
"683/587.4644mz/9.62min",0.026646,-5.2299,"683"
"690/226.9514mz/9.94min",0.026701,-5.227,"690"
"512/851.7097mz/8.22min",0.026797,-5.2218,"512"
"417/213.9829mz/7.87min",0.027177,-5.2015,"417"
"396/228.1958mz/7.77min",0.027522,-5.1833,"396"
"401/250.1777mz/7.78min",0.02772,-5.1729,"401"
"565/213.9829mz/8.58min",0.02791,-5.1631,"565"
"70/300.1147mz/3.9min",0.02795,-5.161,"70"
"398/408.3082mz/7.77min",0.028077,-5.1545,"398"
"71/322.0965mz/3.9min",0.028199,-5.1482,"71"
"728/226.9514mz/10.23min",0.028372,-5.1394,"728"
"69/473.1992mz/3.85min",0.028378,-5.1391,"69"
"210/220.1122mz/6.31min",0.028426,-5.1367,"210"
"62/324.1123mz/3.8min",0.028559,-5.1299,"62"
"202/357.2608mz/6.22min",0.028655,-5.1251,"202"
"191/719.245mz/6.11min",0.028948,-5.1104,"191"
"349/408.3081mz/7.7min",0.029024,-5.1066,"349"
"711/589.4798mz/10.2min",0.02948,-5.0841,"711"
"593/378.3233mz/8.82min",0.029796,-5.0687,"593"
"139/347.3347mz/5.65min",0.02989,-5.0642,"139"
"574/366.3727mz/8.67min",0.029891,-5.0642,"574"
"697/771.6468mz/10.03min",0.029949,-5.0613,"697"
"206/445.3131mz/6.25min",0.029963,-5.0607,"206"
"188/219.057mz/6.11min",0.029987,-5.0595,"188"
"187/255.5845mz/6.1min",0.030006,-5.0586,"187"
"85/450.2335mz/4.54min",0.030032,-5.0574,"85"
"390/80.9479mz/7.77min",0.030184,-5.0501,"390"
"84/433.2067mz/4.54min",0.030202,-5.0492,"84"
"115/649.3063mz/5.23min",0.030271,-5.0459,"115"
"642/378.3234mz/8.96min",0.030447,-5.0375,"642"
"192/412.1433mz/6.11min",0.030633,-5.0287,"192"
"296/350.1775mz/7.37min",0.030639,-5.0285,"296"
"737/213.9827mz/10.32min",0.030696,-5.0258,"737"
"182/165.0911mz/6.1min",0.030783,-5.0217,"182"
"148/211.0754mz/5.68min",0.030819,-5.02,"148"
"145/320.1255mz/5.68min",0.03085,-5.0186,"145"
"114/344.1301mz/5.23min",0.030854,-5.0184,"114"
"180/119.0856mz/6.1min",0.030915,-5.0155,"180"
"699/743.6156mz/10.04min",0.031001,-5.0115,"699"
"169/337.1712mz/5.99min",0.031081,-5.0078,"169"
"181/147.0805mz/6.1min",0.031137,-5.0052,"181"
"141/105.0335mz/5.68min",0.031239,-5.0005,"141"
"184/349.135mz/6.1min",0.031269,-4.9991,"184"
"135/300.2896mz/5.58min",0.031305,-4.9975,"135"
"161/330.3364mz/5.89min",0.031389,-4.9936,"161"
"293/237.2213mz/7.37min",0.031394,-4.9934,"293"
"116/666.333mz/5.23min",0.031418,-4.9923,"116"
"582/546.4303mz/8.71min",0.031513,-4.9879,"582"
"307/255.2318mz/7.38min",0.031578,-4.9849,"307"
"234/577.3609mz/6.86min",0.031633,-4.9824,"234"
"170/359.1532mz/5.99min",0.031648,-4.9817,"170"
"458/351.2504mz/7.88min",0.031705,-4.9792,"458"
"742/163.9905mz/10.33min",0.031718,-4.9786,"742"
"144/279.0991mz/5.68min",0.031719,-4.9785,"144"
"537/338.3415mz/8.35min",0.031776,-4.9759,"537"
"142/118.0651mz/5.68min",0.031785,-4.9755,"142"
"175/372.347mz/6.04min",0.031788,-4.9754,"175"
"143/225.091mz/5.68min",0.031802,-4.9748,"143"
"87/236.0805mz/4.54min",0.03192,-4.9694,"87"
"136/344.3157mz/5.61min",0.031944,-4.9683,"136"
"131/303.3085mz/5.48min",0.032129,-4.96,"131"
"117/671.2884mz/5.24min",0.032203,-4.9567,"117"
"130/302.3052mz/5.48min",0.032357,-4.9498,"130"
"740/174.9533mz/10.33min",0.032545,-4.9414,"740"
"189/371.117mz/6.11min",0.032672,-4.9358,"189"
"190/372.1202mz/6.11min",0.032675,-4.9356,"190"
"159/631.3266mz/5.88min",0.032949,-4.9236,"159"
"660/851.7098mz/8.97min",0.033101,-4.917,"660"
"149/887.3878mz/5.68min",0.033247,-4.9106,"149"
"549/312.3258mz/8.43min",0.033272,-4.9095,"549"
"743/169.9772mz/10.33min",0.033343,-4.9065,"743"
"86/455.1886mz/4.54min",0.033407,-4.9037,"86"
"314/481.2922mz/7.46min",0.033486,-4.9003,"314"
"256/478.2924mz/7.17min",0.033778,-4.8878,"256"
"167/328.3208mz/5.99min",0.033864,-4.8841,"167"
"684/613.4225mz/9.62min",0.033936,-4.881,"684"
"173/359.2401mz/6.0min",0.033975,-4.8794,"173"
"209/255.243mz/6.3min",0.034029,-4.8771,"209"
"720/158.9641mz/10.23min",0.034154,-4.8718,"720"
"216/275.083mz/6.38min",0.034171,-4.8711,"216"
"382/393.2195mz/7.77min",0.034319,-4.8648,"382"
