Filename,2024_POS_Y-EV_1_CTRL_Run88.mzML,2024_POS_Y-EV_2_CTRL_Run117.mzML,2024_POS_Y-EV_3_CTRL_Run138.mzML,2024_POS_Y-p12_1_Run94.mzML,2024_POS_Y-p12_2_Run111.mzML,2024_POS_Y-p12_3_Run132.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
625/302.3053mz/5.73min,1957870.0,2146134.8,2191752.0,1836301.1,1839153.9,1387865.1
626/284.2947mz/5.73min,43690.957,47264.75,50511.742,42444.383,45346.36,25815.38
627/452.2769mz/5.75min,2256510.8,1819766.8,1472066.9,1045358.56,1194463.6,908564.44
629/516.3057mz/5.79min,321945.6,294356.9,175424.11,116925.414,145482.31,73831.57
630/494.3239mz/5.79min,7716477.0,6855213.0,4210253.0,3008493.0,3503177.2,2060147.8
631/344.3158mz/5.85min,679048.1,601224.7,203422.55,0.0,362449.38,276345.34
632/301.2931mz/5.84min,773933.25,887758.44,973251.75,791718.9,935501.0,569593.94
633/452.2769mz/5.85min,2427337.2,1973098.9,1589003.8,1234126.8,1350150.4,1110385.5
634/300.2897mz/5.84min,4739412.5,4407179.5,5004230.0,3999131.8,4729286.5,2881349.2
635/337.1046mz/5.86min,391552.6,369223.97,376494.5,308927.56,310678.84,287471.97
636/344.3158mz/5.89min,411421.22,636845.9,399047.97,344696.84,464160.66,341699.78
637/494.3239mz/5.9min,6389339.5,5890835.5,3817696.0,2856006.0,2898806.2,1976468.2
638/516.3057mz/5.9min,345936.06,331866.22,199973.88,139794.05,146038.22,81115.97
639/347.3349mz/5.92min,2134898.8,2352792.2,2233959.2,1578890.6,1555793.2,1218336.5
640/346.3315mz/5.92min,9752865.0,10693382.0,10266452.0,7305374.0,7235966.5,5630756.0
641/284.2948mz/5.98min,545456.25,417252.88,5219.823,0.0,210408.88,154168.62
642/284.2947mz/6.02min,461362.8,485229.38,616612.25,365544.6,379241.12,261000.39
643/344.3158mz/6.04min,222984.12,362828.4,403250.72,339756.6,368658.84,263825.44
644/255.2318mz/6.06min,200476.83,207339.34,239841.95,140077.77,178124.95,147960.22
645/330.3366mz/6.13min,760123.56,584632.9,0.0,0.0,0.0,0.0
646/454.2927mz/6.12min,121634.54,82226.914,72324.32,49422.664,69474.805,63043.008
647/496.3396mz/6.19min,624579.9,550193.75,325981.78,293966.28,327196.06,217467.25
648/328.321mz/6.26min,3796223.8,2613030.2,0.0,0.0,0.0,1033428.7
649/330.3366mz/6.2min,0.0,843055.7,897587.4,828720.56,682079.5,529176.3
650/358.3314mz/6.26min,494531.12,480677.1,156654.8,237667.88,319054.38,244856.56
651/454.2926mz/6.24min,2279946.8,1922381.8,1692237.6,1180154.8,1283196.2,955437.94
652/372.347mz/6.3min,928532.3,586116.9,0.0,0.0,332911.38,240687.5
653/498.2824mz/6.25min,0.0,1178341.5,775843.1,620673.9,790894.06,440229.8
654/329.3244mz/6.29min,812844.1,855602.0,775249.9,717516.1,791021.94,617444.3
656/555.2925mz/6.3min,0.0,911133.9,646122.94,519632.97,642735.2,375635.97
657/573.3031mz/6.3min,0.0,882505.6,579718.4,486407.47,606138.8,368650.5
658/267.1954mz/6.3min,774529.25,729388.8,913515.44,550979.9,552548.44,509537.72
659/497.3429mz/6.3min,2163678.0,2301895.2,1748367.1,1221391.0,1327729.8,882858.7
660/496.3396mz/6.3min,8111032.0,8591221.0,6437788.5,4528124.5,5019763.0,3314884.0
661/328.3209mz/6.31min,41625.562,4055792.2,4498048.5,3731255.8,3831233.5,2914384.2
662/480.3082mz/6.3min,4079054.0,3207654.8,2725042.2,1787887.6,2244837.0,1778604.6
663/440.4096mz/6.38min,581450.8,540053.94,701862.0,448812.53,482897.03,535456.1
664/518.3213mz/6.3min,407023.97,331872.38,251503.98,193224.9,199290.36,119506.766
665/524.2979mz/6.32min,530191.8,849658.75,536857.56,430839.25,539129.2,327569.7
667/372.347mz/6.34min,0.0,830792.56,521517.4,525625.94,702029.6,507839.97
668/498.2824mz/6.32min,1421103.2,1146219.9,0.0,0.0,15176.037,0.0
669/358.3679mz/6.34min,0.0,58723.65,434229.25,176421.05,299708.0,423584.2
670/524.3611mz/6.37min,1111082.4,1032900.25,554520.3,421748.8,478111.84,325311.84
671/522.3552mz/6.37min,19706380.0,18740502.0,10150697.0,7755786.0,8839814.0,6135116.5
672/523.3585mz/6.37min,5883129.0,5512375.0,2995953.8,2326717.0,2614867.2,1813072.5
673/544.337mz/6.37min,1017551.4,786132.8,458419.25,359792.44,402975.72,266326.1
674/312.3261mz/6.41min,613943.6,391213.0,4363.787,0.0,0.0,168027.28
675/255.2318mz/6.39min,149995.81,127645.01,169606.2,80785.78,108736.29,97644.63
677/480.3083mz/6.41min,1600328.0,1227820.8,897332.44,696546.25,930426.2,843678.6
678/392.331mz/6.41min,194119.77,175691.95,230535.84,127121.35,161793.38,192601.95
679/599.3188mz/6.41min,0.0,375713.03,253758.47,23279.832,238097.78,118802.766
680/524.2979mz/6.44min,1103149.0,104534.2,52746.215,45632.934,60359.38,46154.836
681/544.337mz/6.47min,218954.36,191451.56,102829.2,90316.195,115917.88,74108.484
682/522.3552mz/6.47min,4970465.5,4408814.0,2546211.5,2172214.2,2450978.8,1893206.2
683/555.2925mz/6.48min,1219343.6,0.0,0.0,0.0,0.0,0.0
684/573.3032mz/6.48min,1136515.6,0.0,0.0,0.0,0.0,0.0
685/312.326mz/6.48min,34536.938,632479.06,770466.5,457681.6,483711.94,308998.75
687/524.298mz/6.53min,136504.47,78746.164,0.0,0.0,0.0,0.0
688/395.3309mz/6.57min,16304.355,23562.982,40394.61,19201.312,26830.314,20615.459
689/356.2794mz/6.57min,605473.56,635300.94,683276.4,463795.16,524379.7,449535.5
691/400.3055mz/6.59min,980091.25,1008138.7,1077162.1,715724.8,824677.9,682773.9
692/599.3188mz/6.57min,459994.16,62631.414,43456.97,0.0,42075.043,0.0
693/444.3318mz/6.61min,1305500.9,1363583.4,1499122.9,984615.44,1115623.0,919374.9
694/488.3579mz/6.62min,1333284.2,1416789.9,1521534.0,993902.3,1146406.6,906034.7
695/532.3841mz/6.62min,1092755.4,1179221.1,1229862.1,835647.06,948800.9,756651.4
696/576.4103mz/6.62min,688005.3,722891.5,795628.4,530840.06,599279.2,482748.88
697/620.4365mz/6.62min,360556.4,387524.0,401991.56,274860.56,310454.5,254635.9
698/313.1434mz/6.63min,400695.94,477420.6,505124.03,332672.25,369512.12,307249.47
699/664.4625mz/6.63min,138171.38,154280.94,156679.56,92967.66,121560.41,100019.0
700/279.159mz/6.7min,872946.9,589136.1,762897.4,690013.9,723892.3,446931.44
701/301.141mz/6.7min,440462.78,168063.36,196709.1,184234.31,201095.17,102646.33
702/228.2322mz/6.72min,45658.203,49179.742,51163.812,46142.246,43318.895,47393.3
705/599.3189mz/6.79min,63490.312,0.0,0.0,0.0,0.0,0.0
706/524.3709mz/6.8min,187230.67,191925.55,144335.64,117382.04,133743.25,115665.55
707/219.1743mz/6.85min,102405.734,114990.14,361305.34,76835.555,57953.504,96406.5
708/524.3708mz/6.92min,2619555.2,3472467.8,2942808.5,2072335.6,2307986.8,1590876.9
709/295.2267mz/6.92min,762095.25,821368.6,906931.8,605351.44,555569.0,485408.66
710/393.315mz/6.93min,70844.39,63963.125,85786.26,41095.977,56052.816,44362.24
