"","comp 1","comp 2","comp 3","comp 4","comp 5"
"237/744.5554mz/7.26min",0.48675,0,0,0,0
"294/744.555mz/7.68min",0.46524,0,0,0,0
"401/100.9337mz/8.46min",-0.42895,0,0,0,0
"455/607.4695mz/8.96min",-0.41518,0,0,0,0
"99/426.9678mz/4.98min",-0.33531,0,0,0,0
"425/717.5791mz/8.72min",-0.24371,0,0,0,0
"356/660.4613mz/8.1min",-0.080363,0,0,0,0
"321/100.9337mz/7.94min",-0.079634,0,0,0,0
"90/229.9645mz/4.74min",-0.07195,0,0,0,0
"91/230.9678mz/4.74min",-0.021414,0,0,0,0
"265/893.1917mz/7.44min",0,-0.55261,0,0,0
"191/637.1419mz/6.84min",0,-0.5039,0,0,0
"267/957.204mz/7.46min",0,-0.36996,0,0,0
"251/1021.2165mz/7.33min",0,-0.35895,0,0,0
"241/974.1942mz/7.3min",0,-0.27519,0,0,0
"386/667.4906mz/8.27min",0,-0.25717,0,0,0
"198/701.1544mz/6.94min",0,-0.14903,0,0,0
"164/637.1419mz/6.64min",0,-0.082976,0,0,0
"269/1021.2165mz/7.48min",0,-0.059672,0,0,0
"497/144.9235mz/10.21min",0,0.021689,0,0,0
"40/328.9796mz/2.13min",0,0,0,0,0
"41/312.9847mz/2.35min",0,0,0,0,0
"42/312.9847mz/2.45min",0,0,0,0,0
"43/373.0055mz/2.71min",0,0,0,-0.12594,0
"44/370.9898mz/2.8min",0,0,0,0,0
"45/265.0176mz/2.84min",0,0,0,0,0
"47/265.0176mz/3.18min",0,0,0,0,0
"48/212.0353mz/3.32min",0,0,0.094851,0,0
"50/421.0056mz/3.41min",0,0,0,0,0
"51/249.0227mz/3.49min",0,0,0,0,0
"54/582.981mz/3.54min",0,0,0,0,0
"55/560.999mz/3.54min",0,0,0,0,0
"56/213.0386mz/3.54min",0,0,0,0,0
"57/212.0353mz/3.54min",0,0,0,0,0
"61/406.0138mz/3.62min",0,0,0,0,0
"62/405.0107mz/3.62min",0,0,0,0,0
"63/407.0044mz/3.62min",0,0,0,0,0
"65/421.0056mz/3.86min",0,0,0,0,0
"66/309.1014mz/4.02min",0,0,0,0,0
"67/605.0258mz/4.07min",0,0,0,0,0
"69/421.1867mz/4.15min",0,0,0,0,0
"74/282.9837mz/4.4min",0,0,0,0,0
"75/242.1762mz/4.43min",0,0,0,0,0
"76/497.0371mz/4.44min",0,0,0,0,0
"77/793.0186mz/4.49min",0,0,0.15339,0,0
"81/341.0486mz/4.56min",0,0,0,0,0
"82/422.9768mz/4.56min",0,0,0,0,0
"83/404.0444mz/4.56min",0,0,0,0,0
"85/653.0255mz/4.57min",0,0,0.53465,0,0
"87/497.0371mz/4.67min",0,0,0.3645,0,0
"88/228.9699mz/4.74min",0,0,0,0,0
"92/266.9888mz/4.76min",0,0,-0.55344,0,0
"93/268.9857mz/4.76min",0,0,-0.0020388,0,0
"95/637.0305mz/4.78min",0,0,0,0,0
"97/481.0421mz/4.92min",0,0,0.33546,0,0
"98/544.038mz/4.92min",0,0,0,0,0
"101/396.2154mz/4.99min",0,0,0,0,0
"103/484.2681mz/5.03min",0,0,0,0,0
"106/396.2154mz/5.1min",0,0,0,0,0
"109/484.2681mz/5.14min",0,0,0,0,0
"110/501.2583mz/5.14min",0,0,0,0,0
"113/779.3652mz/5.3min",0,0,0,0,0
"117/424.2468mz/5.55min",0,0,0,0,0
"125/424.2469mz/5.66min",0,0,0,0,0
"126/512.2994mz/5.71min",0,0,0,0,0
"132/241.8989mz/6.0min",0,0,0,0,-0.31246
"137/452.2782mz/6.13min",0,0,0,0,0
"140/452.2782mz/6.24min",0,0,0,0,0
"141/478.2939mz/6.3min",0,0,0,0,0
"142/540.3309mz/6.3min",0,0,0,0,0
"149/478.2939mz/6.41min",0,0,0,0,0
"153/566.3466mz/6.47min",0,0,0,0,0
"157/590.1196mz/6.5min",0,0,0,0,0
"159/311.1687mz/6.53min",0,0,0,0,0
"161/297.2436mz/6.61min",0,0,0,0,0
"162/654.1321mz/6.62min",0,0,0,0,0
"165/311.1687mz/6.64min",0,0,0,0,0
"167/299.2592mz/6.68min",0,0,0,0,0
"168/573.1294mz/6.68min",0,0,0,0,0
"169/300.2626mz/6.68min",0,0,0,0,0
"172/634.4456mz/6.71min",0,0,0,0,-0.16589
"173/297.2436mz/6.71min",0,0,0,0,0
"175/701.1544mz/6.71min",0,0,0,0,0
"177/718.1445mz/6.72min",0,0,0,0,0
"178/635.4489mz/6.75min",0,0,0,0,0
"179/590.1196mz/6.74min",0,0,0,0,0
"182/295.2279mz/6.77min",0,0,0,0,0
"183/634.4456mz/6.77min",0,0,0,0,0
"184/782.157mz/6.8min",0,0,0,0,0
"186/654.1321mz/6.82min",0,0,0,0,0
"188/480.3096mz/6.83min",0,0,0,0,0
"195/299.2592mz/6.9min",0,0,0,0,0
"196/718.1446mz/6.92min",0,0,0,-0.042012,0
"197/634.4456mz/6.88min",0,0,0,0,0
"200/765.1669mz/6.95min",0,0,0,0,0
"204/782.157mz/6.99min",0,0,0,-0.004606,0
"207/654.1321mz/7.02min",0,0,0,-0.57719,0
"212/846.1693mz/7.05min",0,0,0,-0.49615,0
"214/829.1793mz/7.06min",0,0,0,0,0
"215/628.2779mz/7.07min",0,0,0,0,0
"217/565.2822mz/7.07min",0,0,0,0,0
"218/325.1844mz/7.04min",0,0,0,0,0
"219/701.1544mz/7.09min",0,0,0,0,0
"220/718.1445mz/7.1min",0,0,0,-0.41486,0
"221/893.1918mz/7.11min",0,0,0,0,0
"222/910.182mz/7.11min",0,0,0,0,0
"224/782.157mz/7.14min",0,0,0,-0.0053067,0
"225/765.1668mz/7.15min",0,0,0,0,0
"227/974.1942mz/7.16min",0,0,0,0,0
"228/846.1694mz/7.2min",0,0,0,0,0
"229/829.1793mz/7.23min",0,0,0,0,0
"232/421.2264mz/7.22min",0,0,0,0,0.0028663
"235/325.1844mz/7.23min",0,0,0,0,0.10109
"236/910.182mz/7.25min",0,0,0,0,0
"238/893.1918mz/7.28min",0,0,0,0,0
"243/327.127mz/7.3min",0,0,0,0,0
"245/116.9286mz/7.3min",0,0,0,0,0
"247/134.8947mz/7.31min",0,0,0,-0.45041,0
"249/957.2041mz/7.32min",0,0,0,0,0
"264/694.4669mz/7.44min",0,0,0,0,0
"266/711.4569mz/7.43min",0,0,0,0,0
"273/161.9136mz/7.55min",0,0,0,0,0
"275/134.8947mz/7.56min",0,0,0,0,0
"276/501.3546mz/7.59min",0,0,0,0,0
"277/484.3644mz/7.6min",0,0,0,0,0
"279/299.2592mz/7.6min",0,0,0,0,0
"284/455.2105mz/7.68min",0,0,0,0,0
"288/116.9286mz/7.69min",0,0,0,0,0
"289/115.9208mz/7.7min",0,0,0,0,0
"292/134.8947mz/7.7min",0,0,0,0,0
"295/161.9136mz/7.7min",0,0,0.084005,0,0
"299/720.4824mz/7.8min",0,0,0.183,0,0
"301/355.158mz/7.84min",0,0,0,0,0
"302/186.9706mz/7.84min",0,0,0,0,0
"303/116.9286mz/7.84min",0,0,0,0,0
"306/100.9337mz/7.86min",0,0,0,0,0
"307/115.9208mz/7.84min",0,0,0,0,0
"308/144.9235mz/7.84min",0,0,0,0,0
"315/134.8947mz/7.86min",0,0,0,0,0
"318/634.4456mz/7.9min",0,0,0,0,0
"320/567.4017mz/7.93min",0,0,0,0,0
"323/685.5011mz/7.93min",0,0,0,0,0
"328/668.5111mz/7.94min",0,0,0,0,0
"329/383.1779mz/7.94min",0,0,0,0,0
"332/379.1792mz/7.95min",0,0,0,0,0
"333/381.1737mz/7.95min",0,0,0,0,0
"335/186.9706mz/7.95min",0,0,0,0,0
"338/115.9208mz/7.95min",0,0,0,0,0
"339/144.9235mz/7.95min",0,0,0,0,0
"341/161.9136mz/7.96min",0,0,0,0,0
"343/134.8947mz/7.97min",0,0,0,0,0
"347/134.8947mz/8.06min",0,0,0,0,0
"351/529.3859mz/8.07min",0,0,0,0,0
"352/669.5061mz/8.07min",0,0,0,0,0
"353/100.9337mz/8.07min",0,0,0,0,0
"354/512.3957mz/8.08min",0,0,0,0,0
"357/100.9337mz/8.2min",0,0,0,0,0
"358/683.4854mz/8.18min",0,0,0,0,0
"363/100.9337mz/8.27min",0,0,0,0,0
"367/703.5633mz/8.27min",0,0,0,0,0
"368/144.9235mz/8.28min",0,0,0,0,0
"371/383.1893mz/8.28min",0,0,0,0,0
"375/115.9208mz/8.28min",0,0,0,0,0
"378/186.9706mz/8.29min",0,0,0,0,0
"380/134.8947mz/8.29min",0,0,0,0,0.36156
"384/161.9136mz/8.33min",0,0,0,0,0
"387/713.5323mz/8.35min",0,0,0,0,0
"389/648.4607mz/8.39min",0,0,0,0,0
"390/134.8947mz/8.37min",0,0,0,0,0
"392/186.9706mz/8.39min",0,0,0,0,0
"393/161.9136mz/8.41min",0,0,0,0,0
"394/100.9337mz/8.35min",0,0,0,0,0
"398/665.4749mz/8.44min",0,0,0,0,0
"399/697.5374mz/8.45min",0,0,0,0,0
"403/669.5064mz/8.48min",0,0,0,0,0
"405/583.433mz/8.51min",0,0,0,0,0
"407/711.5167mz/8.54min",0,0,0,0,0
"410/1035.7314mz/8.6min",0,0,0,0,0
"412/683.5216mz/8.59min",0,0,0,0,0
"414/248.8936mz/8.66min",0,0,0,0,0
"415/250.8917mz/8.66min",0,0,0,0,0
"416/695.5218mz/8.62min",0,0,0,0,0
"417/697.5367mz/8.62min",0,0,0,0,0
"418/221.8746mz/8.68min",0,0,0,0,0
"419/223.8723mz/8.68min",0,0,0,0,-0.25876
"420/499.3753mz/8.64min",0,0,0,0,0
"423/655.5634mz/8.68min",0,0,0,0,0
"426/651.4956mz/8.73min",0,0,0,0,0
"428/243.8993mz/8.74min",0,0,0,0,0
"429/245.8948mz/8.74min",0,0,0,0,0
"431/221.8746mz/8.75min",0,0,0,0,0
"432/223.8723mz/8.75min",0,0,0,0,0
"433/188.9039mz/8.75min",0,0,0,0,0
"435/693.5062mz/8.75min",0,0,0,0,0
"436/186.9058mz/8.75min",0,0,0,0,0
"438/250.8917mz/8.76min",0,0,0,0,0
"439/248.8936mz/8.76min",0,0,0,0,0
"440/591.4381mz/8.77min",0,0,0,0,0
"441/797.5535mz/8.79min",0,0,0,0,0
"442/697.5376mz/8.82min",0,0,0,0,0
"446/545.4537mz/8.9min",0,0,0,0,0
"447/115.9208mz/8.92min",0,0,0,0.064587,0
"449/186.9706mz/8.99min",0,0,0,0,0
"451/683.5218mz/8.92min",0,0,0,0,0
"453/146.9659mz/8.93min",0,0,0,0,0
"459/122.9758mz/9.0min",0,0,0,0,0
"462/465.2676mz/9.01min",0,0,0,0,0
"465/856.6885mz/9.02min",0,0,0,0,0
"466/873.6787mz/9.07min",0,0,0,0,0.64564
"468/621.485mz/9.2min",0,0,0,0,0
"469/604.495mz/9.21min",0,0,0,0,0
"471/573.485mz/9.31min",0,0,0,0,0
"472/556.4948mz/9.31min",0,0,0,0,0
"473/618.5105mz/9.37min",0,0,0,0,0
"474/635.5007mz/9.37min",0,0,0,0,0
"477/467.2833mz/9.44min",0,0,0,0,0
"485/649.5164mz/9.69min",0,0,0,0,0
"486/632.5262mz/9.7min",0,0,0,0,0
"487/683.5945mz/9.81min",0,0,0,0,0
"488/666.6045mz/9.81min",0,0,0,0,0
"489/646.5419mz/9.9min",0,0,0,0,0
"490/663.5321mz/9.91min",0,0,0,0,0
"491/89.0244mz/10.0min",0,0,0,0,0
"494/112.9857mz/10.14min",0,0,0,0,-0.046872
"500/100.9337mz/10.21min",0,0,0,0,0
"502/115.9208mz/10.22min",0,0,0,0,0
"503/116.9209mz/10.23min",0,0,0,0,0
"504/662.4769mz/10.24min",0,0,0,0,0
"505/163.9861mz/10.25min",0,0,0,0,0
"507/112.9857mz/10.27min",0,0,0,0,0
"509/248.9604mz/10.27min",0,0,0,0,0
"518/606.4143mz/10.29min",0,0,0,0,0
"519/660.4613mz/10.29min",0,0,0,0,0
"520/116.9286mz/10.36min",0,0,0,0,0
"524/132.8679mz/10.47min",0,0,0,0,0
"528/195.8109mz/10.48min",0,0,0,0,0
"529/197.808mz/10.48min",0,0,0,0,0
"531/187.861mz/10.49min",0,0,0,0,0
"532/189.858mz/10.49min",0,0,0,0,0
"533/214.88mz/10.52min",0,0,0,0,0
"534/216.8768mz/10.52min",0,0,0,0,0
"535/243.8993mz/10.52min",0,0,0,0,0
"536/245.8948mz/10.52min",0,0,0,0.15449,0
"538/241.899mz/10.54min",0,0,0,0,0
"539/195.906mz/10.54min",0,0,0,0,0
"540/163.9861mz/10.59min",0,0,0.29896,0,0
"541/328.9796mz/10.59min",0,0,0,0,0.47678
"542/96.9601mz/10.63min",0,0,0,0,0.14342
