"","PC1","PC2","PC3","PC4","PC5","PC6"
"40/328.9796mz/2.13min",-0.0045644,0.001205,0.015904,0.0081347,0.074151,-0.085431
"41/312.9847mz/2.35min",0.020569,-0.035322,-0.13745,-0.023152,0.0022068,0.03295
"42/312.9847mz/2.45min",-0.0050126,-0.011596,-0.0096994,0.0044779,0.0014431,-0.15887
"43/373.0055mz/2.71min",-0.00034812,-0.00090765,0.0079774,0.012792,0.010069,0.033726
"44/370.9898mz/2.8min",-0.0013475,-0.00021539,0.013701,0.0159,0.0016128,-0.082317
"45/265.0176mz/2.84min",-0.0013495,-0.00203,0.007064,0.012371,-0.00093271,0.042522
"47/265.0176mz/3.18min",-0.00079721,-0.010302,0.0082233,0.017151,-0.011508,0.084838
"48/212.0353mz/3.32min",-0.034446,0.12391,-0.23156,0.062247,0.032903,0.070919
"50/421.0056mz/3.41min",0.00014258,0.00060388,0.013957,0.017366,0.0068333,-0.045006
"51/249.0227mz/3.49min",0.00042702,-0.0049407,0.0061183,0.010068,-0.0091477,-0.00081193
"54/582.981mz/3.54min",-0.0025875,-0.0046453,0.019757,0.018529,0.011673,-0.0003205
"55/560.999mz/3.54min",-0.0046061,-0.0084646,0.013245,0.015752,-0.0053616,0.084738
"56/213.0386mz/3.54min",-0.030067,0.015488,0.03061,-0.027058,0.11845,0.098574
"57/212.0353mz/3.54min",-0.010367,0.016078,0.036602,-0.024351,0.093195,-0.079183
"61/406.0138mz/3.62min",0.0019537,-0.0030501,0.001418,0.037274,-0.022919,0.04078
"62/405.0107mz/3.62min",0.0046969,0.00031954,0.0023701,0.014817,-0.0032625,-0.0010143
"63/407.0044mz/3.62min",-0.00030202,0.0031237,0.0058545,0.016364,-0.0025412,-0.0026775
"65/421.0056mz/3.86min",-0.00074498,0.0085393,0.011089,-0.038384,-0.032029,-0.066683
"66/309.1014mz/4.02min",0.00098476,0.002918,0.0078428,0.0054739,0.0043068,-2.9857e-05
"67/605.0258mz/4.07min",-0.01105,0.001493,0.0281,0.031483,-0.010184,0.083879
"69/421.1867mz/4.15min",0.0036414,0.079186,-0.007701,0.014768,0.071233,0.038098
"74/282.9837mz/4.4min",-0.0030971,-0.0039039,0.0063606,0.0061502,0.007949,0.022174
"75/242.1762mz/4.43min",-0.0044166,0.016011,-0.015297,0.010303,0.029802,-0.065735
"76/497.0371mz/4.44min",-0.0090592,-0.0042157,0.0015608,0.038113,-0.0064566,0.083372
"77/793.0186mz/4.49min",-0.0015061,0.018671,-0.078258,0.077192,-0.018167,-0.034834
"81/341.0486mz/4.56min",-0.0054474,-0.0011748,0.011049,0.023096,-0.010433,-0.002641
"82/422.9768mz/4.56min",-0.0060087,0.00062802,0.010577,0.014387,-0.0032216,-0.13339
"83/404.0444mz/4.56min",-0.0032202,-0.0083795,0.014917,0.0095902,0.0028099,-0.043754
"85/653.0255mz/4.57min",-0.00036368,0.015203,-0.072027,0.046767,-0.026906,-0.071007
"87/497.0371mz/4.67min",-0.001258,0.0062861,-0.050493,0.03769,-0.059172,0.078391
"88/228.9699mz/4.74min",-0.0018721,0.0064404,0.0020995,0.00015119,-0.0062852,0.042842
"90/229.9645mz/4.74min",-0.0019987,-0.0020346,-0.0012032,-0.0044444,0.0014187,0.00049217
"91/230.9678mz/4.74min",-0.0017617,-0.0028905,-0.0013855,-0.003368,0.0011148,-0.065187
"92/266.9888mz/4.76min",-0.0011465,-0.0030482,0.0204,-0.004401,0.01137,0.04467
"93/268.9857mz/4.76min",-0.0042167,-0.0067396,0.021925,-0.0048399,0.0095864,0.022632
"95/637.0305mz/4.78min",-0.00043149,0.011673,-0.051495,0.062342,-0.026348,-0.09316
"97/481.0421mz/4.92min",0.00046341,0.0083191,-0.040197,0.037377,-0.035041,0.081632
"98/544.038mz/4.92min",0.0016288,0.00070455,-0.042647,0.042738,-0.052927,-0.0081893
"99/426.9678mz/4.98min",-0.017359,-0.0034325,-2.4905e-05,-0.021126,-0.0046073,4.7073e-05
"101/396.2154mz/4.99min",-0.056024,0.054844,0.00068762,0.027375,0.013123,0.011848
"103/484.2681mz/5.03min",-0.01669,0.072672,-0.0043756,0.028894,-0.0087653,0.076247
"106/396.2154mz/5.1min",-0.053167,0.039328,-0.0091702,0.055901,-0.020682,-0.016459
"109/484.2681mz/5.14min",-0.0083167,0.051146,-0.016146,0.054822,0.0031318,-0.006836
"110/501.2583mz/5.14min",-0.0070598,0.048877,-0.017223,0.058852,-0.0056732,0.015153
"113/779.3652mz/5.3min",-0.02217,0.069549,0.023482,0.020035,0.04226,-0.004934
"117/424.2468mz/5.55min",-0.033241,0.058372,-0.0060221,0.035143,-0.00067872,0.012237
"125/424.2469mz/5.66min",-0.030719,0.048806,-0.015942,0.047209,-0.0029677,0.076748
"126/512.2994mz/5.71min",-0.0081888,0.056021,-0.018371,0.036675,0.0047064,-0.051693
"132/241.8989mz/6.0min",-0.00039183,-0.13239,-0.1067,-0.18168,0.14556,-0.015603
"137/452.2782mz/6.13min",-0.014548,0.058227,-0.0080298,0.024255,-0.012415,-0.0052477
"140/452.2782mz/6.24min",-0.017269,0.053063,-0.005024,0.032981,-0.010954,-0.096698
"141/478.2939mz/6.3min",-0.042846,0.071157,0.0065169,0.047433,0.0021421,-0.012436
"142/540.3309mz/6.3min",0.0037867,0.047574,-0.02218,0.033909,0.0015993,0.034613
"149/478.2939mz/6.41min",-0.039683,0.058167,0.00086731,0.051141,-0.024062,-0.01425
"153/566.3466mz/6.47min",-0.011171,0.060525,-0.0087499,0.046697,-0.0054457,0.075432
"157/590.1196mz/6.5min",-0.0061352,0.01608,0.0152,0.0053703,0.04703,0.02253
