"","FC","log2(FC)","raw.pval","-log10(p)"
"237/744.5554mz/7.26min",2513.6,11.296,0.00048032,3.3185
"294/744.555mz/7.68min",924.9,9.8532,0.0010135,2.9942
"401/100.9337mz/8.46min",0.33379,-1.583,0.0023534,2.6283
"425/717.5791mz/8.72min",0.41663,-1.2631,0.017529,1.7562
"321/100.9337mz/7.94min",0.31289,-1.6763,0.042014,1.3766
