"","PC1","PC2","PC3","PC4","PC5","PC6"
"2024_NEG_CC_1_Run21.mzML",-3.1002,0.47878,1.4725,0.173,0.16205,1.5647e-15
"2024_NEG_CC_2_Run48.mzML",-1.8217,-1.7367,-0.6679,-0.79466,0.46888,1.7937e-15
"2024_NEG_CC_3_Run62.mzML",-2.5691,0.30405,-0.92818,0.68776,-0.63085,1.7571e-15
"2024_NEG_CC-Nam_1_Run33.mzML",2.4273,0.10026,0.41232,-1.0286,-0.64724,1.3748e-15
"2024_NEG_CC-Nam_2_Run45.mzML",3.4057,-1.463,0.25272,1.005,0.13382,1.5686e-15
"2024_NEG_CC-Nam_3_Run68.mzML",1.6581,2.3166,-0.54144,-0.042504,0.51333,1.4919e-15
