CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
362	417	1	0.9379	-14.016
337	362	1	0.8962	-14.016
963	992	2	0.7256	-2.016
1174	1191	2	0.7836	28.031
805	853	2	0.9139	-14.016
931	1054	2	0.7622	-14.016
924	1006	2	0.7486	10.029
804	862	2	0.8807	-14.016
927	963	2	0.8852	-12.000
774	879	2	0.9395	-14.016
861	1100	2	0.8955	-42.047
674	1024	2	0.7977	-28.031
994	995	2	0.7804	-10.028
877	975	2	0.7697	-14.016
746	862	2	0.8594	-28.032
841	963	2	0.7328	3.995
863	1052	2	0.8356	-28.031
1052	1108	2	0.8764	-14.015
1054	1112	2	0.8668	-14.015
738	928	2	0.9239	-28.031
861	927	2	0.8127	-13.013
949	1112	2	0.7816	-42.047
998	1008	2	0.8216	-12.000
994	1112	2	0.8227	-14.015
949	1006	2	0.7719	-14.016
710	805	2	0.7632	-14.016
746	804	2	0.8053	-14.016
949	1054	2	0.7903	-28.032
712	1024	2	0.8158	-28.031
924	995	2	0.7754	-14.016
863	995	2	0.7798	-28.031
947	998	2	0.7647	-14.016
994	1006	2	0.7803	14.017
1008	1024	2	0.7338	26.015
749	1006	2	0.7259	-42.047
694	982	2	0.7731	-42.047
853	1054	2	0.9533	-28.032
923	1100	2	0.7711	-27.029
808	809	2	0.7855	10.029
927	931	2	0.8162	-35.977
1024	1105	2	0.841	-42.047
924	1108	2	0.9357	-28.031
879	982	2	0.8098	-14.016
694	879	2	0.9504	-28.031
1112	1191	2	0.838	14.016
1051	1100	2	0.7175	-15.019
809	810	2	0.883	35.977
1001	1108	2	0.8355	-28.031
692	694	2	0.8386	35.977
805	807	2	0.9311	-10.029
862	1008	2	0.8748	-26.015
1006	1112	2	0.7768	-28.031
927	992	2	0.8117	-14.016
853	870	2	0.8029	-180.197
1105	1112	2	0.7986	-35.977
804	1051	2	0.703	-42.047
998	1051	2	0.8554	-14.016
723	728	2	0.892	-10.029
1006	1191	2	0.8724	-14.016
853	1006	2	0.8956	-14.016
931	1191	2	0.8119	-14.016
723	877	2	0.7451	-28.030
924	931	2	0.9218	10.029
863	1001	2	0.7914	-14.016
992	994	2	0.7445	-35.978
863	870	2	0.7454	-170.168
841	927	2	0.7533	15.995
749	931	2	0.7307	-42.047
927	1024	2	0.8105	14.016
992	1105	2	0.7445	-14.016
723	796	2	0.8572	-14.015
674	927	2	0.8175	-42.047
774	982	2	0.8869	-28.031
790	981	2	0.8601	-28.031
723	725	2	0.8143	35.977
1112	1174	2	0.7977	-14.015
1024	1051	2	0.8078	-28.031
746	1024	2	0.804	-28.032
804	998	2	0.9008	-28.031
1051	1054	2	0.7558	-35.977
877	915	2	0.7728	-0.000
674	963	2	0.9222	-54.047
862	927	2	0.8277	-14.016
853	931	2	0.8404	-14.016
994	1174	2	0.8961	-28.030
725	879	2	0.7086	-28.031
853	1112	2	0.8184	-42.047
1009	1052	2	0.9084	-2.016
805	1191	2	0.8017	-42.047
963	1024	2	0.8172	26.015
694	774	2	0.9177	-14.015
723	915	2	0.9531	-28.031
805	931	2	0.7847	-28.031
915	922	2	0.8036	35.977
862	1105	2	0.7235	-42.047
931	1174	2	0.7726	-42.047
1001	1052	2	0.936	-14.016
923	992	2	0.7208	-12.010
861	923	2	0.8328	-15.018
1009	1108	2	0.7767	-16.031
1108	1112	2	0.893	10.028
807	924	2	0.8086	-28.031
807	1052	2	0.8535	-42.047
853	1191	2	0.9135	-28.031
992	1174	2	0.7051	-64.008
931	994	2	0.8768	-14.017
774	796	2	0.8472	-35.977
1001	1009	2	0.88	-12.000
1052	1191	2	0.9094	10.029
862	1024	2	0.838	-0.000
692	877	2	0.7401	-28.030
738	805	2	0.7131	-5.966
863	1108	2	0.9289	-42.047
804	1024	2	0.7704	-14.016
927	1105	2	0.9438	-28.031
805	1054	2	0.8108	-42.047
924	1001	2	0.7388	-0.000
807	863	2	0.8395	-14.016
807	1001	2	0.9086	-28.031
931	1112	2	0.9525	-28.031
924	1009	2	0.7071	-12.000
746	947	2	0.8895	-28.032
712	862	2	0.7068	-28.031
725	922	2	0.9395	-28.031
869	870	2	0.7316	1.002
725	774	2	0.7949	-14.016
947	1051	2	0.8503	-28.031
807	1009	2	0.844	-40.031
949	1191	2	0.849	-28.031
1008	1051	2	0.9093	-2.016
790	796	2	0.8204	10.030
749	805	2	0.915	-14.016
796	975	2	0.8359	-28.031
692	796	2	0.8834	-14.015
863	924	2	0.9542	-14.016
1054	1191	2	0.9077	0.000
1054	1174	2	0.7077	-28.031
796	877	2	0.9104	-14.015
924	1052	2	0.7926	-14.016
853	863	2	0.8189	-10.029
1006	1054	2	0.9213	-14.016
1051	1105	2	0.7999	-14.016
995	1001	2	0.7296	14.015
963	1100	2	0.7292	-17.035
863	1009	2	0.7398	-26.016
963	1105	2	0.8795	-16.031
994	1191	2	0.73	0.001
807	922	2	0.7172	1.979
862	998	2	0.8385	-14.016
862	1051	2	0.9523	-28.031
860	923	2	0.7816	-14.016
807	1108	2	0.7206	-56.062
1001	1006	2	0.9597	10.029
805	1006	2	0.8986	-28.031
674	1105	2	0.8185	-70.078
853	862	2	0.7427	35.977
749	853	2	0.9146	-28.031
749	949	2	0.8886	-28.031
1052	1054	2	0.9353	10.029
975	981	2	0.8437	-10.030
738	810	2	0.8235	-14.016
877	879	2	0.7579	35.976
1661	1748	3	0.8288	-16.022
1748	1836	3	0.7382	-56.027
1782	1849	3	0.9634	-0.069
1813	1849	3	0.8436	0.940
1748	1788	3	0.8809	1.002
1661	1788	3	0.9656	-15.019
1046	1497	3	0.7474	-24.000
1046	1813	3	0.7443	-1.976
1785	1788	3	0.8959	1.002
1748	1785	3	0.8954	0.000
1046	1781	3	0.8382	0.036
1788	1849	3	0.9173	-108.131
1782	1813	3	0.8393	-1.009
531	1661	3	0.8603	-84.130
488	1377	4	0.9552	-92.135
1020	1538	4	0.9413	-234.198
1858	2082	4	0.8478	2.016
1674	1872	4	0.9642	-14.016
1618	1846	4	0.9905	-0.000
1391	1839	4	0.9908	-14.016
1607	1859	4	0.8571	-24.001
1571	1720	4	0.9479	14.015
1398	2085	4	0.9213	-108.130
1375	1386	4	0.8896	-108.130
1323	1702	4	0.9339	-40.031
1321	1607	4	0.9786	-108.131
1895	2062	4	0.9999	0.000
1830	2088	4	0.9414	0.000
1377	1573	4	0.9819	24.000
1386	1618	4	0.9758	0.000
1712	1845	4	0.8832	-27.995
1858	2085	4	0.9492	28.030
1429	1538	4	0.9891	0.000
1020	1429	4	0.9325	-234.199
1577	1583	4	0.9732	-108.131
1264	1585	4	0.9247	-262.230
1585	1859	4	0.9996	-0.001
528	1573	4	0.9505	-84.130
612	1702	4	0.9664	-108.130
969	1020	4	0.9754	-28.031
1760	1912	4	0.9891	0.000
1383	1577	4	0.9817	108.131
969	1378	4	0.9609	-262.230
1391	1840	4	0.9224	-54.047
1840	1912	4	0.9857	0.000
1674	2040	4	0.9651	-9.985
1862	2105	4	0.9438	-26.016
1830	1858	4	0.9662	-14.014
1615	1821	4	0.9381	12.000
1583	2083	4	0.9565	-28.030
1859	2062	4	0.8696	71.038
1750	1895	4	0.9641	0.000
1386	1494	4	0.9273	-26.015
2082	2083	4	0.8633	-2.017
1750	2062	4	0.9662	0.000
1580	2083	4	0.9585	-0.000
528	1872	4	0.9236	-112.161
1377	1702	4	0.9355	-40.031
1760	1840	4	0.9758	0.000
969	1538	4	0.9625	-262.230
1309	1712	4	0.9801	-108.131
1577	2085	4	0.987	-108.131
969	1429	4	0.9607	-262.230
1657	1871	4	0.9961	-0.002
528	1839	4	0.9564	-84.130
1391	1912	4	0.9371	-54.047
1386	1567	4	0.9072	-23.999
1398	1557	4	0.9344	-110.140
1712	2105	4	0.9406	-26.016
1377	1436	4	0.9734	24.000
612	1609	4	0.9581	-108.131
1291	1845	4	0.9287	-108.131
1383	1847	4	0.9902	0.000
1436	1912	4	0.9452	-40.031
1846	2099	4	0.946	-0.000
1712	2092	4	0.9594	-0.000
488	1573	4	0.9451	-68.135
1846	2045	4	0.8547	29.027
1580	2085	4	0.9284	28.030
1387	1702	4	0.8545	214.156
1383	1858	4	0.9447	-28.030
1494	1618	4	0.9033	26.015
1847	1863	4	0.9796	108.130
1567	2099	4	0.9124	23.999
1859	1895	4	0.867	71.038
1580	1830	4	0.9443	14.014
1720	1862	4	0.9627	27.995
1386	1846	4	0.9621	-0.000
2083	2085	4	0.9697	28.030
1848	1858	4	0.8443	-2.016
1323	1615	4	0.9603	-2.015
1567	2095	4	0.9323	-0.000
1720	1845	4	0.9456	-0.000
528	1323	4	0.9858	-108.130
1391	1436	4	0.963	-14.016
1993	2019	4	0.9618	0.000
1821	1839	4	0.9903	14.016
1387	2084	4	0.9995	-0.000
1264	1859	4	0.9302	-262.231
1702	1878	4	0.9914	-2.016
1378	1538	4	0.9946	0.000
1702	1760	4	0.9737	24.000
1376	1720	4	0.9615	-108.131
1583	2088	4	0.9101	-14.016
1309	1862	4	0.9854	-108.130
1291	1321	4	0.982	0.000
1646	1895	4	0.9922	-0.000
1323	1377	4	0.9977	0.000
1291	1309	4	0.9759	27.995
1585	1895	4	0.8604	71.037
1657	2084	4	0.9995	-0.002
1830	2083	4	0.9865	-14.014
1398	1863	4	0.9227	0.000
