Filename,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML,NEG_TJGIp2_1_Run53.mzML,NEG_TJGIp2_2_Run121.mzML,NEG_TJGIp2_3_Run192.mzML
204/215.1037mz/2.48min,377639.97,284280.16,232287.94,299252.1,316554.75,362331.0
205/215.0827mz/2.47min,180543.44,74813.12,31115.5,223649.73,255581.08,189430.9
207/213.0881mz/2.5min,75845.19,65390.56,64601.875,81715.016,73721.68,86178.46
208/126.0019mz/2.5min,526087.6,498238.84,656017.5,587894.75,526371.94,612295.1
209/214.1085mz/2.53min,179606.6,150680.62,121577.18,196672.48,160357.23,176925.05
210/287.1248mz/2.54min,706222.3,396277.1,714045.06,769448.25,625219.94,705911.44
211/228.0878mz/2.57min,756341.0,653818.5,404302.22,1171266.9,1064581.5,1776410.6
212/245.0931mz/2.57min,81417.99,100174.03,57272.156,90924.81,93452.51,134637.53
213/157.087mz/2.59min,247776.72,159542.14,98501.49,326115.44,238683.66,284537.0
216/198.0772mz/2.6min,282582.2,274113.03,272418.44,411792.12,363485.12,558994.9
217/131.0713mz/2.61min,48298.773,63421.98,33981.957,36537.7,7926.8037,50241.234
218/178.0509mz/2.62min,597586.7,491990.5,472134.47,662352.5,603007.7,627906.8
219/238.0755mz/2.62min,357451.22,682753.06,314668.56,325176.28,395684.88,265993.75
220/229.1193mz/2.63min,460689.97,353183.6,297997.9,499389.12,420100.4,526764.9
222/236.0929mz/2.64min,80319.44,65900.336,64573.55,86744.36,78241.945,96978.4
223/243.1712mz/2.62min,335589.7,505988.3,136899.42,308977.03,294261.1,506374.28
224/130.0873mz/2.65min,2964133.0,2402479.8,2596846.0,2741914.0,2667096.2,2836098.0
225/202.1085mz/2.65min,445318.28,474990.4,409412.06,554777.8,510047.66,682095.5
226/215.1037mz/2.65min,601045.3,493169.12,421655.94,610468.9,514849.53,822811.5
227/241.1194mz/2.65min,3031254.2,2654453.0,2715671.8,3071719.8,2847926.2,3259646.0
228/275.1037mz/2.68min,259420.53,210319.55,238605.03,282622.03,250606.89,281414.56
229/300.1563mz/2.71min,703999.8,479638.84,548870.06,913440.8,880513.7,768256.75
230/243.0597mz/2.73min,163934.34,142430.42,121319.11,98370.7,112505.375,94957.89
231/339.1535mz/2.72min,292753.78,452634.53,452869.9,354579.97,485480.66,599753.44
232/273.1455mz/2.78min,617942.3,343253.8,134917.94,541866.75,623063.8,208834.36
233/158.0822mz/2.73min,10356726.0,8738520.0,9436480.0,13338005.0,11514448.0,15367065.0
234/226.0697mz/2.75min,323284.03,348397.88,389257.84,297340.56,361658.3,433512.66
236/208.0073mz/2.73min,586219.6,468724.53,395234.97,621595.8,599476.25,617287.8
237/259.1298mz/2.74min,2037500.6,1541911.8,1492008.9,2045781.8,1801142.6,2239932.5
238/257.1506mz/2.76min,135746.03,95735.49,116602.83,133695.56,121155.17,115160.51
239/168.0301mz/2.76min,413154.28,297372.06,479714.5,542772.6,512389.66,433858.34
240/107.0502mz/2.76min,552512.7,500641.3,457783.1,611106.1,523420.25,770923.75
241/151.04mz/2.76min,379430.2,361607.84,289071.16,420456.53,377666.84,549176.2
242/483.2457mz/2.81min,57600.29,97417.33,91236.125,53535.484,159759.88,58669.31
243/360.1775mz/2.76min,574933.06,385329.5,401196.12,760522.7,676264.44,647947.3
244/229.1192mz/2.76min,1071317.9,816333.94,771753.1,1141926.5,961657.06,1138673.0
248/287.1247mz/2.77min,118137.61,68753.59,121762.984,119231.086,132983.17,125100.195
249/243.1712mz/2.75min,309264.88,302569.78,120012.57,210516.2,226116.69,346674.34
252/192.0666mz/2.78min,198011.17,173240.45,160429.67,232163.14,190174.69,199153.14
253/131.0713mz/2.78min,2635607.2,2287156.5,2581735.0,2282231.5,1289904.0,1931834.8
254/116.0505mz/2.78min,579471.06,533882.6,503076.97,698788.1,679734.1,677960.5
255/188.0353mz/2.78min,255086.11,240752.45,258941.02,316297.44,303111.06,305517.94
256/172.0979mz/2.79min,274846.53,253183.5,247923.86,288672.5,257528.89,307110.34
257/243.0597mz/2.8min,173242.53,152619.64,209367.75,164615.92,131227.92,103489.27
258/158.0822mz/2.81min,16140113.0,13992656.0,14843354.0,17543424.0,16326813.0,20618534.0
259/339.1535mz/2.81min,340754.22,526496.2,422900.0,384008.9,521042.0,654406.9
260/226.0701mz/2.81min,476544.75,486590.28,522175.97,527360.06,537849.25,550451.3
262/384.1427mz/2.86min,119126.79,171418.81,86832.59,142962.66,123891.59,190647.94
264/273.1455mz/2.83min,971221.3,559639.1,561010.4,1129369.0,1000980.7,728195.9
266/118.0509mz/2.81min,308257.38,21806.055,70652.54,106971.2,56635.184,72102.72
267/243.1347mz/2.85min,939040.3,753862.44,500857.3,814910.94,672453.06,1056270.9
269/241.1193mz/2.85min,8719396.0,6975125.0,7035724.5,8535042.0,7608372.5,8743969.0
270/483.2457mz/2.85min,251351.03,169377.56,160470.47,255159.06,206318.47,281043.2
271/293.1142mz/2.86min,668926.0,452183.38,491722.7,747778.9,724868.8,722706.1
272/255.1349mz/2.87min,214599.08,167421.02,183979.55,227638.14,181450.11,240130.92
274/426.1896mz/2.88min,481859.12,500399.06,275540.94,548913.0,468550.12,814131.94
276/341.1004mz/2.9min,336308.22,302784.1,234376.05,384199.5,400268.56,553220.25
277/227.1037mz/2.91min,151110.27,115161.68,143404.52,168943.94,136647.64,352998.44
279/130.0873mz/2.91min,1443396.0,1059819.4,1174779.0,1724870.0,1478939.8,1740950.2
280/172.0979mz/2.91min,12052883.0,9004134.0,22610090.0,14572244.0,11462559.0,13918409.0
281/240.0853mz/2.91min,364629.56,384759.4,923733.6,410932.88,424862.5,456308.3
282/384.1427mz/2.92min,363994.97,333187.22,214100.08,434886.22,400440.16,558471.1
283/367.1847mz/2.91min,236999.95,285713.66,298677.2,268150.75,303216.6,351296.88
284/273.1455mz/2.94min,445769.12,270704.25,283284.5,531991.1,482861.56,545496.9
285/317.1351mz/2.94min,560385.1,338924.8,410191.97,667607.94,604689.6,730165.06
286/224.0927mz/2.94min,451546.28,356370.4,420767.97,435641.97,374052.53,385469.62
287/230.1032mz/2.95min,306783.0,211518.81,257048.77,327824.25,296766.7,307360.16
288/171.1027mz/2.95min,2545849.0,1939913.2,1185213.0,3227541.0,3047457.5,2390705.0
289/186.1135mz/2.95min,1463137.9,929137.5,864202.25,1059560.6,1306975.4,1143069.2
290/231.1348mz/2.95min,861525.9,652832.3,415493.56,1089523.5,1047711.9,827007.06
291/202.1085mz/2.95min,250384.5,202386.33,208566.38,244201.92,204916.55,259337.94
292/227.1037mz/2.96min,209216.4,154994.16,179239.52,221256.48,187106.86,409500.2
293/236.0927mz/2.96min,420392.6,347860.5,329455.66,455093.25,407275.7,477818.3
294/426.1896mz/2.97min,960306.9,904498.7,516713.6,1055409.1,845556.56,1522034.5
295/192.0666mz/2.97min,3597811.0,3683569.2,1980855.2,2518343.2,2533773.0,3759974.2
296/130.0873mz/2.95min,1686441.1,1438083.1,1397472.9,1569866.4,2646510.2,1883292.9
298/341.1004mz/2.98min,535352.56,436911.0,357194.9,513511.0,552553.8,762921.75
300/257.1506mz/2.98min,308501.44,198640.16,176727.12,301988.2,238867.12,327913.16
301/275.1037mz/2.99min,2230337.0,1806815.2,1816401.9,2222668.5,2075450.5,2311027.0
302/456.2001mz/3.01min,260081.7,276441.44,157817.78,283115.06,438468.12,393972.4
304/257.0697mz/3.02min,338826.34,220690.9,171336.5,446983.3,273354.75,195601.75
305/221.0931mz/3.01min,10599535.0,9855014.0,9658485.0,13815294.0,12027118.0,10647639.0
306/255.1349mz/3.02min,214713.61,204101.84,133167.28,164658.62,142939.47,193314.3
307/165.0556mz/3.02min,707749.1,654854.56,458807.0,666673.4,644041.56,956289.94
308/325.1056mz/3.02min,398071.12,362127.06,279195.2,408969.16,419719.62,566562.6
310/136.0403mz/3.05min,156666.95,137920.12,132560.6,169390.7,171517.86,239060.52
311/173.0818mz/3.04min,1234346.2,958028.1,760568.7,1518176.0,1376940.6,1923178.1
312/164.0353mz/3.05min,2494853.0,2246296.0,2127112.2,2787504.5,2651171.0,3735726.2
313/120.0454mz/3.05min,564099.25,490137.9,452741.12,616386.56,589460.6,844727.25
316/456.2003mz/3.1min,501392.44,495692.7,277598.06,500289.6,524693.25,735500.6
317/158.1186mz/3.11min,204352.2,151356.58,120740.61,267947.06,174617.47,327443.9
319/255.135mz/3.12min,918105.6,849189.7,584235.2,826479.1,772653.5,2320865.2
320/206.0822mz/3.12min,4162824.8,3843150.2,2898816.8,4325061.5,3887273.8,5126331.0
321/325.1057mz/3.13min,520027.38,440642.16,364767.78,498351.62,527742.7,679967.25
322/188.0353mz/3.14min,656840.5,757300.0,462862.12,759032.7,738882.5,713841.6
323/159.1027mz/3.15min,57385.95,44134.027,23788.766,74951.914,104876.875,87386.87
324/188.0928mz/3.16min,297596.2,506230.62,230750.12,259380.58,255353.97,200061.78
325/271.1663mz/3.16min,126537.39,86871.086,76804.08,133146.95,109336.51,136098.16
326/215.0826mz/3.16min,234732.58,258953.17,119675.0,240712.31,227768.7,357989.28
327/299.1723mz/3.17min,273502.62,254514.7,117850.9,296846.78,355955.84,335269.16
328/294.0983mz/3.18min,244901.16,99172.734,155696.81,345647.28,370096.03,343637.7
329/160.0404mz/3.2min,1481933.2,1587384.2,940915.6,1580671.4,1477124.0,1661286.6
330/116.0506mz/3.2min,455444.06,478284.97,134629.98,486703.12,454940.9,490364.72
331/228.1242mz/3.2min,37332.977,27134.043,19458.822,104913.695,49495.035,84013.305
332/245.0931mz/3.2min,1778629.1,1366942.9,1411114.8,2144509.8,1838029.5,1884296.6
333/250.0721mz/3.21min,371545.78,336745.34,315371.03,404611.2,377670.28,429061.12
334/200.1293mz/3.22min,20088.105,25687.773,15881.26,24935.297,30064.682,35341.926
335/269.1507mz/3.22min,1367598.6,1050853.1,971392.94,1362875.1,948989.3,1291724.2
336/171.0663mz/3.23min,304473.3,227376.23,218652.2,470309.78,531278.1,533866.9
337/257.1507mz/3.24min,2793321.5,1344707.4,810444.4,2533356.5,2215294.2,1811833.1
339/178.051mz/3.25min,2701724.8,2309202.0,2390689.8,2817656.5,2576307.2,2957643.8
342/157.087mz/3.26min,421119.7,318869.2,232203.8,530097.9,495000.1,619512.75
343/172.098mz/3.25min,94241.914,66155.59,118924.38,202739.95,84384.03,219999.89
344/214.1085mz/3.27min,260309.75,161427.7,176439.47,299717.47,167658.55,363937.22
345/261.1343mz/3.27min,227510.0,300229.16,150345.62,322884.62,246813.23,284118.3
346/144.0455mz/3.27min,619315.8,671242.5,411905.53,514075.25,456265.25,508949.28
348/380.1575mz/3.28min,93363.9,90670.234,74798.016,100995.734,91001.79,119963.484
349/164.0354mz/3.29min,176618.58,119252.94,145517.1,261813.44,196103.81,256884.75
350/229.1194mz/3.29min,31863.89,34794.36,20143.033,54175.34,85091.21,77242.555
351/305.1507mz/3.3min,23923.438,20804.318,16144.218,29912.621,23453.172,30634.307
353/283.13mz/3.32min,298710.66,258418.78,205009.11,354932.2,322691.1,391416.94
354/138.0197mz/3.32min,1110769.4,885026.25,935043.1,1304949.8,1603256.0,1421864.0
357/218.1048mz/3.33min,70508.5,59418.21,46274.86,67661.086,63405.54,37853.316
358/241.1195mz/3.34min,245805.0,85687.484,233238.67,246921.12,183735.48,330974.3
359/193.0506mz/3.35min,306427.62,179436.86,249730.14,568162.9,609798.8,669521.7
360/130.0874mz/3.35min,105596.37,206066.44,91241.06,96922.56,132030.52,166109.83
361/186.1136mz/3.35min,2884688.2,2474596.5,2059337.4,2844950.0,2609591.0,3176851.5
362/271.1664mz/3.36min,1185631.6,845989.1,759530.44,1379260.6,1043523.1,2302622.8
363/339.1538mz/3.36min,31814.828,40168.145,39409.496,33815.52,36100.535,48511.215
364/261.1344mz/3.36min,1268114.6,1528485.4,881181.44,1735221.2,1373793.8,1489594.9
366/314.1036mz/3.37min,122834.98,113825.68,80359.11,129666.95,124927.5,136367.1
368/245.0456mz/3.38min,41530.723,24153.201,41907.35,61570.184,59003.79,54954.766
369/272.0235mz/3.36min,281305.44,207004.78,206938.22,336526.0,298933.7,262862.7
370/287.1248mz/3.39min,96071.71,142402.62,34005.805,66666.78,80312.164,59269.55
372/157.087mz/3.42min,85784.16,93999.54,59613.797,102649.45,149348.84,113232.91
373/380.0446mz/3.4min,123249.13,92675.766,113095.97,165757.81,154146.89,106778.83
374/243.1238mz/3.42min,94114.15,123537.125,89925.766,208556.66,189982.58,170154.73
375/156.0667mz/3.42min,68771.9,69837.29,59039.203,74426.305,39422.113,70850.125
376/189.113mz/3.42min,149010.05,134481.92,69286.805,187852.14,166813.28,254744.62
377/271.1664mz/3.41min,901383.7,642312.5,784071.9,996248.3,814442.5,1413029.9
378/242.1398mz/3.44min,99064.336,95175.016,59043.34,155771.56,153048.53,210035.53
380/241.0619mz/3.44min,301723.88,266276.1,372974.62,543579.7,553431.4,469406.97
381/397.1843mz/3.45min,161052.08,174139.9,142330.22,210678.95,305540.3,281528.62
383/213.1132mz/3.44min,221478.81,121598.33,146823.28,390343.66,504264.56,447271.94
384/257.1031mz/3.44min,1325118.2,969534.6,938761.7,2340590.8,3029053.5,2648596.5
385/209.0795mz/3.45min,1592474.4,1647146.1,1570192.4,1820211.4,2240258.0,2152365.5
386/187.0976mz/3.45min,34929676.0,29550620.0,25399812.0,43138040.0,50302290.0,45382664.0
387/125.0972mz/3.45min,1250062.8,984737.7,864458.7,1555940.5,1765749.0,1650706.9
388/291.135mz/3.46min,443628.66,424605.47,243640.88,363175.53,340413.88,532185.1
389/313.1881mz/3.46min,3171564.0,2816409.0,2214868.5,3343756.8,4245528.5,2382282.8
390/228.103mz/3.47min,3078564.0,2760070.0,2208067.8,2889795.5,2519347.0,2823472.5
392/191.0747mz/3.46min,131285.88,91806.555,105576.305,96809.484,116033.78,95641.29
393/230.1033mz/3.48min,807598.3,728677.7,621769.44,912592.8,911977.6,1023366.3
394/220.0979mz/3.48min,993126.4,900127.7,724671.0,1031478.9,971303.44,1172214.6
395/156.0667mz/3.49min,47411.84,55934.93,38687.24,54648.52,41997.754,49446.562
396/245.1394mz/3.51min,176182.31,115351.61,111919.06,308425.25,382506.75,342180.9
398/397.2009mz/3.54min,715505.7,452303.3,408743.66,609622.1,497006.94,271625.7
399/200.0929mz/3.55min,1082907.5,880780.3,965518.44,1160517.2,1031671.2,987727.0
400/156.103mz/3.55min,721300.06,511555.7,493141.16,588990.7,533455.9,656252.5
401/144.0455mz/3.55min,108295.12,152102.0,22764.494,230864.7,290182.16,131127.83
402/222.0772mz/3.57min,298216.44,258102.66,175968.92,318010.34,317739.53,360407.44
403/243.1238mz/3.57min,2375271.5,1460402.0,1168161.2,2566685.8,2103124.8,2349371.8
404/305.1507mz/3.57min,98028.58,72228.414,63641.06,105486.54,85058.914,104590.36
405/354.2034mz/3.59min,334482.4,108676.266,217491.48,273902.2,236171.28,290164.3
406/271.1664mz/3.59min,4319502.5,3601517.8,3020989.2,4573652.5,5155419.0,4906114.0
407/339.1538mz/3.6min,132573.53,148092.34,142367.47,139465.6,199090.03,175875.36
408/272.1698mz/3.6min,499606.66,432683.5,367743.8,558336.9,687618.25,584236.56
409/202.0511mz/3.61min,14324.57,10756.05,0.0,33341.91,31338.67,38056.875
410/191.0748mz/3.6min,392281.34,265235.34,318434.38,270550.44,332130.8,250725.06
411/269.1508mz/3.63min,58004.773,28296.42,11234.766,51315.094,37190.63,48088.504
413/151.0262mz/3.63min,112703.67,84923.49,55784.07,159959.17,222844.72,167790.52
416/257.1508mz/3.68min,146943.4,106863.58,92245.93,160324.88,132779.83,155325.94
417/285.182mz/3.69min,8555546.0,5904787.0,5685149.5,9875068.0,7785800.5,9239817.0
418/187.0976mz/3.61min,315701.22,404112.97,237870.16,289177.12,561409.2,593072.7
419/571.3712mz/3.69min,119273.445,51373.4,55151.973,196265.17,106483.96,134314.39
420/199.0977mz/3.69min,5475703.0,4102197.5,4148100.0,4432589.5,3997191.8,3866786.2
421/200.101mz/3.69min,588483.25,436076.03,437927.12,468762.6,426112.16,406289.2
422/155.1078mz/3.69min,1977831.8,1399144.2,1439179.2,1564498.0,1388420.2,1331246.9
423/221.0795mz/3.69min,423767.6,391332.94,419802.75,327844.25,346800.16,320671.94
424/214.1449mz/3.7min,59995.094,64521.633,55236.625,52876.195,64034.156,49613.09
425/228.0667mz/3.71min,475194.84,436894.66,288952.56,584939.6,599554.6,675142.06
426/192.0667mz/3.73min,670251.9,572438.3,537911.1,868724.6,809817.1,825817.06
427/200.1292mz/3.74min,3495608.8,2982703.0,2449429.2,3457154.0,3227991.8,3727432.8
428/130.0873mz/3.74min,92081.375,180735.4,60799.613,111340.55,125732.97,98660.484
429/228.0877mz/3.74min,39819.36,38582.848,25523.715,81153.586,80756.81,121722.34
432/257.1008mz/3.75min,68479.34,73125.59,67554.95,79026.61,136874.1,109125.44
433/339.0179mz/3.75min,99070.836,38088.293,90815.14,148589.75,150361.7,123823.32
434/300.1452mz/3.75min,660664.1,460423.5,446940.9,1167640.5,1480888.0,1471187.2
435/189.1133mz/3.75min,845859.9,774086.0,682153.06,1080357.2,1482224.8,1151737.8
436/171.1027mz/3.75min,7444214.0,6747277.0,5694943.0,9325426.0,12531716.0,10137435.0
437/459.2825mz/3.78min,1660996.6,816735.06,2066135.4,1838893.9,1488188.8,1705090.6
438/305.1506mz/3.78min,385597.03,334343.66,230138.02,360561.84,305056.2,481278.53
439/159.1027mz/3.79min,143360.23,152849.64,72790.49,105110.03,126597.62,152591.36
440/412.1037mz/3.79min,563569.8,388808.38,631442.5,1042176.94,801182.25,777803.8
441/292.0827mz/3.79min,174780.48,71605.09,129444.484,332326.2,362620.1,320445.8
442/395.0771mz/3.8min,45644.12,39805.91,70833.08,145207.28,189127.23,68477.85
443/236.0962mz/3.8min,631209.5,577858.2,346369.84,313288.47,886640.75,592572.5
444/287.1725mz/3.8min,2832481.2,2871348.0,2117066.8,2502494.0,2436298.8,1887090.4
445/226.1086mz/3.81min,611035.06,521322.62,451567.9,578562.2,524929.7,666199.4
446/273.0406mz/3.82min,15168.295,0.0,65166.793,27276.7,55219.992,15859.145
447/300.1452mz/3.83min,486398.16,309239.25,387434.72,814952.0,962004.56,871623.75
448/330.062mz/3.83min,214545.17,132814.1,159777.8,326597.53,359660.0,228920.03
449/201.1133mz/3.83min,493488.94,413901.66,289748.06,397346.9,595162.8,578322.44
450/261.0769mz/3.83min,335013.8,338749.88,674415.56,777007.25,847827.1,615507.94
451/123.0816mz/3.83min,236580.98,171493.62,145322.75,356947.12,415016.84,464849.66
453/185.0819mz/3.83min,2434548.0,1941219.4,1662337.2,3724902.0,4199511.0,4775643.5
454/141.0922mz/3.83min,404515.22,310088.8,266442.44,593827.44,667089.1,766932.8
455/227.129mz/3.84min,110812.44,87807.72,71429.414,113665.97,182684.03,110049.29
456/156.0667mz/3.84min,153856.88,124895.945,129001.92,131708.2,82235.67,103848.64
457/234.1136mz/3.85min,975217.3,857773.0,686721.1,968654.9,881979.25,1110227.9
458/305.1507mz/3.85min,219246.94,173093.2,216086.55,218958.66,168112.9,295232.78
459/226.145mz/3.87min,277221.28,314755.47,188627.39,290791.75,417065.66,253716.3
460/225.1133mz/3.89min,98775.14,75809.33,139584.98,112434.36,98344.02,120293.82
461/554.2374mz/3.88min,315142.16,337900.34,197685.66,454280.47,350571.12,709866.75
462/319.1663mz/3.89min,281856.84,212180.39,194995.95,531205.1,272046.9,569681.75
463/202.0511mz/3.91min,337996.66,305225.2,265294.56,380242.5,363295.88,328124.84
465/259.0612mz/3.95min,117344.41,0.0,35201.45,60608.246,68867.734,40465.023
466/179.0714mz/3.92min,1285838.1,897921.75,883982.2,1803954.6,1652388.1,1455934.9
467/566.2737mz/3.92min,178193.52,219036.89,84172.86,299837.03,232103.66,499018.3
468/596.2845mz/3.92min,2246540.2,2519948.2,1443915.8,3013142.8,2427526.8,4478881.0
469/213.0154mz/3.93min,531354.75,663260.6,644371.2,497789.97,589855.56,510756.56
470/186.1136mz/3.93min,190415.22,124052.734,203113.39,401463.6,316766.47,356093.12
471/272.0929mz/3.94min,260213.81,204460.05,240887.62,399598.53,369993.7,332753.1
472/187.0976mz/3.94min,272150.56,150753.34,100271.37,87646.46,500397.62,329679.72
473/141.0921mz/3.95min,426432.84,384088.78,258584.31,737396.06,815008.56,1002333.6
474/271.1664mz/3.95min,116583.734,82034.45,82892.9,136458.31,112491.72,130492.3
475/245.0456mz/3.96min,598971.7,486009.72,655576.4,902174.6,914526.4,660346.25
476/261.0769mz/3.96min,715371.4,653693.44,1056053.8,1624461.0,1818106.9,1267574.6
477/207.1027mz/3.97min,266254.3,212093.27,184818.14,267346.03,399822.34,199146.27
479/582.2321mz/4.0min,166042.39,168852.8,107416.48,257112.28,221634.33,444495.72
480/225.1133mz/3.98min,1081272.2,942487.44,867684.56,1364350.5,1688278.8,1276411.5
483/275.0563mz/3.99min,430495.1,41718.086,494872.94,195692.08,215085.03,365944.78
484/171.1027mz/4.01min,386347.72,291535.16,238132.98,347035.97,406829.97,385408.06
485/481.1845mz/4.03min,215891.05,251531.14,123957.06,312975.6,312176.06,599693.25
486/425.1962mz/4.01min,433933.9,256515.44,259048.7,320354.22,250003.22,179095.44
487/285.182mz/4.02min,77800.68,60532.676,53715.344,98060.56,72480.48,90556.086
488/511.195mz/4.02min,3168483.5,3185530.2,2048081.6,3874821.5,3649347.8,6227957.0
490/243.1238mz/4.03min,75820.734,110469.85,28637.982,109032.51,231975.17,233487.56
491/214.1086mz/4.03min,415844.34,320417.72,286090.16,383137.1,337110.84,394700.2
492/200.1293mz/4.03min,971982.6,715876.56,604431.06,1465695.6,1084196.4,1644622.1
493/158.1187mz/4.03min,28303.666,15520.44,7051.259,61075.934,38573.03,56512.688
494/165.0557mz/4.05min,775749.44,514503.47,706354.5,574391.6,497110.62,424737.25
495/213.1133mz/4.09min,204289.84,173350.25,106991.81,274871.44,306166.34,329191.56
496/255.1351mz/4.09min,62599.754,38407.37,40815.57,54594.57,35036.863,67791.46
497/538.2426mz/4.07min,657198.0,707060.56,376199.72,884101.25,650207.6,1179982.5
498/159.1027mz/4.07min,814895.4,607989.5,530114.7,999884.75,707299.7,1722080.8
499/151.0262mz/4.08min,215534.12,197108.16,148572.16,299699.66,264233.38,291151.9
500/301.1657mz/4.08min,94534.7,116092.555,58535.656,114134.84,85704.766,82932.02
501/214.1449mz/4.1min,547390.3,475814.6,393918.44,790180.9,456979.6,582322.2
502/395.0772mz/4.1min,372777.72,332727.4,519258.4,899980.56,989979.9,507503.22
504/580.2896mz/4.12min,4491970.0,5240246.5,3011289.2,5451366.0,4338314.0,8020477.0
505/598.3mz/4.12min,734006.8,892922.44,477169.0,899212.9,711129.44,1380984.6
506/487.2774mz/4.12min,730822.9,335937.94,906879.6,865955.0,508964.06,929653.44
508/210.0925mz/4.12min,686716.6,558453.0,431410.62,563684.1,592196.44,612640.56
509/225.1133mz/4.13min,424151.62,363980.66,334526.03,459032.53,620465.25,353282.03
510/207.1027mz/4.13min,149746.42,120807.99,115917.79,155664.88,224727.72,104224.33
512/213.1133mz/4.14min,297311.38,285035.66,152403.89,384772.25,406815.72,480855.2
513/596.2846mz/4.14min,74117.33,101894.16,29199.02,119594.06,81413.33,229130.42
514/601.1829mz/4.15min,93278.99,91381.53,155117.61,185418.77,229432.28,177065.66
516/380.0446mz/4.13min,306246.1,191952.28,256989.98,428349.66,340328.3,268929.66
517/300.0878mz/4.15min,6528659.5,5101125.5,6517651.0,9615817.0,8771756.0,7677774.0
518/258.0771mz/4.15min,44801.004,34180.066,44619.992,68373.63,60049.234,55578.547
519/301.1655mz/4.15min,537135.94,705878.7,398352.47,619612.3,556448.25,484391.34
520/336.0645mz/4.15min,348699.38,115990.516,145075.48,531347.5,302730.0,200968.8
522/215.1289mz/4.18min,1491592.4,1382948.0,1042827.44,1792046.6,2021160.6,2261029.8
524/566.2373mz/4.21min,403623.47,441553.62,293483.88,600062.94,514749.12,1044185.2
525/228.1243mz/4.21min,95545.125,57790.656,177233.19,145508.22,182552.53,190341.67
526/517.1819mz/4.25min,290330.66,369377.4,263893.5,307450.88,348437.75,539683.6
527/513.2105mz/4.25min,247293.56,287557.16,174951.34,286879.44,286659.6,520257.0
