#OTU ID	POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194	2024_POS_Y-EV_3_CTRL_Run138	POS_TJGI15pt3_EV_alcA-Control_3_Run203	POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143	2024_POS_Y-EV_2_CTRL_Run117	2024_POS_Y-p10_1_Run103	POS_TJGIp7_2_Run140	POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13	2024_POS_Y-EV_1_CTRL_Run88	POS_TJGIp1_1_Run34	POS_TJGIp1_3_Run185	2024_POS_Y-p10_3_Run144	2024_POS_Y-p10_2_Run129	POS_TJGI15pt3_EV_alcA-Control_1_Run31	POS_TJGIp7_1_Run16	POS_TJGIp7_3_Run155	POS_TJGIp1_2_Run99	POS_TJGI15pt3_EV_alcA-Control_2_Run114
2356	0.0	0.0	0.0	9552540.0	0.0	0.0	12398800.0	12092700.0	0.0	0.0	0.0	0.0	0.0	0.0	13168300.0	10579400.0	0.0	0.0
3443	536978900.0	0.0	25805100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19742600.0	0.0	0.0	0.0	0.0	526763280.0	0.0	0.0
6187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2059520.0	0.0	0.0	0.0	1844010.0	0.0	0.0	0.0	0.0	0.0
1312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70525550.0	0.0	0.0	0.0	0.0	0.0
742	0.0	0.0	0.0	0.0	0.0	0.0	6818130.0	6079990.0	0.0	7461110.0	0.0	0.0	0.0	0.0	5660700.0	0.0	0.0	0.0
1761	0.0	22712460.0	0.0	0.0	7662820.0	10962340.0	0.0	0.0	5571450.0	0.0	0.0	9665970.0	14192760.0	0.0	0.0	0.0	0.0	0.0
5356	0.0	0.0	12306600.0	0.0	0.0	0.0	0.0	0.0	0.0	13507020.0	23200310.0	0.0	0.0	11557300.0	0.0	0.0	18821620.0	9242400.0
3008	0.0	0.0	0.0	0.0	5176450.0	3207770.0	0.0	0.0	0.0	0.0	0.0	3907940.0	0.0	0.0	0.0	0.0	0.0	0.0
5045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2587530.0	1857320.0
3335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6620830.0	0.0	0.0	0.0	4401440.0	0.0	0.0	0.0	0.0
630	0.0	24575400.0	0.0	0.0	16917300.0	16594600.0	0.0	0.0	17087400.0	0.0	0.0	19476200.0	13017900.0	0.0	0.0	0.0	0.0	0.0
6132	0.0	0.0	0.0	0.0	3146340.0	0.0	0.0	0.0	0.0	0.0	0.0	2962760.0	0.0	0.0	0.0	0.0	0.0	0.0
1484	0.0	0.0	10494170.0	0.0	0.0	0.0	0.0	0.0	0.0	11545990.0	12321400.0	0.0	0.0	7135730.0	0.0	0.0	15158260.0	12062350.0
5608	0.0	3011200.0	0.0	2283110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2747340.0	0.0	0.0	2195600.0	0.0	0.0
2028	0.0	0.0	8355770.0	0.0	0.0	0.0	0.0	0.0	0.0	9662510.0	7598350.0	0.0	0.0	8965110.0	0.0	0.0	9291940.0	9416600.0
134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10333700.0	0.0	0.0	7658380.0	0.0	0.0	0.0	0.0
