row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGIp11_3_Run150.mzML Peak area,NEG_TJGIp11_2_Run124.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,NEG_TJGIp11_1_Run26.mzML Peak area,Unnamed: 19
627,329.2332602129176,4.6997356,,,,35.0,,,,,,,136239.02,188127.53,343902.28,135469.83,38634.297,158478.38,
473,329.23327790587865,4.491473,,,,,,,,,,,815186.94,898295.06,978600.1,832715.0,1054207.1,1007515.25,
547,331.0453328100933,4.635411,,,,,,,,,,,3602.9329,0.0,941562.8,666725.9,3511.7522,910053.06,
1514,331.19145666336203,6.072424400000001,,,,45.0,,,,,,,330512.25,362928.6,301167.97,262382.25,356749.8,318715.28,
1936,331.22779342789397,7.1240820000000005,,,,,,,,,,,878657.06,718712.4,498998.3,487874.47,1034441.06,613249.06,
417,331.2278350835515,4.4401975,,,,65.0,,,,,,,159199.67,155323.75,151793.3,134146.9,128452.14,190389.89,
942,336.12404113361305,5.1052623,,,,,,,,,,,0.0,0.0,372791.56,335135.28,0.0,220345.33,
2610,337.20534537567465,7.843453,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3544082.2,
1979,337.20539002599037,7.158063,,,,,,,,,,,280057.56,547620.8,250392.77,2209483.8,0.0,0.0,
2815,337.20539559333116,8.149312,,,,,,,,,,,0.0,0.0,0.0,0.0,8499730.0,0.0,
2113,337.20542874464326,7.3999023,,,,,,,,,,,1257510.1,22211.987999999998,728909.75,0.0,0.0,0.0,
1474,339.12356476627195,6.01715,,,,150.0,,,,,,,0.0,3579.0994,755996.44,855100.75,63809.664000000004,592848.75,
1759,339.12362370613204,6.673522999999999,,,,,,,,,,,4067.9893,15376.942,481056.78,443861.8,249544.88,544007.9,
2521,339.1996918269188,7.826353,,,,,,,,,,,115039.97,168744.83,172117.31,165001.98,459633.8,1954370.5,
2829,339.1996981803153,8.168144999999999,,,,7.0,,,,,,,676795.75,849499.3,182970.9,548384.25,8342873.0,274404.75,
2421,339.19974992192505,7.690150999999999,,,,18.0,,,,,,,303156.34,297814.0,235170.34,331424.97,134762.4,2457815.0,
1962,339.19975306486,7.1771899999999995,,,,,,,,,,,813010.7,2576874.2,662924.25,1930009.2,0.0,0.0,
2057,339.19978799560806,7.3071795,,,,,,,,,,,2082369.4,550575.4,652649.25,447390.16,0.0,126469.97,
2460,339.2538175363152,7.7114015,,,,,,,,,,,3043.5474,0.0,10563.601999999999,7829.8496,2400825.2,328295.38,
2117,339.2538391614913,7.424036,,,,,,,,,,,1300101.5,1436561.8,2144091.2,1592143.6,0.0,0.0,
2254,339.25384602706464,7.542484,,,,,,,,,,,0.0,6448.898,0.0,0.0,0.0,1513488.1,
1676,339.2538468421532,6.5082054000000005,,,,2.0,,,,,,,301782.8,332032.5,251089.97,176190.06,301708.56,239728.83,
103,341.10052245749705,2.9290802000000005,,,,,,,,,,,107723.97,118550.06,70527.62,59012.645,12610.018999999998,68312.06,
113,341.1005499906889,2.994339,,,,38.0,,,,,,,162445.8,182483.23,513821.9,384962.84,123143.69,466759.8,
1204,341.17563469238377,5.4405155,,,,15.0,,,,,,,7183289.5,7973510.5,2108948.2,2088033.6,5781322.5,2170420.8,
698,341.1967350753246,4.801871,,,,,,,,,,,48072.585999999996,44430.31,220731.17,339661.72,42492.38,189753.05,
2925,341.26948447468953,8.351691,,,,,,,,,,,294022.56,0.0,193958.31,0.0,113293.45,311751.47,
2897,341.2695046662258,8.272337,,,,,,,,,,,521752.78,789033.44,308651.2,607514.2,0.0,0.0,
1453,341.2695335243234,5.972628,,,,85.0,,,,,,,241900.56,183950.16,168589.0,188984.3,113225.234,192141.45,
1836,341.269615791307,6.860985,,,,178.0,,,,,,,72372.3,70282.58,90308.36,89049.164,80380.96,110106.64,
2903,341.30580867450686,8.28705,,,,144.0,,,,,,,125343.21,87570.234,111261.04,86416.125,67001.13,115957.23,
2105,341.30593500350966,7.401743,,,,106.0,,,,,,,677439.25,538802.5,711745.7,643230.25,896933.2,883572.7,
2124,343.28518751105065,7.4339314,,,,,,,,,,,1196904.4,1120643.1,1535851.9,1043818.5,847242.75,1281824.2,
225,348.1450559645273,3.8664165,,,,,,,,,,,0.0,0.0,332186.06,282718.34,32348.667999999998,264880.03,
1251,351.1237266694328,5.518778,,,,,,,,,,,0.0,0.0,446541.3,641193.06,27088.477000000003,322323.62,
2340,351.18627296761656,7.679258,,,,18.0,,,,,,,5414541.5,4019168.0,4054346.5,4036342.2,6499237.5,5601498.5,
1590,351.21740784393705,6.2270392999999995,,,,,,,,,,,124092.7,113996.12,137196.03,126930.4,596470.94,399913.47,
1535,351.2176059437181,6.135263,,,,102.0,,,,,,,754789.2,843533.5,530227.75,593711.4,43374.645,384894.66,
2419,351.2204841032988,7.689322,,,,,,,,,,,174280.58,792873.4,33321.76,509035.03,0.0,0.0,
2923,351.22083727984534,8.379475,,,,,,,,,,,0.0,0.0,0.0,0.0,834746.25,0.0,
1685,351.22081540230437,6.4821157,,,,,,,,,,,390215.12,121884.04,255010.28,446738.94,0.0,0.0,
2868,351.2208707681225,8.200586,,,,,,,,,,,0.0,0.0,0.0,0.0,187624.52,807629.06,
2055,351.2210670019216,7.3644314,,,,,,,,,,,0.0,3461.9922,0.0,0.0,1030520.7,0.0,
1863,351.25408794873084,6.951362599999999,,,,,,,,,,,332348.22,272806.4,285426.9,194955.45,358407.4,465451.97,
1285,353.13946634525774,5.5866094,,,,,,,,,,,0.0,0.0,347456.66,440649.2,0.0,231959.08,
2341,353.1832024969715,7.679258,,,,18.0,,,,,,,3406337.2,2517941.8,2540781.0,2545891.8,3963729.8,3563375.5,
1958,353.2002139990767,7.1507015,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2880022.5,
1753,353.2002193336263,6.6727419999999995,,,,,,,,,,,1090244.4,387198.94,1473502.6,4510302.0,0.0,0.0,
2251,353.20040871041937,7.563262,,,,,,,,,,,0.0,0.0,0.0,0.0,4337166.0,0.0,
2337,354.1866403940744,7.679188000000001,,,,18.0,,,,,,,630744.75,451386.4,463373.47,481795.3,747078.56,677216.9,
600,355.1548808056908,4.675007,,,,58.0,,,,,,,36153490.0,40673396.0,21929564.0,22316362.0,36763590.0,20981964.0,
478,355.15511543946474,4.502165,,,,,,,,,,,47005.305,114333.73,14388.378999999999,11186.773000000001,54789.03,21539.395,
2415,355.1581421981466,7.688629,,,,18.0,,,,,,,5201303.5,4130843.2,3775634.2,3347887.8,11809183.0,5333841.5,
2335,355.17970174143164,7.677671000000001,,,,18.0,,,,,,,483025.16,352707.4,299455.47,355365.1,541999.2,518749.16,
1894,355.24894361328444,6.992538499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,472402.25,
2285,355.3215980025586,7.653277,,,,18.0,,,,,,,42228096.0,30732324.0,39911068.0,35662244.0,55530056.0,53390330.0,
2966,355.3216042519633,8.471997,,,,,,,,,,,1883328.8,1163539.9,1550528.4,1264593.1,1477914.5,1779792.2,
3270,355.32164913222647,10.62283,,,,,,,,,,,215830.28,37046.766,1332005.8,267434.88,167629.4,151624.84,
3294,355.3216339600131,10.935039,,,,,,,,,,,254683.86,1004071.75,183007.1,1208421.9,28894.002,1217807.0,
3271,355.32165355179023,10.727324000000001,,,,,,,,,,,234622.45,0.0,121476.6,197775.98,527120.3,138861.19,
3307,355.32173303487184,11.406357,,,,,,,,,,,0.0,49832.098,21939.26,118482.55,0.0,45572.78,
2395,356.1602494264335,7.686310000000001,,,,18.0,,,,,,,1199801.2,955769.75,946765.25,889318.3,2741354.5,1237016.0,
2291,356.3249100481142,7.654017,,,,18.0,,,,,,,10143059.0,7252420.5,9589069.0,8577978.0,13248300.0,12817826.0,
332,357.06150703579965,4.1890693,,,,115.0,,,,,,,0.0,0.0,894813.06,1151430.2,48445.49,814728.44,
530,357.17064381034174,4.574863,,,,10.0,,,,,,,598490.3,367115.94,97219.305,82876.9,345321.5,113888.96,
1045,357.1706775421968,5.2499156,,,,8.0,,,,,,,6914001.5,7698606.5,1717233.9,1706055.2,6041453.0,1935779.4,
435,357.1707162278128,4.4480889999999995,,,,65.0,,,,,,,210373.16,236829.55,91762.555,78378.91,244572.62,123448.61,
358,357.17074733955627,4.2754601999999995,,,,125.0,,,,,,,271566.9,349256.6,197501.69,169056.23,489912.4,254785.66,
895,357.170803656632,5.0462685,,,,1.0,,,,,,,495516.88,530315.2,184512.73,183602.8,551169.56,215476.92,
821,357.2394225502228,4.952106,,,,75.0,,,,,,,2598580.2,3439914.0,4021449.2,4379039.5,4451201.5,6283909.0,
1413,357.26450912012484,5.894006299999999,,,,76.0,,,,,,,328618.84,348820.5,338559.75,392181.88,597665.7,461661.75,
1138,357.2645324029474,5.3520449999999995,,,,21.0,,,,,,,448661.75,488381.0,169102.73,148260.61,444030.4,202245.45,
2298,357.3279025775805,7.656995299999999,,,,18.0,,,,,,,1268157.6,921409.1,1188700.4,1093713.5,1642541.8,1631527.5,
198,359.0771684055762,3.7640927000000004,,,,,,,,,,,0.0,0.0,85024.06,124039.1,0.0,73471.234,
376,359.07723244873034,4.320966,,,,,,,,,,,0.0,0.0,402989.06,547759.44,0.0,290163.72,
1372,359.2802607538971,5.794071,,,,,,,,,,,235008.66,268914.06,185471.97,171348.05,319892.7,194783.42,
1223,359.2802804239384,5.4698195,,,,41.0,,,,,,,1004151.7,811617.2,628581.75,724149.06,563580.56,704362.75,
2642,362.23692612042436,7.930442299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,544685.56,0.0,
2135,362.23710085738855,7.39392,,,,,,,,,,,0.0,0.0,0.0,0.0,83505.64,1233553.9,
1544,363.2174829600365,6.152512000000001,,,,,,,,,,,429002.6,495898.84,545127.2,583786.5,365841.97,588636.6,
1736,363.2176651355287,6.629003,,,,,,,,,,,113155.625,149843.92,191896.58,197597.03,144491.06,206861.03,
1574,365.1027612426788,6.176515599999999,,,,,,,,,,,3863.1401,31503.43,407991.66,509085.5,141033.33,417586.7,
1249,365.10294935898065,5.515817,,,,24.0,,,,,,,0.0,0.0,169859.06,261605.44,0.0,110165.86,
1481,365.19675681049614,6.033422,,,,,,,,,,,445662.6,393889.5,469852.78,397543.84,0.0,360093.62,
880,366.13452925462445,5.037932,,,,,,,,,,,0.0,0.0,537262.9,516578.8,3190.6301,335324.97,
1114,367.0821413023315,5.326501,,,,179.0,,,,,,,0.0,10379.014000000001,511451.75,635816.4,74974.016,466612.94,
674,367.1910888809939,4.7756705,,,,29.0,,,,,,,1173726.9,1352949.1,607426.3,615882.6,1094823.8,607224.56,
765,367.2134647221456,4.805845,,,,,,,,,,,9803.659,8535.601,21988.621,24110.237999999998,1833177.9,861761.8,
672,367.21397877979217,4.743269000000001,,,,,,,,,,,37234.97,83890.16,676779.94,24110.237999999998,47555.52,1878806.5,
580,367.21455207152513,4.68253,,,,,,,,,,,1665582.0,1806165.6,1524649.9,1215361.6,29862.625,62946.1,
2683,367.2157678539383,8.043535,,,,,,,,,,,0.0,0.0,0.0,0.0,1149166.8,0.0,
2266,367.24608856210784,7.626069500000001,,,,171.0,,,,,,,230092.69,108306.945,162013.9,35915.254,518443.34,136235.39,
1361,367.2488174322496,5.764422,,,,,,,,,,,38007.746,42190.66,41896.4,7691.629,155910.77,76565.09,
1241,367.24884719814185,5.502353,,,,24.0,,,,,,,984783.2,988620.0,393067.94,149830.66,1187502.5,658667.7,
268,368.0807943814941,4.0362945,,,,,,,,,,,0.0,0.0,466286.1,407239.22,31160.468999999997,356869.5,
2459,368.28025887054633,7.709757000000001,,,,,,,,,,,550690.2,352687.44,406668.75,263477.12,448501.38,474224.78,
2292,368.31666075466,7.655564999999999,,,,18.0,,,,,,,513645.03,340877.7,410154.78,388959.97,924640.56,796970.6,
690,369.06133905444227,4.790187,,,,180.0,,,,,,,0.0,5709.753000000001,908239.3,1045736.56,33851.82,760879.5,
2640,369.1735586213464,7.921652000000001,,,,,,,,,,,49796.203,24929.697,93481.78,44910.33,1028224.44,125521.13,
2088,369.3008832051367,7.3645363,,,,,,,,,,,3151116.8,2639272.0,4775332.5,3900395.5,3578544.0,5394909.5,
1841,369.30092819352143,6.871807,,,,,,,,,,,71299.6,73019.516,55790.51,62094.918,80255.234,74719.0,
1776,369.3009610272934,6.7034726,,,,11.0,,,,,,,188783.28,160437.16,125377.71,155606.12,196726.52,202993.33,
2625,369.3371698040752,7.8790054000000005,,,,148.0,,,,,,,590844.2,468956.56,567061.75,406299.28,989681.7,793779.25,
2992,369.33717199431817,8.641338000000001,,,,,,,,,,,2757563.2,1669019.4,1942175.9,1142192.0,2526568.0,2380686.5,
174,370.09649944406476,3.5802822,,,,,,,,,,,0.0,0.0,487602.6,446269.75,91560.04,347626.16,
2043,370.29585322899084,7.3115973,,,,,,,,,,,149606.75,119938.42,169448.69,118924.375,170484.27,160636.55,
375,371.07714430192704,4.3193803,,,,,,,,,,,0.0,0.0,666396.5,917521.2,10632.507,482342.0,
51,371.13618802904955,0.39774522,,,,,,,,,,,137929.75,242762.55,117644.87,206808.14,637669.3,195636.72,
997,371.2550136431933,5.2332444,,,,,,,,,,,100123.83,155411.7,513296.0,364024.66,148690.7,372597.4,
2722,371.3164494564055,8.071012,,,,,,,,,,,440172.78,377284.6,604003.9,394165.34,993559.4,422000.88,
1926,371.31651780102317,7.082692599999999,,,,,,,,,,,356388.44,304451.28,300318.6,299947.2,259397.73,370929.5,
1846,371.31660587468093,6.889835400000001,,,,,,,,,,,340763.06,307218.84,331033.75,346863.94,350304.6,393406.88,
1786,371.31666098244165,6.729427,,,,,,,,,,,69699.26,52637.34,49886.465,58085.402,82328.78,80029.04,
199,373.05638895182136,3.7666037000000006,,,,163.0,,,,,,,0.0,0.0,327908.72,490046.66,13009.003,332360.88,
601,373.1653969610505,4.6750903,,,,58.0,,,,,,,7798748.5,8352563.5,5127198.0,4970237.0,7766606.0,4983444.0,
1139,373.16545590118415,5.3528137000000005,,,,21.0,,,,,,,476386.25,532866.7,148197.31,132928.27,387051.1,152684.53,
1140,374.244631914679,5.3535933,,,,21.0,,,,,,,1137560.5,777720.56,354896.22,469184.06,4137699.5,1137457.0,
421,375.2176126839471,4.4439683,,,,65.0,,,,,,,507810.44,490651.97,499586.0,452124.34,430301.16,594521.75,
755,375.27499399208335,4.872174,,,,9.0,,,,,,,1035144.7,1214977.0,1054612.1,861250.8,1739700.1,1088584.9,
634,375.2751129660002,4.709185,,,,,,,,,,,246303.06,257089.08,163530.23,126549.67,319039.84,147716.38,
28,377.08536780802865,0.37688148,,,,81.0,,,,,,,589285.94,1012685.56,893103.2,1383619.8,1180295.8,1017948.7,
636,378.1343054395234,4.7155685,,,,,,,,,,,0.0,0.0,404417.53,337639.84,40025.43,200833.62,
2157,379.158095480897,7.444884,,,,14.0,,,,,,,1132692.0,1110445.1,2721691.5,1856197.6,3476092.2,2418531.0,
2174,380.1604411113055,7.4472394,,,,,,,,,,,273858.62,271986.66,687026.25,475856.75,901837.75,626274.0,
1312,381.09774470437037,5.6368012,,,,,,,,,,,0.0,0.0,198624.53,243940.16,47485.734000000004,142375.77,
1220,381.0979139634465,5.460591,,,,,,,,,,,78074.06,137589.44,2607232.5,3412323.2,585146.3,2312501.8,
2483,381.17371209196887,7.7891197,,,,,,,,,,,568402.3,450416.25,575691.75,520668.62,3198022.2,730346.0,
1101,381.2070599456258,5.3045917000000005,,,,21.0,,,,,,,2603767.5,3017447.8,542795.75,521855.34,2016102.2,664499.3,
1127,381.22810081900633,5.344190599999999,,,,21.0,,,,,,,619765.2,581674.6,324428.9,226385.58,1197448.2,805381.4,
2909,381.2313478950133,8.253775,,,,,,,,,,,0.0,0.0,0.0,0.0,1446661.4,3035.52,
2723,381.2314152939012,8.144682000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,43688.473,1523426.6,
2169,381.2315019964952,7.437871,,,,,,,,,,,436807.22,1063987.5,341116.75,5161068.0,13357.743,0.0,
2328,381.2315218989644,7.652005,,,,,,,,,,,1288278.6,17388.838,869585.5,446522.4,0.0,0.0,
582,383.0769877648814,4.660604,,,,58.0,,,,,,,3317.29,14173.715,879864.25,1232269.1,86766.97,796864.8,
404,383.077242621222,4.410446,,,,158.0,,,,,,,0.0,0.0,126321.56,178745.6,25830.775,115594.055,
1262,383.1136253819109,5.532949400000001,,,,24.0,,,,,,,88508.766,142379.55,4520838.0,5674433.0,528382.75,3647280.8,
2203,383.13156856757547,7.455162,,,,0.0,,,,,,,320935.6,219942.67,384582.5,255382.05,419050.84,488921.5,
2749,383.18943830857836,8.135819,,,,7.0,,,,,,,2636993.0,1476306.2,1502925.0,1152693.6,7313667.0,2994868.0,
3303,383.3528818568194,10.992915,,,,,,,,,,,0.0,124960.43,0.0,81460.62,0.0,50695.984000000004,
3289,383.3529206670818,10.915396000000001,,,,,,,,,,,0.0,24874.257999999998,15645.806999999999,330722.12,0.0,255789.62,
2696,383.35293319924085,8.103587,,,,69.0,,,,,,,3631595.2,2068350.5,3680148.2,2164797.5,6049627.0,5570919.5,
3024,383.3529499319989,8.799111,,,,169.0,,,,,,,8419881.0,4522931.0,5419145.5,2393228.5,11657601.0,7489997.0,
3008,383.3529791555292,8.710769,,,,,,,,,,,47594.418,1420614.9,43364.66,16912.582,85772.03,95479.38,
3074,383.3530450786504,9.253308,,,,,,,,,,,161009.92,3414.1968,45702.33,0.0,362341.3,56267.59,
3060,383.35311098831414,9.176336000000001,,,,,,,,,,,192589.11,53962.977,6835.2095,0.0,180267.77,0.0,
2751,384.19180821189315,8.136632,,,,7.0,17.0,[M+H]+,,2.0,2755;2751,383.18497,686559.9,381163.88,383626.97,296307.94,1915739.0,768637.94,
2720,384.35627682934035,8.103528,,,,,,,,,,,464124.94,525087.3,515481.53,537149.3,1522129.0,1427449.4,
7,384.9351566401197,0.32160900000000003,,,,,,,,,,,115282.05,93218.51,66011.805,67885.49,365733.22,123795.03,
3234,384.9355701956101,10.298788,,,,,,,,,,,0.0,0.0,0.0,0.0,158196.45,0.0,
480,385.09279332536806,4.529234400000001,,,,,,,,,,,0.0,0.0,82307.98,127324.35,0.0,65568.67,
692,385.09306530411055,4.785912000000001,,,,,,,,,,,0.0,0.0,252398.89,439053.84,0.0,87653.77,
1288,385.1293790442089,5.5870447,,,,108.0,,,,,,,0.0,0.0,1253045.2,1596667.8,38971.277,836015.6,
1202,385.1655427439498,5.440478,,,,15.0,,,,,,,1489236.6,1693094.0,327668.6,374446.3,1238370.0,393362.72,
1963,385.2383513314084,7.150435400000001,,,,49.0,,,,,,,13183.082,16433.596,689015.2,481463.97,0.0,360495.25,
1297,385.2707692785125,5.596638,,,,108.0,,,,,,,685920.44,831062.94,965576.06,1027766.44,942816.75,1107731.8,
2892,385.33219698784393,8.258277,,,,,,,,,,,1572079.2,1541349.2,2645984.8,1591020.1,301547.2,1591443.8,
1292,386.1327178436363,5.589760299999999,,,,,,,,,,,0.0,0.0,276124.06,347163.62,0.0,183272.6,
1881,386.2912023766408,6.979586,,,,,,,,,,,1026271.6,983612.75,840563.7,600401.9,1000154.56,1195827.5,
234,387.0721002858722,3.8933802,,,,,,,,,,,0.0,0.0,1359073.6,2110560.0,53949.41,1054291.8,
14,387.11425184127313,0.46037188,,,,,,,,,,,1436010.2,2344499.5,2317623.8,2975215.5,1225046.4,2203321.2,
2315,387.1627352344517,7.669039,,,,18.0,,,,,,,897173.75,628655.2,767497.0,577919.56,2501347.0,1895990.1,
754,387.2746647998753,4.86977,,,,,,,,,,,22083.729,52660.68,324556.47,266758.94,119126.414,373713.94,
2316,389.1597941148852,7.669039,,,,18.0,,,,,,,889675.25,592854.06,743726.9,552896.75,2448819.0,1779298.0,
359,389.1606017971116,4.2790117,,,,125.0,,,,,,,107756.055,134651.11,72093.234,72326.01,186252.19,100877.23,
407,391.1762997324615,4.418162000000001,,,,,,,,,,,1048816.4,1061740.4,362879.78,339487.22,1038594.25,450746.84,
2310,391.29829962358207,7.667517999999999,,,,18.0,,,,,,,921238.7,598720.6,953718.3,637453.5,2641666.5,2365330.8,
2170,392.3169556790655,7.445680599999999,,,,14.0,,,,,,,127417.695,115700.3,383903.5,281922.2,252899.42,452982.12,
211,395.0770919268684,3.8019161,,,,43.0,,,,,,,41623.89,39727.68,587348.5,612439.5,26360.96,326974.34,
281,395.07718141841247,4.1027293,,,,,,,,,,,64061.04,60162.613,729866.2,727996.0,88048.13,423116.75,
1255,395.1134727290647,5.5179480000000005,,,,24.0,,,,,,,0.0,13033.983999999999,1639439.9,2217884.0,137985.48,1152656.0,
1348,395.1134876871464,5.689811,,,,,,,,,,,0.0,0.0,136224.97,225928.88,0.0,19714.656000000003,
1150,395.18613410148913,5.359125,,,,21.0,,,,,,,344730.12,462740.53,207892.81,116482.055,133796.22,168924.11,
387,395.1861989315041,4.3513956,,,,25.0,,,,,,,1430869.2,1533995.1,427973.47,511306.9,1091666.4,465511.78,
1999,395.220233229617,7.17581,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,757668.1,
1745,395.22023844411535,6.655255,,,,,,,,,,,130597.5,159851.2,1313895.6,1061338.9,0.0,0.0,
2973,395.24720253803736,8.485632,,,,,,,,,,,0.0,0.0,0.0,0.0,870078.1,0.0,
3015,395.3528433676052,8.729339999999999,,,,,,,,,,,5486801.5,2710724.2,4436435.5,2099519.2,3812846.8,4439257.0,
729,397.12886003891725,4.8337255,,,,187.0,,,,,,,3149353.5,3252162.5,1840762.2,1828302.8,2328136.5,1800208.0,
1473,397.1290586322343,6.0154305,,,,150.0,,,,,,,66584.95,93800.555,3269293.8,3752683.8,353648.2,2582234.5,
1291,397.1291633430195,5.5892024000000005,,,,108.0,,,,,,,0.0,4600.4443,1880815.6,2316549.5,61651.37,1222018.2,
2123,397.1685811240769,7.432419,,,,,,,,,,,317981.97,313617.7,313734.75,172772.5,363600.5,275456.06,
2687,397.2017318532762,8.067905999999999,,,,,,,,,,,569206.4,268037.4,242098.55,73328.27,1285834.4,363234.3,
1166,397.2017858980578,5.372717400000001,,,,21.0,12.0,[M-H2O+H]+,,2.0,1166;1162,414.20542,595355.3,704416.6,638320.1,679404.25,461686.34,490424.1,
886,397.2018200474439,5.043022000000001,,,,1.0,,,,,,,67156310.0,73262470.0,29296116.0,29092220.0,70926250.0,32475490.0,
3287,397.2018604245144,10.870099,,,,,,,,,,,597467.7,76469.86,199308.1,237754.61,3328.1284,0.0,
2492,397.202154901449,7.8051452999999995,,,,,,,,,,,154175.06,145360.75,116376.92,61182.668,317979.34,154810.86,
2481,397.22625117947945,7.7807059999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,4980887.0,0.0,
2079,397.2263110926349,7.331498599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3236035.5,
1788,397.2263753733452,6.757550200000001,,,,,,,,,,,522823.12,476937.0,841838.44,5238340.0,0.0,0.0,
2496,397.3320744344996,7.812711999999999,,,,3.0,,,,,,,946043.7,643668.06,2836289.0,1449970.9,2015077.1,3943856.8,
2843,397.33209626088006,8.173347,,,,,,,,,,,248934.16,143179.66,341277.56,132522.89,156564.56,411999.47,
3051,397.3685316086173,9.000076,,,,,,,,,,,2932189.2,1833514.0,2263438.5,811512.25,2809679.8,1883688.5,
2494,398.33554184017385,7.813524,,,,,,,,,,,225135.45,147810.12,719594.44,350906.38,488129.66,1006212.1,
2269,399.1841446416267,7.629519999999999,,,,171.0,,,,,,,1584852.0,1015092.9,1221819.2,477931.84,2182136.0,1094752.5,
1764,399.25395640624686,6.6855435,,,,,,,,,,,1112888.0,1957142.8,2570548.0,1445296.6,631108.94,2248125.5,
2067,399.32665988343115,7.326811,,,,27.0,,,,,,,1835553.6,1644753.8,2015476.0,1710795.8,2480157.0,1937454.6,
3003,399.347694256022,8.674336,,,,,,,,,,,2507145.8,1308803.4,2378896.0,800381.56,8257338.0,4016606.0,
2944,399.3477540565384,8.441933,,,,59.0,,,,,,,41220590.0,34967076.0,66531970.0,39750936.0,44229840.0,69129680.0,
3046,399.34778876036944,8.929924,,,,161.0,,,,,,,679464.94,266280.53,405253.56,89395.78,2242461.8,769483.44,
2858,399.34781521545,8.192126,,,,7.0,,,,,,,326701.47,298319.12,610105.0,316098.8,894135.44,1070042.8,
3099,399.347829994016,9.514125,,,,,,,,,,,177165.17,11284.298999999999,447764.16,3264.0068,483038.53,453185.7,
2259,399.3478501274755,7.648966000000001,,,,,,,,,,,29775.917999999998,114822.17,88755.86,106871.33,309889.7,436988.97,
3072,399.34787182098256,9.259037,,,,,,,,,,,228429.38,100026.445,184774.98,3429.6679999999997,652106.0,334397.72,
2371,399.34794168831843,7.684715,,,,18.0,,,,,,,384526.97,168118.75,324429.28,127729.805,694491.5,533758.44,
214,400.1400206783163,3.8028,,,,43.0,,,,,,,7999.1445,32034.654,1647140.2,1216199.9,189437.95,1193669.9,
1760,400.257331577481,6.685194,,,,,,,,,,,293984.7,527634.25,707716.2,372192.7,155544.7,601358.5,
2080,400.33005851133095,7.326842,,,,,,,,,,,530807.9,476416.34,584142.1,466259.03,714980.44,551776.1,
1769,401.14209576066696,6.698952,,,,11.0,,,,,,,739054.25,440407.44,432456.22,349302.06,656342.25,746796.56,
897,401.16014000605406,5.0488067,,,,1.0,,,,,,,3081479.5,3103195.0,1404072.2,1386180.0,3138726.8,1567055.1,
1047,401.1603699117522,5.2506785,,,,8.0,,,,,,,2969788.0,3335452.8,805810.9,792507.8,2671466.0,909864.0,
305,401.1603720911,4.1456122,,,,4.0,,,,,,,1275387.6,1357464.9,506982.53,519425.47,1247228.1,619119.3,
441,401.16044543551305,4.4498014,,,,65.0,,,,,,,1092987.5,1244594.5,677498.9,655841.5,1300520.0,847239.3,
536,401.16053816679937,4.5135193,,,,,,,,,,,392325.7,784333.06,216105.95,182571.16,78702.63,351944.9,
764,401.16066573774674,4.8755440000000005,,,,9.0,,,,,,,249750.5,381030.88,14742.023000000001,19414.22,307010.72,89808.53,
563,401.1607489445423,4.616289,,,,58.0,,,,,,,352711.72,385709.03,79540.35,58180.45,483338.4,48118.765999999996,
1093,403.21229827243627,5.293574,,,,83.0,,,,,,,1162979.4,1559795.1,740444.4,765863.75,595969.4,681544.9,
26,404.10424700173485,0.37530127,,,,81.0,,,,,,,942673.1,1596556.4,2750097.2,2206734.0,1581453.4,3142177.5,
396,404.1712017797629,4.401068700000001,,,,,,,,,,,0.0,0.0,893313.25,341689.4,0.0,380621.8,
932,405.2641072067852,5.0946245,,,,146.0,,,,,,,23808.836,87760.75,429294.9,514305.62,29917.406000000003,361345.72,
3253,409.23586984022285,10.379092,,,,,,,,,,,36621.22,0.0,288400.53,174866.02,160133.94,4816162.0,
1953,409.2359564006813,7.1283417,,,,,,,,,,,7767263.0,3658236.8,30552476.0,10458597.0,844227.4,156419.69,
2046,409.2359668476368,7.2661357,,,,,,,,,,,1721428.1,951622.9,4388954.0,2338353.0,2668070.2,90931.26,
2359,409.23597323726494,7.683944,,,,18.0,,,,,,,790801.1,551709.0,1761675.5,1901147.9,713057.94,5451370.0,
2551,409.2360037108197,7.822365,,,,62.0,,,,,,,173693.06,94095.33,815668.3,518132.9,199645.92,12990419.0,
1915,409.23600676357927,7.085583,,,,,,,,,,,3116853.5,9640638.0,17138380.0,27502894.0,638203.4,233338.66,
2166,409.2360333889837,7.4206886,,,,,,,,,,,826762.3,269228.94,1801608.8,1040149.0,753214.06,1740205.6,
