sample_name,filepath
NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML
NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML
NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML
NEG_TJGIp3_1_Run41.mzML,NEG_TJGIp3_1_Run41.mzML
NEG_TJGIp3_2_Run127.mzML,NEG_TJGIp3_2_Run127.mzML
NEG_TJGIp3_3_Run165.mzML,NEG_TJGIp3_3_Run165.mzML
