"","PC1","PC2","PC3","PC4","PC5","PC6"
"817/233.1495mz/2.01min",-0.0015929,-0.0054283,0.0044402,-0.0020381,0.0092436,-0.13191
"820/197.1286mz/2.01min",0.013912,0.060117,-0.029366,0.0049077,0.021351,-0.3985
"821/265.1183mz/2.0min",0.00097028,0.00038652,-0.0019418,-0.0032899,0.011262,0.61412
"822/200.0918mz/2.0min",-0.0039614,0.0078799,-0.01499,0.00050407,0.0016421,-0.26274
"823/228.0866mz/2.01min",0.0047147,0.00067633,-0.014221,-0.023804,-0.0052812,0.51707
"825/195.1491mz/2.01min",0.016443,0.074468,-0.04649,-0.0012777,0.0016686,-0.006997
"827/282.119mz/2.03min",-0.0088542,-0.029171,0.032409,-0.048036,-0.0020876,0.0079536
"828/182.0786mz/2.01min",0.0063423,-0.070594,0.023155,-0.052207,-0.0070173,-0.011873
"829/142.0862mz/2.01min",0.0023105,-0.02389,0.039732,-0.031612,0.014514,-0.0025802
"830/246.0972mz/2.02min",0.00059855,0.0099501,-0.00032768,-0.0066518,0.0022295,-0.005387
"831/311.1236mz/2.02min",0.0046566,0.0059251,0.0016472,0.0036844,0.0026355,-0.0051387
"832/169.0971mz/2.02min",0.0043844,0.010122,0.0023201,-0.00082818,0.0066765,-0.0042936
"833/160.0968mz/2.02min",0.0086825,-0.02276,0.020033,-0.017949,0.028029,-0.012611
"834/260.1604mz/2.05min",-0.011592,-0.01543,0.010078,-0.023955,-0.010735,-0.00062399
"836/262.1648mz/2.02min",0.045225,-0.039486,0.00060889,-0.019569,0.0070144,0.00076815
"839/100.0756mz/2.02min",0.0085092,-0.018141,0.021735,-0.017196,0.0071143,0.0036206
"841/137.0458mz/2.03min",-0.0017213,0.018145,0.017558,-0.0097399,0.0061562,-0.0067976
"844/218.0811mz/2.04min",-0.0039015,-0.00076104,0.0011717,0.0040783,0.0090629,-0.010986
"845/236.0917mz/2.04min",-0.0030037,-0.0027125,0.0032092,0.0012688,0.0081002,-0.00064208
"847/227.1389mz/2.05min",0.015353,0.021774,0.016396,-0.0056809,0.026213,0.0040785
"853/181.0971mz/2.05min",0.017849,0.02557,-0.016254,-0.0046389,1.2345e-05,0.0050548
"854/199.1077mz/2.05min",0.0092741,0.018229,-0.01721,-0.00012491,0.0023366,-0.015585
"855/329.1341mz/2.07min",0.011862,-0.005538,0.010521,-0.028463,-0.029676,0.0061979
"859/220.0968mz/2.05min",0.00077616,4.9266e-05,0.0040953,-0.0018016,0.0053861,-0.016496
"860/267.1339mz/2.05min",-0.02035,0.014409,-0.00059371,-0.010264,-0.0054529,-0.0069634
"864/230.1386mz/2.06min",0.018224,-0.048062,0.0042115,-0.013254,0.027947,0.0022767
"866/189.1233mz/2.06min",-0.0071169,-0.0023857,0.0015669,-0.001794,0.0084351,-0.0051324
"867/203.139mz/2.06min",-0.0079546,-0.01368,-0.013824,0.0096024,0.010884,0.011562
"868/215.139mz/2.06min",0.013023,0.0013494,0.0033062,-0.0054191,0.0057624,-0.010843
"874/188.0376mz/2.06min",0.013283,0.033448,0.012518,0.0071715,0.003942,-0.0063721
"884/247.1288mz/2.07min",0.00013803,0.0048611,0.014814,-0.011062,0.0028614,-0.0097582
"894/192.063mz/2.09min",-0.017383,0.031375,-0.0079122,0.0013739,-0.0040462,-0.0059676
"895/295.1288mz/2.13min",0.00012058,0.0016056,0.0099653,-0.0016359,0.0013334,-0.0032117
"897/206.0422mz/2.08min",0.028038,0.027479,-0.0042521,-0.014307,-0.0078282,-0.01682
"898/184.0604mz/2.08min",0.025606,0.03344,0.0075688,-0.0072522,0.010645,-0.012843
"899/185.0636mz/2.08min",0.014653,0.023061,0.020874,-0.0085919,-0.0086223,0.0037345
"900/201.087mz/2.08min",0.041875,0.042068,0.0078633,-0.010313,0.0057012,0.013928
"901/152.0706mz/2.09min",-0.0043471,0.025748,0.0067176,0.005955,0.0064737,-0.010399
"907/153.0742mz/2.1min",-0.015764,0.039627,-0.0044806,0.021388,0.0052957,-0.0045867
"908/226.071mz/2.09min",0.011235,-0.0011004,-0.015587,-0.0037256,0.0096227,0.0050959
"910/222.0797mz/2.1min",0.0019492,0.011236,0.015924,0.010187,0.0034402,-0.0050704
"911/233.1131mz/2.1min",0.034412,-0.0076697,0.0091195,-0.025245,-0.014852,0.0078509
"915/220.06mz/2.1min",0.033884,0.029802,0.0029685,-0.019452,0.011093,0.005881
"916/282.1188mz/2.06min",0.0013974,-0.027085,0.0091212,0.0095628,0.017791,-0.0031006
"919/229.1546mz/2.08min",0.0023623,0.0035406,0.029806,0.02257,0.012154,-0.0049806
