CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2650	3933	1	0.9974	50.016
3163	3952	1	0.9965	14.016
2099	2361	1	0.9976	26.016
2005	2519	1	0.9967	-40.031
1791	2361	1	0.9972	-14.015
2102	2193	1	0.9977	-104.099
539	2517	1	0.9966	-68.135
2303	2650	1	0.9979	-34.021
2547	3163	1	0.998	-26.088
2117	3933	1	0.9969	9.985
2519	2561	1	0.9969	-26.016
1791	3163	1	0.9965	-82.151
2102	2561	1	0.9985	-40.031
2102	2303	1	0.9987	12.000
1841	1961	1	0.9998	24.000
2028	2361	1	0.9986	-12.000
2193	2547	1	0.9996	50.052
2361	2519	1	0.9967	-2.016
2361	2561	1	0.9999	-28.031
575	2517	1	0.9935	-84.130
2193	2561	1	0.9969	64.068
539	2193	1	0.9971	-214.244
3163	3203	1	0.9965	-25.978
2028	3163	1	0.9966	-80.135
1961	3933	1	0.9969	-16.031
2099	2745	1	0.996	-44.098
2099	3949	1	0.9946	-54.117
2427	3952	1	0.995	26.014
539	3933	1	0.9994	-82.150
1791	2193	1	0.9969	-106.114
2547	2650	1	0.9982	32.026
2193	3163	1	0.9977	23.964
2303	3933	1	0.9988	15.995
539	2109	1	0.998	-54.119
1961	2547	1	0.9974	-98.073
2099	2519	1	0.9967	24.000
539	2303	1	0.9975	-98.145
2109	2303	1	0.9993	-44.026
575	1961	1	0.9965	-82.115
2109	2650	1	0.9983	-78.047
2193	2650	1	0.9975	82.078
1841	2109	1	0.9981	36.000
2193	2303	1	0.9996	116.099
2109	3933	1	0.9989	-28.031
1729	2028	1	0.9968	-2.015
2028	2099	1	0.9964	-38.016
2740	2745	1	0.9935	26.015
2690	3203	1	0.9948	-122.109
1961	2109	1	0.9982	12.000
1791	2028	1	0.9975	-2.015
2109	2193	1	0.9987	-160.125
539	2117	1	0.9967	-92.135
1729	2361	1	0.9965	-14.015
2303	2561	1	0.9976	-52.031
2109	3163	1	0.9976	-136.161
2427	3949	1	0.9948	0.001
2140	2303	1	0.9975	22.020
539	575	1	0.9979	15.995
2303	3163	1	0.9982	-92.135
2102	2547	1	0.998	-54.047
2547	3933	1	0.999	82.042
539	2547	1	0.9977	-164.192
2303	2547	1	0.9999	-66.047
3163	3933	1	0.997	108.131
1841	2547	1	0.9977	-74.073
1841	3933	1	0.997	7.969
2099	2561	1	0.9977	-2.016
2193	3933	1	0.9984	132.094
2102	2361	1	0.9983	-12.000
2028	2102	1	0.9978	0.000
1729	3952	1	0.995	-68.135
2109	2547	1	0.9996	-110.073
539	1961	1	0.9964	-66.119
2005	3157	1	0.9942	-92.135
2117	2517	1	0.9957	24.000
2519	2745	1	0.9968	-68.099
2467	2472	2	0.9331	-2.015
2761	2972	2	0.9647	2.015
2761	3965	2	0.9733	2.015
2972	3963	2	0.9428	-2.014
2511	3324	2	0.8951	-132.126
2128	3965	2	0.9127	-108.129
2972	3965	2	0.9897	0.000
1730	2511	2	0.8667	39.995
2761	3151	2	0.972	2.014
2467	2761	2	0.9546	-2.015
1730	2004	2	0.8758	24.000
1730	2467	2	0.8748	-92.134
2472	3324	2	0.9322	2.018
2467	2757	2	0.9509	-4.028
2472	3965	2	0.9377	2.015
2761	3324	2	0.9499	2.018
1730	2972	2	0.8938	-92.134
2128	3963	2	0.8988	-110.143
2467	3963	2	0.939	-2.014
508	1730	2	0.89	-92.135
2757	3324	2	0.9464	4.031
2511	2707	2	0.8842	-26.015
2757	3963	2	0.9385	2.014
2757	3965	2	0.9441	4.028
2160	2522	2	0.9243	24.000
2472	2757	2	0.9243	-2.013
2757	2761	2	0.9548	2.013
2467	2972	2	0.969	0.000
2128	2707	2	0.9167	-2.016
2472	2707	2	0.9192	108.128
574	2128	2	0.9534	-108.130
2128	2972	2	0.9357	-108.129
2511	2757	2	0.8751	-136.157
2707	3965	2	0.8716	-106.113
3151	3324	2	0.9741	0.003
2004	2522	2	0.8602	-40.031
541	574	2	0.9049	15.995
1730	2128	2	0.9461	15.995
541	1730	2	0.9092	-108.130
2761	3963	2	0.9499	0.001
2757	2972	2	0.9565	4.028
2472	3151	2	0.9374	2.014
2128	2467	2	0.9127	-108.129
2707	2761	2	0.89	-108.129
2472	2972	2	0.9383	2.015
3963	3965	2	0.9327	2.014
2467	3151	2	0.9717	-0.000
2472	3963	2	0.9841	0.001
3151	3965	2	0.9948	0.001
508	2004	2	0.8109	-68.135
541	2511	2	0.8734	-68.135
2757	3151	2	0.9461	4.028
2128	3324	2	0.9398	-108.126
3151	3963	2	0.9344	-2.013
2467	3965	2	0.9679	0.000
2467	3324	2	0.9645	0.003
1730	3151	2	0.8698	-92.135
541	2004	2	0.83	-84.130
2128	3151	2	0.9107	-108.130
2472	2761	2	0.954	-0.000
2160	2707	2	0.8692	54.011
2972	3324	2	0.9867	0.003
2128	2511	2	0.9543	24.000
2972	3151	2	0.9896	-0.000
3324	3963	2	0.9425	-2.016
574	2511	2	0.9388	-84.130
508	541	2	0.9562	15.995
2707	3963	2	0.9314	-108.127
3324	3965	2	0.9736	-0.003
574	2707	2	0.8762	-110.145
2091	2149	3	0.8344	0.000
2149	2234	3	0.844	0.000
2149	2420	3	0.8361	15.995
2325	2420	3	0.8539	18.010
2149	2325	3	0.8382	-2.016
804	1012	4	0.8364	1.980
935	1012	4	0.7526	71.037
1012	1370	4	0.8446	-28.031
1370	1374	4	0.9025	0.069
1322	3171	5	0.8949	-240.244
529	568	5	0.7071	120.042
1779	3445	5	0.8175	-108.130
3544	3804	5	0.8536	-84.094
3456	3701	5	0.7044	-194.131
1243	2881	5	0.7454	85.964
604	1059	5	0.7582	-84.094
1621	2289	5	0.7899	-4.031
528	2315	5	0.7709	-98.145
1621	1818	5	0.806	24.000
528	1621	5	0.8288	-108.130
1759	3504	5	0.9103	-84.130
3244	3269	5	0.7602	38.015
3470	3539	5	0.9121	-14.016
1779	3804	5	0.7312	-212.250
3095	3501	5	0.7706	-194.092
1779	3601	5	0.8464	-98.145
604	762	5	0.7605	-40.031
3372	3539	5	0.9664	-28.031
2575	2700	5	0.9213	0.000
3375	3544	5	0.9263	-28.031
3546	3854	5	0.7793	-112.161
3542	3554	5	0.9264	-26.015
1621	2315	5	0.8502	9.985
1441	3171	5	0.8371	-264.244
1322	1389	5	0.8273	-0.000
528	1511	5	0.7328	-48.117
3542	3598	5	0.9643	-14.015
3236	3544	5	0.7229	-4.031
2274	3970	5	0.8701	2.016
3502	3639	5	0.8428	-42.047
3422	3861	5	0.9521	-224.250
2575	3972	5	0.8596	21.985
3088	3504	5	0.7239	-154.100
1759	3598	5	0.7483	-42.120
1506	3601	5	0.8013	-82.151
1506	3544	5	0.7402	-112.162
2478	3972	5	0.8495	21.985
3269	3539	5	0.9067	-42.047
1506	3804	5	0.8345	-196.255
2274	2700	5	0.9218	0.000
1759	3554	5	0.7649	-54.120
3269	3470	5	0.9412	-28.031
3085	3244	5	0.7323	-8.006
994	1511	5	0.7214	-170.094
3269	3372	5	0.9087	-14.016
1236	1506	5	0.7395	-5.987
472	604	5	0.7386	-10.021
1927	2575	5	0.8481	-52.104
2700	3970	5	0.8842	2.016
424	472	5	0.8072	-12.000
1322	1350	5	0.9397	0.067
3372	3504	5	0.9006	-40.031
453	470	5	0.7244	12.000
1241	3544	5	0.748	-96.167
3224	3861	5	0.8991	-266.261
3542	3861	5	0.8531	-112.161
3375	3501	5	0.8247	-40.031
1759	3639	5	0.7445	-56.135
1785	3598	5	0.7969	-98.146
3236	3386	5	0.7503	-40.032
3236	3375	5	0.7442	24.000
994	3446	5	0.8127	-262.230
1243	3244	5	0.7952	-92.135
3224	3422	5	0.9094	-42.011
3244	3811	5	0.7483	-108.130
497	1818	5	0.8611	-68.135
1541	1593	5	0.7548	-0.000
3387	3504	5	0.7215	24.000
3171	3972	5	0.9637	-0.000
3554	3598	5	0.9562	12.000
3003	3446	5	0.8126	-154.100
1541	1621	5	0.7735	-168.079
1243	3470	5	0.8137	-82.151
2478	2575	5	0.9952	0.000
1932	3171	5	0.8015	-86.145
1779	3642	5	0.8208	-112.161
1785	3639	5	0.7984	-112.161
2119	2181	5	0.7769	-56.026
3456	3639	5	0.8738	-154.099
3446	3542	5	0.875	24.000
3502	3542	5	0.8649	-14.016
994	3598	5	0.9199	-252.245
1322	2274	5	0.9261	-262.230
1818	2119	5	0.8191	15.995
1023	2881	5	0.7486	101.958
528	2289	5	0.8034	-112.161
3601	3804	5	0.7084	-114.104
2274	3972	5	0.8519	21.985
3224	3542	5	0.8065	-154.100
3375	3546	5	0.7196	15.995
1511	3554	5	0.7081	-94.151
2119	2315	5	0.7568	-30.010
3236	3445	5	0.7125	15.995
2478	2700	5	0.9232	0.000
3775	3851	5	0.8372	24.000
3501	3854	5	0.7444	-56.135
2575	3171	5	0.9232	21.985
1818	2289	5	0.7668	-28.031
1929	3085	5	0.72	-20.121
1932	2274	5	0.8326	-108.130
1389	1916	5	0.7299	-4.030
3502	3554	5	0.8317	-40.031
1506	3642	5	0.7554	-96.167
2181	3088	5	0.7265	105.982
3504	3588	5	0.7122	26.017
1759	3446	5	0.7435	-52.104
529	3095	5	0.8031	-238.229
1517	1916	5	0.7104	-28.030
1322	2478	5	0.9431	-262.230
3085	3372	5	0.8263	15.994
497	2315	5	0.789	-82.150
1322	1441	5	0.8498	24.000
1517	1593	5	0.8924	-26.016
3224	3588	5	0.7683	-184.109
3224	3504	5	0.7513	-210.126
3445	3642	5	0.8272	-4.031
1785	3542	5	0.7917	-84.131
1511	3539	5	0.9057	-112.162
3003	3456	5	0.818	-4.032
1511	1759	5	0.9113	-40.031
2119	3972	5	0.8373	-110.145
2575	3970	5	0.8795	2.016
1818	1929	5	0.7975	-43.990
1023	3085	5	0.7501	-68.135
1785	3446	5	0.7892	-108.130
1322	3972	5	0.864	-240.244
497	528	5	0.8828	15.995
3456	3861	5	0.9535	-238.229
3187	3937	5	0.9643	0.001
1927	2181	5	0.8509	23.999
568	1059	5	0.7832	-112.089
1243	3269	5	0.826	-54.120
1932	2119	5	0.9057	24.000
3244	3372	5	0.821	23.999
3003	3775	5	0.7791	-108.130
1350	1389	5	0.811	-0.067
2478	3970	5	0.8729	2.016
994	3542	5	0.8981	-238.230
497	2289	5	0.7659	-96.166
3812	3888	5	0.7549	-40.031
3433	3504	5	0.7838	-68.026
3422	3542	5	0.8512	-112.089
1243	3539	5	0.8359	-96.167
1506	3546	5	0.715	-68.136
3375	3854	5	0.8258	-96.166
3445	3546	5	0.792	24.000
1389	1612	5	0.7924	-43.990
3598	3639	5	0.9622	-14.016
1236	1241	5	0.766	-21.982
3375	3601	5	0.7147	1.980
470	762	5	0.7654	-78.047
3639	3861	5	0.8657	-84.130
2274	3171	5	0.9034	21.985
1441	3972	5	0.8761	-264.244
1511	3470	5	0.8828	-98.146
334	424	5	0.8661	-0.984
2700	3775	5	0.8092	105.982
1243	3372	5	0.837	-68.136
1927	2700	5	0.7959	-52.104
471	472	5	0.7153	-18.010
2575	3775	5	0.8471	105.982
3642	3854	5	0.8193	-84.130
1243	3085	5	0.8536	-84.130
994	1759	5	0.7223	-210.126
3446	3598	5	0.8824	9.985
2181	3187	5	0.7959	-38.088
994	3456	5	0.8231	-112.162
2881	3372	5	0.7961	-154.100
1785	3554	5	0.8217	-110.146
3502	3598	5	0.8705	-28.031
994	3224	5	0.7647	-84.130
2274	2478	5	0.9787	0.000
1932	2478	5	0.8375	-108.130
3236	3804	5	0.7807	-88.125
497	1621	5	0.8218	-92.135
2289	2315	5	0.8223	14.016
1927	2274	5	0.8255	-52.105
2521	3171	5	0.8233	19.970
2478	3171	5	0.9175	21.985
2478	3775	5	0.8515	105.982
3501	3546	5	0.7283	56.026
