CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
35	67	1	0.8234	-214.009
56	67	1	0.7823	-94.050
26	56	1	0.7847	94.049
45	112	1	0.9785	0.009
69	112	1	0.9741	0.009
69	75	1	0.9841	0.009
74	75	1	1.0	0.018
42	64	1	0.9682	0.000
69	104	1	0.9675	0.009
60	80	1	0.8813	116.042
26	63	1	0.7982	94.049
26	35	1	0.8162	214.009
58	67	1	0.7334	-308.059
35	80	1	0.9286	94.060
30	42	1	0.9602	-0.996
26	67	1	0.9914	-0.000
35	69	1	0.7491	214.009
26	70	1	0.7463	214.009
30	64	1	0.9494	-0.996
45	104	1	0.9731	0.009
70	80	1	0.9726	94.060
74	112	1	0.9719	0.018
35	70	1	0.9179	0.000
45	69	1	0.9901	0.000
58	70	1	0.9652	-94.050
67	70	1	0.7496	214.009
69	74	1	0.9841	-0.009
63	67	1	0.793	-94.050
35	60	1	0.9458	-21.982
26	60	1	0.8238	192.027
35	74	1	0.744	214.000
26	80	1	0.7411	308.069
75	104	1	0.9675	0.000
60	104	1	0.7718	236.000
74	104	1	0.9675	0.018
45	75	1	0.9864	0.009
45	60	1	0.768	-235.991
35	58	1	0.9211	94.050
67	80	1	0.7343	308.069
60	70	1	0.8599	21.982
58	60	1	0.8866	-116.032
42	69	1	0.7181	200.012
58	80	1	0.9891	0.010
35	75	1	0.744	214.018
42	45	1	0.7154	200.012
35	45	1	0.7518	214.009
45	74	1	0.9864	-0.009
75	112	1	0.9719	0.000
60	67	1	0.821	-192.027
56	63	1	0.9889	0.000
60	74	1	0.7748	235.982
35	112	1	0.747	214.018
26	58	1	0.7364	308.059
60	75	1	0.7748	236.000
104	112	1	0.9833	0.000
254	280	2	0.9269	-2.016
254	259	2	0.9561	0.000
259	470	2	0.9112	-236.214
259	280	2	0.9478	-2.016
254	470	2	0.9458	-236.214
254	288	2	0.9665	-28.031
280	288	2	0.933	-26.016
259	531	2	0.9105	-236.214
470	531	2	0.9996	0.000
288	299	2	0.9589	0.000
254	531	2	0.9417	-236.214
259	299	2	0.9572	-28.031
280	299	2	0.9487	-26.016
253	265	3	0.9728	0.000
429	528	3	0.7071	28.031
396	424	3	0.9873	0.000
284	396	3	0.8847	-28.031
380	396	3	0.9983	0.000
284	424	3	0.8972	-28.031
253	302	3	0.8736	-2.016
526	529	3	0.8393	-28.031
257	284	3	0.8843	-2.016
265	302	3	0.9002	-2.016
371	529	3	0.7946	-28.031
257	396	3	0.9134	-30.047
