"","filter","NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML","NEG_TJGIp8_1_Run20.mzML","NEG_TJGIp8_2_Run85.mzML","NEG_TJGIp8_3_Run207.mzML"
"82/153.0558mz/2.16min",39150.414,26660.945,38744.57,53826.625,24286.904,40947.543,39556.258
"83/131.0714mz/2.21min",158003.61,137986.11,166555.34,169418.98,64959.973,191112.77,149451.88
"84/180.0337mz/2.26min",32506.192,25159.244,39853.14,40124.16,5031.8488,138873.84,5031.8488
"85/196.0108mz/2.26min",3147880.3,2137854.2,3994986.5,3915618.8,1437519.2,6093508,2380141.8
"86/181.0718mz/2.27min",4655.87082,1551.95694,1551.95694,1551.95694,507751.75,7759.7847,160507.28
"87/144.0455mz/2.34min",690591.18,869289.56,680520.56,722656.75,557366.7,700661.8,642250.06
"88/158.0823mz/2.36min",170871.545,143659.61,148174.6,168394.48,183415.73,232426.53,173348.61
"89/188.0353mz/2.4min",727370.63,717033.7,737707.56,786489,554856.06,682327.7,747963.7
"90/139.0401mz/2.45min",1015667.075,380847.6,1000188.75,1121717.4,565893.6,1031145.4,1179230.9
"92/181.0718mz/2.53min",6535.6362,2178.5454,2178.5454,2178.5454,10892.727,197896.31,127163.59
"93/769.2339mz/2.57min",1047262.225,689802.56,981869.2,1100387.2,1104619.9,1312687,994137.25
"94/815.2396mz/2.57min",834630.78,480706.06,748264.3,877930.06,983166.56,960518.3,791331.5
"95/178.051mz/2.62min",180991.78,150918.5,179995.73,181987.83,90212.22,266228.12,187344.4
"96/158.0823mz/2.72min",590950.6,608420.6,534149.56,567824.4,676702.8,616116.8,573480.6
"97/444.2004mz/2.73min",24959.626,10987.552,32905.71,31348.61,21370.762,22900.945,27018.307
"98/151.0611mz/2.8min",5956.7062,5956.7062,5956.7062,5956.7062,5956.7062,29783.531,5956.7062
"99/181.0718mz/2.77min",7482.792,7482.792,7482.792,7482.792,7482.792,420399.6,37413.96
"100/158.0823mz/2.81min",1228484.9,1320021,1062837.8,1061862.4,1322704,1348986.5,1136948.8
"101/131.0714mz/2.81min",4243482,3969693.8,5380116.5,4644734,3295844.2,4259197.5,4227766.5
"105/426.1898mz/2.88min",186473.305,120845.28,217184,214696.7,168874.75,169011.55,203935.06
"106/171.1027mz/2.95min",77660.495,257055.6,42814.19,37708.93,190412.58,112506.8,36878.156
"107/186.1135mz/2.95min",1574620.2,1674071.9,1777681.5,1475168.5,1683008.6,490008.1,429859.25
"108/426.1899mz/2.97min",1167058.25,823611,1445008.5,1351070.6,1082682.4,1062808.9,1251434.1
"109/192.0666mz/2.97min",595655.075,674453.3,478064.7,520074.75,671235.4,703471.6,516585
"110/153.0557mz/2.98min",711164.48,205231.05,700604.56,825801.06,265429.16,721724.4,875708.75
"111/456.2004mz/2.99min",95530.84,69451.23,115060.05,118270.31,85095.24,97533.72,93527.96
"112/165.0557mz/3.02min",826268.27,710869.06,951157.7,894746.1,594863.3,815981.6,836554.94
"113/173.0819mz/3.04min",407113.095,484495.03,371902.28,408927.53,515750.28,405298.66,395150.38
"114/164.0354mz/3.05min",606335.575,596248.4,621138.6,616422.75,440354.28,630709.25,506348.25
"115/186.0772mz/3.06min",875704.87,751721.4,827539.5,852534.44,918942.06,1111438.6,898875.3
"116/456.2005mz/3.1min",576461.625,479606.62,690616.44,641559.7,517838.97,562679.75,590243.5
"117/227.129mz/3.19min",179869.835,178045.78,181693.89,193533.22,119513.95,112305.09,183942.94
"119/245.0932mz/3.2min",2541071.5,1894369.5,2654307.2,2527735.5,1949956.4,2608668.5,2554407.5
"120/195.0663mz/3.21min",43985.246,33409.28,27895.129,50549.05,49531.777,58239.953,38438.715
"121/177.0557mz/3.26min",64516.9035,66379.195,56910.664,55697.73,62701.617,75989.64,66332.19
"122/178.051mz/3.25min",557512.625,575404.44,568215.5,574364.94,354712.56,546809.75,518881.47
"123/187.0976mz/3.36min",123995.03,92946.82,125076.46,211190.56,113557.05,122913.6,142006.89
"124/144.0455mz/3.27min",347990.615,513206.5,301320.53,319832.7,376148.53,377208.4,288401.7
"125/261.1344mz/3.27min",417311.72,344645.75,421772.78,395828.06,425321.12,412850.66,433751.97
"126/177.0557mz/3.3min",97067.125,88605.086,74620.5,109777.08,104208.24,125254.65,89926.01
"127/173.082mz/3.31min",30285.203,30709.826,56400.992,29860.58,74544.39,5972.116,5972.116
"128/487.3057mz/3.32min",5670.3504,35397.53,5670.3504,5670.3504,28351.752,5670.3504,5670.3504
"129/138.0197mz/3.32min",1494307.2,1879500.2,1327426.9,1155854.9,2064647.6,1661187.5,1197250.6
"130/261.1344mz/3.36min",3613285.75,3143275,3644073.5,3471753.5,3893967.2,3582498,3917471.8
"132/245.0455mz/3.38min",30195.7945,30733.21,29190.623,23235.484,45475.35,56458.51,29658.379
"133/269.1031mz/3.41min",43233.535,36412.746,37768.895,50124.723,44559.54,41907.53,47303.16
"134/177.0557mz/3.41min",124389.705,92775.5,97754.79,137077.78,130270.234,127639.44,121139.97
"136/509.1564mz/3.44min",9628.1188,48140.594,9628.1188,9628.1188,9628.1188,9628.1188,9628.1188
"137/277.0723mz/3.44min",259775.415,170910.34,162168.1,260119.14,496001.2,459158.22,259431.69
"139/187.0976mz/3.45min",7426207.25,7811067.5,5778342,6005728,10239796,8077217,7041347
"140/209.0795mz/3.45min",545647.975,512816.75,468116.38,478276.28,657306.1,597017.06,578479.2
"141/145.087mz/3.45min",432085.36,345834.47,632303.06,517989.66,320743.7,417972.56,446198.16
"142/228.1031mz/3.49min",202476.75,522694.94,179305.78,184535.11,263135.53,220418.39,158820.47
"143/191.0748mz/3.48min",84187.885,12091.01,84008.68,97079.984,84367.09,129100.555,60455.05
"144/237.0767mz/3.48min",674.17148,411952.44,674.17148,674.17148,674.17148,3370.8574,674.17148
"145/165.0557mz/3.53min",34353.7375,54281.195,43442.84,30326.121,32656.195,36051.28,27263.27
"147/177.0557mz/3.53min",1017587.825,770437.7,822041,1061123.5,1014469.4,1020706.25,1046482.3
"148/269.1031mz/3.53min",571793.47,439501.22,464396.16,589770.7,568933.94,574653,598993.4
"149/195.0663mz/3.53min",85477.095,65132.766,60196.402,89083.94,84231.96,86722.23,86762.1
"150/145.087mz/3.54min",748270.345,728878.44,854496.75,800462.4,718360.6,767662.25,718515.3
"151/227.129mz/3.54min",43039.9325,1427.3961,84119.94,47461.285,7136.9805,38618.58,47801.938
"152/466.221mz/3.59min",67910.003,147359.38,77799.5,72748.99,46554.668,49358.53,63071.016
"153/191.0749mz/3.59min",453576.36,140575.33,485606,588695,97282.05,699281.4,421546.72
"154/144.0455mz/3.59min",2233822.9,3563355.5,1725043.1,2189190,2278455.8,2490994.8,1949420.1
"155/466.2211mz/3.66min",410181.88,277676.1,528740.9,502405.34,351228.38,339489.16,469135.38
"156/292.1192mz/3.69min",473742.655,474759.53,428621.88,530174.2,472725.78,635458.94,301318.4
"157/459.2825mz/3.71min",158057.22,334381.44,52685.74,52685.74,364503.94,263428.7,52685.74
"158/471.166mz/3.69min",202530.055,88657.53,214109.84,246078.38,59366.008,245992.83,190950.27
"159/214.145mz/3.69min",228798.73,560923.9,277626.44,353474.4,179971.02,53822.836,52862.52
"160/489.1767mz/3.7min",148623.32,192830.44,123879.79,152680.61,144566.03,155194.78,102300.766
"161/191.0749mz/3.67min",329791.59,823386.6,292975.84,347983,331708.84,327874.34,170665.55
"162/215.1289mz/3.73min",157791.05,78154.22,158736.62,162292.69,102546.1,156845.48,163123.58
"164/171.1027mz/3.75min",794629.2,827897.3,636515.8,669460.8,945011.94,945387.6,761361.1
"165/195.0663mz/3.76min",531791.36,299838.8,399830.56,492116.16,689928.5,599853.1,571466.56
"166/516.2239mz/3.77min",142255.24,449636.16,137273.45,346968.84,7043.4497,147237.03,135318.88
"167/191.0748mz/3.73min",96279.32025,534429.3,5514.8105,1102.9621,252540.61,187043.83,1102.9621
"168/159.1027mz/3.79min",457083.97,376076.34,505325.47,536920.94,466242.5,447925.44,433537.7
"169/471.166mz/3.79min",562986.78,604134.75,443201.2,554430.5,653299.9,571543.06,511413.16
"170/507.1427mz/3.79min",1052451.45,1837114.1,851515.1,871990.3,2138950.8,1232912.6,788254.44
"171/534.1616mz/3.79min",311401.86,510990.53,250383.6,237187.33,620898.4,372420.12,214198.06
"172/517.1715mz/3.79min",3328877.7,2809660,2656481.2,3619063.8,3312974.2,3630423.2,3344781.2
"173/518.1748mz/3.79min",915359.1,798614.56,765300,963319.44,930034.1,971616.25,900684.1
"176/236.0962mz/3.8min",2076022.9,11244.371,2589477.8,2939752.5,2248.8742,2668807.5,1562568
"177/227.1289mz/3.83min",42643.876,7573.177,41661.56,42204.26,43083.492,51229.215,46540.04
"179/489.1768mz/3.87min",1273507.2,890836.1,1195220.8,1515112,1303175.6,1554308.6,1243838.8
"180/525.1533mz/3.87min",420512.795,657861.6,326114.12,322174.53,876227.6,514911.47,245396.83
"181/535.1824mz/3.87min",319057.67,254274.53,298314.25,376663.25,331251.72,427220.44,306863.62
"182/317.0303mz/3.87min",460679.59,1212668.6,424457.56,519295.22,496901.62,84891.512,84891.512
"185/596.2844mz/3.92min",1129343.95,1007834.25,1132255.8,1201808.5,1234067.2,1126432.1,1005916.25
"187/473.1819mz/3.92min",352669.465,394973.72,308128.3,391990.03,228763.08,444283.7,313348.9
"188/213.0154mz/3.94min",486811.39,255784.5,453168,520454.78,369953.72,652267.5,568127.94
"190/459.2028mz/3.94min",294825.66,475694.56,297472.2,292179.12,250704.25,455337.1,263038.84
"191/236.0962mz/3.94min",440925.3,3429346.5,440925.3,440925.3,2204626.5,440925.3,440925.3
"194/419.1713mz/3.95min",92339.09,150144.81,69168.44,78719.15,105959.03,119938.11,64775.023
"195/469.1503mz/3.95min",106608.343,149681.92,84507.15,100070.586,137085.05,113146.1,80176.69
"196/411.1814mz/3.97min",97327.4225,49496.035,94494.65,104091.586,98476.97,130052.55,96177.875
"197/187.0976mz/3.99min",12947.1515,4354.2363,33010.613,40597.242,16076.368,7607.9624,9817.935
"198/245.0456mz/3.98min",241680.715,241149.53,242211.9,221514.36,431294.62,401861.9,225377.95
"200/171.1028mz/4.01min",403942.2,593193.3,396569.9,440998.44,411314.5,378813.1,375217.78
"202/525.1533mz/3.93min",75716.985,64351.137,80140.83,71293.14,241789.06,134447.53,61265.383
"203/535.1824mz/4.01min",49869.2235,50740.297,42131.13,57889.312,48998.15,61522.973,42528.395
"205/487.1613mz/4.02min",107432.415,169003.61,98659.99,121429.15,95171.164,116204.84,95304.36
"206/228.1605mz/4.03min",281122.935,561243.9,334784.34,406644.44,227461.53,53429.887,55415.273
"207/431.2076mz/4.03min",214422.505,223404.12,205440.89,197484.31,271727.38,293976.56,188473.97
"208/489.177mz/4.03min",336695.875,162193.38,313695.97,373678.22,156838.47,370833.8,359695.78
"209/225.1134mz/4.05min",722340.4,314786.84,774979,742940.8,612526.75,706364.9,738315.9
"210/165.0557mz/4.05min",142049.755,174095.3,127523.81,117182.31,156575.7,185213.4,115389.45
"211/159.1027mz/4.07min",439267.98,445455.3,730753.1,480260.97,433080.66,393262.44,419541.53
"212/301.1657mz/4.08min",244579.045,221667.33,266994.38,246735.03,239379.48,242423.06,269207.16
"213/442.1522mz/4.1min",31257.204,31257.204,31257.204,31257.204,156286.02,271295.97,31257.204
"214/580.2891mz/4.12min",1327194.95,1265149.2,1345643.1,1360551.6,1308746.8,1346746,1101678.5
"215/517.1716mz/4.13min",344000.55,346212.38,314172.5,341788.72,351105.94,351507.5,281891.12
"218/947.3704mz/4.13min",1393706.25,1163880.1,1281038.4,1550331.1,1361815.9,1574450.8,1425596.6
"219/329.1758mz/4.13min",336037.86,303099.75,329388.9,371716.88,332258.72,358139.4,339817
"220/117.0191mz/4.13min",341926.91,302720.97,347611.2,363641,331407.4,387525.8,336242.62
"221/519.187mz/4.13min",42370074,38866656,39910064,44321564,46030604,45453028,40418584
"222/541.1678mz/4.13min",564380.595,389022.47,552786.44,626874.9,406299.62,575974.75,619872.7
"223/536.1779mz/4.14min",1878881.2,3292736.2,1614952.9,783936.25,3524178,2142809.5,774696
"224/473.1816mz/4.13min",49735206,43609576,48181510,54887788,49638748,57065856,49831664
"225/509.1583mz/4.13min",9035932.75,18196096,8078002.5,7326211.5,18758050,9993863,7094139
"233/915.3813mz/4.14min",260065.53,204294.67,269972.84,323300.44,198762.78,250158.22,290471.56
"234/252.0733mz/4.14min",1096303.75,176190.9,1352694.8,1549753.4,176190.9,1311653,880954.5
"235/401.1605mz/4.14min",1257834,1247228.1,1275387.6,1357464.9,1127675,1268439.9,1234190.9
"236/423.1815mz/4.14min",207615.795,184773.56,229231.72,233521.81,168522.28,190819.25,224412.34
"237/195.0662mz/4.14min",322686.61,277167.84,340409.8,341795.38,263227.28,330407.5,314965.72
"238/441.1918mz/4.15min",4025177.85,3374473.5,4344792.5,4405025.5,3212115,3765449.2,4284906.5
"239/487.1972mz/4.15min",3883165.5,3557304,4256763,4292996,3437480.8,3657292.8,4109038.2
"240/301.1655mz/4.15min",2608905.15,2080049.9,2839758.8,2675268.8,2392115,2542541.5,2762941.5
"242/477.1683mz/4.15min",673822.25,1493993.2,671759.5,570820.2,1256016,675885,370395.25
"245/431.2075mz/4.16min",174961.94,187332.36,162591.52,154600.06,217023.95,246229.81,159496.64
"246/535.1819mz/4.16min",2282727.65,1992193.6,2371601.8,2525774.5,1488996.8,2607433,2193853.5
"248/525.153mz/4.16min",956775.15,2822301.8,789473.2,669281.5,1773414.6,1124077.1,618704.8
"249/551.2136mz/4.17min",591096.32,396999.1,600219.44,641994.2,581973.2,573220.44,684028.44
"250/471.166mz/4.24min",3565117.8,3574786.8,3335231.8,3911809.2,3321470.5,3581418,3555448.8
"251/449.218mz/4.18min",86605.902,181420.92,94454.164,78757.64,74040.33,127860.82,64822.867
"254/215.1288mz/4.18min",353836.365,372745.03,334927.7,296945.1,428560.16,384797.8,314079.38
"255/503.1924mz/4.18min",2445225.75,2073611.1,2238489.8,2516704,2645045.8,2646936.5,2373747.5
"256/549.1977mz/4.19min",986326.075,969157.9,907389.06,1003494.25,1185224.5,1023204.06,945927.6
"257/227.1289mz/4.19min",154400.975,60364.883,210443.8,164177.7,78868.05,145725.22,163076.73
"258/539.169mz/4.22min",96211.365,85459.66,329102.53,324484.94,106963.07,28100.201,11575.412
"260/269.1758mz/4.2min",531384.65,353756.84,481394.9,581374.4,479738.94,592323.3,682448.25
"261/247.0612mz/4.2min",80796.79,333806.22,67930.11,99787.82,8780.392,93663.47,43901.96
"264/472.1696mz/4.24min",986148.18,998903.4,896423.25,1100193.2,991604.8,961350.3,980691.56
"265/489.177mz/4.25min",373997.485,866730.8,350181.72,471268,397813.25,205770.12,329931.94
"266/493.2442mz/4.25min",882745.675,679990.6,773369.7,905861.25,950457.8,1010861.5,859630.1
"267/441.1919mz/4.25min",2079203.5,2030552,1911663.5,2298797,2127855,2297149.8,2004794.6
"269/493.1272mz/4.26min",258445.86,435406.47,235796.19,201383.5,425241.88,281095.53,194680.05
"270/503.1573mz/4.26min",463498.5,413378.7,478103.6,489708.7,391326,483236.56,448893.4
"273/263.0925mz/4.26min",187327.865,904496.7,193948.23,315858.25,3051.649,180707.5,92752.195
"274/357.1708mz/4.27min",403346.38,489912.4,271566.9,349256.6,476227.7,457436.16,320876.34
"275/389.1607mz/4.28min",160451.65,186252.19,107756.055,134651.11,192735.86,200415.97,130281.39
"276/117.0193mz/4.28min",302246.25,132711.47,254503.56,320370.78,284121.72,332305,323188.06
"277/503.1924mz/4.27min",913671.48,664436.9,814606.1,971812.4,1560375.2,1277119.9,855530.56
"280/539.1692mz/4.29min",1105112.88,1704537.8,969309.7,979720.56,2006527.5,1230505.2,952356.7
"281/549.1978mz/4.29min",2242152,1873538.6,1961721.5,2409063,2243025.5,2334276.2,2241278.5
"282/566.1878mz/4.29min",284877.07,422821.25,245459.44,195944.89,519305,324294.7,220215.7
"285/487.1612mz/4.3min",527080.36,533520.6,463619.62,520640.12,560571.9,601486.94,493250.3
"286/535.1808mz/4.28min",105519.412,102112.84,73514.86,78708.96,120854.48,108925.984,293101.3
"287/252.0733mz/4.29min",9016.8462,670902.3,15028.077,3005.6154,488939.4,3005.6154,3005.6154
"288/417.1556mz/4.32min",405691.35,411336.7,400046,373006.8,666699.4,473486.84,326232.22
"289/227.129mz/4.34min",3612731,3767329.2,2511739.5,2647868.5,5254663,3619518.5,3605943.5
"290/183.139mz/4.34min",452749.28,488498.53,311513.88,326264.25,698033.1,448209.78,457288.78
"291/451.2339mz/4.35min",88371.78,188229.03,79870.4,77084.914,96873.16,121575.164,73037.016
"292/477.213mz/4.35min",61940.7265,33825.38,47150.22,64475.508,66199.664,83735.97,59405.945
"293/413.197mz/4.35min",190796.72,150325.5,192902.75,200551.08,188690.69,201474.75,188163.89
"294/395.1863mz/4.35min",1415426.2,1091666.4,1430869.2,1533995.1,1253065.9,1399983.2,1448602.4
"295/525.174mz/4.35min",82399.895,20944.95,96074.484,97133.13,29497.27,70933.5,93866.29
"296/242.1762mz/4.35min",2116679.9,2828104.2,2126931.8,2106428,2319972.5,415152.97,394432.84
"297/507.2234mz/4.38min",111888.13,99110.27,92494.625,142581.7,142376.48,124665.99,95546.26
"298/447.2025mz/4.37min",595120.02,211834.58,848884.6,865688.9,235687.83,367131.34,823108.7
"300/442.1522mz/4.37min",11452.5834,3817.5278,3817.5278,3817.5278,1104251.2,1273742.6,19087.639
"301/636.3156mz/4.39min",363613.4,314345.9,468592,471304.78,360664.9,366561.9,344333.66
"302/459.203mz/4.36min",3024212.3,17684.361,2847455.8,3540917.8,27369.29,4345943,3200968.8
"304/263.0924mz/4.4min",80014.44,982245.8,100213.48,82714.56,3051.649,77314.32,38431.895
"305/425.055mz/4.37min",5438.382,5438.382,5438.382,5438.382,5438.382,3453812.2,27191.91
"306/169.087mz/4.41min",425082.565,567183.3,386900.16,421309.6,495638.84,428855.53,347420.66
"309/391.1764mz/4.42min",1055278.4,1038594.25,1048816.4,1061740.4,1000843.1,1277205.6,1065636.8
"310/493.1631mz/4.42min",30784.7525,105463.28,24718.902,21235.434,125999.06,35877.305,25692.2
"312/458.1903mz/4.44min",617551.35,608453.1,615184.4,619918.3,753818.94,794304.1,498171
"315/457.1869mz/4.44min",1830080.4,1894389.8,1669416.4,1749581.2,2276704.8,2206928.8,1765771
"319/375.2177mz/4.44min",515429.64,430301.16,507810.44,490651.97,557039.6,538651.3,523048.84
"324/883.3912mz/4.45min",526122.925,344839.53,504776.25,617283.56,400074.9,547469.6,582971.25
"326/441.1918mz/4.45min",10850509,9728928,10333028,11994800,10635011,11435161,11066007
"327/487.1973mz/4.45min",10059768,9462431,9384351,10479177,10171959,10663504,9947577
"328/503.1924mz/4.45min",1465585.25,1303721,1352329.1,1496038.6,1513063,1585507,1435131.9
"329/477.1685mz/4.45min",3924754.6,8443398,3413643.2,3298385.2,8269631.5,4435866,3017226.5
"331/357.1708mz/4.45min",240701.085,244572.62,210373.16,236829.55,256891.19,248645.62,224067.14
"332/423.1814mz/4.45min",612015.38,556398.7,567812.94,648580.25,616854.94,616768.56,607262.2
"333/509.179mz/4.45min",282941.76,178021.83,284198.22,326108.22,213758.06,281685.3,324590.78
"335/195.0662mz/4.45min",536822.4,517862.12,497779.1,579578.6,550962.7,576043.8,522682.1
"338/401.1605mz/4.45min",1272557.25,1300520,1092987.5,1244594.5,1377233.2,1315244,1209770.4
"343/469.1501mz/4.46min",562870.5,492321.78,548286.75,625409.1,509925.38,652090.1,577454.25
"344/549.1977mz/4.46min",3278611.15,3048038.8,3198186.8,3598834.8,3228836.8,3328385.5,3346578
"346/447.2024mz/4.44min",573191.55,402263.47,581228.5,565154.6,633365.5,963017.4,458062.62
"347/566.1878mz/4.46min",235308.34,453369.1,202958.56,183668.55,453524.62,267658.12,164454.3
"348/539.1691mz/4.46min",623118,1259060.2,562084.6,538153.75,1238965.5,684151.4,468231.97
"350/417.1555mz/4.47min",323748.88,338988.84,314567.6,269015,572056.4,332930.16,222516.61
"352/507.2232mz/4.47min",485850.98,415311.47,352778.94,540481.56,622357.8,431220.4,576379.3
"353/523.256mz/4.48min",852973.25,912895.7,839214.94,819328.44,975267.44,866731.56,742442.25
"354/461.2187mz/4.48min",159694.135,122591.75,148565.47,215132.36,122947.65,170822.8,255058.62
"356/459.2026mz/4.44min",3198158.75,3763402,2374908.5,2632915.5,5318870,4602658.5,474981.7
"358/423.2389mz/4.5min",314908.3,200967.08,245685.53,311591.5,318225.1,456026.47,381249.84
"360/463.2701mz/4.48min",156702.98,85651.484,136141.27,162297.22,160607.66,201505,152798.3
"361/214.1449mz/4.49min",57750.496,43805.88,58728.332,58965.953,49250.176,57124.457,58376.535
"362/263.0924mz/4.47min",100616.085,643519.44,111790.49,159899.17,7686.379,89441.68,38431.895
"363/329.2334mz/4.49min",1035462.225,1054207.1,815186.94,898295.06,1226708.2,1029078.75,1041845.7
"364/480.2017mz/4.5min",3999.0906,233098.31,1333.0302,6665.151,1333.0302,15306.654,1333.0302
"365/355.1552mz/4.52min",58196.394,54789.03,47005.305,114333.73,64758.22,61603.758,49915.5
"369/517.1712mz/4.54min",726582.23,792683.4,638675.1,837843.4,623947,761459.4,691705.06
"372/929.3598mz/4.55min",352574.375,220222.36,390705.28,469584.9,314443.47,460388.4,118341.67
"375/517.3493mz/4.55min",193764.535,291966.56,108616.484,138821.12,248707.95,259576.11,135868.52
"379/716.3651mz/4.55min",201341.04,214336.39,138159.22,172639.95,282417.16,285116.34,188345.69
"380/447.2025mz/4.55min",106127.4825,2270437.2,91654.805,120600.16,941986.8,28329.258,16224.112
"382/258.1709mz/4.55min",13413886,15246079,10827642,12038086,14789686,15041915,11802851
"383/326.1584mz/4.55min",443742.86,258577.69,421156.34,466329.38,217114.8,496487.56,491966.97
"385/507.1424mz/4.55min",638918.155,1442150.2,576261.56,539050.3,1243815.8,701574.75,415470.12
"390/487.1613mz/4.56min",267933.705,295727.78,254271.02,271093.03,264774.38,273704.47,243195.78
"391/447.2747mz/4.56min",789363.405,170484.77,699359.06,943293.9,343690.3,879367.75,1059494.5
"392/700.3702mz/4.56min",402529.93,424963.06,151643.94,380096.8,432025.6,450571.44,334359.62
"393/523.1376mz/4.56min",178052.54,487934.28,152193.8,109659.59,389160.75,203911.28,112404.72
"394/504.2751mz/4.56min",260770.42,439234.5,141220.16,178776.72,362906.8,330038.94,191501.9
"396/425.0547mz/4.56min",714413.16,714413.16,714413.16,714413.16,3572065.8,714413.16,714413.16
"398/899.3858mz/4.57min",946642.94,691790.44,941465.94,1058097.8,883750.6,1077287.4,951819.94
"399/413.1969mz/4.57min",9301926,7640379.5,8647085,9811401,9559700,10975717,9044152
"403/285.1131mz/4.57min",968285.9,919747.9,892589.3,1054832.1,1016823.9,1034701.25,868913.25
"405/423.1815mz/4.57min",372700.94,474940.75,373887,366584.3,530061.94,371514.88,304867.2
"407/477.1681mz/4.57min",1301755.2,2910056.5,1204862.5,1073495.5,2966142.2,1398647.9,896209.9
"408/441.1918mz/4.57min",70845420,68400330,65168708,73290510,74966920,76256950,63670480
"409/401.1606mz/4.56min",493316.65,483338.4,392325.7,784333.06,699879.44,503294.9,346008.97
"410/444.2003mz/4.57min",421415.01,403702.62,392542.7,444448.38,452238.03,439127.4,381150.44
"411/449.2538mz/4.58min",465466.22,266327.3,432029.44,498903,420104.03,598524.75,503146.25
"412/195.0662mz/4.58min",10748576,10159744,9738385,11420033,11337408,11767727,9569533
"413/357.1707mz/4.58min",384052.86,345321.5,598490.3,367115.94,420591.03,400989.78,340629.6
"418/151.0763mz/4.58min",1102990.675,1040034.75,969828.44,1211624.1,1165946.6,1200535.1,973358.06
"419/504.1873mz/4.58min",220533.445,451781.78,192040.56,163993.06,503575.9,249026.33,139048.47
"420/423.1425mz/4.58min",657143.67,120577.766,679509.8,750599.7,555278.5,662066.94,652220.4
"423/395.186mz/4.58min",175670.89,179429.25,223539.72,159185.67,212773.83,171912.53,139748.8
"427/431.2284mz/4.6min",1172881.05,1082504.9,1050976.1,1172410,1549419.4,1312251.9,1173352.1
"428/221.0818mz/4.6min",611697.97,267837.1,1294882,1451923,171212.64,738584.94,484811
"429/470.3225mz/4.6min",113041.077,175955.7,64209.676,100077.4,156589.75,125096.17,100985.984
"430/471.1656mz/4.6min",3920493.85,4064650.2,3426536,3814232.2,4276381.5,4026755.5,3106017
"433/229.9643mz/4.62min",2304070.2,2134467.2,2309351.2,2402522.2,2298789.2,2147115.2,2368143
"434/227.9665mz/4.62min",2372616.5,2179038.5,2391786.8,2468611.2,2353446.2,2216360.5,2419395.2
"439/514.3488mz/4.64min",301611.59,572832.75,140963.02,285627.88,513658.2,224589.16,317595.3
"440/688.1584mz/4.64min",435222.96,371755.47,452216.22,478177.2,383455.25,418229.7,463298.6
"441/451.2333mz/4.64min",287105.905,648198.56,219868.36,223743.84,344503.56,363585.62,229708.25
"443/686.1604mz/4.64min",427224.15,366773.72,443398,507520.34,392680.2,421589.4,432858.9
"446/525.1737mz/4.66min",438024.185,294333.47,581714.9,963756.6,148350.03,74577.91,935942.7
"449/413.1969mz/4.64min",3286244.85,2937701.2,2917870,3469622.5,8031617.5,3399154.2,3173335.5
"452/367.2144mz/4.68min",1662485.2,29862.625,1665582,1806165.6,53531.652,2543147.2,1659388.4
"456/401.1608mz/4.65min",430718.095,78702.63,352711.72,385709.03,870514.9,591395.8,475727.16
"457/457.1868mz/4.67min",335548160,323876830,334605280,367963700,336491040,366237730,327228600
"459/506.1996mz/4.67min",559356.43,523064.66,556108.56,581434.56,555731.94,599177.56,562604.3
"461/915.3804mz/4.67min",2776033.5,2741540,2810527,2901998.2,2597719.8,3043219.5,2714193
"463/313.1807mz/4.67min",2508649.5,2432688,2420159,2743362.2,2602609,2584611,2425393.2
"465/503.1919mz/4.67min",68350095,65330868,68947460,70184550,67752730,72099910,66841250
"466/117.0191mz/4.67min",2025838.5,1818388.9,1992856.2,2274338.2,2016495.2,2165990,2035181.8
"468/278.1395mz/4.67min",557117.06,512464.56,450665.56,669855.4,423625.16,748465.3,601769.56
"469/267.1753mz/4.67min",622573.98,749564.9,362111.53,818527.06,799634.44,495583.06,424968.34
"470/439.1377mz/4.67min",2253178.4,1698149.2,2423471.2,2572094.8,1785234.9,2082885.6,2496459.2
"471/355.1549mz/4.67min",38173237,36763590,36153490,40673396,38799430,41175460,37547044
"472/373.1655mz/4.68min",8041951.25,7766606,7798748.5,8352563.5,8107566.5,8182865.5,7976336
"473/243.0694mz/4.68min",124404.9,622024.5,124404.9,124404.9,691753.7,124404.9,124404.9
"476/517.1709mz/4.69min",2248977.9,2115049,2522581,2652754.5,2032069,2332691.8,2165264
"477/493.1632mz/4.69min",13741299,30854850,12727321,11063632,29618996,14755277,10751870
"479/875.3488mz/4.69min",2600965.85,2493785.2,2595042.5,2625796.5,2416445.2,2658372.8,2606889.2
"480/429.1917mz/4.69min",1449534.9,1345857.2,1391730.2,1661101,990030.44,1847828.2,1507339.6
"484/507.1425mz/4.7min",383042.89,850923.1,387342.16,327448,709117.7,378743.62,273529.7
"486/461.2176mz/4.7min",522583.7,402083.66,451758.3,526963.7,528010.7,580977.75,518203.7
"487/447.2027mz/4.68min",432384.14,523461.12,332272.16,386727.53,792219.7,478040.75,343985.34
"488/520.1818mz/4.7min",1085892.9,2064299.8,1012090.4,814007.06,2103006.5,1159695.4,806551.56
"490/329.2334mz/4.7min",166984.815,38634.297,136239.02,188127.53,145842.1,239732.06,247252.33
"491/433.2225mz/4.7min",281278.23,386562.56,268291.34,294265.12,237679.11,262227.06,296053.1
