Filename,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML,POS_D5-227-C4-a_Run313.mzML,POS_D5-227-C4-b_Run316.mzML,POS_D5-227-C4-c_Run319.mzML
101/270.1465mz/4.85min,496937.72,353035.2,666895.4,813759.5,494409.72,807077.06
102/470.1854mz/4.9min,47850.35,41782.254,58176.324,69595.08,50052.66,62961.035
103/448.2033mz/4.9min,95138.88,83090.31,121074.984,144730.98,104898.445,127935.1
104/272.2583mz/5.14min,187945.6,198759.75,187495.86,400645.34,431603.56,450244.4
105/300.2896mz/5.2min,45915.094,24881.229,57127.92,100373.11,92282.484,97031.74
106/318.3001mz/5.23min,2385896.0,2681978.2,2260510.0,1871236.9,2050777.5,2516322.2
107/344.1303mz/5.23min,716908.6,616682.4,1003180.8,1150034.1,896911.4,964512.25
108/649.3066mz/5.23min,1071198.9,881551.06,1451975.6,1681264.9,1261199.2,1382605.0
109/666.3332mz/5.23min,998123.44,802883.44,1186714.6,695218.44,536106.75,573566.8
110/671.2887mz/5.24min,10904982.0,9207097.0,13314125.0,14799092.0,12067417.0,12901437.0
113/203.0621mz/5.28min,368459.94,289328.8,399944.6,385308.47,293564.66,343460.16
114/298.274mz/5.3min,593503.06,598996.5,555201.94,924682.6,961921.6,910681.9
115/338.2663mz/5.39min,171246.66,188109.28,177548.64,486210.2,501721.75,495358.16
116/256.2999mz/5.42min,11307937.0,11312143.0,11063268.0,3516186.5,3529491.2,3504678.2
117/284.6054mz/5.43min,601384.6,552727.4,640882.44,836534.7,697585.75,738411.6
118/448.2035mz/5.43min,7044495.5,6236443.5,7188043.0,7487972.0,6073702.0,6778436.5
119/470.1855mz/5.43min,12976840.0,11808889.0,13135237.0,15616253.0,13508541.0,14580292.0
120/917.3816mz/5.43min,682053.44,563541.94,722467.9,980033.25,701048.6,843330.94
121/264.0921mz/5.43min,458984.72,398626.7,472174.56,628145.8,516741.03,553345.7
122/273.0974mz/5.43min,265238.6,237976.38,284715.2,363460.22,289078.34,324697.88
123/398.2415mz/5.45min,0.0,0.0,0.0,0.0,0.0,420581.88
124/304.2998mz/5.45min,420237.8,1600779.4,781189.0,519355.53,801461.5,630343.6
125/284.2947mz/5.47min,122752.555,143970.66,93965.07,110115.84,118604.31,159161.1
126/302.3053mz/5.47min,4338535.0,4959930.0,3558313.5,3988916.8,4488032.0,5258165.0
127/303.3086mz/5.47min,842388.94,950029.44,669317.3,761576.8,859897.94,1030469.4
129/338.2664mz/5.49min,146732.7,143734.78,136945.6,467210.53,502652.88,502673.06
130/322.2714mz/5.57min,458712.03,531342.1,355391.0,478249.28,553330.44,583871.8
131/300.2897mz/5.57min,23287200.0,25048578.0,17675370.0,23112948.0,25557102.0,27810996.0
132/437.1932mz/5.57min,2009082.9,2349523.8,2140853.8,2088710.1,2042118.5,1789722.2
133/344.3158mz/5.6min,1565503.1,1719950.9,1235153.4,1206889.2,1338993.9,1400753.2
135/195.1017mz/5.61min,763165.75,753661.0,792258.3,866589.56,864088.2,848832.4
137/346.3314mz/5.65min,4567720.0,4998122.5,4014102.8,2579394.8,3027374.5,4394263.5
138/347.3348mz/5.65min,972210.75,1045634.9,693086.06,529249.06,629037.6,926036.94
139/105.0335mz/5.68min,1846915.0,2467678.5,2597630.5,2034567.6,1991553.8,2609961.8
140/225.0911mz/5.68min,1899133.2,2506728.2,2575933.2,2154109.5,2017130.4,2683144.8
141/118.0651mz/5.68min,832281.06,1088992.5,1140044.9,904014.9,874142.44,1137388.1
142/535.2089mz/5.68min,541581.44,869413.3,919714.56,715954.8,663535.9,978068.4
144/279.0992mz/5.68min,15139993.0,19929360.0,20734506.0,18540770.0,17979544.0,22812054.0
145/320.1256mz/5.68min,1905326.9,2570896.2,2744408.2,2405161.2,2319579.0,2974248.8
146/211.0755mz/5.68min,1131671.8,1541299.8,1620104.2,1248070.0,1208631.6,1594519.6
147/887.3881mz/5.68min,1196454.2,1040328.06,1421480.6,1640904.1,1328415.1,1318863.6
148/377.1664mz/5.72min,1376944.8,1170561.6,1339226.5,1539751.6,1119692.5,1298637.4
149/399.1483mz/5.72min,3258261.8,2931925.0,3253686.2,4076401.8,3163553.0,3677345.0
150/284.2948mz/5.75min,577704.06,687102.5,558324.5,610410.2,639836.5,726894.4
151/344.3158mz/5.76min,676021.5,770903.5,717970.06,496761.7,527221.4,783357.44
152/314.3052mz/5.78min,476036.06,518330.34,406002.38,361036.88,435679.3,640960.9
153/517.2519mz/5.81min,538624.25,740317.6,575078.3,515081.75,617192.3,490200.88
154/402.3575mz/5.81min,139989.27,311782.38,359235.12,0.0,6894.8906,0.0
155/339.1119mz/5.83min,547895.56,725215.44,619556.4,649796.0,811259.4,603735.3
156/147.0805mz/5.83min,233216.47,295731.25,255060.53,211896.48,261437.25,189437.56
157/332.3311mz/5.87min,179873.08,678632.56,343547.97,239517.61,357113.56,335769.78
158/631.3269mz/5.88min,1050586.8,821282.8,1042287.9,1569135.6,1116330.6,1462262.4
159/330.3366mz/5.88min,1416246.5,1549509.8,1088510.6,1027612.3,1177537.2,1597383.0
160/320.2559mz/5.91min,127193.19,133638.64,115363.45,369544.22,399228.7,397477.22
161/371.1169mz/5.91min,120014.67,84054.51,121271.25,183039.86,136813.53,151338.31
163/291.078mz/5.95min,478262.47,501012.03,493525.06,522012.03,521072.56,488019.44
164/449.1849mz/5.95min,517060.9,571628.44,560082.3,683303.94,707148.94,659205.4
166/328.321mz/5.98min,12168890.0,12757800.0,10163997.0,10540364.0,11849300.0,14568579.0
167/400.1799mz/5.99min,391462.44,288788.03,393096.47,519845.75,357263.03,491096.38
168/359.1534mz/5.99min,1600124.2,1198200.2,1627965.5,2159253.8,1472098.0,1988592.6
169/629.3112mz/5.99min,434086.2,271733.2,435374.4,684319.75,411078.1,627890.1
170/337.1714mz/5.99min,2623870.0,1889774.9,2594750.2,3254886.0,2135861.5,2930626.2
171/359.2402mz/6.0min,775073.0,949466.8,942602.25,1139175.2,1489076.0,1172565.8
172/563.2384mz/6.0min,384757.25,374614.94,464846.44,484998.78,453396.75,410137.3
173/354.2849mz/6.0min,389500.53,460759.3,445157.3,281702.16,396171.75,307336.84
174/372.3471mz/6.03min,3556494.8,3996401.8,2820518.8,2049963.6,2447078.0,2864470.8
175/320.256mz/6.05min,224761.9,215092.39,130655.04,584908.94,585635.3,598871.9
176/532.2587mz/6.07min,517858.97,339406.1,506841.6,769992.44,444857.38,705723.2
178/300.046mz/6.1min,212240.47,371926.22,251712.69,295005.47,458239.5,264969.66
179/119.0856mz/6.1min,1330526.4,2233152.8,1468033.6,1243770.2,2028830.0,1112905.9
182/147.0806mz/6.1min,20449328.0,33783200.0,22549684.0,19428432.0,30837292.0,17381220.0
183/165.0912mz/6.1min,1058426.0,1798361.6,1163049.0,989557.4,1656385.4,884311.8
184/349.1352mz/6.1min,5556000.0,9163973.0,6053599.0,5218915.0,8317072.0,4698331.0
185/244.0767mz/6.1min,497848.2,913132.8,605505.1,642952.75,1035887.0,576373.4
186/255.5846mz/6.1min,744731.94,1270634.2,886366.75,955058.1,1483859.6,888845.4
187/697.2631mz/6.1min,882939.06,2269270.2,1110335.6,720279.75,1729143.8,598106.75
188/388.6217mz/6.1min,101973.68,290964.75,143797.67,151964.84,367545.9,127817.19
189/219.0571mz/6.1min,647338.25,1139331.4,737153.9,733895.94,1198462.4,688430.94
190/235.0713mz/6.1min,478825.16,755374.6,515278.03,610482.25,888481.94,535632.0
191/371.1172mz/6.1min,26425906.0,38862788.0,29274146.0,30009660.0,42792892.0,28041084.0
192/372.1204mz/6.1min,6319610.5,9259321.0,7032656.0,7207974.0,10231091.0,6722002.5
193/412.1435mz/6.1min,703571.25,1128885.2,852731.9,844906.9,1298874.2,797252.56
194/719.2452mz/6.1min,5666258.0,10464346.0,6753778.5,6637327.5,11484254.0,6019649.5
196/312.326mz/6.15min,415140.75,454608.84,374668.06,417037.62,428102.34,471809.94
197/510.2766mz/6.08min,255315.03,176555.19,201776.7,331774.47,183222.34,266204.06
198/532.2587mz/6.16min,607117.8,405210.72,584279.44,963298.75,506231.22,822853.3
199/313.2348mz/6.19min,1839281.8,1805279.5,2191061.2,2140004.0,1970128.2,3065068.0
200/430.3886mz/6.2min,127621.22,275812.16,356671.38,0.0,0.0,0.0
203/357.261mz/6.22min,1521307.1,2144841.0,2540760.8,2870255.0,2596799.5,2734311.0
204/480.3083mz/6.22min,322152.88,407095.1,475879.5,261408.36,276215.9,560701.1
205/318.2403mz/6.23min,399350.7,395114.03,474593.56,1290464.0,1191163.4,1374283.2
206/401.2872mz/6.24min,1438889.8,1517338.9,1878982.4,2128636.5,1382022.5,2089615.1
207/629.3112mz/6.24min,411784.16,248855.86,408828.3,623810.25,355735.4,566630.8
208/671.2882mz/6.25min,219836.03,233972.44,249598.16,280085.2,253504.83,259606.2
210/445.3133mz/6.25min,618542.56,691050.0,1103891.2,1336486.5,1190376.5,1301752.6
211/385.1326mz/6.27min,214629.77,622317.56,215233.44,338686.78,640982.56,214972.06
212/255.2431mz/6.3min,816054.1,1000481.7,987189.6,1046348.75,1089050.0,1146129.6
213/220.1123mz/6.31min,1028722.6,1579625.2,1622712.4,1317240.4,2134474.5,1615094.8
215/359.1533mz/6.34min,75712.38,51562.074,72971.52,107530.68,63597.9,102219.875
216/337.1714mz/6.34min,136896.73,94422.586,135945.48,169571.89,101641.664,149000.38
217/411.2081mz/6.37min,455104.47,372749.9,456376.56,553216.3,364720.53,496255.72
218/275.0831mz/6.37min,1517280.0,1233435.2,1469369.2,1816514.8,1232261.6,1635268.6
219/433.1901mz/6.37min,4424338.0,3802599.0,4402694.0,5632149.0,4201182.0,5325218.0
220/431.1744mz/6.43min,415688.78,393628.0,444809.7,461479.4,382021.94,375092.0
221/335.1252mz/6.56min,550699.2,348793.7,378734.2,382166.3,446859.44,327810.1
222/431.1743mz/6.6min,599387.9,586587.75,612249.75,816350.5,663716.4,664551.6
223/409.1925mz/6.6min,1062406.1,1023131.1,1065341.4,1205903.4,959484.9,972064.44
224/472.201mz/6.6min,411560.8,409901.12,430027.25,559934.06,457344.44,449501.7
226/298.274mz/6.64min,121940.21,150057.56,97908.4,74584.33,94359.414,97512.81
228/228.2323mz/6.65min,358535.2,374012.6,388447.1,1142049.0,1128046.8,1116335.9
229/301.1409mz/6.65min,1792187.2,1599049.6,1671074.6,1455068.9,1568133.5,2041008.0
231/342.2426mz/6.78min,441377.4,608914.44,399880.12,584977.25,660803.2,528144.2
234/283.2631mz/6.83min,113243.58,148907.88,127692.81,127123.19,195527.52,163481.64
235/577.3611mz/6.86min,1099165.6,798815.75,1054404.8,1805253.5,1067340.2,1673516.0
237/255.2319mz/6.97min,106372.5,163349.73,220949.2,103964.12,126989.43,214609.25
238/237.2214mz/6.97min,64129.83,143574.7,192841.34,113650.84,121329.586,131232.39
239/337.2348mz/6.98min,285232.38,402534.3,547119.1,307527.28,335084.12,539768.2
242/300.2896mz/7.08min,140802.33,199502.31,130383.89,114318.984,137135.97,138093.45
244/649.4495mz/7.09min,162212.48,329316.28,313677.72,227319.38,218698.33,187131.94
245/605.4232mz/7.09min,216554.72,424936.44,397836.62,294154.62,295531.88,252819.28
246/341.2661mz/7.09min,324116.12,538096.3,477364.78,404498.1,387743.4,353012.28
247/395.2191mz/7.09min,234889.4,292170.84,298131.25,337112.06,334375.22,347357.0
248/561.3971mz/7.1min,262653.78,500088.03,461249.0,351619.94,358395.03,297957.53
249/517.3709mz/7.1min,284214.75,526698.3,470688.94,393349.44,399952.0,320281.0
250/385.2922mz/7.1min,316618.78,521795.2,446131.72,394008.97,381059.16,346967.47
251/429.3184mz/7.11min,365406.06,680825.06,580839.56,458974.9,473104.4,368593.66
252/473.3447mz/7.1min,316103.9,593680.44,494354.88,416626.97,427150.22,337273.88
254/478.2926mz/7.17min,998251.8,825215.6,1032750.7,1616617.8,1015966.8,1481883.5
256/368.2583mz/7.21min,457054.9,593719.1,523944.75,568264.2,672186.4,729109.5
257/256.2635mz/7.29min,294529.97,274400.44,275916.84,323384.72,384166.12,334330.3
258/478.2926mz/7.31min,234498.33,188469.33,241368.23,378906.22,229914.36,325656.1
269/172.9565mz/7.37min,1223420.6,1337822.4,1455672.6,734580.75,724175.44,862211.7
270/810.5977mz/7.37min,161185.6,353212.66,167708.28,349565.16,672468.44,321959.94
271/354.1734mz/7.37min,391488.34,497457.9,549678.2,664035.1,678075.4,777946.56
274/780.5514mz/7.37min,354461.75,497442.28,409024.62,809124.44,945587.4,738934.94
275/716.5223mz/7.37min,269112.03,1509334.6,272045.28,2857233.5,2268108.5,2667210.2
278/237.2214mz/7.37min,859413.0,1070492.8,1270616.2,1090372.4,1126266.6,1384836.9
279/323.2192mz/7.37min,498740.75,697525.8,903897.06,710448.56,759052.44,1050695.5
282/350.1777mz/7.37min,1576785.4,2165822.5,2274122.0,1735674.6,1789048.0,2071788.9
283/352.178mz/7.37min,1112952.9,1417709.5,1552989.9,1876867.6,1922089.4,2232864.8
286/226.9516mz/7.37min,274489.72,291421.03,350634.5,403846.56,401947.56,491062.84
287/782.5665mz/7.37min,385619.3,462327.5,619732.06,913400.1,940662.44,1418110.4
288/345.2012mz/7.37min,284878.1,385844.47,463968.84,413694.56,447109.47,617008.94
289/80.948mz/7.38min,453578.38,605250.75,696817.56,306817.28,280347.5,319653.16
291/255.232mz/7.37min,1208793.4,1477349.6,1789242.0,1481772.2,1608009.0,1943833.0
292/808.5827mz/7.38min,179815.17,247835.6,345435.47,258680.86,248299.47,416605.34
294/140.0683mz/7.38min,415988.38,469224.88,470809.44,490395.66,459035.34,534503.94
298/481.2924mz/7.46min,2157188.5,2751083.0,2623370.0,3204119.5,3618449.2,3279134.5
299/395.3307mz/7.47min,514446.0,694074.94,659403.7,898448.56,875737.06,773360.44
300/377.3203mz/7.47min,682054.6,800180.3,753559.5,1031273.75,1016426.8,835620.56
301/111.519mz/7.55min,110816.56,154800.56,161542.95,133383.33,52183.95,486497.28
302/113.0167mz/7.56min,485964.8,501714.44,482587.4,596327.1,600368.06,1343462.2
303/365.2662mz/7.51min,739440.5,1173794.8,1446709.9,755161.4,819013.06,1144307.4
304/283.2632mz/7.51min,231364.78,335643.38,371229.06,222055.58,236973.16,299362.97
305/265.2526mz/7.51min,119325.67,172764.45,186790.73,108206.3,121678.65,164336.1
306/579.2636mz/7.54min,2684396.0,2711241.5,3485227.0,3346247.2,2803191.5,3502508.2
308/421.1561mz/7.55min,268314.06,274436.03,347455.12,280605.56,220289.23,287252.25
309/557.2815mz/7.55min,396491.6,395436.16,506449.12,409344.9,323391.66,425618.25
315/481.2924mz/7.54min,631849.1,775738.56,662007.1,1361361.1,1479170.2,839775.7
317/131.5336mz/7.57min,1106276.8,2525547.2,2123222.5,1352114.2,3065876.2,3015523.0
319/141.9835mz/7.59min,1067497.2,1108738.9,1098856.6,1367451.1,5137172.0,1371125.0
321/111.5219mz/7.57min,770685.06,796321.94,784079.6,963532.06,976060.06,2088896.2
325/410.3051mz/7.62min,330351.22,440331.66,440792.5,468354.97,506367.44,587827.8
326/113.0167mz/7.61min,464726.38,211073.23,491958.28,1156206.8,1149887.6,614573.9
330/501.3759mz/7.69min,156947.27,396286.84,331307.38,180474.0,229566.95,136131.33
331/545.4023mz/7.69min,117346.766,310210.44,267886.2,149352.0,171818.2,106614.61
333/266.1727mz/7.69min,164987.2,89703.375,128692.23,285350.8,487711.66,270924.3
334/112.018mz/7.64min,2871398.5,3286691.0,3190599.8,4006704.2,9624838.0,4118229.2
335/173.1327mz/7.7min,140622.23,68375.266,107455.93,214264.47,381405.2,203647.75
336/191.1432mz/7.7min,140332.3,64577.547,100144.09,211338.12,379947.16,187913.22
337/198.1854mz/7.7min,154172.36,77633.695,117786.28,246241.08,431761.25,236897.94
340/221.1752mz/7.69min,79370.71,37061.67,57546.64,127172.234,236161.5,131446.36
344/250.1778mz/7.7min,436824.75,257014.73,324802.44,606040.44,1029181.2,584077.0
346/181.0146mz/7.67min,607582.5,618664.9,586572.75,2908393.0,2846522.5,2687463.0
347/208.1698mz/7.69min,218144.58,110122.32,165069.02,310264.53,594463.56,308217.6
348/209.1538mz/7.7min,277187.0,152293.45,204981.88,413018.12,746490.1,391466.56
349/163.9907mz/7.7min,631414.6,652576.7,600466.1,437177.2,999387.9,816784.75
350/226.1803mz/7.7min,1075306.4,582207.6,849377.25,1273613.5,3132978.2,1646373.9
352/244.1908mz/7.7min,169952.47,81834.85,128611.09,254544.53,494473.7,250143.5
353/408.3084mz/7.7min,2298667.2,1346816.5,1779712.5,3810951.8,6434839.0,3650886.8
356/457.3496mz/7.7min,201157.11,482692.44,401540.97,211588.8,266290.8,164583.08
357/131.5337mz/7.65min,391339.75,311474.3,922825.0,2985594.5,1284118.1,1167926.0
360/139.988mz/7.68min,2601592.8,2621079.5,2636980.0,13540035.0,13366471.0,13626846.0
362/141.9835mz/7.66min,956429.9,1027737.7,998951.6,1340119.9,1303852.1,5195568.5
363/205.0173mz/7.7min,1522440.1,1655644.5,1514760.8,951393.9,1094664.1,2010015.9
364/273.2577mz/7.7min,305999.0,407141.72,301217.6,294224.28,356529.1,320107.25
365/740.4049mz/7.74min,656183.7,376628.03,731991.75,972510.44,1022166.56,883739.8
366/282.2217mz/7.74min,1215580.5,1264124.4,1251248.1,1260230.5,1464969.9,1410067.9
367/579.2635mz/7.75min,3367377.5,3199290.0,3899239.5,4227882.0,3356620.8,4047133.5
368/421.1561mz/7.75min,704944.6,652818.94,821900.8,748464.06,597314.6,709858.75
370/557.2815mz/7.75min,601270.94,558752.3,676706.5,637750.7,506620.97,617082.5
376/449.3023mz/7.77min,410327.8,550195.75,508390.44,598895.9,611459.8,485908.72
377/780.5513mz/7.77min,214816.56,301952.53,252423.38,491421.6,527918.3,420258.7
378/808.5826mz/7.77min,177235.4,222424.67,300923.38,288406.5,268321.28,439054.8
381/90.9767mz/7.77min,602204.5,730679.2,801242.75,947749.06,815084.2,1062892.0
384/782.5665mz/7.77min,267284.34,309090.8,405387.88,608386.2,593011.44,855448.4
385/810.5976mz/7.79min,152136.81,300837.66,162863.39,311167.94,528955.2,318227.9
386/395.2202mz/7.77min,468322.53,553565.75,584308.6,939227.94,925048.94,982267.2
387/393.2198mz/7.77min,614467.4,751194.7,727603.44,628333.6,610104.4,667277.5
389/80.9479mz/7.79min,608120.56,878339.6,868997.2,266259.75,203804.67,349134.78
390/476.2957mz/7.77min,187298.92,104127.5,156480.08,448990.03,666242.2,411371.38
391/362.3028mz/7.77min,609177.06,268833.16,429664.03,872515.1,1473646.9,790431.75
392/221.1752mz/7.77min,611463.44,323904.6,499227.66,985521.06,1651350.8,897566.4
393/226.1803mz/7.77min,875251.06,477243.1,677584.6,1472614.9,2182723.2,1160828.6
394/228.196mz/7.77min,1119824.1,617810.2,886804.6,1611381.4,2895142.2,1458070.2
395/244.1908mz/7.77min,658246.4,340914.88,528462.7,984173.94,1722118.1,880379.6
396/408.3084mz/7.77min,7784803.5,4527249.5,6539636.5,12571061.0,20649164.0,11748738.0
399/220.1674mz/7.77min,238166.56,126526.28,187818.3,398874.53,684971.9,359417.53
401/236.1622mz/7.77min,597995.0,325925.53,469060.94,979495.4,1626026.1,871771.06
402/250.1778mz/7.77min,1942089.2,1096949.4,1587470.6,2936052.2,4862891.0,2736790.2
403/266.1728mz/7.77min,955077.4,537600.0,786402.1,1543423.0,2563556.0,1404527.4
407/264.1571mz/7.77min,130355.13,68640.92,98785.05,230346.47,414469.66,200286.34
408/294.1675mz/7.77min,178045.12,93361.125,148881.5,315181.1,510423.16,267013.56
411/668.6185mz/7.8min,131048.17,325896.25,400592.38,0.0,3326.9468,0.0
412/395.3308mz/7.8min,323279.38,625791.75,427536.22,268712.78,502819.7,417059.5
413/409.2747mz/7.82min,474231.78,675851.94,595268.06,677307.5,703276.94,568828.2
414/740.4049mz/7.81min,519320.3,256252.98,534845.44,707576.25,205886.78,262972.44
419/447.3079mz/7.85min,305355.22,371032.47,230527.95,390105.66,418146.75,211159.28
421/140.0683mz/7.85min,367544.5,387615.97,402318.38,464823.97,712615.0,732552.4
423/463.2818mz/7.87min,249292.1,289551.06,183251.05,398390.0,395978.16,225138.31
424/223.9885mz/7.87min,1033196.4,1085503.5,1059770.0,4209125.5,4608665.5,4404533.0
425/380.2093mz/7.87min,839279.0,912515.0,966003.2,1490457.8,1533170.6,1546896.6
426/80.9479mz/7.88min,554205.44,766733.0,662708.0,449766.1,451763.3,427939.5
427/213.983mz/7.87min,1919399.9,996003.0,1473685.1,641388.3,684793.2,548405.9
428/226.9516mz/7.87min,173627.45,204875.45,125351.555,276370.44,241447.45,267234.3
433/378.209mz/7.87min,1604780.8,1902974.9,1778196.0,1338918.1,1411530.8,1421368.8
435/327.227mz/7.87min,292771.03,401697.75,469093.34,475067.66,459661.78,464281.25
437/351.2144mz/7.88min,347831.1,411891.94,446646.34,402514.34,415214.34,470567.53
438/780.5515mz/7.88min,524300.3,586630.3,463874.03,922677.56,1108393.0,749121.3
442/283.2632mz/7.88min,1038087.2,1192718.6,1254190.1,1115069.5,1156669.8,1177602.2
444/810.5977mz/7.87min,417331.88,667023.6,445068.88,683802.94,1278046.8,669254.94
446/172.9565mz/7.88min,1684448.2,1865479.5,1672299.6,1356082.4,1299968.1,1374225.8
