row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,NEG_TJGIp1_3_Run180.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp1_1_Run50.mzML Peak area,NEG_TJGIp1_2_Run106.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,
1725,113.92622030247917,8.147692,,,,47,,,,,,,861133.06,6252906.0,8885451.0,5058459.0,8224590.5,5631155.0,
1499,114.93404176185153,7.6840363,,,,86,,,,,,,2572508.8,2643170.2,2439002.0,1564927.5,1360312.5,1231952.9,
1329,114.93404702083569,7.442575,,,,19,,,,,,,582708.3,836492.7,876963.75,443939.62,761232.0,326144.03,
1698,114.93407230327011,8.144473,,,,,,,,,,,660852.4,1160029.6,586523.1,3899983.5,742295.44,3853687.0,
68,115.00366520188204,0.3860121,,,,9,,,,,,,996854.9,2037161.1,2713289.0,1729306.5,1434201.8,1700040.2,
100,115.00366654797516,0.5382412,,,,,,,,,,,193403.61,385362.06,1134315.5,276530.94,751263.3,546446.06,
1551,115.92067834531832,7.7174954,,,,15,,,,,,,3.5298016E7,2.2384432E7,2.625064E7,3.1884012E7,1.6060858E8,2.4751036E7,
1689,115.92069861140664,8.140901,,,,47,,,,,,,2.0142262E7,1.2094949E8,1.7577419E8,1.1603731E8,2.207473E7,1.0872078E8,
54,116.03531726738284,0.38066113,,,,9,,,,,,,1222332.9,4767310.0,2095248.5,1474634.5,2753421.8,1245409.9,
235,116.05053918344517,2.7868652,,,,55,,,,,,,533882.6,512990.88,503076.97,592193.9,658849.44,579471.06,
308,116.05058305007486,3.1961613,,,,100,,,,,,,478284.97,346235.72,134629.98,433969.78,491257.22,455444.06,
176,116.07167830169169,2.3725536,,,,155,,,,,,,262732.8,273284.16,227124.1,224212.17,331422.88,237953.25,
159,116.07170141771581,1.9707121,,,,62,,,,,,,549214.56,661888.8,445472.8,458762.44,742675.5,490891.47,
89,116.07170259153781,0.44926894,,,,,,,,,,,587504.8,179767.03,662560.8,585739.56,919978.7,505221.12,
58,116.0717049488206,0.3814712,,,,9,,,,,,,880561.6,1741157.0,1328648.2,897358.2,1630617.8,975983.7,
1511,116.9284486739923,7.686312,,,,86,,,,,,,2.5893428E7,4.9458332E7,3.4801564E7,2.897854E7,2.7186736E7,2.4697296E7,
1330,116.92846808823812,7.4418025,,,,19,,,,,,,1.1808816E7,1.7498138E7,1.8765894E7,8449280.0,1.4562734E7,9936549.0,
110,117.01931612904649,0.6446495,,,,148,,,,,,,2.186307E7,2.461334E7,2.6499188E7,1.9100914E7,1.7825972E7,2.6081314E7,
80,117.01931957012594,0.4153855,,,,,,,,,,,7193896.0,1.4560213E7,6245758.0,8897936.0,7895573.0,6141807.5,
136,117.01933562030092,0.88971066,,,,,,,,,,,134086.98,93061.36,322305.3,224907.86,309798.38,256245.06,
143,117.0193405581518,0.9513225,,,,,,,,,,,289873.72,435834.9,340763.0,169810.02,232560.78,162220.94,
149,117.01934376896564,1.138359,,,,,,,,,,,47812.938,158494.6,92535.27,76014.12,157116.03,32973.492,
1708,117.92855438002329,8.141756,,,,,,,,,,,1734269.6,2533290.0,2575524.0,9047292.0,802002.75,8634210.0,
1506,117.92857387764364,7.6855807,,,,86,,,,,,,5352075.5,4585266.0,5439434.0,3267023.2,4618388.0,2706657.0,
107,118.02264095312911,0.64555335,,,,,,,,,,,542735.1,301752.28,1135171.5,1194885.8,504384.75,668125.75,
83,118.0227738207305,0.4153855,,,,,,,,,,,212932.64,608456.9,264314.62,153085.03,285963.06,182636.72,
111,118.05087646702498,0.63156074,,,,,,,,,,,470282.38,1548832.5,1012268.4,609458.94,1730366.0,788570.5,
21,118.05092946495795,0.36562404,,,,9,,,,,,,5.1751064E7,1.4349432E8,1.2966477E8,4.9428576E7,4.57869E7,4.560421E7,
246,118.05093254758366,2.8346062,,,,,,,,,,,21806.055,25872.684,70652.54,3288.4846,82979.2,308257.38,
755,118.0509402780982,5.545828,,,,,,,,,,,181183.1,137159.17,96573.91,195685.72,186874.7,183663.77,
294,118.05095085519406,3.0369158,,,,,,,,,,,34709.465,22723.82,81042.37,907981.1,62910.18,280740.66,
370,118.05096247920883,3.4534867,,,,,,,,,,,3484.269,3694.7344,0,259825.6,11341.495,62196.477,
316,118.05096503721047,3.224836,,,,,,,,,,,26958.404,19937.355,15524.045,346462.94,86127.7,374762.25,
141,118.05097732249777,0.8858082,,,,,,,,,,,686836.4,385415.84,430271.06,297057.34,453821.16,428901.53,
168,118.05097837974301,2.2195687,,,,,,,,,,,649110.5,63624.22,81044.48,29160.504,469925.44,18882.148,
1873,118.89961910124885,10.158242,,,,,,,,,,,190425.72,112196.43,126743.71,1426998.6,207299.02,1564533.4,
1495,118.92676448560735,7.6848073,,,,,,,,,,,616529.0,1053304.5,1354146.5,156859.53,673149.5,428364.9,
60,119.03482102122955,0.38289964,,,,9,,,,,,,1006244.4,2090389.0,1418112.4,1118025.0,1145802.2,958086.44,
28,119.05415499750802,0.36634907,,,,,,,,,,,1048855.0,5659477.0,5723089.5,797136.94,1986895.0,1449508.4,
292,120.04542809926086,3.0528793,,,,158,,,,,,,490137.9,498484.0,452741.12,504297.44,613638.4,564099.25,
99,122.02465879284561,0.5423218,,,,,,,,,,,2307491.2,5166605.0,4932402.0,2846857.5,1932462.5,2713289.5,
824,122.02466098947382,5.7920346,,,,166,,,,,,,218883.02,341922.44,257946.08,180924.48,272287.8,202420.11,
1315,122.97571195092394,7.405288,,,,,,,,,,,291024.78,164468.75,31554.643,561233.1,534607.94,524570.0,
1635,122.97571215548552,8.0597925,,,,,,,,,,,19274.562,10528.751,0,289380.56,202578.67,216081.58,
126,125.03560978547318,0.7959283,,,,,,,,,,,427457.25,658045.94,1389203.8,400673.0,499288.16,344859.94,
361,125.09712209720566,3.448932,,,,72,,,,,,,984737.7,996990.44,864458.7,1246386.4,1233330.1,1250062.8,
190,126.00187784123477,2.5040367,,,,161,,,,,,,498238.84,495300.97,656017.5,482431.47,639087.8,526087.6,
62,128.03524161672334,0.38364825,,,,9,,,,,,,4504108.0,1.2234511E7,9211090.0,5147807.5,4378592.5,4412549.0,
104,128.03527724471368,0.60731995,,,,148,,,,,,,4957267.0,9486279.0,7772335.5,5334046.0,4891727.0,5043209.5,
144,128.03533672978233,0.9498541,,,,,,,,,,,324764.28,1038119.94,119927.46,34740.0,212838.95,43495.125,
117,130.05090579607815,0.7206827,,,,,,,,,,,3716562.0,4769263.5,4354453.0,4412196.0,4188711.5,4524649.0,
119,130.08724162187502,0.74592733,,,,128,,,,,,,5655065.0,1.2372757E7,9426162.0,6917018.5,6868254.5,6990702.5,
276,130.08726843580487,2.977629,,,,145,,,,,,,1438083.1,1411685.9,1397472.9,1482726.6,1849379.6,1686441.1,
259,130.08727133897204,2.9137762,,,,122,,,,,,,1059819.4,1099178.5,1174779.0,1521996.2,1643244.5,1443396.0,
140,130.0873035043984,0.8788958,,,,,,,,,,,121646.09,278271.5,203850.45,164378.98,186560.3,171675.81,
207,130.08730443679931,2.6576357,,,,,,,,,,,2402479.8,2627305.0,2596846.0,2596608.8,2992884.8,2964133.0,
401,130.08730539712528,3.7384393,,,,,,,,,,,180735.4,208301.48,60799.613,92206.8,196227.77,92081.375,
337,130.0873209527465,3.3552217,,,,,,,,,,,206066.44,218622.64,91241.06,89616.84,224294.9,105596.37,
234,131.07129951782932,2.7815049,,,,55,,,,,,,2287156.5,2021575.9,2581735.0,2450410.8,1964107.5,2635607.2,
199,131.07131814041222,2.6146135,,,,,,,,,,,63421.98,42782.008,33981.957,40180.6,29413.814,48298.773,
1874,132.03018533729926,10.150898,,,,,,,,,,,48978.59,81707.195,59171.72,32404.094,28912.15,32876.33,
1879,132.90014500383793,10.175399,,,,,,,,,,,205815.08,175048.72,179583.56,521126.4,247249.89,834777.3,
1550,132.92337724559272,7.718313,,,,15,,,,,,,543532.7,631585.75,933219.25,1313793.8,2196198.8,1004804.1,
1696,132.92337858077096,8.14173,,,,47,,,,,,,449738.97,4652998.5,5036373.5,1460278.6,816733.9,1308345.8,
1882,132.9233801214063,10.20736,,,,,,,,,,,328712.84,306772.0,347176.7,241613.55,382293.53,346598.5,
51,133.01415417918932,0.37990382,,,,9,,,,,,,6962417.0,1.3922957E7,2.1070608E7,1.2921356E7,1.0772168E7,1.2551164E7,
84,133.05047571765638,0.4359857,,,,,,,,,,,434241.1,1268084.2,663011.8,541224.7,783152.75,508770.94,
102,133.05051500901118,0.61159045,,,,148,,,,,,,1888189.5,1753032.6,1440463.8,2474740.5,2325270.2,2460585.8,
40,134.01752389564936,0.37765142,,,,,,,,,,,282298.4,94726.94,881926.1,530796.0,443425.3,513775.75,
65,134.0471565954963,0.40499353,,,,85,,,,,,,374128.44,141638.02,69988.42,313020.34,30131.682,277004.12,
134,134.04717956459564,0.8830614,,,,10,,,,,,,1981824.6,5048467.0,2720068.2,1506157.6,2781277.0,1703892.2,
147,134.0472166708574,1.0421106,,,,,,,,,,,196498.23,230233.42,90352.84,52952.305,203390.12,152750.3,
150,134.0472196526895,1.2366219,,,,,,,,,,,38522.48,404548.75,459940.97,0,161114.88,60094.664,
1921,134.8945923114409,10.251327,,,,180,,,,,,,895116.75,1492199.2,1451355.4,4520484.0,1013307.94,875324.75,
1583,134.89459966803363,7.7934537,,,,79,,,,,,,9241190.0,7667484.0,5606497.0,1.0264617E7,7699248.0,6931130.5,
1372,134.89460232254632,7.4645667,,,,21,,,,,,,8891684.0,9650352.0,8984110.0,6763800.5,6419943.5,9904193.0,
1880,134.89461143328072,10.175412,,,,108,,,,,,,4752129.5,3562932.0,3805628.5,1.462781E7,5085301.0,1.6043654E7,
1878,135.97086515156306,10.164485,,,,,,,,,,,537920.5,553890.8,851320.8,446013.6,538913.5,438197.03,
289,136.04031840886555,3.051078,,,,,,,,,,,137920.12,149106.05,132560.6,139291.1,178178.23,156666.95,
181,136.04033564722374,2.4104378,,,,,,,,,,,460758.78,421302.3,399410.94,467186.8,499183.94,472529.47,
128,138.01960033647833,0.8179229,,,,,,,,,,,150572.56,214505.6,253472.06,350789.7,221204.14,232919.2,
333,138.019659534427,3.3233283,,,,,,,,,,,885026.25,1010508.9,935043.1,1105519.2,1369635.1,1110769.4,
439,141.09212018793224,3.9493723,,,,,,,,,,,384088.78,414437.88,258584.31,484497.06,656504.25,426432.84,
426,141.09213280346307,3.836682,,,,45,,,,,,,310088.8,389018.12,266442.44,440497.06,560983.4,404515.22,
173,144.0454351441835,2.3500752,,,,,,,,,,,1529922.9,928420.2,914013.1,1061084.2,1199374.1,1134322.8,
325,144.0454663055818,3.2750337,,,,172,,,,,,,671242.5,557155.94,411905.53,519184.3,549240.25,619315.8,
380,144.04547514422987,3.55449,,,,,,,,,,,152102.0,27114.705,22764.494,394231.0,392312.16,108295.12,
131,144.04548635012722,0.83207303,,,,,,,,,,,134635.94,39327.63,3222.982,0,29504.31,3509.4343,
129,144.06655082292107,0.8519449,,,,10,,,,,,,1367193.9,3284359.0,2285624.2,1528261.8,1749101.9,1767067.9,
152,144.06658566291108,1.2717701,,,,,,,,,,,180329.23,187241.05,125624.4,95125.77,162172.58,104716.54,
165,144.0665906070898,2.1442034,,,,162,,,,,,,4937351.0,5745952.5,4786195.0,5022590.5,6186050.0,5394218.5,
1887,144.92333057196822,10.206502,,,,,,,,,,,1370930.8,1863920.6,2028443.0,2185142.5,2245270.5,1407476.2,
1548,144.92334885469987,7.7174954,,,,15,,,,,,,6305928.0,2356272.8,1025327.2,6083738.5,1602214.0,4638454.0,
1753,144.92335237854886,8.29421,,,,,,,,,,,4860531.5,4698978.5,6087197.0,6092136.5,3.305785E7,4856906.5,
1724,144.92335985835132,8.145907,,,,47,,,,,,,2622921.2,2.7636454E7,3.5548064E7,2.244395E7,3148487.5,2.2139138E7,
166,145.0505563686931,2.1442034,,,,162,,,,,,,947109.44,1528436.9,1365864.5,1709371.0,1576621.4,1459906.6,
46,146.04577801840395,0.37914133,,,,9,,,,,,,1.923711E7,3.1511024E7,2.701015E7,1.9253274E7,2.0464492E7,1.8979756E7,
1947,146.9611700013938,10.571055,,,,,,,,,,,723100.7,782660.0,1767816.4,666311.1,771686.6,610429.06,
75,147.0297825743687,0.39286277,,,,9,,,,,,,616247.3,977991.6,1165531.8,1025047.25,943348.8,914566.75,
1875,150.88945476575893,10.155429,,,,,,,,,,,274514.84,183888.6,196027.66,2290081.5,316507.12,2559470.0,
61,151.02599487270115,0.3829038,,,,9,,,,,,,1712049.8,1499142.2,1277824.6,1627422.4,1774286.8,1555524.9,
106,151.02602275435095,0.6268542,,,,148,,,,,,,1858820.4,2271426.0,2222008.8,2297745.0,2459362.0,2237127.8,
460,151.02612413567348,4.0763383,,,,116,,,,,,,197108.16,181112.34,148572.16,274844.44,337613.22,215534.12,
390,151.02615733704738,3.631491,,,,,,,,,,,84923.49,82224.22,55784.07,161657.53,150717.3,112703.67,
229,151.04002601243084,2.7665386,,,,,,,,,,,361607.84,391314.9,289071.16,369114.84,503122.7,379430.2,
171,151.04004401321467,2.2767086,,,,,,,,,,,114893.83,123534.46,118775.25,110711.805,151633.1,112174.46,
1923,153.86848914028715,10.302731,,,,,,,,,,,367751.7,753198.2,886027.9,56302.793,354960.75,71983.52,
7,154.0620786219665,0.3512492,,,,,,,,,,,95064.84,228699.17,368514.12,140211.83,130252.055,170585.28,
41,155.00973791417115,0.37613198,,,,9,,,,,,,447661.62,1102686.0,270516.62,749419.44,746658.2,857380.6,
395,155.10777469512348,3.6927006,,,,40,,,,,,,1399144.2,1135472.6,1439179.2,1725660.6,1421762.2,1977831.8,
350,156.06663934687518,3.4257393,,,,32,,,,,,,69837.29,95720.664,59039.203,63027.242,59116.242,68771.9,
372,156.06665954890562,3.5076253,,,,,,,,,,,55934.93,58813.414,38687.24,42170.156,50085.363,47411.84,
158,156.06666275394036,1.9619805,,,,62,,,,,,,2073524.9,2250243.8,2208720.2,2132989.0,2615924.0,2373655.0,
427,156.06666553961455,3.8402996,,,,,,,,,,,124895.945,120108.52,129001.92,134156.86,105022.29,153856.88,
378,156.10294610610745,3.5481002,,,,23,,,,,,,511555.7,498199.6,493141.16,685855.06,746014.6,721300.06,
35,157.03655753377527,0.37160596,,,,9,,,,,,,590480.6,779488.94,1608280.9,758471.0,551260.9,153503.52,
1390,158.08214222274998,7.565399,,,,,,,,,,,196948.02,271646.03,216933.92,245753.64,191244.34,228795.88,
240,158.08218693158787,2.8137674,,,,18,,,,,,,1.3992656E7,1.4191587E7,1.4843354E7,1.4164827E7,1.6954568E7,1.6140113E7,
215,158.08219568966857,2.728614,,,,78,,,,,,,8738520.0,8843902.0,9436480.0,9731636.0,1.1524014E7,1.0356726E7,
177,158.08220241991017,2.3725536,,,,155,,,,,,,1765233.9,1709926.5,1912167.6,1791467.8,2302072.5,1828318.2,
156,158.0822127479972,1.9471782,,,,6,,,,,,,6179436.0,6912047.5,5716461.5,6093059.0,8210043.0,7291374.0,
253,159.06617643121044,2.8696783,,,,,,,,,,,272527.34,238240.22,274901.0,357944.12,393586.7,359835.75,
155,159.08547793259856,1.9481297,,,,6,,,,,,,156225.27,191993.34,146889.14,163360.06,273996.6,229939.1,
303,159.1026347177128,3.1542542,,,,,,,,,,,44134.027,49793.098,23788.766,59808.91,56494.293,57385.95,
459,159.1026510396762,4.0717473,,,,116,,,,,,,607989.5,724566.2,530114.7,706540.6,972783.7,814895.4,
412,159.10265233896445,3.7890604,,,,,,,,,,,152849.64,107432.65,72790.49,120886.08,144674.83,143360.23,
309,160.04039613918852,3.1970723,,,,100,,,,,,,1587384.2,1178053.8,940915.6,1360563.1,1563367.9,1481933.2,
63,160.06140519730067,0.38364825,,,,9,,,,,,,1945896.5,4564986.5,4190333.0,2298023.8,2134759.2,1682205.9,
109,160.0614282041005,0.63568676,,,,148,,,,,,,2076312.1,3838018.0,2813109.8,3069263.0,2817846.0,3025843.8,
1937,160.84200696780712,10.457396,,,,14,,,,,,,1035470.6,1455142.8,1420206.0,1944205.9,460209.7,1994411.2,
123,161.04546756431276,0.75950843,,,,128,,,,,,,1765836.8,3072440.8,3029013.8,2608922.8,2519203.8,2629866.0,
1934,162.8390439143055,10.456025,,,,14,,,,,,,983754.06,1396131.0,1345470.9,1830037.0,380305.0,1825163.9,
73,163.06109330955243,0.39092353,,,,,,,,,,,391963.47,409228.94,2030743.2,915080.25,576251.1,583026.0,
291,164.03531483689986,3.0528743,,,,158,,,,,,,2246296.0,2293405.0,2127112.2,2220656.8,2810232.2,2494853.0,
328,164.0353543694042,3.287093,,,,,,,,,,,119252.94,165046.25,145517.1,204251.12,220156.9,176618.58,
287,165.05560074363623,3.0228393,,,,11,,,,,,,654854.56,564568.1,458807.0,666646.44,888372.9,707749.1,
455,165.05567798636432,4.0459805,,,,,,,,,,,514503.47,429470.2,706354.5,826523.1,686869.94,775749.44,
495,165.128400050556,4.3370934,,,,105,,,,,,,324009.2,321299.1,285262.94,476982.28,434332.25,396584.75,
626,165.1284351344061,5.114494,,,,73,,,,,,,28631.475,48198.625,22311.404,41575.29,67788.75,51711.5,
222,168.03011464163362,2.762244,,,,87,,,,,,,297372.06,341908.22,479714.5,432480.28,454120.97,413154.28,
18,168.03346698372005,0.36485982,,,,9,,,,,,,3683361.2,2669266.5,2399185.5,4952914.5,4287475.0,3655440.8,
67,168.06646166346766,0.37614968,,,,9,,,,,,,181366.0,1704620.1,965948.5,159089.5,734896.0,577553.44,
108,168.06651250471558,0.62941045,,,,,,,,,,,200679.83,759387.8,565002.7,355340.2,417618.88,386843.25,
20,169.06172584106258,0.36559662,,,,9,,,,,,,888407.8,863437.25,929304.7,807454.6,879083.8,898553.6,
191,169.99173120315223,2.5049767,,,,,,,,,,,355276.5,384231.2,489161.56,382393.3,496999.06,414287.28,
408,171.1026972306341,3.7537422,,,,81,,,,,,,6747277.0,6468548.5,5694943.0,7870302.0,8060076.0,7444214.0,
448,171.10270162669326,4.006308,,,,,,,,,,,291535.16,331338.88,238132.98,356313.12,396724.75,386347.72,
268,171.10271652216215,2.9538648,,,,145,,,,,,,1939913.2,1399705.5,1185213.0,2555282.0,2048727.6,2545849.0,
127,172.0403980746594,0.81552607,,,,10,,,,,,,1835987.5,1692142.6,1555904.1,1163109.8,1465546.4,1366565.5,
237,172.0978556732874,2.7967389,,,,,,,,,,,253183.5,236191.48,247923.86,249300.12,314632.16,274846.53,
260,172.09789559967098,2.9146767,,,,122,,,,,,,9004134.0,8299441.5,2.261009E7,1.2000325E7,1.4058182E7,1.2052883E7,
115,173.08178723558763,0.69810706,,,,63,,,,,,,518862.47,807806.44,758745.3,634984.2,565731.4,557210.56,
290,173.08180638329304,3.044727,,,,158,,,,,,,958028.1,873949.1,760568.7,960934.1,971819.9,1234346.2,
47,174.0770148274136,0.3791573,,,,9,,,,,,,1410520.2,4552376.5,3765653.0,1504789.4,1547330.6,1419091.2,
120,174.07707736186128,0.74664426,,,,128,,,,,,,287677.22,611054.8,411465.88,384772.84,468621.56,435732.6,
1945,174.95603509764499,10.571992,,,,134,,,,,,,1.4618727E7,1.6399541E7,1.6674975E7,1.4873078E7,1.5950887E7,1.4098028E7,
185,175.06112306927358,2.4364872,,,,,,,,,,,636195.44,1062615.6,1110509.6,1332002.2,1275341.1,1118792.1,
5,176.00943020331394,0.34648493,,,,2,,,,,,,667345.25,394870.66,348729.1,617529.1,558209.9,544296.5,
201,178.05092153588342,2.6219819,,,,,,,,,,,491990.5,458054.1,472134.47,609855.06,632001.2,597586.7,
320,178.0509690675385,3.2471874,,,,174,,,,,,,2309202.0,2556364.2,2390689.8,2645998.0,2971649.2,2701724.8,
1765,179.0382181577805,8.420836,,,,102,,,,,,,1589246.4,1451859.5,1172909.9,1565299.2,2032442.9,1735836.8,
1786,179.03822898939146,8.646042,,,,144,,,,,,,344413.84,237736.72,210426.89,460522.88,470872.06,383720.4,
1752,179.0382350656382,8.324317,,,,136,,,,,,,219123.28,562862.9,709806.8,356332.2,343514.2,255878.61,
1399,179.03826944567638,7.6014576,,,,,,,,,,,58641.043,0,0,272212.22,250444.62,376415.47,
29,179.05601526010992,0.36936638,,,,9,,,,,,,635103.44,1016512.8,1378226.6,690899.3,726890.8,872908.06,
435,179.07138110807395,3.9202805,,,,104,,,,,,,897921.75,564525.3,883982.2,2066822.2,1910073.5,1285838.1,
90,181.07166271416895,0.40465367,,,,9,,,,,,,1.289428E7,6.087509E7,6.701529E7,2.6859404E7,2.4108234E7,1.955291E7,
142,181.07175670691473,0.89350337,,,,,,,,,,,450967.25,862309.94,234544.44,518010.2,619366.56,474924.78,
91,182.07486839654504,0.41995534,,,,,,,,,,,419415.38,3998076.0,1626074.2,476836.78,665636.44,703721.0,
103,183.07722387589024,0.58529925,,,,148,,,,,,,485120.84,855057.2,823840.1,506649.06,624100.0,579915.9,
494,183.13896314385138,4.3370934,,,,105,,,,,,,1784840.9,1792138.9,1562673.0,2625994.5,2377241.2,2218691.0,
643,183.13901579004104,5.1795983,,,,101,,,,,,,199189.95,273036.22,158944.62,340639.62,350173.84,384749.3,
623,183.1390221679271,5.1335626,,,,73,,,,,,,78875.516,107662.06,73497.414,213861.4,138092.02,209810.19,
510,184.134280765459,4.4938607,,,,164,,,,,,,872783.06,936528.75,859080.56,995205.8,1141966.6,1105648.8,
424,185.08192097197045,3.8348742,,,,45,,,,,,,1941219.4,2472035.2,1662337.2,2699313.0,3476738.8,2434548.0,
3,186.03811583034837,0.34172213,,,,,,,,,,,1034159.8,900829.75,638304.0,965217.44,912601.6,893876.56,
269,186.11344988562314,2.9538743,,,,145,,,,,,,929137.5,684950.75,864202.25,844762.8,919132.25,1463137.9,
438,186.1135296375327,3.9316323,,,,104,,,,,,,124052.734,213787.4,203113.39,236812.81,250591.98,190415.22,
338,186.11355632527784,3.3552217,,,,76,,,,,,,2474596.5,2340256.0,2059337.4,2545360.5,3096938.5,2884688.2,
362,187.09754393521231,3.4497979,,,,72,,,,,,,2.955062E7,3.0226626E7,2.5399812E7,3.467751E7,3.5539692E7,3.4929676E7,
236,188.0352388001687,2.7868493,,,,55,,,,,,,240752.45,236823.6,258941.02,256916.3,299831.53,255086.11,
183,188.03527178781755,2.4048781,,,,89,,,,,,,228752.94,262930.12,278123.0,249219.92,268849.9,262610.22,
302,188.03528595811568,3.144378,,,,,,,,,,,757300.0,528692.44,462862.12,673478.44,746432.1,656840.5,
69,188.0563024814801,0.3867,,,,9,,,,,,,812908.2,1267294.8,1328531.0,972390.94,1039163.06,1276577.9,
