Filename,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML,NEG_TJGIp1_1_Run50.mzML,NEG_TJGIp1_2_Run106.mzML,NEG_TJGIp1_3_Run180.mzML
243/384.1427mz/2.86min,119126.79,171418.81,110681.96,115403.11,188089.52,125713.945
244/273.1455mz/2.83min,971221.3,548493.9,561010.4,1116398.1,1087687.2,543221.56
246/118.0509mz/2.83min,308257.38,21806.055,70652.54,3288.4846,82979.2,25872.684
248/483.2456mz/2.85min,251351.03,169377.56,160470.47,219863.4,300436.75,182318.31
249/243.1347mz/2.85min,939040.3,753862.44,500857.3,779227.9,927919.1,614741.06
250/241.1193mz/2.85min,8719396.0,6975125.0,7035724.5,7960434.0,8933823.0,7101713.5
251/293.1142mz/2.86min,668926.0,452183.38,491722.7,807620.0,790741.25,471286.22
252/255.1349mz/2.87min,214599.08,167421.02,183979.55,206277.67,248132.98,161540.64
253/159.0662mz/2.87min,359835.75,272527.34,274901.0,357944.12,393586.7,238240.22
254/426.1896mz/2.88min,481859.12,500399.06,275540.94,380431.2,620562.0,497700.44
256/341.1004mz/2.91min,336308.22,302784.1,258234.2,313898.8,491259.56,356077.4
258/227.1037mz/2.9min,151110.27,115161.68,143404.52,135058.19,161969.66,128649.22
259/130.0873mz/2.91min,1443396.0,1059819.4,1174779.0,1521996.2,1643244.5,1099178.5
260/172.0979mz/2.91min,12052883.0,9004134.0,22610090.0,12000325.0,14058182.0,8299441.5
261/240.0853mz/2.92min,364629.56,384759.4,923733.6,391375.53,434438.4,397009.2
262/367.1847mz/2.91min,236999.95,285713.66,298677.2,269452.0,352490.16,283692.44
263/384.1427mz/2.92min,363994.97,333187.22,214100.08,377388.5,567506.5,387741.38
264/273.1455mz/2.94min,445769.12,270704.25,283284.5,449443.97,510867.84,334092.0
265/224.0927mz/2.94min,451546.28,356370.4,420767.97,383171.7,433847.75,356224.47
266/317.1351mz/2.94min,560385.1,338924.8,410191.97,531593.0,654633.44,457472.5
267/230.1032mz/2.95min,306783.0,211518.81,257048.77,298864.12,318681.12,257131.19
268/171.1027mz/2.95min,2545849.0,1939913.2,1185213.0,2555282.0,2048727.6,1399705.5
269/186.1134mz/2.95min,1463137.9,929137.5,864202.25,844762.8,919132.25,684950.75
270/231.1348mz/2.95min,861525.9,652832.3,415493.56,841528.0,699468.94,467661.0
271/202.1085mz/2.95min,250384.5,202386.33,208566.38,218103.36,246843.6,186974.08
273/236.0927mz/2.97min,420392.6,347860.5,329455.66,441069.3,492176.1,374869.44
274/426.1896mz/2.97min,960306.9,904498.7,516713.6,755299.0,1191309.1,894264.25
275/192.0665mz/2.97min,3597811.0,3683569.2,1980855.2,2552194.5,3707337.0,2650130.8
276/130.0873mz/2.98min,1686441.1,1438083.1,1397472.9,1482726.6,1849379.6,1411685.9
278/341.1004mz/2.98min,535352.56,436911.0,357194.9,448522.94,756688.3,486980.3
280/257.1506mz/2.99min,308501.44,198640.16,176727.12,267961.44,335589.66,188492.39
282/275.1036mz/2.99min,2230337.0,1806815.2,1816401.9,2138691.8,2372823.0,1902671.9
283/456.2001mz/3.01min,260081.7,276441.44,157817.78,235101.17,329766.9,256237.1
284/221.0931mz/3.02min,10599535.0,9855014.0,9658485.0,12588962.0,13455400.0,8443743.0
285/255.1349mz/3.02min,214713.61,204101.84,133167.28,169916.16,210847.19,152829.03
286/325.1056mz/3.04min,398071.12,362127.06,218717.19,359742.75,537491.3,372578.5
287/165.0556mz/3.02min,707749.1,654854.56,458807.0,666646.44,888372.9,564568.1
289/136.0403mz/3.05min,156666.95,137920.12,132560.6,139291.1,178178.23,149106.05
290/173.0818mz/3.04min,1234346.2,958028.1,760568.7,960934.1,971819.9,873949.1
291/164.0353mz/3.05min,2494853.0,2246296.0,2127112.2,2220656.8,2810232.2,2293405.0
292/120.0454mz/3.05min,564099.25,490137.9,452741.12,504297.44,613638.4,498484.0
294/118.051mz/3.04min,280740.66,34709.465,81042.37,907981.1,62910.18,22723.82
297/456.2002mz/3.1min,501392.44,495692.7,277598.06,424213.12,633142.25,464828.47
299/255.135mz/3.12min,918105.6,849189.7,584235.2,799839.6,1027021.1,697798.6
300/206.0822mz/3.13min,4162824.8,3843150.2,2898816.8,4064301.8,4933377.5,3147996.2
301/325.1056mz/3.13min,520027.38,440642.16,364767.78,457525.4,713864.06,470381.8
302/188.0353mz/3.14min,656840.5,757300.0,462862.12,673478.44,746432.1,528692.44
303/159.1026mz/3.15min,57385.95,44134.027,23788.766,59808.91,56494.293,49793.098
304/188.0928mz/3.16min,297596.2,506230.62,230750.12,270339.16,312805.88,231663.72
306/271.1663mz/3.17min,126537.39,86871.086,76804.08,116982.98,132552.73,77068.38
307/294.0983mz/3.18min,244901.16,99172.734,155696.81,438172.8,406792.4,106618.92
308/116.0506mz/3.2min,455444.06,478284.97,134629.98,433969.78,491257.22,346235.72
309/160.0404mz/3.2min,1481933.2,1587384.2,940915.6,1360563.1,1563367.9,1178053.8
311/245.0931mz/3.2min,1778629.1,1366942.9,1411114.8,2094761.1,2102971.8,1357531.1
312/250.0721mz/3.21min,371545.78,336745.34,315371.03,389060.56,452167.3,360809.62
314/269.1507mz/3.22min,1367598.6,1050853.1,971392.94,1249983.9,1393463.2,1009614.5
315/111.02mz/3.23min,4951.789,4274.1357,9202.344,101796.17,3318.4812,97141.63
316/118.051mz/3.22min,374762.25,26958.404,15524.045,346462.94,86127.7,19937.355
319/257.1507mz/3.24min,2793321.5,1344707.4,810444.4,2418580.0,2971100.5,1982951.4
320/178.051mz/3.25min,2701724.8,2309202.0,2390689.8,2645998.0,2971649.2,2556364.2
322/214.1085mz/3.27min,260309.75,161427.7,176439.47,232841.1,259840.3,146827.89
324/261.1343mz/3.27min,227510.0,300229.16,150345.62,167041.7,253307.83,215903.7
325/144.0455mz/3.28min,619315.8,671242.5,411905.53,519184.3,549240.25,557155.94
326/202.1087mz/3.28min,89652.41,174263.14,85065.62,67805.45,88305.26,98509.02
327/380.1575mz/3.28min,93363.9,90670.234,74798.016,91111.46,111432.81,85501.664
328/164.0354mz/3.29min,176618.58,119252.94,145517.1,204251.12,220156.9,165046.25
329/305.1506mz/3.3min,23923.438,20804.318,16144.218,26438.338,27704.297,16691.385
330/229.1193mz/3.3min,31863.89,34794.36,20143.033,39603.93,53786.176,33226.746
332/283.1299mz/3.32min,298710.66,258418.78,205009.11,307128.72,370599.3,222676.38
333/138.0197mz/3.32min,1110769.4,885026.25,935043.1,1105519.2,1369635.1,1010508.9
335/218.1047mz/3.33min,70508.5,59418.21,46274.86,88844.625,76004.42,37505.957
336/193.0506mz/3.35min,306427.62,179436.86,249730.14,559518.6,682854.56,267225.28
337/130.0873mz/3.36min,105596.37,206066.44,91241.06,89616.84,224294.9,218622.64
338/186.1136mz/3.36min,2884688.2,2474596.5,2059337.4,2545360.5,3096938.5,2340256.0
339/339.1537mz/3.36min,31814.828,40168.145,39409.496,34736.51,53374.2,33355.066
340/241.1194mz/3.36min,245805.0,85687.484,233238.67,185281.5,290665.4,179376.02
341/271.1663mz/3.36min,1185631.6,845989.1,759530.44,1999256.1,1334515.0,762480.5
342/261.1343mz/3.36min,1268114.6,1528485.4,881181.44,915216.25,1313838.4,1162712.1
344/314.1035mz/3.37min,122834.98,113825.68,80359.11,103792.11,133858.81,95940.81
345/245.0455mz/3.38min,41530.723,24153.201,41907.35,53946.71,54835.43,35813.332
346/287.1247mz/3.39min,96071.71,142402.62,34005.805,71641.1,91845.63,40243.41
349/243.1237mz/3.43min,94114.15,123537.125,89925.766,112840.64,141912.16,93284.19
350/156.0666mz/3.43min,68771.9,69837.29,59039.203,63027.242,59116.242,95720.664
351/189.113mz/3.43min,149010.05,134481.92,69286.805,130120.555,177991.62,144785.7
352/271.1663mz/3.39min,901383.7,642312.5,784071.9,1974280.6,1415729.1,633737.2
354/242.1398mz/3.44min,99064.336,95175.016,59043.34,74595.18,131303.12,87382.69
355/241.0618mz/3.44min,301723.88,266276.1,372974.62,370894.7,447975.88,294758.03
358/213.1132mz/3.45min,221478.81,121598.33,146823.28,269151.56,311554.8,204418.23
359/257.103mz/3.45min,1325118.2,969534.6,938761.7,1647233.8,1937922.6,1364929.8
360/209.0794mz/3.45min,1592474.4,1647146.1,1570192.4,1599804.2,1752521.6,1697081.9
361/125.0971mz/3.45min,1250062.8,984737.7,864458.7,1246386.4,1233330.1,996990.44
362/187.0975mz/3.45min,34929676.0,29550620.0,25399812.0,34677510.0,35539692.0,30226626.0
363/291.135mz/3.46min,443628.66,424605.47,243640.88,360618.12,477490.7,315994.06
364/313.188mz/3.46min,3171564.0,2816409.0,2214868.5,4170345.2,3691888.2,2420437.8
365/228.103mz/3.47min,3078564.0,2760070.0,2208067.8,2661388.2,2851767.5,2221366.8
368/191.0746mz/3.47min,131285.88,91806.555,105576.305,105357.7,82179.98,102505.36
369/230.1032mz/3.48min,807598.3,728677.7,621769.44,805332.94,1007233.6,772774.4
370/118.051mz/3.45min,62196.477,3484.269,0.0,259825.6,11341.495,3694.7344
371/220.0978mz/3.49min,993126.4,900127.7,724671.0,925130.8,1148234.6,822643.4
372/156.0667mz/3.51min,47411.84,55934.93,38687.24,42170.156,50085.363,58813.414
375/361.2244mz/3.54min,236999.31,254020.9,290674.3,529511.9,387294.2,267732.47
376/407.2298mz/3.54min,212956.9,236154.4,275593.75,485723.3,384114.9,262750.84
377/397.2008mz/3.54min,715505.7,452303.3,408743.66,1319905.8,709210.7,414619.2
378/156.1029mz/3.55min,721300.06,511555.7,493141.16,685855.06,746014.6,498199.6
379/200.0928mz/3.55min,1082907.5,880780.3,965518.44,1183867.9,1144844.8,878629.8
380/144.0455mz/3.55min,108295.12,152102.0,22764.494,394231.0,392312.16,27114.705
381/222.0772mz/3.57min,298216.44,258102.66,175968.92,249123.1,288292.53,206304.31
382/305.1506mz/3.57min,98028.58,72228.414,63641.06,91185.44,111177.82,74029.77
383/243.1237mz/3.57min,2375271.5,1460402.0,1168161.2,1723460.4,1715124.6,1389202.1
384/354.2034mz/3.59min,334482.4,108676.266,217491.48,297307.16,213986.12,250770.86
385/272.1698mz/3.6min,499606.66,426623.28,363068.1,575084.3,677770.94,409498.72
386/271.1664mz/3.6min,4319502.5,3601517.8,3020989.2,4715117.5,5028352.0,3512996.2
387/339.1538mz/3.6min,132573.53,148092.34,142367.47,160691.1,188925.55,153284.56
388/269.1508mz/3.65min,58004.773,28296.42,11234.766,32661.973,29722.951,18687.582
389/191.0748mz/3.61min,392281.34,265235.34,318434.38,357183.3,261719.92,305521.62
390/151.0262mz/3.63min,112703.67,84923.49,55784.07,161657.53,150717.3,82224.22
391/257.1508mz/3.68min,146943.4,106863.58,92245.93,142353.56,157446.77,97429.625
392/571.3711mz/3.69min,119273.445,51373.4,55151.973,114269.336,199008.6,46986.145
393/285.182mz/3.69min,8555546.0,5904787.0,5685149.5,8432378.0,9407422.0,5668959.0
394/221.0795mz/3.69min,423767.6,391332.94,419802.75,381433.7,334031.75,318013.8
395/155.1078mz/3.69min,1977831.8,1399144.2,1439179.2,1725660.6,1421762.2,1135472.6
396/199.0976mz/3.69min,5475703.0,4102197.5,4148100.0,4861577.5,4178816.2,3358978.0
397/200.1009mz/3.69min,588483.25,436076.03,437927.12,518236.34,438442.25,344723.25
398/214.1449mz/3.7min,59995.094,64521.633,55236.625,41273.285,37399.277,44482.75
399/228.0666mz/3.71min,475194.84,436894.66,288952.56,380721.78,499691.06,355228.56
400/192.0667mz/3.73min,670251.9,572438.3,537911.1,786404.75,881194.1,614599.1
401/130.0873mz/3.74min,92081.375,180735.4,60799.613,92206.8,196227.77,208301.48
402/200.1292mz/3.74min,3495608.8,2982703.0,2449429.2,3077693.0,3781631.0,2840643.0
403/228.0877mz/3.74min,39819.36,38582.848,25523.715,27985.965,41955.906,40413.22
404/411.2166mz/3.77min,174145.6,104636.016,52216.37,399928.75,185389.78,58944.164
405/257.1008mz/3.75min,68479.34,73125.59,67554.95,69994.64,84715.55,77291.93
406/300.1451mz/3.75min,660664.1,460423.5,446940.9,743289.9,712415.0,524399.75
407/189.1132mz/3.75min,845859.9,774086.0,682153.06,878179.25,935652.7,759624.2
408/171.1027mz/3.75min,7444214.0,6747277.0,5694943.0,7870302.0,8060076.0,6468548.5
409/339.0178mz/3.75min,99070.836,38088.293,90815.14,105998.695,113314.91,118352.734
410/459.2824mz/3.78min,1660996.6,816735.06,2066135.4,1728732.8,2053565.4,3244506.5
411/305.1506mz/3.78min,385597.03,334343.66,230138.02,325339.3,435890.56,295172.2
412/159.1027mz/3.79min,143360.23,152849.64,72790.49,120886.08,144674.83,107432.65
413/292.0826mz/3.79min,174780.48,71605.09,129444.484,388063.38,356866.38,91802.195
414/395.077mz/3.8min,45644.12,39805.91,70833.08,108634.266,91114.45,47246.543
415/226.1085mz/3.81min,605533.75,515727.34,446632.88,540823.2,693712.9,470415.25
416/412.1037mz/3.8min,563569.8,388808.38,631442.5,630253.56,638213.6,508826.44
417/287.1725mz/3.81min,2832481.2,2871348.0,2117066.8,3295610.2,3430443.0,2264450.5
418/236.0962mz/3.81min,631209.5,577858.2,346369.84,715454.2,546610.0,259431.67
419/273.0405mz/3.82min,15168.295,0.0,65166.793,33509.965,23692.1,41373.7
420/330.0619mz/3.83min,214545.17,132814.1,159777.8,402685.44,328424.7,144673.53
421/201.1133mz/3.83min,493488.94,413901.66,289748.06,445484.25,420977.25,295640.3
422/300.1452mz/3.83min,486398.16,309239.25,387434.72,541056.3,476757.84,389008.78
423/261.0768mz/3.83min,335013.8,338749.88,674415.56,609311.44,783496.5,1061974.4
424/185.0819mz/3.83min,2434548.0,1941219.4,1662337.2,2699313.0,3476738.8,2472035.2
425/227.1289mz/3.84min,110812.44,87807.72,71429.414,158460.11,137149.62,97867.67
426/141.0921mz/3.84min,404515.22,310088.8,266442.44,440497.06,560983.4,389018.12
427/156.0667mz/3.84min,153856.88,124895.945,129001.92,134156.86,105022.29,120108.52
428/234.1135mz/3.85min,975217.3,857773.0,686721.1,892821.9,1086051.8,823859.7
429/305.1506mz/3.84min,219246.94,173093.2,216086.55,182094.92,237369.98,280940.97
430/226.1449mz/3.87min,277221.28,314755.47,188627.39,329567.53,323973.28,191551.47
431/225.1133mz/3.9min,98775.14,75809.33,139584.98,79682.484,108282.43,71545.83
432/554.2373mz/3.88min,315142.16,337900.34,197685.66,327048.84,491832.28,392293.7
435/179.0714mz/3.92min,1285838.1,897921.75,883982.2,2066822.2,1910073.5,564525.3
436/596.2844mz/3.92min,2246540.2,2519948.2,1443915.8,1968289.4,3130100.0,2615124.5
437/213.0154mz/3.93min,531354.75,663260.6,644371.2,768652.4,567201.3,598238.56
438/186.1135mz/3.93min,190415.22,124052.734,203113.39,236812.81,250591.98,213787.4
439/141.0921mz/3.95min,426432.84,384088.78,258584.31,484497.06,656504.25,414437.88
440/271.1664mz/3.95min,116583.734,82034.45,82892.9,111432.56,126631.805,100376.76
441/259.0612mz/3.95min,117344.41,0.0,35201.45,134765.47,55323.16,59982.715
442/261.0768mz/3.96min,715371.4,653693.44,1056053.8,1320338.1,1569895.8,1968320.2
443/245.0455mz/3.96min,598971.7,486009.72,655576.4,775092.25,763643.9,656825.25
445/225.1133mz/3.98min,1081272.2,942487.44,867684.56,1446887.6,1374448.2,1042109.94
446/275.0562mz/3.99min,430495.1,41718.086,494872.94,351284.88,79409.67,147670.64
448/171.1027mz/4.01min,386347.72,291535.16,238132.98,356313.12,396724.75,331338.88
449/425.1961mz/4.01min,433933.9,256515.44,259048.7,589723.25,436663.47,207324.02
450/511.1949mz/4.02min,3168483.5,3185530.2,2048081.6,2723246.8,4666768.5,3443659.8
452/214.1085mz/4.03min,415844.34,320417.72,286090.16,380091.28,435192.9,346396.94
453/243.1238mz/4.03min,75820.734,110469.85,28637.982,77491.125,162672.52,110826.414
454/200.1293mz/4.03min,971982.6,715876.56,604431.06,1025837.8,1377571.9,682494.75
455/165.0557mz/4.05min,775749.44,514503.47,706354.5,826523.1,686869.94,429470.2
456/213.1132mz/4.14min,204289.84,173350.25,106991.81,217993.55,363235.2,174142.55
458/538.2424mz/4.07min,657198.0,707060.56,376199.72,639191.8,955933.5,703980.9
459/159.1027mz/4.07min,814895.4,607989.5,530114.7,706540.6,972783.7,724566.2
460/151.0261mz/4.08min,215534.12,197108.16,148572.16,274844.44,337613.22,181112.34
461/301.1657mz/4.08min,94534.7,116092.555,58535.656,74220.55,106976.58,80571.94
462/214.1449mz/4.1min,547390.3,475814.6,393918.44,686810.94,849900.9,668978.94
463/395.077mz/4.1min,372777.72,332727.4,519258.4,591902.2,532141.6,317796.6
465/580.2894mz/4.12min,4491970.0,5240246.5,3011289.2,3851644.8,6051287.0,5258938.5
466/598.2998mz/4.12min,734006.8,892922.44,477169.0,621536.44,1011706.94,897027.56
467/487.2772mz/4.12min,730822.9,335937.94,906879.6,518582.03,694197.2,1135148.1
469/210.0924mz/4.13min,686716.6,558453.0,431410.62,535947.1,583806.75,502862.03
470/225.1132mz/4.13min,424151.62,363980.66,334526.03,564902.5,500446.34,402291.16
473/596.2844mz/4.14min,74117.33,101894.16,29199.02,63890.984,116725.51,81073.164
474/300.0877mz/4.15min,6528659.5,5101125.5,6517651.0,8097136.5,8281273.0,7521610.0
475/601.1827mz/4.15min,93278.99,91381.53,155117.61,137686.27,191589.89,188356.3
477/301.1654mz/4.15min,537135.94,705878.7,398352.47,452799.72,655561.25,517787.84
478/336.0644mz/4.15min,348699.38,115990.516,145075.48,448126.62,269780.94,178580.1
479/258.077mz/4.15min,44801.004,34180.066,44619.992,58723.797,56264.867,49222.92
480/215.1288mz/4.18min,1491592.4,1382948.0,1042827.44,1310626.9,1585944.1,1298761.2
482/228.1242mz/4.21min,95545.125,57790.656,177233.19,63534.24,142160.64,120805.87
483/566.237mz/4.22min,407578.7,441553.62,293483.88,365600.28,567821.6,420376.25
485/513.2103mz/4.25min,254389.06,287557.16,174951.34,223673.56,398264.75,289444.72
486/517.1817mz/4.25min,307726.97,383075.38,263893.5,281579.66,422536.94,389633.75
487/212.1081mz/4.25min,175554.12,144194.4,112294.766,147795.66,150705.1,118615.22
488/495.2001mz/4.25min,7450371.0,7669118.5,4847249.5,6513760.5,10390703.0,7618693.0
489/273.0405mz/4.26min,741860.7,516216.84,1040044.94,1386197.5,1124825.0,1226222.0
490/199.0976mz/4.3min,206377.5,152531.22,108772.13,217365.62,296403.72,175827.28
491/401.0447mz/4.31min,43354.45,23330.678,42627.96,69609.6,49932.13,52952.7
492/314.1033mz/4.33min,346584.78,379361.8,228313.75,327688.12,407451.66,277246.88
493/249.1107mz/4.34min,787350.44,806881.94,822174.0,941802.9,890920.3,852817.1
494/183.139mz/4.34min,2218691.0,1784840.9,1562673.0,2625994.5,2377241.2,1792138.9
495/165.1284mz/4.34min,396584.75,324009.2,285262.94,476982.28,434332.25,321299.1
496/228.1321mz/4.34min,1992384.8,1692188.8,1492271.8,2378652.0,2205221.2,1734262.8
497/227.1289mz/4.34min,15388551.0,13065794.0,11474195.0,18202568.0,17007310.0,13224884.0
498/610.2997mz/4.35min,1805935.9,2134483.0,1198246.4,1525271.2,2363822.0,1953081.5
499/628.3104mz/4.35min,491085.03,602475.2,318826.25,414401.88,642455.8,545366.8
500/197.0608mz/4.36min,1220928.0,479033.16,243826.53,531801.7,378447.56,15525.273
501/242.1761mz/4.36min,1163119.9,911300.9,1146954.5,683127.6,511085.66,948993.3
502/208.0979mz/4.37min,129510.734,118351.05,103899.61,122906.555,151805.66,126530.12
503/636.3155mz/4.39min,386241.53,412591.34,242021.81,341599.97,585256.06,382163.84
505/359.2188mz/4.44min,788561.8,680526.2,742403.25,1027354.94,1108807.4,838069.06
506/375.2177mz/4.45min,597112.8,575227.6,653108.2,486379.8,603257.6,660740.1
507/269.1507mz/4.46min,58268.754,54915.742,44702.484,60761.438,121046.64,61758.72
508/573.2831mz/4.52min,194546.53,214190.39,175185.7,397718.84,259937.64,138528.6
509/523.2562mz/4.48min,2112295.0,2161409.2,2546893.2,2211314.5,2036358.9,2336382.2
510/184.1343mz/4.49min,1105648.8,872783.06,859080.56,995205.8,1141966.6,936528.75
511/228.1242mz/4.49min,2814310.0,2342583.2,2342872.5,2555699.8,2953208.0,2525064.2
512/317.0666mz/4.5min,337440.2,164571.83,358880.47,341910.2,325746.03,411665.12
513/259.0611mz/4.52min,87705.02,0.0,51153.383,86248.41,3298.652,0.0
515/479.2051mz/4.54min,4457616.5,4700914.0,2933861.2,3848848.2,5996498.5,4389983.0
516/431.2286mz/4.54min,291580.28,579914.4,190755.77,242815.06,658372.0,263106.97
517/551.2263mz/4.54min,696222.25,604958.1,460530.94,605060.25,1031385.8,633737.06
518/258.171mz/4.55min,2528951.8,2157355.2,1939391.4,2900913.5,3236123.8,2370827.2
520/272.1868mz/4.57min,28913.736,11015.939,21182.807,27261.549,36848.285,28878.074
521/228.1031mz/4.58min,135423.48,134494.69,87572.99,143697.03,167682.47,117869.28
523/275.0563mz/4.61min,66308.04,0.0,15752.265,54139.25,0.0,0.0
525/620.3206mz/4.61min,496052.7,533027.7,333763.78,431240.44,742210.5,498774.4
