"","PC1","PC2","PC3","PC4","PC5","PC6"
"228/232.1543mz/2.1min",-0.0052383,0.0026039,-0.018182,-0.0004514,-0.0041482,0.23092
"229/220.118mz/2.1min",-0.0035404,0.0067879,-0.012617,0.0042051,-0.0010369,-0.099376
"230/242.0998mz/2.1min",-0.0078368,0.0060904,-0.019463,0.0061347,-0.0055267,-0.40639
"231/184.1697mz/2.16min",-0.0044126,0.031168,0.0027423,-0.018389,0.0027863,0.058352
"235/185.0785mz/2.16min",-0.0043893,0.0056744,-0.0079197,-0.0063969,-0.0049156,-0.27201
"237/171.1128mz/2.2min",0.011419,-0.0012536,0.0051418,0.021325,-0.010941,-0.038378
"238/188.0706mz/2.2min",0.0070657,0.012817,-0.0018898,-0.0034938,0.0065842,-0.00047428
"239/205.0972mz/2.2min",0.011908,0.0102,0.00086621,-0.00030541,0.0010425,-0.026974
"240/217.1047mz/2.21min",0.0080574,-0.0056949,-0.01934,0.00061756,0.0086872,-0.0012688
"242/113.0597mz/2.22min",0.007571,0.014864,-0.0011389,-0.0097225,-0.021951,-0.026488
"244/231.1703mz/2.26min",0.011446,0.011965,0.020537,0.0054607,-0.00010861,-0.013956
"250/146.1176mz/2.34min",0.0046715,-0.0023148,-0.011848,0.010549,-0.00075846,-0.040779
"251/146.0601mz/2.34min",0.0043525,0.025489,-0.0020457,0.020453,0.014455,0.00096538
"252/116.0706mz/2.35min",-0.001702,-0.0098124,-0.0055356,-0.0082392,-0.022957,0.020509
"255/229.1547mz/2.38min",-0.0031492,-0.0042047,-0.0098774,-0.016484,-0.013194,-0.0004414
"258/114.0914mz/2.4min",-0.0066562,0.009483,-0.0019251,0.0089265,-0.0032361,-0.013223
"259/190.05mz/2.4min",0.0089267,0.014346,0.0026418,0.012002,0.019884,0.042019
"260/138.0551mz/2.41min",0.0015865,0.0030961,-0.003916,-0.0032615,-0.011818,0.040776
"261/191.0532mz/2.4min",0.0094341,0.015322,0.0029376,0.013257,0.020889,-0.011816
"267/141.0547mz/2.45min",0.010497,0.025878,0.025635,0.007054,0.017787,0.039247
"268/231.1703mz/2.46min",0.0045446,0.006138,-0.0027382,-0.0025108,0.0032086,-0.00020521
"273/216.1232mz/2.52min",0.002102,0.010675,-0.0087359,0.013767,0.0081645,0.001661
"274/167.0816mz/2.53min",0.0032926,-0.0051187,-0.0020961,-0.0070782,-0.021476,0.027323
"278/246.1701mz/2.56min",-0.0074568,0.0031905,-0.014276,-0.0080632,-0.0072346,0.02659
"280/245.186mz/2.63min",-0.0079118,0.026583,0.0063034,-0.011824,0.0013959,-0.041622
"282/200.0919mz/2.6min",0.00083411,0.0045241,-0.006666,-0.0031459,-0.013413,-0.013881
"283/197.1286mz/2.61min",0.042897,-0.041757,0.039499,0.020762,-0.02628,0.031512
"286/180.0656mz/2.62min",0.003378,0.01042,-0.0020993,0.004508,0.0052632,0.013688
"287/190.1439mz/2.64min",-0.0061793,-0.0031657,-0.019861,-0.0070053,-0.012336,0.032086
"291/183.1017mz/2.63min",-0.0045384,0.011791,-0.0049472,0.0011075,-0.0066435,-0.01998
"292/130.1591mz/2.64min",-0.0086358,0.025676,0.0049861,-0.021393,0.0081763,0.012787
"298/263.139mz/2.7min",-0.0031203,0.00073563,-0.0084628,-0.01802,-0.0095677,-0.029059
"301/193.0973mz/2.7min",-0.01682,-0.005014,-0.012565,-0.041243,-0.023225,-0.00035521
"303/138.0551mz/2.73min",0.011992,0.0095428,0.0030614,0.0038098,-0.00030934,-0.026731
"304/120.0445mz/2.73min",0.0069242,0.010268,0.0005912,0.00033123,0.0049045,0.041356
"305/114.0914mz/2.73min",0.0079297,0.015264,-0.014328,0.010543,0.014539,-0.0060647
"307/255.1703mz/2.75min",-0.01094,0.0087799,-0.012235,-0.017129,-0.0078178,-0.0019812
"309/245.186mz/2.76min",0.0081918,0.0010541,-0.0083761,0.0022888,0.0064669,0.014042
"311/272.1856mz/2.76min",-0.0070458,0.016127,-0.01241,-0.0044101,0.00067849,0.012746
