Filename,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML,POS_TJGIp2_1_Run52.mzML,POS_TJGIp2_2_Run120.mzML,POS_TJGIp2_3_Run191.mzML
500/246.1699mz/2.57min,7546119.5,5569598.5,7187780.0,9395797.0,8402108.0,7855882.0
501/172.0968mz/2.56min,406509.4,401505.1,326796.97,537142.3,500704.2,681613.56
505/249.1232mz/2.59min,356498.94,243375.53,287143.44,349435.56,313342.34,284100.53
507/287.1599mz/2.59min,787019.56,691634.94,400399.38,1431353.5,1522977.6,1903458.6
508/200.0917mz/2.6min,394189.16,385048.97,314236.03,519093.25,542345.56,729740.94
511/231.1202mz/2.61min,0.0,22953.455,136761.31,26802.229,65450.316,8507.35
512/245.1859mz/2.62min,2159339.8,2612254.8,945779.4,1873182.1,1939901.1,3666885.8
513/211.1441mz/2.62min,302427.25,418825.06,1920185.1,358153.4,1627424.8,1635702.2
514/209.1285mz/2.62min,205043.95,205876.45,203026.39,254414.67,276008.7,344654.62
516/197.1285mz/2.62min,6243726.0,9634080.0,7679469.5,6361860.0,9147673.0,11731196.0
519/180.0656mz/2.62min,737293.25,647209.7,633424.56,794584.7,819749.1,868200.94
521/229.1546mz/2.63min,1860461.4,1984703.4,1528752.8,1959292.6,1968693.6,2135859.5
523/253.1157mz/2.65min,393380.8,157237.88,109273.15,227938.25,184487.11,225418.4
526/243.1339mz/2.64min,1657313.9,1471748.9,1360186.2,1770887.8,1657629.1,1895855.0
527/130.1591mz/2.65min,4536869.0,4149278.2,3103394.5,2893277.5,4881161.5,3638614.8
530/227.139mz/2.65min,404592.1,613979.6,325382.5,328028.84,945162.94,1142024.0
531/244.1372mz/2.65min,173281.19,148584.45,60109.33,180346.1,165640.19,182383.98
532/246.189mz/2.62min,292848.4,360027.7,55911.46,262995.47,250423.55,457743.5
537/202.1801mz/2.68min,121156.52,116500.46,108620.305,122150.13,123155.38,113956.11
538/120.0807mz/2.66min,172458.34,311901.16,175864.22,169653.67,202823.0,103981.25
540/263.1388mz/2.69min,2789428.8,2863609.5,1673697.1,3218773.8,3111846.2,4919801.5
542/188.1281mz/2.69min,112318.81,135117.34,124306.27,198283.47,263034.0,225452.8
544/86.0964mz/2.71min,500674.3,671661.3,601177.3,121018.05,57272.03,617945.9
545/132.1019mz/2.72min,1287601.0,1287098.6,902079.25,1335837.0,1683563.8,891305.9
549/193.1699mz/2.72min,552601.3,477543.4,314195.16,732141.0,626452.3,68266.87
550/241.1546mz/2.68min,504816.75,540234.25,811137.06,471346.84,482541.47,420732.2
554/185.1285mz/2.71min,743528.94,1033478.0,736033.4,829077.94,970122.8,1246214.5
556/193.0972mz/2.71min,303337.0,196848.6,261522.0,1638929.5,2121899.8,1922852.1
558/183.0917mz/2.72min,279630.25,480185.72,242923.64,358390.88,449647.34,333488.2
561/114.0914mz/2.73min,1785271.2,1766001.0,1707635.0,2437757.5,2598695.8,3177887.5
562/160.0969mz/2.73min,530751.1,618577.2,571005.9,751244.8,850894.1,963366.8
563/120.0444mz/2.73min,2382958.5,2415151.8,2231262.0,3228046.2,3306537.0,4356049.0
564/138.055mz/2.73min,584896.94,673368.06,675584.1,818281.75,876145.06,1216236.8
565/260.1029mz/2.73min,475113.06,546018.2,463081.34,502679.53,536694.8,542631.1
566/210.0219mz/2.74min,654382.5,615571.75,577421.1,697882.75,747302.7,824573.5
568/259.165mz/2.74min,938122.94,748224.1,841327.94,955954.1,951817.56,940938.5
569/327.1911mz/2.74min,196787.52,79465.73,363859.28,421481.3,519096.1,364444.7
570/142.0863mz/2.8min,447355.53,258431.39,190014.83,301284.5,329907.3,401929.94
571/245.1858mz/2.74min,1787108.5,1977160.1,934440.6,1615978.1,1568778.0,2549308.5
573/283.1262mz/2.75min,627109.56,468372.66,442135.66,611987.5,530707.7,665165.75
575/255.1701mz/2.75min,685155.1,390720.4,1091143.8,1255485.0,1200064.2,1138345.6
576/114.1277mz/2.75min,791369.56,516731.94,1089161.4,1427405.0,1351523.9,1021713.3
577/160.1332mz/2.75min,1167645.8,823058.9,1682519.6,2148816.0,2058024.8,1570159.6
578/213.0658mz/2.75min,946901.3,884856.8,1059196.4,1073044.6,1324488.9,1201991.1
579/272.1854mz/2.77min,509642.97,479653.22,417144.5,516920.84,487073.94,437080.25
581/123.0916mz/2.76min,205276.08,196231.89,255227.36,213047.3,208323.92,211825.33
584/243.1338mz/2.77min,2944900.8,2402313.5,2082188.0,2844611.0,2448166.0,2885665.0
586/169.0761mz/2.77min,38243910.0,58977316.0,34552364.0,43271420.0,46816250.0,42143324.0
587/170.0792mz/2.77min,4479914.0,6953252.0,4084146.2,5097608.5,5475546.5,4930361.0
588/253.1157mz/2.77min,480738.4,376341.5,342421.16,521230.38,455920.0,550166.1
590/254.1597mz/2.78min,527872.06,347709.84,195704.58,533593.25,358590.1,313424.34
591/256.1066mz/2.77min,287518.44,303199.62,263648.16,297280.66,309321.5,350380.38
592/259.1151mz/2.78min,3411354.2,3343077.8,3063713.2,3793004.5,3526638.0,4281626.5
593/179.0703mz/2.78min,413913.25,524254.62,534596.9,507004.78,590127.4,609601.1
597/275.1388mz/2.8min,474295.66,467685.75,384818.28,480476.53,468725.3,554839.5
601/181.0971mz/2.81min,1318875.8,1493159.9,1366992.5,1447048.8,1369705.1,1583641.2
602/160.0969mz/2.81min,815188.2,976648.44,954886.9,1143367.5,1355693.6,1770520.1
603/114.0914mz/2.78min,1408683.6,1178632.2,1197728.6,1494059.0,468998.12,4245853.5
605/386.1571mz/2.87min,187263.84,89350.75,75461.3,97108.56,199709.4,154638.34
611/227.139mz/2.84min,516816.8,503657.34,471472.5,468260.28,696805.0,730855.44
612/245.1858mz/2.83min,693580.3,849321.9,795464.25,714975.0,695532.0,1151068.1
613/287.1711mz/2.84min,879035.44,403923.84,770230.5,832013.2,829006.4,815768.3
614/287.1602mz/2.85min,89314.83,96539.3,39982.58,122068.305,183852.42,221928.72
615/295.1287mz/2.85min,1624675.2,791370.5,1098673.9,2225503.0,2405620.5,2056538.6
616/197.1285mz/2.8min,327533.0,286134.75,362943.5,298348.2,193719.19,563611.25
618/267.1314mz/2.85min,489709.88,349667.38,267098.56,426302.2,356191.88,590558.44
619/209.1285mz/2.85min,313342.25,299285.72,413114.0,437417.4,477272.97,550596.75
620/243.1339mz/2.86min,5380444.0,4386810.0,4099227.0,5266502.5,4811793.5,5561861.5
621/166.0864mz/2.86min,251254.39,263654.03,199336.55,240119.7,240790.42,252445.73
624/203.1391mz/2.86min,123783.164,45013.6,68920.39,78366.414,95093.66,137140.45
625/265.1158mz/2.83min,409688.28,351345.34,310472.78,156965.95,159853.16,518031.28
626/279.1314mz/2.86min,335033.84,255859.11,233049.92,352938.56,292405.28,376353.47
629/428.2041mz/2.88min,623093.2,595049.7,292018.12,751682.06,570812.5,1053046.9
634/271.165mz/2.9min,311577.78,205669.06,100103.25,384383.78,253862.25,405084.84
637/132.1019mz/2.92min,702733.06,1075513.1,645111.8,849204.2,794023.4,958470.7
638/196.0945mz/2.91min,1011373.0,771645.25,974793.8,1267954.1,1053739.5,1532598.9
641/174.1125mz/2.91min,2635109.5,2252045.8,2406995.5,3455327.0,2988173.0,3684233.8
642/128.107mz/2.91min,4100356.0,3527242.0,3535012.0,4962298.5,4516652.5,5579108.0
643/241.097mz/2.92min,410733.47,641159.94,304296.56,411516.2,472685.56,416391.16
645/386.157mz/2.92min,283435.47,273664.56,157411.77,346244.1,310302.9,439837.1
646/193.17mz/2.93min,200072.38,170596.14,55398.535,268674.6,212415.2,79236.484
648/279.1701mz/2.93min,655834.5,782260.5,354801.25,587616.94,615103.7,1002108.44
649/183.0917mz/2.93min,2335394.5,3348509.0,2069358.0,2778576.0,2872418.8,3037543.5
654/262.0974mz/2.94min,274245.5,301005.22,215466.69,580513.94,655690.44,498331.12
655/319.1497mz/2.94min,463582.62,293167.25,317750.56,568474.2,522613.53,615341.2
656/208.0969mz/2.94min,346939.12,269273.72,283572.03,335507.28,268066.12,301471.53
657/331.1972mz/2.95min,693553.06,572260.1,379305.0,606180.7,712220.75,564327.06
658/204.1243mz/2.95min,395639.28,377931.56,357233.44,513210.53,417258.0,474509.94
660/170.1176mz/2.95min,1093421.1,692674.8,575208.25,832544.0,973768.8,870594.0
661/188.1281mz/2.95min,282521.38,177568.23,171324.31,229058.9,303390.16,237131.28
663/255.1314mz/2.96min,584550.06,516484.78,281099.47,763616.2,749950.56,569395.06
664/154.1226mz/2.95min,811866.06,630885.1,376483.47,1066152.2,1011745.94,871864.56
665/210.1101mz/2.95min,1146046.5,806619.0,747363.1,859530.1,1059426.8,1003833.8
667/172.1332mz/2.96min,1318822.0,1104643.4,664700.5,1751109.8,1766534.8,1416918.8
668/197.1285mz/2.96min,476515.44,657154.0,568109.44,625870.6,1077922.8,852248.2
669/215.139mz/2.96min,975299.75,922239.25,621315.6,1356276.4,1487746.6,1497418.4
671/213.1022mz/2.96min,358018.44,451657.2,311299.16,442832.34,424865.03,461497.72
673/249.1208mz/2.96min,513118.06,415673.1,470925.78,296611.25,300804.8,407951.25
675/213.0658mz/2.97min,517032.3,477705.06,383329.16,538698.0,577117.2,506980.12
676/428.204mz/2.97min,1223491.2,1140173.5,576705.9,1347588.1,1061129.5,2098255.5
677/177.0659mz/2.97min,203534.9,334164.56,286317.88,210673.92,390537.84,383954.0
678/450.1859mz/2.97min,271304.06,222017.25,85189.76,160363.22,204089.1,452420.56
680/180.1019mz/2.97min,944839.1,1120084.5,752372.8,1079697.2,1043453.5,1378101.2
681/86.0965mz/2.91min,1149587.1,1005500.56,990992.1,1545975.5,1321338.9,1606086.4
685/196.0944mz/2.98min,934217.9,1010928.75,1061391.0,1207661.5,1061682.4,1552627.2
686/120.0808mz/2.98min,1208204.0,1310500.4,755007.06,977647.75,997981.7,1302213.2
689/174.1125mz/2.97min,2886631.2,3079903.5,2966201.5,1891266.8,3661054.2,4431096.0
690/166.0863mz/2.98min,300078.06,388827.47,238329.7,261858.2,274437.72,396770.06
691/132.1019mz/2.98min,892605.6,1904012.2,854186.94,1043733.06,1053039.0,1239262.8
692/156.102mz/2.91min,787805.94,630078.9,658851.44,957076.75,817861.56,1030828.56
694/195.1128mz/2.99min,1222503.4,1459163.2,1312557.6,1429975.6,1339034.6,1525702.5
698/277.1181mz/2.99min,1347875.2,1089481.5,1018903.6,1279046.8,1152680.1,1308273.5
699/412.209mz/2.99min,853435.3,823291.2,414391.78,863013.6,749462.56,1289019.5
702/231.1702mz/3.01min,318384.62,251252.58,290667.06,301567.06,325576.1,318212.66
704/139.0866mz/3.02min,1495478.8,1279763.6,1014985.8,1990030.0,1534446.8,1208548.9
705/223.1077mz/3.02min,8458168.0,8291878.5,7156958.5,11872432.0,10594172.0,8097338.0
706/205.0972mz/3.02min,1999764.5,1736786.6,1440329.2,2624694.2,2141664.8,1712789.2
707/181.0971mz/3.02min,3349050.5,3088832.8,2501631.8,4338518.5,3597533.8,2955602.5
709/245.0896mz/3.02min,5032410.5,6102556.0,6561697.5,8354846.0,7407586.5,6936764.0
710/246.1697mz/3.02min,372656.47,199395.33,268080.56,280740.66,293816.34,292159.28
713/186.1125mz/3.03min,461549.97,482293.5,450676.34,690096.25,689389.25,1467467.4
714/279.1701mz/3.02min,382727.94,382825.8,227745.88,394075.94,413508.56,597545.56
715/241.1545mz/3.02min,187727.44,151719.1,381348.8,268272.94,302272.66,245693.9
716/222.1601mz/3.05min,376777.12,384492.56,334819.0,434396.66,383169.75,377848.4
719/251.1364mz/3.05min,515764.97,568398.4,411854.0,495063.06,457997.72,369092.47
720/274.1646mz/3.05min,146731.3,147349.75,160572.75,196416.08,379644.16,283713.9
721/148.0393mz/3.05min,373393.38,380252.84,390773.12,456376.22,506045.9,682582.5
722/120.0444mz/3.05min,258623.52,266291.47,263959.0,333917.12,354221.0,478561.88
723/191.1042mz/3.05min,347974.8,339510.28,239241.69,298646.03,259361.19,218017.64
725/211.1441mz/3.06min,11700899.0,14518784.0,10712171.0,11658476.0,12795780.0,17513388.0
727/257.1493mz/3.09min,481900.94,496628.75,80341.58,34024.543,430385.72,678825.8
728/289.1755mz/3.07min,674370.25,728755.75,349800.84,888308.1,1387891.4,1426863.5
729/212.1473mz/3.06min,1380504.2,1756260.5,1250752.8,1364381.5,1403886.1,1790223.1
730/186.589mz/3.08min,357882.9,328560.16,374927.75,387487.66,369040.25,550708.6
731/379.2336mz/3.07min,507438.3,360944.22,428637.84,447536.84,535389.5,313630.53
733/261.1096mz/3.08min,25537.52,50614.9,262299.34,28984.69,46915.414,20189.582
734/223.1539mz/3.09min,579315.3,443136.66,1706360.6,461395.88,380311.34,166239.25
735/245.1357mz/3.08min,1430411.8,1510822.6,7975173.5,426356.9,1526277.4,914260.7
736/240.1804mz/3.09min,1668030.5,1142444.0,3404021.0,1369086.1,883054.7,385367.47
737/103.0754mz/3.09min,143400.95,115452.72,489334.0,108991.7,84926.16,34427.74
738/246.1392mz/3.09min,121032.63,133354.39,839873.2,36790.04,48408.055,25233.309
741/434.191mz/3.1min,384437.84,398130.62,105111.375,371738.56,316429.44,526327.0
742/412.2091mz/3.1min,1267739.1,1140893.5,627175.75,1290836.6,1126454.5,1938404.5
745/173.1285mz/3.12min,606034.25,314420.62,454277.75,403717.1,536853.3,620808.0
748/279.1313mz/3.12min,434319.1,655412.4,219303.48,372749.84,353436.88,609735.8
749/259.1763mz/3.13min,624667.56,498254.0,390363.34,381139.12,366966.22,358744.12
750/143.1179mz/3.13min,312894.38,324413.56,185453.58,415841.22,377506.4,435368.34
751/120.0808mz/3.12min,1488796.4,1424732.1,986970.4,1492902.1,1439760.6,1846464.4
752/208.0969mz/3.13min,1063070.5,1107410.8,810775.56,1152880.0,1186735.5,1491195.8
753/166.0863mz/3.13min,611086.2,636615.0,435680.9,628201.0,664056.8,785918.5
754/100.1121mz/3.13min,1088289.5,1112742.9,577183.25,1371117.9,1166580.0,1319109.1
756/145.076mz/3.13min,2965003.2,2597887.0,2853087.0,2417705.8,2691400.0,1682273.1
758/194.0812mz/3.13min,121579.54,86247.84,100766.92,606444.56,852690.25,1007899.44
761/211.1441mz/3.14min,6751099.5,10594830.0,4748145.5,6144177.0,7618749.5,12165792.0
762/109.1012mz/3.14min,767300.8,581646.9,429901.2,625641.06,832559.75,610526.1
764/194.1152mz/3.14min,1286272.9,1216490.1,1049623.8,1008263.6,1537747.8,1301669.0
765/172.1332mz/3.14min,1558263.4,1158273.6,913273.75,1298108.1,1678279.9,1269297.5
766/155.1066mz/3.14min,506752.53,352498.2,300114.6,338874.28,420945.62,303224.66
767/190.0499mz/3.15min,230880.97,369650.47,248027.47,297425.75,355753.6,327409.3
768/165.0911mz/3.15min,150199.94,103223.414,86478.82,91855.26,86628.93,112365.36
769/169.076mz/3.11min,402645.03,283148.4,43153.85,134526.61,471333.97,60419.133
772/265.1157mz/3.16min,407353.12,334127.12,332340.28,223106.45,240354.16,334096.22
773/217.0972mz/3.17min,157848.14,171059.95,73141.54,170954.27,149970.06,215325.88
776/245.1285mz/3.17min,1221227.4,1425210.1,1186731.6,1254674.2,1392707.6,1739982.0
777/251.1365mz/3.17min,191597.89,221176.52,151429.31,168770.55,176063.47,181475.75
779/185.071mz/3.18min,165542.89,367904.7,160366.58,215151.08,221173.66,185012.95
780/284.1392mz/3.19min,124049.984,94706.01,99497.05,124772.336,102422.57,142888.06
784/162.055mz/3.2min,1083658.5,1361173.2,955498.44,1311348.0,1394307.6,1623748.6
787/247.1077mz/3.21min,916355.1,693199.25,722819.5,1140017.9,964396.06,981480.56
788/252.1593mz/3.22min,409173.3,251134.78,687238.2,371684.84,552761.6,313951.4
789/116.0706mz/3.22min,825093.75,925756.3,717304.44,1055577.9,896333.9,976915.94
790/293.147mz/3.22min,981591.25,665864.2,603831.25,978011.3,737886.5,1060703.8
791/202.1438mz/3.22min,344966.53,411539.0,352140.25,420057.44,614468.0,600587.1
792/271.1651mz/3.23min,825723.2,585234.56,495446.12,859422.8,633254.3,952707.56
794/281.1471mz/3.25min,779814.25,431097.88,278567.12,472544.3,403822.5,659140.9
795/118.0651mz/3.24min,874554.1,1029167.7,691266.25,987722.94,941566.06,1182011.9
796/164.0706mz/3.24min,422202.88,446618.66,344996.25,484502.34,487093.16,522374.12
797/195.1129mz/3.26min,203716.86,313303.94,446025.97,243496.53,242837.86,306882.88
798/182.0813mz/3.25min,1910998.6,2119753.8,1724538.8,2297522.2,2406100.8,2566850.0
800/120.0444mz/3.25min,552560.1,497534.2,619454.1,653077.9,673189.94,778149.7
804/259.1651mz/3.26min,1207527.9,1086914.6,714674.06,1215427.0,1242095.6,1636782.9
807/284.2066mz/3.27min,1428763.4,938978.3,3390660.8,1188585.6,3943334.5,694934.8
808/209.1285mz/3.27min,334585.16,362186.34,364768.44,410763.22,397933.7,443342.5
809/267.1801mz/3.27min,169491.86,141056.23,870716.06,139486.39,795967.4,100081.0
811/146.0601mz/3.27min,507096.0,751060.8,618419.06,502178.5,624040.56,795256.5
812/103.0754mz/3.27min,29449.066,19063.535,181200.33,11192.363,156813.8,13197.831
813/289.162mz/3.27min,593697.25,634908.44,4491665.0,691009.2,3154371.0,897536.94
815/285.1307mz/3.27min,88197.46,135181.78,55248.61,135039.4,98755.2,126253.72
816/204.1232mz/3.28min,67524.086,125823.41,56841.402,61243.8,62581.78,52422.863
818/245.1285mz/3.28min,1710432.2,2396784.8,1192132.9,1631703.9,1893238.1,3045377.5
820/336.1663mz/3.28min,1246237.6,1021476.06,984755.06,1324144.9,1242492.4,1516050.8
821/245.1858mz/3.28min,386529.97,303831.75,377266.56,412268.9,452189.5,416104.4
822/217.1547mz/3.3min,795601.06,590904.8,503848.1,698115.0,764443.0,1230968.5
823/253.1158mz/3.3min,54090.26,58198.87,31052.592,73409.56,116199.97,111512.03
824/169.0761mz/3.29min,323992.28,468392.6,150451.72,801478.3,98909.3,69699.66
825/245.1377mz/3.3min,111920.04,133287.17,332243.72,910156.6,105965.53,132634.5
827/195.1129mz/3.31min,560753.06,701323.6,776163.8,656803.0,639299.6,764899.4
829/284.1392mz/3.33min,390660.34,372431.62,234872.52,454041.38,373123.34,524735.75
830/220.1193mz/3.34min,470653.84,420249.4,374929.16,502455.88,499895.4,397072.44
834/303.1912mz/3.35min,2274191.2,1820813.5,1454983.6,2792928.2,3844793.5,2645200.0
837/188.1281mz/3.35min,738715.9,717325.9,616763.8,785663.1,762257.3,956619.0
838/210.11mz/3.35min,131048.5,132481.11,116091.0,119967.32,119448.13,196752.67
840/295.1626mz/3.36min,779077.3,626420.4,570611.94,933509.94,738205.0,1047863.3
841/273.1806mz/3.36min,427078.22,334743.28,265038.44,530960.1,397245.34,835700.8
842/212.1071mz/3.36min,88765.555,86691.234,58444.363,139197.28,133738.34,129552.89
843/245.1382mz/3.37min,637735.25,787551.94,377703.78,908914.7,678065.7,725772.25
844/227.1278mz/3.37min,341443.25,391436.28,177092.11,452770.84,341640.0,355892.28
845/285.1307mz/3.37min,666986.2,906649.2,447495.25,885457.6,726561.75,759070.3
847/211.123mz/3.37min,3984196.8,5493841.5,3188228.5,4933199.5,4742085.0,5054466.5
848/255.0837mz/3.37min,156076.34,215449.64,166723.5,266181.8,114996.125,447025.8
854/176.0707mz/3.41min,407916.94,392124.53,427795.44,491768.72,529404.75,518193.44
855/440.3115mz/3.42min,119802.97,98333.56,20455.021,40223.74,110658.766,73281.35
858/213.1597mz/3.42min,1274125.1,1482104.2,1144001.9,1569402.9,1625322.0,2037774.5
862/295.1626mz/3.44min,603587.8,449404.9,407443.66,677081.6,597979.94,749982.9
863/243.0767mz/3.44min,301796.6,265330.62,406163.84,510066.12,521170.75,436627.25
866/155.0597mz/3.45min,643304.8,735674.7,852878.44,788499.75,1055786.4,1029265.3
867/273.1671mz/3.45min,501309.94,386188.12,583118.3,454015.44,294768.9,402656.94
868/122.0964mz/3.45min,346480.97,374290.44,265978.9,269725.3,181502.25,282529.5
869/208.0857mz/3.45min,411107.6,406285.28,426245.34,518158.84,784004.6,703900.44
870/97.1012mz/3.45min,317458.0,223996.44,173112.84,339310.6,428871.2,404161.75
871/189.1121mz/3.45min,320354.03,275290.62,211581.0,433652.1,684964.8,583069.06
872/125.0961mz/3.45min,1017007.2,776843.6,658804.7,1160249.2,1530018.4,1423335.0
873/171.1016mz/3.45min,1380545.8,1124427.4,1023903.06,1680712.2,2353026.5,2204312.5
874/243.0875mz/3.45min,1152510.2,1361381.0,963684.9,1199471.0,1630411.9,1327749.1
875/105.0699mz/3.45min,1119185.5,1161497.5,854574.4,865567.3,631178.8,915123.94
876/164.1071mz/3.45min,3418603.0,3794991.2,2960949.8,2778364.8,2037719.5,3016617.5
878/415.1635mz/3.45min,362863.16,361463.5,423365.97,447948.38,721981.0,656302.4
881/268.0855mz/3.45min,371325.72,406630.84,449464.66,388445.7,530665.0,521816.72
882/337.1843mz/3.46min,421390.0,325799.28,236364.47,442859.88,554136.9,263055.44
