CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1078	1267	1	0.8837	0.000
1157	1237	1	0.9541	-148.038
1095	1147	1	0.8915	-1.001
1160	1192	1	0.9297	132.022
1066	1173	1	0.932	74.019
1146	1192	1	0.9023	-74.019
1037	1143	1	0.8716	-148.037
1179	1192	1	0.9584	-74.018
1267	1269	1	0.8182	1.999
1095	1192	1	0.9584	-74.020
1206	1243	1	0.8663	296.076
1083	1237	1	0.8414	-371.095
1037	1155	1	0.9375	-296.075
1037	1083	1	0.9543	-74.019
1179	1264	1	0.9623	-57.987
1243	1244	1	0.7932	59.967
1207	1208	1	0.8911	-0.997
1243	1269	1	0.9035	-296.076
1206	1269	1	0.8953	0.000
1026	1237	1	0.8726	-223.058
1060	1218	1	0.8768	-223.058
1147	1218	1	0.8744	-148.038
1026	1155	1	0.973	-74.019
1192	1264	1	0.9226	16.031
1218	1253	1	0.9147	91.051
1147	1179	1	0.8915	1.000
1078	1207	1	0.8138	0.999
1064	1076	1	0.8205	-148.038
1095	1179	1	0.9999	-0.001
1076	1160	1	0.815	-0.993
1151	1206	1	0.8267	-147.038
1099	1253	1	0.9198	-74.019
1143	1264	1	0.882	-132.007
1173	1206	1	0.9333	-222.057
1066	1151	1	0.828	-1.001
1045	1221	1	0.7679	74.018
1173	1225	1	0.8415	148.037
1099	1143	1	0.8708	57.988
1037	1060	1	0.9368	-148.036
1083	1253	1	0.9442	-206.025
1146	1155	1	0.9332	-74.019
1152	1173	1	0.8747	74.019
1026	1060	1	0.9482	74.019
1155	1218	1	0.8859	-75.020
1064	1267	1	0.8188	-149.036
1060	1253	1	0.9155	-132.007
1078	1157	1	0.8243	131.027
1037	1099	1	0.9359	-206.025
1037	1082	1	0.8812	-146.057
1045	1225	1	0.7322	-74.019
1207	1269	1	0.8054	1.001
1083	1155	1	0.9336	-222.056
1060	1083	1	0.9757	74.018
1157	1238	1	0.9066	-149.037
1143	1179	1	0.8512	-74.019
1218	1237	1	0.9405	-74.019
1192	1253	1	0.8675	16.031
1076	1152	1	0.8286	149.039
1099	1237	1	0.8736	-239.089
1152	1207	1	0.8338	-149.039
1066	1208	1	0.796	-150.036
1026	1146	1	0.9562	-0.000
1173	1269	1	0.8704	-222.057
1076	1206	1	0.7977	1.000
1064	1206	1	0.8129	-147.037
1066	1243	1	0.8474	148.038
1157	1218	1	0.9223	-74.019
1078	1238	1	0.8445	-18.010
1064	1207	1	0.8774	-148.038
1060	1082	1	0.9412	1.979
1078	1208	1	0.8548	0.001
1060	1155	1	0.9222	-148.038
1173	1208	1	0.8005	-224.055
1099	1146	1	0.902	-16.031
1155	1237	1	0.8801	-149.039
1151	1269	1	0.8047	-147.038
1151	1152	1	0.79	1.001
1155	1253	1	0.9509	16.031
1076	1207	1	0.8211	-0.000
1064	1208	1	0.832	-149.035
1147	1192	1	0.9541	-73.018
1147	1160	1	0.8717	-205.040
1237	1253	1	0.8931	165.070
1083	1099	1	0.9098	-132.006
1146	1237	1	0.8779	-223.058
1076	1267	1	0.8178	-0.999
1045	1173	1	0.8193	-222.056
1152	1208	1	0.7841	-150.036
1167	1267	1	0.8104	-223.055
1146	1218	1	0.934	-149.039
1066	1225	1	0.8604	222.056
1151	1208	1	0.8833	-149.036
1146	1253	1	0.9748	-57.988
1037	1237	1	0.8237	-445.114
1060	1143	1	0.9325	-0.001
1237	1238	1	0.9298	-0.999
1078	1173	1	0.806	224.056
1026	1218	1	0.8945	-149.039
1225	1243	1	0.7857	-74.019
1026	1083	1	0.9593	148.037
1082	1143	1	0.9229	-1.980
1066	1206	1	0.9207	-148.038
1064	1078	1	0.8336	-149.037
1064	1152	1	0.8306	1.001
1066	1207	1	0.8581	-149.039
1206	1225	1	0.8081	370.095
1151	1267	1	0.8037	-149.037
