CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
421	457	1	0.833	28.031
280	457	1	0.9351	30.047
273	423	1	0.9815	-2.015
360	432	1	0.9221	30.047
280	432	1	0.9281	30.047
426	457	1	0.8129	56.063
273	421	1	0.9944	0.000
429	432	1	0.9362	58.077
421	423	1	0.9774	-2.015
426	429	1	0.8123	-2.015
280	421	1	0.8159	2.015
421	432	1	0.8452	28.031
360	426	1	0.8514	-26.016
280	360	1	0.9938	0.000
360	429	1	0.9905	-28.031
423	457	1	0.8099	30.047
273	432	1	0.839	28.031
280	426	1	0.8316	-26.016
423	426	1	0.9837	-26.016
429	457	1	0.9435	58.078
273	457	1	0.8352	28.031
280	429	1	0.9961	-28.031
273	280	1	0.8175	-2.015
432	457	1	0.9924	0.000
423	429	1	0.8193	-28.031
423	432	1	0.8149	30.047
421	426	1	0.9926	-28.031
360	457	1	0.9276	30.047
273	426	1	0.9847	-28.031
426	432	1	0.817	56.063
273	429	1	0.8264	-30.046
280	423	1	0.8229	0.000
421	429	1	0.8244	-30.046
632	663	2	0.9999	109.994
277	411	3	0.9284	-28.031
475	476	4	0.7679	17.027
441	447	4	0.7442	-26.016
441	476	4	0.8132	-11.005
410	476	4	0.9458	-56.062
298	447	4	0.8011	-71.073
366	372	4	0.8034	-2.016
290	476	4	0.7432	-39.036
269	298	4	0.8655	-28.031
290	475	4	0.7653	-56.062
331	366	4	0.7682	2.016
447	476	4	0.753	15.011
410	447	4	0.7121	-71.073
324	366	4	0.8717	-17.027
410	475	4	0.7017	-73.089
410	441	4	0.7159	-45.058
232	441	4	0.7618	-73.089
326	366	4	0.8905	-18.011
331	336	4	0.7803	2.016
326	336	4	0.8733	-18.011
298	441	4	0.7488	-45.058
336	372	4	0.7603	-2.016
298	410	4	0.8796	0.000
290	410	4	0.7086	17.027
331	447	4	0.7752	-108.130
232	410	4	0.7886	-28.031
269	410	4	0.9522	-28.031
372	447	4	0.8112	-108.130
336	366	4	0.891	0.000
324	326	4	0.8321	0.984
290	447	4	0.8448	-54.047
331	372	4	0.9541	0.000
298	476	4	0.8758	-56.062
232	269	4	0.78	0.000
232	290	4	0.8173	-45.058
298	475	4	0.7133	-73.089
269	476	4	0.8795	-84.094
324	336	4	0.913	-17.027
232	476	4	0.8101	-84.094
232	298	4	0.8928	-28.031
290	441	4	0.8933	-28.031
290	298	4	0.73	17.027
109	137	5	0.9324	-28.031
123	137	5	0.8021	-44.026
109	158	5	0.8421	-12.036
123	158	5	0.9354	-28.031
137	158	5	0.8124	15.995
359	466	6	0.9997	-28.031
302	347	7	0.7931	-21.982
302	348	7	0.927	0.000
303	349	7	0.9778	-0.000
302	303	7	0.7816	136.125
347	348	7	0.7123	21.982
302	349	7	0.7438	136.125
348	349	7	0.7112	136.125
130	165	8	0.9242	-28.031
130	131	8	0.8465	-1.003
131	165	8	0.9326	-27.028
63	79	9	0.715	18.010
60	107	9	0.7336	-198.089
62	106	9	0.9335	-216.100
63	107	9	0.7921	-215.116
63	106	9	0.8223	-198.089
60	63	9	0.8675	17.027
36	53	9	0.9785	-0.000
62	107	9	0.9307	-233.127
106	107	9	0.983	-17.027
79	107	9	0.9303	-233.126
79	80	9	0.965	-17.027
62	80	9	0.9767	-17.027
36	106	9	0.7573	-432.199
80	107	9	0.9766	-216.100
36	79	9	0.7915	-216.100
36	107	9	0.7885	-449.226
80	106	9	0.9311	-199.073
60	106	9	0.7473	-181.063
36	80	9	0.837	-233.126
36	63	9	0.702	-234.110
79	106	9	0.9605	-216.100
62	79	9	0.9532	-0.000
63	80	9	0.7876	0.984
618	621	10	0.7324	41.005
9	621	10	0.8418	-0.022
619	621	10	0.7507	-3.993
9	618	10	0.7185	-41.026
614	618	10	0.9602	1.995
486	570	11	0.9917	0.000
454	570	11	0.975	-26.016
454	486	11	0.965	-26.016
506	512	12	0.8197	-18.011
494	506	12	0.7906	2.016
450	506	12	0.8208	18.011
506	511	12	0.8133	-2.016
293	506	12	0.8106	18.011
294	509	12	0.9057	0.000
293	512	12	0.8557	0.000
509	511	12	0.7219	-2.016
494	514	12	0.8691	-1.003
293	450	12	0.8558	-0.000
511	514	12	0.7806	-1.003
293	511	12	0.7139	15.995
450	512	12	0.9995	0.000
293	494	12	0.759	15.995
506	509	12	0.7908	-0.000
494	511	12	0.8975	0.000
506	514	12	0.7026	-3.019
492	501	13	0.8609	15.995
314	501	13	0.8436	-136.126
490	675	14	0.7892	-0.013
490	668	14	0.7892	0.000
668	678	14	0.9835	-0.013
675	678	14	0.9835	0.000
490	678	14	0.836	-0.013
668	675	14	1.0	-0.013
200	577	15	0.9024	-236.214
285	482	15	0.9121	0.000
482	577	15	0.9866	0.000
451	577	15	0.96	-26.015
451	579	15	0.937	0.000
482	579	15	0.9147	26.016
200	482	15	0.8995	-236.214
285	577	15	0.9145	0.000
577	579	15	0.9154	26.016
451	482	15	0.9492	-26.016
543	557	16	0.867	84.093
464	519	16	0.8838	-2.010
468	513	16	0.9338	-28.031
431	513	16	0.9581	-0.000
517	520	16	0.8505	-56.062
455	528	16	0.8582	-28.033
458	465	16	0.7679	-28.031
513	558	16	0.9309	28.031
455	543	16	0.8638	-28.033
533	558	16	0.876	56.063
468	533	16	0.8501	-56.062
465	559	16	0.8585	56.063
464	513	16	0.9698	0.000
431	455	16	0.9154	26.018
515	546	16	0.7597	56.063
535	545	16	0.9001	28.031
468	558	16	0.9733	0.000
528	557	16	0.8591	84.093
520	533	16	0.9845	-0.000
464	468	16	0.9261	28.031
455	553	16	0.8634	28.029
431	557	16	0.8735	82.078
519	533	16	0.9053	-26.021
465	557	16	0.8973	28.032
455	559	16	0.8472	84.092
517	558	16	0.9822	0.001
464	533	16	0.902	-28.031
520	528	16	0.9485	26.017
538	545	16	0.8318	0.000
515	535	16	0.8384	56.063
431	464	16	0.9717	-0.000
528	533	16	0.912	-26.017
515	538	16	0.8063	84.094
468	520	16	0.8645	-56.062
519	520	16	0.9456	-26.021
533	543	16	0.9108	26.017
455	465	16	0.8983	28.029
528	543	16	0.9991	-0.000
535	546	16	0.9337	0.000
464	553	16	0.9177	54.047
557	558	16	0.8918	-54.047
513	520	16	0.8961	-28.031
513	517	16	0.946	28.031
513	519	16	0.8552	-2.010
538	546	16	0.8781	-28.031
545	546	16	0.9687	-28.031
468	557	16	0.8653	54.047
513	533	16	0.8762	-28.031
513	553	16	0.9014	54.047
464	517	16	0.9402	28.031
515	545	16	0.732	84.094
535	538	16	0.9509	28.031
517	557	16	0.8762	54.048
515	528	16	0.8591	-26.014
515	519	16	0.8722	-26.010
519	528	16	0.9816	-0.004
431	553	16	0.886	54.047
464	520	16	0.8905	-28.031
455	513	16	0.893	-26.018
468	517	16	0.9555	-0.000
464	558	16	0.9525	28.031
455	519	16	0.8702	-28.029
545	559	16	0.755	2.016
520	558	16	0.8566	56.062
465	553	16	0.9087	0.000
515	543	16	0.8629	-26.014
519	543	16	0.9809	-0.004
455	464	16	0.9124	-26.018
431	533	16	0.869	-28.031
431	558	16	0.9241	28.031
517	533	16	0.8694	-56.062
520	543	16	0.9468	26.017
431	520	16	0.8736	-28.031
431	517	16	0.9101	28.031
553	557	16	0.9833	28.031
431	468	16	0.9311	28.031
5	12	17	0.9995	0.000
5	593	17	0.8615	18.011
3	13	17	0.9999	0.000
5	13	17	0.8705	18.010
12	594	17	0.8195	-23.016
4	12	17	0.755	17.015
5	616	17	0.8106	-23.040
3	593	17	0.969	0.000
3	617	17	0.8636	-0.025
3	5	17	0.8709	-18.010
12	593	17	0.8556	18.011
3	12	17	0.8651	-18.010
4	5	17	0.7493	17.015
594	617	17	0.7795	41.002
593	616	17	0.7203	-41.051
594	598	17	0.7945	1.995
5	594	17	0.8224	-23.016
13	617	17	0.8642	-0.025
4	10	17	0.9033	0.000
615	616	17	0.8482	-1.995
598	615	17	0.9998	-0.025
12	617	17	0.7629	17.986
12	13	17	0.8647	18.010
594	616	17	0.9847	-0.025
12	616	17	0.8078	-23.040
5	617	17	0.7686	17.986
593	617	17	0.9438	-0.025
13	593	17	0.9693	0.000
400	582	18	0.9769	0.000
176	184	19	0.9618	-41.027
58	147	20	0.8965	-75.036
172	188	21	0.9386	0.227
489	524	22	0.9548	0.000
422	489	22	0.9688	0.000
422	524	22	0.9837	0.000
332	367	23	0.9697	0.000
657	667	24	0.8309	-16.990
267	417	25	0.9984	-28.031
590	640	26	1.0	-0.004
