CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
214	286	1	1.0	-0.000
210	286	1	0.9356	-26.016
130	210	1	0.89	-238.230
210	214	1	0.9357	-26.016
269	508	2	0.8569	28.032
509	511	2	0.9005	28.031
212	509	2	0.792	-264.245
269	509	2	0.8665	-28.031
269	511	2	0.9626	0.000
146	508	2	0.7639	-236.215
146	511	2	0.7265	-264.247
507	508	2	0.7473	-2.016
508	511	2	0.9064	-28.032
146	212	2	0.9956	-28.032
441	501	3	0.9781	-0.000
229	270	4	0.9989	-26.015
229	236	4	0.9434	1.002
246	267	4	0.8598	1.002
222	246	4	0.8101	-27.018
222	302	4	0.9966	-28.031
221	236	4	0.8639	-2.997
246	302	4	0.8388	-1.013
222	236	4	0.7913	-1.002
195	236	4	0.8416	-3.018
195	222	4	0.9942	-2.016
236	267	4	0.8414	-25.013
267	270	4	0.7437	-2.004
184	316	4	0.9667	-30.047
303	316	4	0.763	-20.968
195	302	4	0.9975	-30.047
301	316	4	0.7899	-16.970
229	301	4	0.9082	-28.031
243	316	4	0.9679	-2.016
267	302	4	0.9896	-2.016
243	246	4	0.8435	17.971
195	267	4	0.9921	-28.031
236	246	4	0.9945	-26.016
221	303	4	0.9897	-28.031
236	302	4	0.8212	-27.029
195	246	4	0.8595	-29.034
184	243	4	0.9992	-28.031
246	270	4	0.9206	-1.001
222	267	4	0.9853	-26.016
301	303	4	0.8698	3.999
38	61	5	0.7767	-2.016
174	514	6	0.9827	-0.000
383	455	7	0.9959	0.000
410	459	8	0.9802	0.000
52	76	9	0.9967	-0.000
104	107	10	0.9985	0.000
67	83	11	0.9999	0.000
55	67	11	0.8668	-14.016
55	83	11	0.868	-14.016
