Filename,POS_D5-Ctrl-a-P-EAMeOH_Run28.mzML,POS_D5-Ctrl-b-P-EAMeOH_Run31.mzML,POS_D5-Ctrl-c-P-EAMeOH_Run34.mzML,POS_D5-211-C2-a_Run118.mzML,POS_D5-211-C2-b_Run121.mzML,POS_D5-211-C2-c_Run124.mzML
219/188.0706mz/2.61min,441238.0,439643.1,613662.3,579345.4,648030.56,534136.75
220/231.1128mz/2.61min,21799908.0,20831598.0,28512012.0,29093876.0,32484454.0,27595592.0
221/158.0964mz/2.61min,2920569.0,2888204.2,3949774.5,3873848.8,4304695.5,3626012.8
223/130.1591mz/2.65min,4906943.0,4656839.5,5902310.0,6795293.5,6118154.0,6788303.5
225/316.2114mz/2.69min,357380.88,293891.1,276088.4,275748.62,152753.33,435347.44
226/229.0972mz/2.72min,258583.14,164046.72,331139.3,306094.44,363718.3,330033.06
227/188.0706mz/2.73min,213001.58,202611.86,297273.78,288548.66,327009.12,262982.94
229/158.0964mz/2.73min,1661273.4,1558858.2,2197853.0,2152754.0,2392681.5,1999621.9
230/214.0862mz/2.73min,1191871.6,1134119.4,1627504.1,1544793.2,1730447.6,1449672.4
231/231.1128mz/2.73min,12102498.0,10989282.0,15640242.0,15802961.0,18014404.0,15031735.0
232/140.0682mz/2.76min,157618.16,225053.98,81816.42,84187.22,173859.25,143608.33
233/89.0598mz/2.74min,0.0,0.0,0.0,70057.77,255338.25,577848.44
234/272.1854mz/2.77min,532850.94,390768.22,356902.2,380347.0,306183.22,325422.44
236/257.0994mz/2.8min,1258433.4,1022689.6,2232620.2,2368642.0,2484759.0,2053953.2
237/217.107mz/2.8min,506157.47,397873.1,885208.25,927325.3,1029404.9,836341.8
239/120.0444mz/2.83min,2543060.2,2441997.0,2199576.0,6999171.0,7765307.5,11893218.0
240/138.055mz/2.84min,698418.4,669039.94,613342.94,2046438.1,2331914.2,3411837.5
241/171.0991mz/2.89min,484666.1,684216.7,603963.06,447921.1,2601455.5,2559831.5
242/183.0917mz/2.89min,6084376.0,5680325.0,9126121.0,2443340.2,353233.75,2754701.8
243/195.1128mz/2.91min,37788.508,16853.7,45498.484,344018.72,329224.72,301501.97
244/308.0908mz/3.0min,0.0,0.0,0.0,32521.104,75737.9,225610.2
246/196.0944mz/3.04min,217634.48,205941.1,403131.5,357746.44,393024.16,326351.62
247/132.1019mz/3.04min,36134.035,34993.055,83291.195,202530.23,124976.766,141359.45
250/345.1516mz/3.13min,757030.75,598221.6,1368859.4,1288142.5,1333570.4,1231930.2
252/194.1152mz/3.2min,8468201.0,8448022.0,8008537.5,5852550.0,6294029.5,5973171.5
253/172.1332mz/3.2min,1602680.4,1548411.6,1547962.5,1064886.8,1086840.9,1086062.9
254/212.1256mz/3.2min,856573.75,859901.06,819286.7,571092.0,556817.6,556020.8
258/140.0682mz/3.3min,113293.76,67920.3,69037.52,94452.55,123178.14,73275.54
259/195.1128mz/3.3min,115955.78,108849.01,199893.86,1708337.5,2253032.2,1965609.9
260/239.0888mz/3.35min,594833.6,671162.4,1082356.8,83247.88,105565.25,419712.0
261/217.1066mz/3.34min,54164.57,27791.21,125476.695,4313.2866,0.0,34257.348
262/219.057mz/3.52min,1427008.4,1573650.2,1756512.5,1532058.0,1505365.0,1474935.6
263/241.0387mz/3.52min,364304.47,399893.84,447873.94,381227.97,374165.84,363280.34
264/255.0544mz/3.56min,103732.12,56798.332,163293.23,134020.12,138854.17,110425.31
265/233.0725mz/3.56min,98887.7,45660.926,147360.75,109864.45,125067.2,96746.164
266/217.1071mz/3.65min,102474.664,75877.95,231755.61,144755.95,158358.97,148821.5
268/385.1464mz/3.66min,274036.9,219594.1,578604.7,386594.6,412454.88,384525.06
270/322.0964mz/3.77min,113034.76,69872.13,154266.84,160664.9,157827.61,128628.73
271/302.1302mz/3.8min,880517.5,564643.0,1239223.1,1034340.94,1095256.1,892070.1
272/324.1121mz/3.81min,2587120.5,1681654.9,3355229.0,3399692.8,3066508.0,2597258.2
273/217.1071mz/3.85min,67970.01,50655.504,132733.48,128212.984,154546.38,129947.57
274/245.0857mz/3.85min,518819.56,424705.7,846159.9,905108.6,986171.44,838954.94
275/433.2062mz/3.85min,131128.58,99037.06,232264.58,233591.66,270876.56,225800.31
276/451.2169mz/3.85min,513950.03,414420.06,859355.06,898569.8,1045394.6,874768.56
277/473.199mz/3.85min,1912798.6,1554312.4,2963324.8,3305064.2,3667412.0,3090193.0
278/519.2408mz/3.91min,181073.64,308488.88,265078.88,428926.72,378649.66,171102.4
279/322.0965mz/3.9min,788573.94,570616.56,1057596.9,981467.1,1019852.1,889925.56
280/300.1146mz/3.9min,757769.7,551402.3,1037504.6,948006.2,993400.9,875025.75
281/561.2513mz/4.0min,265480.97,174576.11,420086.0,361960.2,385058.97,322918.56
282/222.1464mz/4.06min,955115.94,980712.06,964789.3,644412.25,630745.75,635733.06
283/325.1255mz/4.25min,1583260.5,1528237.1,1479621.2,1017176.8,963225.9,854351.44
284/255.0544mz/4.37min,402634.62,315403.9,628271.3,229195.38,193056.83,183462.34
285/233.0725mz/4.36min,320252.12,231804.45,479347.22,178065.3,149558.05,139737.78
286/226.1801mz/4.38min,197493.38,170621.11,186580.23,274993.47,312235.38,303538.12
287/244.1907mz/4.38min,83366.7,63701.723,74144.56,128197.17,144289.88,137249.2
288/266.1725mz/4.38min,146818.17,118264.06,136822.86,213490.36,246346.25,229202.83
289/236.162mz/4.45min,163352.25,151623.72,177733.6,162627.27,136587.28,110661.164
290/397.1464mz/4.49min,494671.75,503326.38,453133.97,314161.53,291679.53,266185.88
291/689.2984mz/4.5min,474250.75,358575.4,751538.4,680014.75,713742.75,642615.2
292/244.0666mz/4.55min,218457.75,182002.38,307984.84,418614.6,460007.25,409819.28
294/236.0804mz/4.55min,2166959.2,1832987.5,2958121.8,2686752.5,2988245.5,2688840.8
295/433.2064mz/4.55min,4836569.5,4095306.0,7164602.0,6465757.5,7048794.0,6342867.5
296/450.2332mz/4.55min,1432475.8,1112257.6,1988622.9,2099529.0,2290147.8,2010197.2
297/455.1884mz/4.55min,32546796.0,29498876.0,41604456.0,39619304.0,41393020.0,38987010.0
299/211.9706mz/4.69min,3761432.2,3963934.0,3843235.2,4358281.5,4157135.5,4255841.5
300/232.9822mz/4.69min,655927.06,670648.5,673756.44,814209.2,777634.3,820938.2
302/229.9812mz/4.69min,8030920.0,8279314.5,8181102.5,9898482.0,9482180.0,9805603.0
303/231.979mz/4.69min,7866489.5,8120750.5,8046694.5,9699942.0,9286462.0,9592556.0
304/230.9844mz/4.69min,653265.5,687448.1,673436.9,817503.8,780380.9,824131.2
305/469.1088mz/4.7min,419921.3,341815.03,437213.72,429241.84,401149.16,385440.84
306/447.1268mz/4.7min,408332.06,322271.2,415406.34,414116.78,396022.4,377117.78
307/269.07mz/4.7min,399851.88,399975.8,508238.9,249617.05,240888.19,246974.06
308/247.0882mz/4.7min,366489.66,348629.6,440457.3,237269.36,225403.62,212483.03
310/568.296mz/4.73min,551706.94,512918.5,419508.53,589094.4,582953.3,571897.06
311/573.2514mz/4.73min,5792151.5,5721766.0,4949339.0,5602818.0,5561443.5,5474913.5
313/318.2999mz/4.81min,93410.31,105996.734,101911.586,94488.195,93179.57,85906.79
314/228.1958mz/4.82min,375877.94,280987.28,417873.06,658740.44,474340.94,452458.5
315/250.1776mz/4.82min,948250.1,780248.9,1038158.0,1582340.5,1146851.0,1125227.9
316/270.1463mz/4.85min,430738.5,308956.28,571242.9,320285.8,297877.62,259519.25
317/448.203mz/4.9min,75484.95,65167.57,88952.57,87530.914,77447.82,76160.9
320/320.1829mz/5.07min,256225.61,246236.19,346529.38,307439.06,303392.6,306160.97
321/149.0234mz/5.13min,99261.4,167688.02,123335.695,104100.85,83320.484,81707.43
322/272.2582mz/5.22min,300750.12,316894.5,296277.22,1108987.5,1042273.6,1079884.9
323/344.1301mz/5.23min,645924.0,557319.56,893402.2,829807.0,903928.6,845384.1
324/649.3061mz/5.24min,930067.7,787158.0,1297782.9,1238769.2,1292348.9,1239385.9
325/666.3328mz/5.24min,821067.3,670757.25,946404.06,936481.1,931980.75,890766.6
326/671.2882mz/5.24min,10427694.0,9260107.0,13315287.0,12643928.0,12966901.0,12659870.0
327/318.3001mz/5.31min,5934756.0,7259731.5,6024288.0,11569271.0,11712022.0,12165271.0
328/300.2895mz/5.3min,107954.38,115740.125,127970.82,212443.56,206934.2,208163.61
329/340.2819mz/5.31min,278987.53,357522.1,259418.67,553923.75,575434.25,614982.8
330/298.2739mz/5.38min,881948.2,722599.5,652704.8,1624184.8,1574918.0,1570809.2
331/338.2662mz/5.39min,476252.94,515901.78,467469.97,374414.8,381142.06,374109.7
332/256.2634mz/5.39min,29490.324,43873.27,36870.965,83234.83,80614.43,79148.29
333/470.1853mz/5.43min,12577972.0,11651619.0,12632333.0,13002147.0,12461042.0,12449171.0
334/448.2033mz/5.43min,6093395.5,5346304.5,5938084.0,6483213.5,6082519.0,5997241.5
335/917.3811mz/5.43min,731141.56,588800.5,734978.6,830090.5,738981.9,716616.0
336/284.6053mz/5.43min,535269.6,480160.0,558883.4,564699.75,539872.1,560645.7
337/264.0921mz/5.43min,441183.75,412273.72,464052.66,441127.03,450289.53,435718.3
338/286.2739mz/5.45min,217436.72,249969.58,214422.9,652674.7,636959.0,642823.7
339/338.2662mz/5.49min,480305.22,508964.38,487227.6,282650.16,273707.78,270292.03
340/256.2998mz/5.5min,2473680.8,2473766.8,2419764.2,8629845.0,8648227.0,8669685.0
342/304.2996mz/5.53min,428091.25,1341518.4,875957.8,616107.94,1099269.9,1007005.1
343/332.3156mz/5.53min,335771.84,410040.84,316043.56,850989.0,874711.8,932638.75
344/324.2869mz/5.55min,677138.4,860823.9,617154.44,1167205.0,1255262.9,1027652.94
345/302.3052mz/5.55min,14529426.0,18241482.0,12789598.0,29673686.0,29981038.0,31545368.0
346/303.3085mz/5.55min,2907843.2,3649845.2,2534438.0,6000096.0,6100718.5,6351011.0
347/284.2947mz/5.56min,518337.78,672389.56,463334.62,1110596.1,1151638.2,1194638.6
348/716.5087mz/5.57min,39468.01,51680.25,35973.414,138729.1,144474.11,324469.66
349/437.1929mz/5.57min,2499703.2,2734021.5,2567660.0,1790804.2,1824398.4,4793004.5
352/415.211mz/5.58min,353175.6,367513.4,362016.88,248249.56,241273.64,684942.44
353/195.1016mz/5.61min,792258.06,792970.94,797714.6,772070.94,788877.25,782109.75
354/330.3mz/5.61min,329316.94,367152.72,251772.92,244877.86,293314.9,582970.1
355/310.2351mz/5.63min,102810.75,259674.28,190968.39,57614.996,235956.94,392326.78
356/322.2712mz/5.65min,1034628.7,1197967.6,766472.25,1212581.0,1315669.0,1340520.2
357/301.2928mz/5.65min,11659405.0,13483624.0,9234012.0,19381500.0,19499858.0,18707554.0
358/300.2896mz/5.65min,58193252.0,66959492.0,46175132.0,96080700.0,96583500.0,101354840.0
359/282.2789mz/5.65min,277250.75,313363.94,202887.42,519250.53,517374.5,569142.1
360/270.2789mz/5.68min,124229.836,174297.14,102637.45,226856.3,226088.62,254883.3
362/452.2767mz/5.68min,72446.0,75782.33,100261.9,321858.28,263643.94,359751.28
363/279.0991mz/5.67min,13310200.0,17454812.0,18171728.0,818205.4,846235.44,1659055.9
364/105.0335mz/5.67min,1405544.2,1862517.8,1954406.0,67400.625,62440.17,165905.72
365/211.0753mz/5.67min,839328.0,1136878.6,1188472.1,15101.09,18064.656,87987.32
366/225.0909mz/5.67min,1404334.6,1856042.9,1990193.9,43725.03,62129.473,127684.55
367/320.1254mz/5.67min,1577232.4,2105751.2,2232581.0,81941.5,65080.062,188516.3
368/535.2082mz/5.68min,424827.22,687957.06,740089.8,0.0,0.0,0.0
369/887.3874mz/5.68min,1689499.1,1448349.9,1802355.8,3067372.5,3334306.5,3052417.0
370/118.0651mz/5.68min,630936.06,830034.8,858127.3,21955.469,27876.72,74105.31
371/344.3156mz/5.69min,2796154.0,3353263.0,2033489.4,1436586.5,1560882.4,1951263.0
372/345.319mz/5.68min,603963.8,752635.75,443611.62,291229.22,331074.62,413763.4
373/284.2946mz/5.7min,106184.42,100298.62,76595.19,263423.72,240329.27,256239.48
375/494.3239mz/5.71min,0.0,0.0,0.0,347055.94,293632.28,302645.7
377/399.148mz/5.73min,3752296.5,3296221.8,3534322.2,3997685.0,3834851.0,3879799.5
378/377.1661mz/5.73min,1376747.6,1148919.9,1244989.5,1972114.1,1741398.6,1738921.5
379/368.3131mz/5.73min,1016037.5,1218967.9,963645.94,1516484.2,1830290.2,1901919.5
380/346.3314mz/5.74min,19668546.0,23402924.0,18847248.0,35219680.0,36690536.0,37997380.0
381/347.3346mz/5.74min,4096154.2,5210428.5,3885269.2,7201712.5,7488542.5,8490927.0
382/270.279mz/5.72min,142620.58,188939.86,71105.61,410668.25,437157.03,474754.72
383/328.3208mz/5.73min,141263.17,190407.98,142409.88,233306.05,230473.02,238254.02
385/452.2767mz/5.76min,88672.45,91408.87,74833.375,2271948.8,1686091.8,2121206.2
386/337.1044mz/5.79min,42498.664,35775.4,38626.453,794207.8,720578.25,748075.2
387/316.3208mz/5.78min,319493.9,392658.62,278384.3,657079.4,710717.94,684364.7
389/517.2516mz/5.81min,573665.44,733159.25,576616.5,651916.75,641927.6,802311.2
390/494.3236mz/5.82min,7166.2275,18777.775,4295.884,4411190.0,3192157.2,3054994.8
391/266.6392mz/5.81min,0.0,0.0,0.0,1344187.9,1045836.9,1008134.25
392/516.3059mz/5.81min,0.0,0.0,0.0,716586.4,465739.66,430430.56
393/823.4193mz/5.82min,289016.7,306650.6,291373.53,556917.06,517344.62,499366.12
394/104.107mz/5.82min,40907.816,50503.98,48009.746,2937202.5,2508528.8,2468190.8
395/339.1119mz/5.83min,531882.2,685324.1,579919.8,593522.6,615868.5,671786.25
396/326.3051mz/5.81min,462345.7,508108.66,402981.7,750222.7,765397.25,778467.25
397/147.0805mz/5.83min,174700.45,223669.66,188146.9,221992.56,210723.67,235124.75
398/284.2947mz/5.84min,1367646.2,1627199.5,1295309.4,2406792.5,2518131.2,2573333.2
399/345.3191mz/5.86min,445598.6,541005.2,478717.9,526587.6,549470.3,601348.1
400/344.3157mz/5.86min,2122445.2,2585648.5,2297709.0,2524417.8,2673843.2,2867887.5
401/631.3266mz/5.88min,1043104.7,723945.44,1034670.8,1093920.9,999971.3,934641.2
402/314.3051mz/5.88min,1545433.5,1803921.4,1386687.6,2637291.0,2729066.2,2962562.2
403/371.1168mz/5.91min,111350.586,90859.586,116081.03,76011.11,68739.63,66110.305
405/320.2557mz/5.91min,366100.28,372143.72,367497.3,156544.25,173657.67,137448.08
406/358.3312mz/5.92min,199620.38,265257.22,164602.03,159878.11,176209.06,229507.67
407/291.0779mz/5.95min,417606.38,442421.78,423673.97,486189.47,456887.25,478238.22
408/449.1847mz/5.95min,609579.2,685759.25,627110.1,810515.3,694862.8,737683.8
410/352.3183mz/5.99min,299559.16,373283.53,244129.33,261066.33,368932.38,368014.88
411/332.3309mz/5.96min,200037.47,612967.94,334399.4,278398.16,578831.94,584761.56
412/330.3365mz/5.99min,6696466.0,8007155.5,5574152.5,11204781.0,12097933.0,11881994.0
413/312.3259mz/5.99min,126651.625,163481.19,98093.73,249042.31,287216.16,267972.66
415/359.1532mz/5.99min,1468940.0,1093383.6,1438126.8,1237811.1,1194853.5,1160092.8
416/337.1712mz/5.99min,2327105.2,1701578.4,2189075.2,2295549.2,2000445.1,1898318.6
417/1103.4871mz/6.01min,173193.55,131939.98,194631.83,382416.47,322206.34,274218.3
418/331.3398mz/5.99min,1450882.4,1764217.4,1194236.8,2399177.5,2697776.2,2531617.5
419/359.24mz/6.01min,768796.2,945547.3,895504.25,651591.9,511041.62,545432.3
420/563.238mz/6.01min,335817.8,332529.28,393022.78,445201.47,476177.3,436155.16
421/631.3265mz/5.94min,136941.34,285723.75,224342.69,178944.69,129815.28,72358.375
423/320.2559mz/6.06min,656863.1,679362.5,674156.8,229885.33,254038.28,253896.47
424/350.3023mz/6.06min,497011.2,598054.5,434287.06,39873.742,80554.14,81782.07
426/532.2583mz/6.07min,613620.6,380602.3,554049.75,497757.8,472756.78,414682.03
427/329.3241mz/6.08min,9508129.0,11087898.0,8871765.0,12650851.0,13280976.0,15758426.0
428/358.3311mz/6.08min,825117.1,922867.4,549428.4,537983.56,752384.4,1396063.4
429/328.3209mz/6.08min,45601050.0,52922110.0,39520892.0,64233656.0,67557170.0,70733850.0
431/676.4484mz/6.1min,904253.75,1376260.2,779764.8,4236793.0,4067624.5,4513168.5
432/394.1926mz/6.1min,498364.78,620865.6,386588.62,559865.44,322030.94,350699.3
433/244.0766mz/6.1min,534815.4,888309.44,562147.5,738649.6,734722.7,850543.7
434/373.123mz/6.1min,733066.3,1021099.7,711690.0,911732.06,944469.44,1050892.8
435/372.1202mz/6.1min,5712901.5,7675454.5,5869581.0,7702998.0,7986349.0,8692775.0
436/235.0712mz/6.1min,440850.03,679483.25,455070.5,482724.62,484771.03,550173.8
437/165.0911mz/6.1min,975661.8,1552306.2,968797.56,1760508.5,1766923.9,2016782.2
439/119.0856mz/6.1min,1237359.8,2053114.0,1269594.2,2371559.2,2310600.8,2691086.0
440/147.0805mz/6.1min,17793564.0,28440818.0,18086086.0,29361342.0,29176520.0,33451956.0
441/349.1349mz/6.1min,4889405.0,7512413.5,4797764.0,8151130.0,7939724.5,9215294.0
442/697.2625mz/6.1min,728651.3,1465705.9,713756.75,1985250.9,1755495.6,2091229.4
443/719.2446mz/6.1min,5411881.5,9100350.0,5620840.0,8856683.0,8904724.0,10239253.0
444/219.057mz/6.1min,601374.75,982821.25,646034.25,960678.1,932836.1,1013963.9
445/371.1169mz/6.1min,25906590.0,35572570.0,26540160.0,32268848.0,33529722.0,36826660.0
446/255.5845mz/6.1min,653982.44,1037953.25,694750.44,817611.5,870934.06,1000810.0
447/412.1432mz/6.1min,675182.9,949830.2,696631.2,847923.4,893657.94,1018884.94
449/720.4741mz/6.13min,327206.84,537825.6,236958.22,208474.48,207588.42,254186.33
452/372.3468mz/6.12min,8141267.5,9730930.0,5817519.5,4646463.0,5057939.5,5919437.0
453/373.3502mz/6.13min,1925613.6,2307294.0,1383739.5,1113253.5,1227355.0,1421055.6
455/454.2923mz/6.16min,87872.88,90355.05,117314.56,2110124.0,1698368.8,1877717.2
456/532.2583mz/6.16min,642121.25,404470.62,572187.94,727411.7,639869.9,531759.9
457/313.2347mz/6.18min,2303655.8,1527855.0,1882715.2,879005.8,764750.9,714826.2
458/440.4093mz/6.19min,398723.72,327202.78,384838.16,244878.9,362177.53,791147.7
459/518.3215mz/6.2min,0.0,0.0,0.0,409073.5,259751.8,237614.28
461/496.3393mz/6.21min,6903.8916,13525.868,10084.014,2358091.8,1750405.6,1709897.8
463/392.3307mz/6.21min,108816.84,134243.33,170624.66,626384.6,470849.3,309568.4
464/104.107mz/6.21min,67107.62,64805.105,112352.87,1864797.6,1789305.0,1788371.2
465/326.3779mz/6.19min,148221.86,228426.45,190472.36,282434.94,420047.34,769721.2
466/357.2608mz/6.21min,1377191.4,1808198.1,2197322.8,2024441.1,1995363.4,1407939.9
469/480.308mz/6.23min,317423.25,333505.25,379815.22,792811.7,619717.2,737096.75
471/318.2401mz/6.24min,1523105.0,1354015.1,1460805.9,453602.62,635014.0,472215.03
472/401.2869mz/6.24min,1269441.5,1273197.5,1608125.1,1595730.4,1626676.9,1564157.0
473/671.2878mz/6.25min,244438.83,235080.67,279527.5,340819.25,422554.1,382872.2
474/312.3258mz/6.26min,1576409.5,1903004.5,1427147.5,2220454.0,2441272.2,2494145.8
475/445.313mz/6.26min,648742.9,559921.44,695837.44,985629.3,732707.0,673188.7
476/522.3552mz/6.27min,0.0,0.0,0.0,431227.12,369991.84,362677.22
477/385.1324mz/6.27min,202024.69,521428.1,294694.78,419826.84,494691.38,580895.8
478/498.2821mz/6.32min,76188.89,79678.77,73409.01,753256.94,669361.25,684554.7
479/220.1121mz/6.3min,956598.44,1375637.5,1414789.2,772593.3,850338.75,1220822.8
480/255.243mz/6.3min,693861.1,823644.0,811249.25,262434.5,211882.97,229256.1
481/480.308mz/6.28min,273604.94,293379.8,358416.62,475038.3,400679.53,462258.66
482/338.2662mz/6.32min,63143.902,173508.08,138383.72,21987.654,162107.92,221255.44
484/337.1711mz/6.34min,107268.74,63944.477,101161.78,111396.58,110201.45,91689.48
485/365.1357mz/6.34min,0.0,0.0,0.0,75759.27,67802.23,88608.9
486/104.107mz/6.32min,43689.156,45597.137,48388.395,694470.1,674311.25,718052.7
487/522.3553mz/6.37min,0.0,0.0,0.0,1218480.9,914555.3,912562.3
488/843.3907mz/6.37min,206751.03,128137.76,175762.14,340898.44,312324.1,276682.56
489/411.2079mz/6.37min,414886.25,311337.5,364787.34,626799.6,551189.5,510446.75
490/433.1899mz/6.37min,4298940.0,3462999.0,4107757.2,4338966.0,4248863.0,4142114.8
491/275.083mz/6.37min,1418492.2,1088166.6,1287770.6,1981149.9,1754605.6,1602463.6
492/313.2346mz/6.34min,503734.72,464662.78,580506.9,190789.66,164621.22,185776.19
493/421.2286mz/6.44min,138085.19,142022.0,122649.445,253983.48,220535.84,227270.83
494/431.1742mz/6.43min,359513.94,324676.3,359059.2,351505.8,356289.2,347405.56
495/595.2852mz/6.44min,0.0,0.0,0.0,879526.1,793594.5,802466.25
496/326.642mz/6.44min,0.0,0.0,0.0,684115.7,619393.6,645122.6
497/555.2927mz/6.44min,0.0,0.0,0.0,1155333.6,1029537.44,1009856.2
498/326.378mz/6.47min,0.0,0.0,0.0,0.0,98108.61,127150.18
499/365.1357mz/6.49min,287233.2,213782.47,194846.5,1307628.6,1004355.9,1169940.4
500/313.1432mz/6.56min,97335.02,77306.58,64162.484,363581.6,277898.9,336886.78
501/149.0234mz/6.57min,105599.58,97080.734,87973.91,325439.5,291643.7,295488.94
502/335.1251mz/6.56min,933423.44,764518.44,728560.8,1797097.5,1410540.9,1777821.6
503/421.2321mz/6.57min,157264.67,112253.59,54795.203,350094.47,420399.47,311341.1
504/468.4407mz/6.58min,266990.3,225045.75,258660.48,163560.75,239722.52,592719.44
505/409.1923mz/6.6min,1048701.4,915597.1,929288.06,1387979.4,1310032.6,1296842.8
506/472.2008mz/6.6min,473589.78,419625.75,427164.47,652055.75,627466.56,617288.1
507/431.1742mz/6.6min,700593.44,631437.0,636175.6,857404.94,840255.75,833854.9
511/384.7459mz/6.64min,0.0,0.0,0.0,10479858.0,8277138.5,8066718.0
512/298.2739mz/6.64min,115386.78,125761.62,79833.47,214499.1,216689.81,223421.83
514/149.0234mz/6.65min,594933.3,505531.28,511425.1,491254.34,547869.1,580021.0
515/301.1408mz/6.65min,2150828.5,1797582.8,1792144.8,968494.44,1288926.6,1371616.1
516/228.2322mz/6.65min,1090613.1,1084776.1,1079147.6,667337.9,653273.5,695157.1
517/649.2237mz/6.61min,243423.84,243736.58,228039.19,564390.0,553896.56,573594.4
519/265.2525mz/6.72min,0.0,0.0,0.0,0.0,0.0,152097.62
520/283.263mz/6.77min,47565.91,57537.793,51185.598,100381.63,117967.28,404207.75
521/377.7377mz/6.76min,148615.95,1109641.4,1137383.2,0.0,0.0,0.0
522/342.2425mz/6.78min,663216.6,815599.3,503603.44,1239486.9,1186749.0,1229547.5
523/524.3709mz/6.79min,0.0,0.0,0.0,1092311.5,869656.3,869788.5
525/283.263mz/6.83min,161683.1,233650.19,208507.36,265422.53,260957.67,217473.58
526/265.2525mz/6.83min,46217.914,56960.74,47265.625,66723.55,72905.3,79426.99
527/578.364mz/6.86min,408298.94,273797.1,361195.3,402504.0,354361.2,315436.28
528/555.3788mz/6.86min,267784.56,165857.25,229724.03,522205.4,492226.22,416914.5
529/577.3607mz/6.86min,1281295.1,849087.1,1154153.6,1160320.8,1108612.1,978824.1
531/237.2212mz/6.98min,147447.89,180623.05,225377.53,54841.727,46696.152,53200.84
532/344.3156mz/6.98min,28016.21,109698.61,84661.69,0.0,99372.44,131044.79
533/255.2318mz/6.98min,183591.58,214974.16,279241.1,85314.48,77855.836,76159.164
534/337.2346mz/6.98min,512727.94,616945.1,775885.75,240847.7,220967.42,218799.02
535/467.3128mz/6.98min,474675.06,513708.2,455311.38,374554.5,400894.6,441170.56
536/336.3258mz/7.05min,44512.74,53471.418,50335.32,126944.34,342291.8,211031.73
538/300.2895mz/7.08min,360488.66,550419.1,406221.53,334452.6,335970.25,379775.78
539/649.4495mz/7.09min,164819.06,292364.84,268208.25,135591.14,347342.22,390850.47
540/605.4228mz/7.09min,229374.56,387560.53,346909.03,184296.11,465435.16,495033.03
541/425.2141mz/7.09min,368370.56,341684.9,307826.47,2100714.0,1677995.2,2007109.0
542/341.2659mz/7.09min,438143.66,521789.0,471000.66,515336.9,469175.53,523209.53
543/395.2189mz/7.09min,403434.78,404132.06,391076.56,289046.88,334238.88,368640.75
544/561.3968mz/7.1min,275271.7,453054.66,402365.1,263504.78,548067.3,591329.75
545/385.292mz/7.1min,368783.22,509941.38,424552.3,403002.56,425905.22,454520.44
546/517.3707mz/7.1min,305050.9,478064.3,412640.2,301275.7,544891.2,598321.5
547/429.3181mz/7.1min,387006.66,594682.1,514249.62,395097.66,613906.4,699118.1
548/473.3444mz/7.1min,332125.94,530896.2,445019.06,340685.38,570299.2,650670.7
550/320.1853mz/7.17min,338022.12,221040.67,264542.97,391940.0,377288.84,361193.88
551/478.2924mz/7.17min,1270759.1,907336.0,1138586.4,861093.06,893329.5,863967.1
