CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
185	186	1	0.8944	62.000
169	185	1	0.8377	33.984
154	171	1	0.8485	-33.984
173	174	1	0.7003	-18.011
171	194	1	0.8508	18.011
138	154	1	0.8905	-14.016
138	171	1	0.8377	-48.000
154	185	1	0.78	18.010
138	153	1	0.7712	18.011
169	171	1	0.824	-18.011
138	174	1	0.735	-19.969
169	194	1	0.8845	-0.000
153	185	1	0.8905	-14.016
185	194	1	0.9096	-33.984
26	82	2	0.7267	308.069
26	59	2	0.7368	308.059
39	75	2	0.9866	-0.009
69	82	2	0.9737	94.060
73	75	2	0.9879	-0.009
59	69	2	0.9736	-94.050
35	39	2	0.7526	214.009
74	75	2	0.9798	-0.018
109	140	2	0.7235	0.974
57	68	2	0.8394	-94.050
39	74	2	0.9827	0.009
26	35	2	0.8162	214.009
61	69	2	0.9321	21.982
26	69	2	0.7598	214.009
33	39	2	0.7779	2.004
35	82	2	0.9115	94.060
74	109	2	0.9709	-0.018
39	109	2	0.9796	-0.009
33	74	2	0.7442	2.013
35	109	2	0.744	214.000
35	75	2	0.744	214.000
73	74	2	0.9841	0.009
75	109	2	0.9637	0.000
39	45	2	0.7008	-200.012
64	68	2	0.8451	-94.050
44	63	2	0.9388	-0.996
35	59	2	0.9224	94.050
61	82	2	0.9202	116.042
45	63	2	0.9735	0.000
59	61	2	0.9213	-116.032
44	45	2	0.9202	-0.996
57	64	2	0.9739	0.000
35	73	2	0.7468	214.009
35	61	2	0.8906	-21.982
33	75	2	0.7516	1.995
26	68	2	0.8721	-0.000
45	73	2	0.7013	200.012
73	109	2	0.9676	-0.009
39	73	2	0.9881	0.000
35	69	2	0.9226	0.000
26	64	2	0.7982	94.049
26	57	2	0.7919	94.049
35	74	2	0.7446	214.018
33	109	2	0.781	1.995
26	61	2	0.8443	192.027
284	296	3	0.9589	0.000
276	284	3	0.933	-26.016
276	296	3	0.9487	-26.016
255	299	4	0.969	-28.031
361	508	4	0.9275	26.016
282	299	4	0.9879	-26.016
255	508	4	0.9077	-238.230
292	299	4	0.9758	0.000
282	338	4	0.992	-28.031
361	509	4	0.9309	-2.015
508	509	4	0.929	-28.031
292	361	4	0.889	-236.214
255	292	4	0.9892	-28.031
299	338	4	0.9883	-2.016
299	361	4	0.886	-236.214
17	99	5	0.9131	0.000
17	116	5	0.9468	0.000
99	116	5	0.9694	0.000
247	261	6	0.9088	0.000
251	261	6	0.9993	0.000
247	251	6	0.9164	0.000
261	521	6	0.8954	-0.000
247	521	6	0.9944	-0.000
251	521	6	0.9029	-0.000
51	105	7	0.7008	-305.068
51	131	7	0.9011	-72.057
51	83	7	0.9439	0.000
193	198	8	0.8169	141.010
193	203	8	0.8856	15.995
198	203	8	0.8722	-125.015
21	86	9	0.9819	0.064
24	86	9	0.9904	0.000
21	24	9	0.9795	0.064
41	160	10	0.9999	-7.021
256	264	11	0.9988	0.000
290	369	11	0.8508	-2.016
252	294	11	0.88	-2.016
294	302	11	0.8753	-26.016
256	277	11	0.8868	-2.016
277	290	11	0.867	-26.016
252	277	11	0.8745	-2.016
294	389	11	0.8935	-28.031
264	277	11	0.8958	-2.016
252	406	11	0.8868	-30.047
252	369	11	0.894	-30.047
252	256	11	0.9746	0.000
264	302	11	0.8967	-28.031
277	406	11	0.9028	-28.031
256	406	11	0.9024	-30.047
256	369	11	0.9114	-30.047
252	290	11	0.896	-28.031
290	406	11	0.8487	-2.016
302	389	11	0.8888	-2.016
277	294	11	0.9966	0.000
264	406	11	0.9071	-30.047
256	389	11	0.9134	-30.047
264	294	11	0.9002	-2.016
290	302	11	0.9388	0.000
302	369	11	0.887	-2.016
256	294	11	0.894	-2.016
277	302	11	0.8735	-26.016
290	389	11	0.8588	-2.016
294	406	11	0.9082	-28.031
256	302	11	0.8916	-28.031
252	302	11	0.9273	-28.031
369	406	11	0.9883	0.000
302	406	11	0.8807	-2.016
389	406	11	0.9873	0.000
252	389	11	0.897	-30.047
256	290	11	0.8629	-28.031
294	369	11	0.8926	-28.032
252	264	11	0.9735	0.000
369	389	11	0.9991	0.000
264	290	11	0.8665	-28.031
290	294	11	0.8668	26.016
264	389	11	0.9162	-30.047
277	369	11	0.8849	-28.032
264	369	11	0.9153	-30.047
277	389	11	0.8833	-28.031
450	504	12	0.9996	-0.000
354	380	13	0.7971	-128.025
358	500	14	0.7516	-28.031
498	502	14	0.8194	26.016
358	498	14	0.8524	-26.015
500	502	14	0.781	28.031
358	502	14	0.9061	0.000
492	500	14	0.7866	-162.053
500	501	14	0.7682	-28.030
498	501	14	0.8258	-30.045
498	500	14	0.7415	-2.015
377	407	15	0.9821	0.000
407	506	15	0.9408	2.016
168	187	16	0.7492	-14.016
187	202	16	0.8364	-14.016
313	426	17	0.9637	0.000
