CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
301	371	1	0.947	-28.031
333	371	1	0.975	-2.016
301	333	1	0.9734	-26.016
3	7	2	0.9177	67.987
6	7	2	0.9446	-67.988
5	6	2	0.9637	-67.988
3	6	2	0.9426	135.975
5	7	2	0.9261	-135.975
24	25	3	0.8619	1.003
170	237	4	0.8866	-224.251
106	518	4	0.7956	-210.199
106	188	4	0.9497	-84.094
170	283	4	0.9281	-196.219
283	294	4	0.8999	-28.031
149	237	4	0.7177	-266.262
237	294	4	0.9119	0.000
356	523	4	0.7971	-84.093
237	283	4	0.9096	28.031
106	149	4	0.9393	-82.079
318	356	4	0.835	-26.016
106	356	4	0.7859	-264.246
149	188	4	0.8985	-2.016
283	356	4	0.8487	56.063
140	149	4	0.9185	-26.016
125	188	4	0.9662	-56.063
106	318	4	0.733	-238.230
149	283	4	0.7835	-238.230
237	523	4	0.9901	0.001
151	237	4	0.7496	-264.257
294	523	4	0.9173	0.001
356	518	4	0.9096	54.047
294	356	4	0.8193	84.094
283	318	4	0.8641	82.078
106	140	4	0.9595	-56.063
237	356	4	0.8222	84.094
283	523	4	0.8908	-28.030
170	356	4	0.7659	-140.157
125	140	4	0.9749	-28.031
170	523	4	0.8779	-224.250
141	149	4	0.824	0.000
106	125	4	0.9866	-28.031
125	149	4	0.941	-54.047
140	188	4	0.9386	-28.031
318	518	4	0.8737	28.031
328	355	5	0.9079	15.995
109	264	6	0.914	-210.199
109	153	6	0.9738	-82.079
264	299	6	0.8537	-26.016
107	187	7	0.9968	-84.094
55	62	8	0.7682	155.988
12	27	9	0.7706	-166.057
220	272	10	0.9775	0.617
123	538	11	0.9023	-0.000
18	19	12	0.8623	-46.006
