CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
496	573	9	0.9392	-85.053
685	754	9	0.8847	-3.013
476	621	9	0.8334	-43.014
476	604	9	0.902	1.032
455	619	9	0.8666	-283.134
433	457	9	0.8146	-44.045
620	621	9	0.8693	-16.998
357	635	9	0.8	-112.052
206	573	9	0.9687	3.995
577	579	9	0.9388	-27.019
520	539	9	0.906	15.011
441	565	9	0.9093	20.026
731	743	9	0.8723	-1.003
380	524	9	0.9411	15.011
206	524	9	0.9578	190.096
527	579	9	0.871	-186.101
208	496	9	0.9072	-150.105
457	463	9	0.8845	1.002
635	644	9	0.8269	-299.148
455	621	9	0.8222	-284.137
206	577	9	0.8748	-31.982
619	621	9	0.8566	-1.003
455	463	9	0.8649	-1.003
619	620	9	0.8807	15.995
739	779	9	0.8741	1.024
204	217	9	0.8862	239.152
208	527	9	0.9185	-112.053
533	573	9	0.8556	294.080
702	709	9	0.8426	-222.078
453	619	9	0.8413	-300.133
455	532	9	0.8602	-13.012
208	380	9	0.8967	-64.068
322	458	9	0.9095	-42.011
567	731	9	0.9306	-284.137
201	207	9	0.8704	-18.001
322	453	9	0.8855	-26.016
758	817	9	0.9426	18.010
568	577	9	0.831	254.066
685	751	9	0.9426	-2.008
458	524	9	0.9032	172.085
727	731	9	0.9214	200.055
217	380	9	0.8694	-42.086
204	524	9	0.9753	212.078
434	532	9	0.8509	-57.058
685	724	9	0.9245	15.995
621	623	9	0.8972	-1.004
204	577	9	0.871	-10.000
520	619	9	0.8536	-114.068
357	737	9	0.8148	-395.206
463	621	9	0.8534	-283.134
380	532	9	0.8671	-171.090
619	866	9	0.8923	190.096
731	741	9	0.9189	-54.018
458	496	9	0.8819	71.037
724	754	9	0.8806	-19.008
729	748	9	0.8747	-17.000
207	429	9	0.788	62.056
455	620	9	0.8218	-267.139
620	623	9	0.7868	-18.002
462	713	9	0.8331	288.131
779	817	9	0.9082	3.000
217	524	9	0.8882	-27.075
380	573	9	0.9384	-171.090
434	604	9	0.8248	-284.137
539	644	9	0.8663	-127.063
713	866	9	0.8916	204.111
206	380	9	0.8948	175.085
702	781	9	0.8663	18.011
476	866	9	0.8502	148.085
685	741	9	0.9531	-26.999
709	710	9	0.967	-27.019
208	322	9	0.8933	-179.131
429	455	9	0.8754	-43.042
204	206	9	0.9681	21.982
204	496	9	0.9517	111.030
751	754	9	0.9608	-1.005
429	434	9	0.812	1.003
713	781	9	0.8734	204.112
644	779	9	0.8806	15.011
322	532	9	0.8953	-56.026
702	866	9	0.8699	18.011
380	453	9	0.838	-141.079
208	573	9	0.9025	-235.158
496	532	9	0.8814	-85.053
357	539	9	0.8027	-284.138
206	217	9	0.8617	217.171
463	755	9	0.8659	-268.138
565	737	9	0.8341	-284.138
208	217	9	0.9694	-21.982
579	710	9	0.8268	-284.137
207	463	9	0.8668	18.010
457	623	9	0.8109	-283.136
539	726	9	0.8098	-95.073
577	709	9	0.8633	-284.138
458	533	9	0.8828	-308.095
539	635	9	0.8831	172.085
565	726	9	0.8182	-268.143
604	702	9	0.8208	129.043
457	625	9	0.8429	-284.141
709	713	9	0.8687	35.977
739	748	9	0.8305	-1.005
322	496	9	0.9502	29.027
457	748	9	0.863	-266.131
201	532	9	0.8926	-12.000
206	496	9	0.9268	89.048
619	781	9	0.8754	190.096
724	751	9	0.9415	-18.003
729	755	9	0.9097	-18.005
322	524	9	0.957	130.074
206	208	9	0.9239	239.153
748	755	9	0.8925	-1.005
685	731	9	0.9541	27.019
604	781	9	0.811	147.054
476	781	9	0.8598	148.085
604	619	9	0.8823	-43.042
621	748	9	0.8633	16.001
458	532	9	0.8738	-14.016
620	726	9	0.8587	18.010
737	781	9	0.8	172.085
1192	1473	10	0.7628	43.990
844	1254	10	0.7037	43.990
844	1192	10	0.7536	15.995
1254	1473	10	0.7813	15.995
243	244	11	0.9646	-21.982
244	248	11	0.8472	168.115
938	1911	12	0.7583	-84.094
275	938	12	0.7307	-148.005
556	557	12	0.8655	290.043
557	1911	12	0.8257	-190.136
557	938	12	0.707	-106.042
1588	1681	13	0.9736	-0.002
1163	1543	13	0.9014	57.058
1218	1681	13	0.8169	57.020
1163	1571	13	0.9559	43.041
1537	1571	13	0.9591	-42.011
1543	1571	13	0.9173	-14.016
1191	1627	13	0.7206	264.148
1627	1795	13	0.8345	-14.016
1218	1315	13	0.8919	0.000
924	1795	13	0.9061	114.116
1543	1795	13	0.8683	58.005
1537	1627	13	0.8055	44.027
1126	1543	13	0.909	-0.948
1191	1543	13	0.8253	192.127
1543	1561	13	0.859	-42.011
924	1126	13	0.9698	57.058
924	1561	13	0.8556	14.100
1537	1561	13	0.8589	-70.005
1538	1588	13	0.7899	-14.014
924	1548	13	0.8267	84.141
1315	1588	13	0.8625	57.022
1548	1571	13	0.8425	-42.047
1163	1537	13	0.9299	85.052
1126	1571	13	0.9271	-14.964
1538	1681	13	0.7755	-14.016
1561	1571	13	0.868	27.994
1126	1627	13	0.7814	71.074
1126	1561	13	0.8559	-42.958
1571	1627	13	0.7905	86.038
924	1627	13	0.7543	128.132
1548	1561	13	0.7321	-70.042
1537	1548	13	0.9715	0.036
1126	1191	13	0.8114	-193.074
1571	1795	13	0.8879	72.022
1191	1537	13	0.8127	220.121
924	1191	13	0.8515	-136.016
1537	1543	13	0.8839	-27.995
1543	1548	13	0.7948	28.031
1126	1537	13	0.9411	27.047
1548	1627	13	0.7452	43.990
1315	1681	13	0.8843	57.020
924	1163	13	0.9353	-0.947
1126	1163	13	0.9248	-58.005
1163	1561	13	0.8868	15.047
1126	1548	13	0.8869	27.083
1543	1627	13	0.8106	72.021
1191	1571	13	0.8306	178.110
1163	1795	13	0.8628	115.063
1163	1548	13	0.804	85.089
1537	1795	13	0.9117	30.011
1126	1795	13	0.9487	57.058
1191	1561	13	0.7402	150.116
924	1537	13	0.9426	84.105
1191	1795	13	0.7274	250.132
1163	1627	13	0.7487	129.079
924	1543	13	0.8983	56.110
924	1571	13	0.9316	42.094
1561	1588	13	0.7627	42.011
1218	1588	13	0.8291	57.022
1561	1795	13	0.8323	100.016
1163	1191	13	0.8475	-135.069
1735	1739	14	0.783	-2.006
1733	1739	14	0.8048	-1.002
1169	1498	14	0.7973	-81.075
1169	1733	14	0.719	-126.105
1733	1735	14	0.7454	1.003
1074	2014	14	0.7994	29.974
1245	1733	14	0.8054	-29.035
1498	1710	14	0.9453	-2.016
1710	2014	14	0.9707	-28.031
1245	1498	14	0.72	15.995
1245	1735	14	0.9734	-28.031
1245	1739	14	0.8129	-30.037
1498	1596	14	0.9509	0.000
442	1074	14	0.7087	-22.078
856	1576	15	0.963	84.105
1576	1578	15	0.7652	-467.233
1335	1593	15	0.7541	71.037
1609	1731	15	0.7223	42.011
1166	1335	15	0.7715	0.037
