"","PC1","PC2","PC3","PC4","PC5","PC6"
"GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML",-3.6679,2.2846,-2.9557,-3.3281,-1.0234,-2.1302e-15
"GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML",-2.056,5.8762,1.4641,2.6905,-1.7096,-2.701e-15
"GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML",-1.9564,0.52834,3.3729,-1.772,2.8378,-3.6707e-15
"GF_CC_MC_RCG_1_neg_20210511_Run76.mzML",10.843,1.0497,-0.8724,-0.13961,0.40605,-2.9907e-15
"GF_CC_MC_RCG_2_neg_20210511_Run112.mzML",-3.0972,-3.1253,-2.692,2.7911,2.0296,-3.8997e-15
"GF_CC_MC_RCG_3_neg_20210511_Run177.mzML",-0.065536,-6.6134,1.683,-0.24184,-2.5405,-3.3376e-15
