"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2567/388.3068mz/6.9min",-0.49441,0,0,0,0
"2316/315.2539mz/5.16min",-0.49345,0,0,0,0
"2541/299.2591mz/6.69min",-0.40389,0,0,0,0
"2251/287.1864mz/4.84min",-0.35697,0,0,0,0
"2162/227.1289mz/4.33min",-0.35544,0,0,0,0
"3044/325.1842mz/8.43min",-0.22363,0,0,0,0
"2364/271.1915mz/5.45min",-0.15571,0,0,0,0
"2271/313.2384mz/4.92min",-0.096343,0,0,0,0
"2343/315.2538mz/5.35min",-0.080631,0,0,0,0
"2249/243.16mz/4.84min",-0.07165,0,0,0,0
"2260/633.2931mz/4.87min",0,-0.56837,0,0,0
"2181/325.177mz/4.47min",0,-0.51322,0,0,0
"2562/297.2434mz/6.87min",0,-0.45241,0,0,0
"2291/341.208mz/5.01min",0,-0.36013,0,0,0
"3268/590.4461mz/10.2min",0,-0.20821,0,0,0
"2270/481.2455mz/4.92min",0,-0.15025,0,0,0
"2237/886.4357mz/4.75min",0,-0.094958,0,0,0
"2366/381.2645mz/5.49min",0,-0.045529,0,0,0
"2152/268.098mz/4.27min",0,-0.033004,0,0,0
"2928/713.4761mz/8.14min",0,-0.032967,0,0,0
"2105/706.186mz/4.01min",0,0,0,0,0
"2106/621.3255mz/4.02min",0,0,0,0,0
"2109/745.3571mz/4.04min",0,0,0,0,0
"2111/382.1984mz/4.04min",0,0,0,0,0
"2112/428.1858mz/4.04min",0,0,0,0,0
"2115/329.1718mz/4.05min",0,0,0,0,0
"2116/285.1133mz/4.06min",0,0,0,0,0
"2119/396.2139mz/4.08min",0,0,0,0,0
"2123/214.1449mz/4.09min",0,0,0,0,0
"2124/964.5147mz/4.1min",0,0,0,0,0
"2127/656.2939mz/4.11min",0,0,0,0,0
"2128/681.3467mz/4.14min",0,0,0,0,0
"2130/188.0176mz/4.15min",0,0,0,0,0
"2131/232.0073mz/4.15min",0,0,0,0,0
"2135/215.1288mz/4.17min",0,0,0,0,0
"2136/374.2084mz/4.19min",0,0,0,0,0
"2137/248.1292mz/4.24min",0,0,0,0,0
"2139/297.1132mz/4.21min",0,0,0,0,0
"2147/271.0183mz/4.23min",0,0,0,0,0
"2149/451.2926mz/4.23min",0,0,0,0,0
"2150/354.2398mz/4.24min",0,0,0,0,0
"2151/527.2513mz/4.24min",0,0,0,0,-0.32989
"2153/612.3151mz/4.27min",0,0,0,0,0
"2157/248.1292mz/4.28min",0,0,0,0,0
"2159/327.2177mz/4.31min",0,0,0,0,0
"2164/242.1762mz/4.36min",0,0,0,0,0
"2167/398.2295mz/4.37min",0,0,0,0,0
"2169/282.1136mz/4.38min",0,0,0,0,0
"2171/649.3569mz/4.39min",0,0,0,0,0
"2173/432.2139mz/4.4min",0,0,0,0,0
"2174/718.451mz/4.41min",0,0,0,0,0
"2176/488.2402mz/4.42min",0,0,0,0,0
"2178/229.1444mz/4.52min",0,0,0,0,0
"2179/755.3623mz/4.45min",0,0,0,0,0
"2180/529.2668mz/4.46min",0,0,0,0,0
"2182/470.2506mz/4.47min",0,0,0,0,0
"2184/481.2665mz/4.48min",0,0,0,0,0
"2185/228.1242mz/4.49min",0,0,0,0,0
"2186/184.1342mz/4.49min",0,0,0,0,0
"2188/347.1974mz/4.49min",0,0,0,0,0
"2189/307.1914mz/4.5min",0,0,0,0,0
"2191/507.282mz/4.5min",0,0,0,0,0
"2192/330.2366mz/4.5min",0,0,0,0,0
"2193/329.2333mz/4.5min",0,0,0,0,0
"2195/388.2241mz/4.5min",0,0,0,0,0
"2197/349.1403mz/4.51min",0,0,0,0,0
"2202/262.1084mz/4.55min",0,0,0,0,0
"2203/718.451mz/4.55min",0,0,0,0,0
"2205/228.1604mz/4.56min",0,0,0,0,0
"2206/327.2178mz/4.56min",0,0,0,0,0
"2207/328.2212mz/4.57min",0,0,0,0,0
"2208/375.1845mz/4.6min",0,0,0,0,0
"2209/296.0928mz/4.58min",0,0,0,0,0
"2213/229.9644mz/4.61min",0,0,0,0,0
"2214/262.1448mz/4.63min",0,0,0,0,0
"2215/394.271mz/4.63min",0,0,0,0,0
"2218/311.1864mz/4.65min",0,0,0,0,0
"2220/646.3249mz/4.66min",0,0,0,0,0
"2221/432.2139mz/4.66min",0,0,0,0,0
"2222/180.103mz/4.67min",0,0,0,0,0
"2224/251.1038mz/4.67min",0,0,0,0,0
"2225/375.1845mz/4.64min",0,0,0,0,0
"2230/187.1339mz/4.71min",0,0,0,0,0
"2232/309.2072mz/4.72min",0,0,0,0,0
"2234/539.3242mz/4.73min",0,0,0,0,0
"2235/307.1915mz/4.73min",0,0,0,0,0
"2239/511.2768mz/4.76min",0,0,0,0,0
"2242/501.1767mz/4.78min",0,0,0,0,0
"2244/329.2334mz/4.81min",0,0,0,0,0
"2245/330.2367mz/4.8min",0,0,0,0,0
"2246/424.2453mz/4.82min",0,0,0,0,0
"2250/521.2977mz/4.84min",0,0,0,0,0
"2252/762.4408mz/4.84min",0,0,0,0,0
"2254/198.1499mz/4.86min",0,0,0,0,0
"2255/242.1398mz/4.86min",0,0,0,0,0
"2256/313.2385mz/4.87min",0,0,0,0,0
"2258/276.1241mz/4.88min",0,0,0,0,0
"2259/1022.52mz/4.87min",0,0,0,0,0
"2262/232.1343mz/4.88min",0,0,0,0,0
"2263/555.2824mz/4.9min",0,0,0,0,0
"2264/640.3355mz/4.91min",0,0,0,0,0
"2265/401.187mz/4.92min",0,0,0,0,0
"2266/437.1635mz/4.92min",0,0,0,0,0
"2268/447.1922mz/4.92min",0,0,0,0,0
"2273/384.1928mz/4.94min",0,0,0,0,0
"2274/269.1758mz/4.94min",0,0,0,0,0
"2281/311.1866mz/4.98min",0,0,0,0,0
"2282/312.1898mz/4.97min",0,0,0,0,0
"2284/410.2006mz/5.06min",0,0,0,0,0
"2287/312.2262mz/5.0min",0,0,0,0,0
"2288/311.2227mz/5.0min",0,0,0,0,0
"2292/426.9677mz/4.97min",0,0,0,0,0
"2294/438.2609mz/5.04min",0,0,0,0,0
"2296/257.1759mz/5.04min",0,0,0,0,0
"2299/309.2072mz/5.05min",0,0,0,0,0
"2307/201.1496mz/5.12min",0,0,0,0,0
"2308/221.1547mz/5.12min",0,0,0,0,0
"2310/293.1759mz/5.12min",0,0,0,0,0
"2311/236.1054mz/5.12min",0,0,0,0,0
"2313/327.2178mz/5.13min",0,0,0,0,0
"2315/257.1759mz/5.15min",0,0,0,0,0
"2318/329.2333mz/5.17min",0,0,0,0,0
"2320/313.2384mz/5.19min",0,0,0,0,0
"2326/309.1709mz/5.27min",0,0,0,0,0
"2327/312.2261mz/5.29min",0,0,0,0,0
"2328/311.2228mz/5.28min",0,0,0,0,0
"2330/347.1725mz/5.29min",0,0,0,0,0
"2331/686.3309mz/5.29min",0,0,0,0,0
"2334/256.1918mz/5.3min",0,0,0,0,0
"2335/381.2646mz/5.3min",0,0,0,0,0
"2341/290.1762mz/5.34min",0,0,0,0,0
"2344/420.2503mz/5.36min",0,0,0,0,0
"2345/374.2447mz/5.36min",0,0,0,0,0
"2350/480.3096mz/5.37min",0,0,0,0,0
"2356/313.2384mz/5.4min",0,0,0,0,0
"2359/343.2125mz/5.43min",0,0,0,0,0
"2361/410.3023mz/5.45min",0,0,0,0,0
"2362/640.3465mz/5.45min",0,0,0,0,0
"2368/295.1914mz/5.49min",0,0,0,0,0
"2369/215.1652mz/5.5min",0,0,0,0,0
"2370/313.2384mz/5.52min",0,0,0,0,0
"2374/424.2469mz/5.61min",0,0,0,0,0
"2376/290.1187mz/5.55min",0,0,0,0,0
"2377/311.2228mz/5.56min",0,0,0,0,0
"2378/312.2262mz/5.56min",0,0,0,0,0
"2380/729.4278mz/5.58min",0,0,0,0,0
"2381/775.4335mz/5.58min",0,0,0,0,0
"2382/765.4046mz/5.58min",0,0,0,0,0
"2383/313.2384mz/5.59min",0,0,0,0,0
"2384/381.2258mz/5.59min",0,0,0,0,0
"2386/303.2176mz/5.62min",0,0,0,0,0
"2391/688.3465mz/5.64min",0,0,0,0,0
"2392/654.3623mz/5.66min",0,0,0,0,0
"2395/256.1343mz/5.67min",0,0,0,0,0
"2401/215.1652mz/5.74min",0,0,0,0,0
"2403/391.2853mz/5.74min",0,0,0,0,0
"2404/285.2071mz/5.75min",0,0,0,0,0
"2406/491.2662mz/5.76min",0,0,0,0,0
"2409/315.2539mz/5.77min",0,0,0,0,0
"2411/383.1761mz/5.78min",0,0,0,0,0
"2414/347.1993mz/5.79min",0,0,0,0,0
"2415/229.1808mz/5.8min",0,0,0,0,0
"2417/269.2122mz/5.83min",0,0,0,0,0
"2418/571.1654mz/5.84min",0,0,0,0,0
"2419/365.2695mz/5.84min",0,0,0,0,0
"2420/381.2646mz/5.85min",0,0,0,0,0
"2421/603.1919mz/5.88min",0,0,0,0,0
"2422/315.2538mz/5.88min",0,0,0,0,0
"2424/361.1996mz/5.9min",0,0,0,0,0
"2425/293.2122mz/5.89min",0,0,0,0,0
"2426/309.2071mz/5.89min",0,0,0,0,0
"2428/347.1993mz/5.86min",0,0,0,0,0
"2430/383.176mz/5.91min",0,0,0,0,0
"2433/438.2624mz/5.93min",0,0,0,0,0
"2434/265.1478mz/5.93min",0,0,0,0,0
"2436/306.2074mz/5.94min",0,0,0,0,0
"2437/297.1527mz/5.95min",0,0,0,0,0
"2439/365.2695mz/5.97min",0,0,0,0,0
"2440/415.2812mz/5.98min",0,0,0,0,0
"2441/271.2278mz/5.99min",0,0,0,0,0
"2442/613.3804mz/6.01min",0,0,0,0,0
