"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-227-C1-a_Run220.mzML","POS_D5-227-C1-b_Run223.mzML","POS_D5-227-C1-c_Run226.mzML"
"400/476.2956mz/7.77min",178540.27,187298.92,104127.5,156480.08,448181.75,452601.78,169781.62
"401/294.1675mz/7.77min",163463.31,178045.12,93361.125,148881.5,350420.7,348972.47,102915.484
"403/362.3028mz/7.77min",519420.545,609177.06,268833.16,429664.03,986863.1,997064.5,332269.75
"404/236.1622mz/7.77min",533527.97,597995,325925.53,469060.94,1112650.4,1126285.6,371303.44
"406/350.1989mz/7.77min",67773.732,67773.732,67773.732,67773.732,67773.732,67773.732,338868.66
"407/221.1752mz/7.77min",555345.55,611463.44,323904.6,499227.66,1095518.2,1093831,367638.25
"408/226.1802mz/7.77min",776417.83,875251.06,477243.1,677584.6,1543243.5,1507774.6,485488.72
"409/228.1959mz/7.77min",1003314.35,1119824.1,617810.2,886804.6,1969973.2,1882029.1,631655.6
"410/244.1908mz/7.77min",593354.55,658246.4,340914.88,528462.7,1169250.8,1143881.6,363295.97
"411/408.3083mz/7.77min",7162220,7784803.5,4527249.5,6539636.5,14795272,14622632,5236069.5
"413/250.1778mz/7.77min",1764779.9,1942089.2,1096949.4,1587470.6,3377288.2,3353548.5,1215302.8
"414/266.1727mz/7.77min",870739.75,955077.4,537600,786402.1,1759629.5,1753779.5,618319.06
"415/80.9479mz/7.77min",483192.63,608120.56,878339.6,868997.2,337491.16,328604.38,358264.7
"416/703.5274mz/7.77min",65465.748,21821.916,21821.916,21821.916,944751.06,174895.11,109109.58
"417/351.2066mz/7.78min",222145.52,222145.52,222145.52,222145.52,222145.52,222145.52,1110727.6
"418/668.6184mz/7.8min",75077.1115,131048.17,325896.25,400592.38,3345.8396,19106.053,669.16792
"419/395.3307mz/7.8min",443023.64,323279.38,625791.75,427536.22,426281.34,619327.94,458511.06
"420/559.1312mz/7.82min",483050.855,46020.652,60601.66,67635.61,912753.75,949183.4,898466.1
"422/409.2746mz/7.82min",552669.2,474231.78,675851.94,595268.06,529624,575714.4,491982.3
"423/740.4048mz/7.8min",527082.87,519320.3,256252.98,534845.44,588717,213188.36,535869.75
"425/284.2947mz/7.84min",195424.46,201853.84,188995.08,203941.98,180818.47,373862.97,176124.44
"428/481.3286mz/7.86min",169314.895,170471.19,85491.8,65312.73,168158.6,198942.58,430983.56
"434/213.983mz/7.87min",891742.73,1919399.9,1027605.4,1473685.1,755880.06,703883.94,664831.75
"435/140.0683mz/7.85min",394967.175,367544.5,387615.97,402318.38,450704.84,455658.72,251166.19
"436/223.9885mz/7.87min",2886876.25,1008155.9,1120929,1093361.6,4722952.5,4652823.5,4683395
"437/172.9565mz/7.87min",1845752.4,1656256.5,1936925.2,1732598.4,1814125.6,1983388.1,1877379.2
"439/377.3202mz/7.86min",590975.83,266526.1,261388.17,250970.7,926638.6,1172264.8,915425.56
"440/382.2045mz/7.87min",419781.42,291136.53,314408.16,335388.5,506817.75,523891.75,504174.34
"444/80.9479mz/7.86min",488050.3,554205.44,766733,662708,145125.55,356431.12,421895.16
"446/373.2324mz/7.87min",380301.595,288056.03,366857.03,393746.16,359100.66,465197.56,408754.16
"449/351.2144mz/7.88min",420995.845,347831.1,411891.94,446646.34,430099.75,456551.9,388899.5
"450/726.5042mz/7.87min",244003.21,204730.02,79886.18,37557.75,437566.06,311811.7,283276.4
"451/265.2526mz/7.87min",585552.95,550402.7,593038,659578.25,552150.06,619095.44,578067.9
"453/327.2269mz/7.87min",401959.75,292771.03,401697.75,469093.34,140598.4,459345.7,402221.75
"454/810.5972mz/7.87min",493149.36,417331.88,667023.6,445068.88,509349,549739.25,476949.72
"456/283.2632mz/7.87min",1159555.4,1038087.2,1192718.6,1254190.1,1113154.8,1233571,1126392.2
"457/378.2089mz/7.87min",1893046.95,1604780.8,1902974.9,1778196,1928139.2,2040406,1883119
"458/780.5512mz/7.87min",631180.6,524300.3,586630.3,463874.03,1011869.1,872152.9,675730.9
"459/808.5825mz/7.87min",603122.825,466998.12,482550.6,620544.4,585701.25,852368.56,788822.1
"461/351.2505mz/7.87min",1196603.5,954807.4,1233496.9,1332614.5,1129141,1297769.8,1159710.1
"462/352.3393mz/7.87min",1932655.9,1808270,1893316.8,2116893,2055110.8,1960335.8,1904976
"466/851.7097mz/7.89min",1680340.95,841832.6,1247871.9,1625594.4,1801984.4,1735087.5,1948691.8
"468/730.538mz/7.9min",2421745.9,2663547.5,191481.95,164559.61,4834585.5,2231553,2611938.8
"470/782.5663mz/7.88min",799476.25,663917.5,651856.5,836470.9,762481.6,949410.94,890614.25
"471/752.52mz/7.89min",4223409.65,5045745.5,824222.5,733279.56,13006095,3620910.8,4825908.5
"476/579.2633mz/7.9min",972510.42,866906.25,837409.8,983598.94,1139277.9,961421.9,1091011.2
"477/443.2047mz/7.91min",246550.68,256284.84,784429.4,707211.6,161296.97,236816.52,143091.55
"479/703.5274mz/7.92min",340181.85,113393.95,113393.95,113393.95,566969.75,1068368.6,870729.3
"480/310.3103mz/7.93min",348702.385,286023.66,285787.44,353732.3,343672.47,391140.12,395113.3
"481/284.2948mz/7.98min",580986.13,505266.97,662740.4,595347.56,595547.1,566624.7,471726.62
"482/365.2661mz/7.99min",486305.565,449623.97,636855.8,447716.22,522987.16,597989.9,407050.72
"483/336.3259mz/8.04min",295203.06,302088.5,532987.06,410842.88,99007.95,288317.62,165479.31
"485/205.0173mz/8.14min",1746370.55,1557885,1916295.2,1563586.6,1576445.9,4429464.5,3791812.8
"487/163.9906mz/8.14min",573665.275,558084.9,711162.75,577521.8,569808.75,1513038.5,569622.9
"488/690.5067mz/8.19min",3489887.8,3554107.8,1408355.6,1716797.9,4836355,3425667.8,3887671.8
"489/395.3308mz/8.2min",191230.58,184385.89,273674.53,233971.42,169935.7,198075.27,181484.14
"491/703.5273mz/8.21min",305858.53,19103.12,11023.734,18173.01,890942.7,769051.44,592613.94
"493/769.6313mz/8.22min",275903.465,117950.51,212591.97,236212.9,426212.7,427318.1,315594.03
"494/712.4885mz/8.22min",1512137.5,1524847.8,185058.81,546009.5,1871463.9,1499427.2,1563070.6
"495/823.6786mz/8.21min",1083120.48,361040.16,361040.16,361040.16,1996874.2,2933196.5,1805200.8
"499/752.5198mz/8.21min",788725.525,664969.75,443000.44,639587.6,1165108.1,912481.3,914490
"502/851.7098mz/8.21min",2652564,1333924,1856737.5,2629098.2,2837092,2800982.8,2676029.8
"503/825.69mz/8.22min",327470.84,503529.84,367237.78,443980.25,98442.016,287703.9,169375.94
"505/797.6627mz/8.22min",212474.04,150689.39,187892.52,227421.56,200379.75,315457.78,224568.33
"509/421.2508mz/8.22min",380722.9,254979.75,406899.88,329974.97,379427.4,418308.78,382018.4
"512/617.4172mz/8.29min",362070.315,240920.62,285782.78,367754.25,356386.38,415551.16,402206
"513/312.3258mz/8.32min",222556.835,271022.06,225806.31,239779.52,111306.1,219307.36,162516.19
"514/321.3151mz/8.34min",237653.11,278626.53,425720.4,345397.97,96528.266,196679.69,147393.17
"516/338.3416mz/8.34min",26181208,30027784,44236464,36216170,13442063,22334632,17593358
"517/675.6756mz/8.35min",166432.505,199077.45,422496.22,288511.2,41593.13,133787.56,82499.59
"518/250.1776mz/8.35min",134219.484,225416.72,282392.97,223699.14,44739.828,44739.828,44739.828
"521/716.5222mz/8.37min",1865508.8,2342433.8,224954.98,439808.1,2899944.8,1388583.8,2419082.5
"522/391.2841mz/8.37min",688388.155,953992.5,841100.75,846391.3,509590.1,535675.56,528486.3
"523/413.2658mz/8.37min",2791014.6,3535303.8,3392231.8,3114337.2,2467692,2452205,2352982.8
"524/738.5039mz/8.38min",1142058.925,1407809.5,189471.67,333868.6,1656811.6,879173.25,1404944.6
"525/393.2973mz/8.39min",1873269.85,1295659.9,1391640.1,1666456.9,2313596.5,2102746.8,2080082.8
"527/136.0217mz/8.4min",2805577.78,4908357.5,4750310,4705572,877481.5,905583.56,896394.44
"528/312.3258mz/8.43min",719513.25,738204.8,1043701.44,812029.94,700821.7,577018.4,401247.72
"529/352.3392mz/8.54min",11923059,14913989,14001724,14051035,6922153,7050736.5,9844394
"530/717.5042mz/8.59min",170358.275,151121.89,150475.88,150958.98,239007.66,364214.62,189594.66
"532/562.4251mz/8.59min",291418.735,238766.05,306745.84,392646.94,292480.44,290357.03,224211.75
"533/213.9829mz/8.58min",778300.18,1994470.4,1185502.4,997182.8,559417.56,504875.62,511061.75
"534/379.3359mz/8.67min",3321427.03,531904.44,591978.5,649624.56,6454161.5,6927469.5,5993229.5
"535/380.339mz/8.67min",962099.45,132466.39,163429.3,197458.9,1942131.4,2087653.5,1726740
"536/201.9757mz/8.64min",912177.05,1050704.6,583365.7,600391.75,956119.75,893119.5,931234.6
"537/366.3728mz/8.67min",555725.09,672036.06,682396.2,1274133.4,200912.5,413341.75,439414.12
"538/340.3572mz/8.67min",299251.235,360157.78,395351.1,360366.03,165056.5,238344.69,100699.484
"539/350.1774mz/8.7min",345819.46,51156.805,74327.02,147112.17,567067,632268.44,544526.75
"540/421.2843mz/8.69min",41098.4785,39503.242,2204.9146,544583.6,11024.573,62393.805,42693.715
"541/546.4304mz/8.7min",2125413.6,2547870.2,3230274.2,2132130,2110782.2,2118697.2,1419009.9
"543/394.3223mz/8.75min",434420.9,528430.2,637982.5,550920.1,340411.6,337751.1,310256.3
"544/201.9757mz/8.72min",536325.08,547730.56,1094939.9,1111101.2,524919.6,497242.94,506051.12
"546/377.32mz/8.81min",5669515.75,4158353.5,4752001,4635601.5,6960213,7242850,6587030.5
"547/378.3234mz/8.81min",701234.1,1273558.2,712160.3,690307.9,1734994.5,586722.9,569261.2
"548/687.5318mz/8.92min",613309.715,434154.03,369281.5,338371,896934,825271.75,792465.4
"549/703.5267mz/8.93min",183417.79,322228.03,217589.81,104839.055,471637.88,149245.77,51664.383
"550/852.7129mz/8.96min",4075896.28,9275145,7270929.5,8329858.5,880863.06,441776.7,458168.94
"551/377.3201mz/8.96min",3159049.5,4215079.5,4631715,4508707,2103019.5,1797746.6,1792787.1
"553/378.3234mz/8.96min",814992.78,980374,1422119.9,1361969.6,649611.56,602156.44,608275.75
"554/379.3358mz/8.96min",4784151,7193674.5,7445887,7377834,2257721.8,2374627.5,2120124.8
"555/395.3306mz/8.96min",680464.73,736489.9,797982.8,856263.4,624439.56,544901.94,550022.75
"556/851.7096mz/8.96min",18740098,47442770,35842640,43310576,1637556,806446.75,1339470.6
"557/853.7207mz/8.97min",5352307.75,2887629.5,5350411.5,5354204,274839.34,8305856,9815044
"558/879.7406mz/8.96min",1888415.45,338815.5,1694077.5,2082753.4,338815.5,2364832,2782831.2
"559/380.339mz/8.96min",1410149.1,2094809.4,2213999.2,2171573.5,725488.8,669926.4,671985.94
"560/827.7088mz/8.96min",27149.7315,5369.6254,2831852,3174166.8,5369.6254,27451.336,26848.127
"562/823.6788mz/8.96min",29119518,19843360,38034332,34571148,30964396,27274640,25077428
"563/481.2922mz/8.97min",3313513,3224580.5,3402445.5,3630187.8,3410405.5,2871753.2,2739764.8
"564/449.3023mz/8.97min",56332.1465,51808.38,54541.668,58899.027,95439.836,58122.625,48977.98
"565/717.5061mz/9.06min",667042.3,662919.3,694840.5,601328.8,671165.3,741185.9,606748.44
"566/352.3392mz/9.06min",1661394.35,2456644.8,2067670.5,2068960.6,1255118.2,1070719.4,1117176.5
"567/687.5319mz/9.1min",325497.76,634760.7,355440.12,537581.94,133194.84,169545.14,295555.4
"568/463.3313mz/9.19min",78890.73,69743.04,11934.977,844327.6,23499.164,95803.68,88038.42
"569/717.5063mz/9.27min",503145.825,551051.2,693151.25,497899.25,489436.4,467050.12,508392.4
"570/587.4643mz/9.61min",1120214.65,1608323.6,1162991.4,818069.2,1137478.5,1102950.8,826010.56
"571/613.4225mz/9.62min",6473362.75,8090862,6477231,7746319,6469494.5,5875071,5747698.5
"572/587.3707mz/9.63min",667694.71,229698.23,270181.9,363805.22,1155419.4,1003799.25,971584.2
"573/519.3079mz/9.63min",670822.2,227845.66,272947.6,373357.5,1130568.2,991980.1,968286.9
"574/451.2452mz/9.63min",972008.625,318157.75,395595.66,530607.25,1645363.8,1466570.1,1413410
"575/315.12mz/9.64min",455056.26,136958.16,167716.23,231996.92,837433.94,690320.5,678115.6
"576/383.1826mz/9.63min",1036994.5,337914,407291.06,545625.9,1800913,1580281.8,1528363.1
"577/879.7408mz/9.68min",1205357.22,192443.188,15525624,16684394,192443.188,1448498.5,962215.94
"578/771.6467mz/9.69min",1585294.7,288767.4,166579.53,187422.4,3514694.5,3249657.5,2881822
"579/717.5062mz/9.68min",441319.585,329747.28,330835.12,390541.97,492097.2,554603.6,587180.56
"580/304.894mz/9.78min",169154.65,149130.36,3728.5286,3536.6064,986508.06,518632.66,189178.94
"581/216.9227mz/9.8min",494553.47,509044.9,218339.66,208652.9,1124176.4,489066.72,500040.22
"582/537.3946mz/9.78min",408020.74,395228.7,347149.06,513985.62,420812.78,300307.4,530390.25
"583/610.1837mz/9.82min",302692.43,117245.87,139515.42,158075.06,453092.3,463218.1,447309.8
"584/717.5061mz/9.89min",450459.68,344260.34,375445.1,390579.7,510339.66,512105.38,552904.2
"585/743.6156mz/9.94min",1451357.15,771280.1,487099.6,521633,2924293.2,2131434.2,2264108
"587/226.9515mz/9.92min",3090456.15,1379869.5,2297287.8,2240422,5387384.5,3933926.2,3883624.5
"589/797.6626mz/10.03min",492138.755,94839.266,56219.137,96282.81,2476915,2429031.2,887994.7
"592/853.7238mz/9.98min",436476.58,50672.434,29267010,31912024,10134.4868,521043.38,351909.78
"593/771.6461mz/9.98min",1081889.5,3348006.2,1932172.8,1818407,345372,179499.77,90588.95
"595/743.6156mz/9.99min",901655.8,1837562.8,1158102,1080965.8,722345.8,589548.44,164597.81
"596/663.4535mz/10.08min",1182484.2,1568897.5,1552794.9,1554554.9,727116.3,812173.5,753059.3
"597/685.4355mz/10.08min",12636423,15361326,14116750,13868548,10770697,11404298,10583522
"598/726.4616mz/10.08min",1295901.3,1458831.4,1490331.4,1479277.5,1012736.94,1132971.2,1035958.9
"599/736.5419mz/10.09min",415298.985,445496.5,484503.8,489708.22,328917.53,385101.47,368174.6
"600/708.5109mz/10.09min",643841.33,764150,797242.3,780993.2,503794.1,429957.03,523532.66
"601/797.6624mz/10.17min",652783.7,497036.7,434398.38,395505.53,1174421.6,808530.7,3171288
"602/879.7406mz/10.13min",718888.75,103878.26,519391.3,918386.2,103878.26,7997978.5,9769733
"603/769.6311mz/10.18min",1200102.78,310694.56,272856.6,232787.92,2730779.2,2089511,2287368
"604/687.5316mz/10.17min",916080.35,204359.38,231478.25,270251.7,1778311.8,1724798.1,1561909
"605/741.5995mz/10.18min",559102.06,91509.18,16018.622,35960.18,1026694.94,1117744.6,1096197.1
"607/823.6782mz/10.13min",1559111.915,253889.83,227646.22,210528.44,3520308.8,3959758.5,2864334
"608/146.9803mz/10.17min",5042539.75,9715590,3439236,3229767.8,5368838,5097515,4987564.5
"610/101.0709mz/10.17min",2010346.75,2096919.2,2060736.9,2015990.6,1854662.6,1956214,2004702.9
"612/144.9822mz/10.17min",11667156.5,21425664,7507640,15264123,11948771,11385542,11096084
"614/703.5268mz/10.18min",400678.536,133559.512,133559.512,133559.512,807669.4,764423.9,667797.56
"615/80.9479mz/10.18min",624468.8,930464.2,849612.6,815978.7,375757.5,432958.9,423413.94
"616/589.4799mz/10.18min",2681665.4,3322679.2,3077128.5,2157884,2416964.8,2946366,2128829.2
"617/216.9227mz/10.2min",1541186.3,3525483.2,2452230.2,1746166.8,1336205.8,1207287.9,1222501.2
"620/615.4952mz/10.21min",1567440.95,847147.75,914513.8,969591.4,2919473,2165290.5,2258903
"621/738.5038mz/10.22min",1072359.5,1247813.9,990230.25,1094689.1,1098550,1030290.75,1050029.9
"622/158.9641mz/10.23min",2686262.6,2624077.2,1906315.6,1869687.1,3442106,2751602.8,2748448
"626/226.9514mz/10.23min",5069290.25,7775669,3827481.2,3718035.5,5277151.5,5048829,5089751.5
"627/362.926mz/10.23min",635981.03,506429,499602.03,484203.6,782012.25,765533.06,772063
"628/430.9133mz/10.23min",583242.59,441608.06,446381.62,441494.3,736648.94,745351.8,720103.56
"629/140.0682mz/10.25min",517246.85,659295.6,560391.5,596098.6,465742.3,442346.28,474102.2
"630/716.5219mz/10.25min",2742652.6,2931099.2,2491337.8,1060819.6,2839229.5,2685405.2,2799900
"631/304.8939mz/10.27min",338097.095,203640.98,247588.03,254306.25,508401.47,445770.34,421887.94
"632/690.5062mz/10.27min",373532.625,366437.78,355409.12,380627.47,437612.38,435796.12,365342.44
"636/385.7239mz/10.31min",1860952.9,1612527,1423636.9,1569184.5,2252457.2,2109378.8,2202649.5
"637/223.9882mz/10.31min",4552343.75,4378309,4126823.8,4118898,4726378.5,4822665.5,4836501.5
"638/328.9148mz/10.32min",753227.33,455889.94,480962.72,540929.06,965525.6,972710.4,981981.25
"640/182.9851mz/10.32min",22354931,18995584,19318986,19853678,25236644,24856184,25672376
"641/213.9828mz/10.32min",1826304,2954334.5,3004029.2,2121385.2,1531222.8,1433537.1,1482160.1
"642/180.9898mz/10.32min",1361575,972405.4,1199319.5,1199906.2,1557579.6,1523243.8,1558563.8
"644/174.9533mz/10.32min",1029665.35,1219012,1189366,1864198,684902.7,719584,869964.7
"645/169.9773mz/10.32min",2620327.75,2090951.4,2523196,2717459.5,2825310.8,2942206.8,1733115.4
"646/141.9585mz/10.33min",2268628.6,1692146.6,1977538.4,1755625.9,2559718.8,2583911.8,2617236.5
"647/172.9563mz/10.32min",5515114,7769538,7586959.5,7882801,3118969.5,2848293,3443268.5
"648/110.0201mz/10.32min",108136345,89302420,90465080,91335480,124937210,125071620,127676310
"649/138.9953mz/10.32min",4438403,4209994,4422416.5,4454389.5,5455751.5,5489091,3456751.2
"650/163.9905mz/10.32min",3113412.2,3112184.2,3114640.2,2318191,3774684.8,3882800,2580118.2
"651/89.5067mz/10.33min",14337683.5,11433834,11440640,12806039,16854796,15869328,17108180
"652/98.5121mz/10.33min",25115639,22551964,23580524,22928398,26799984,28556654,26650754
"653/97.5144mz/10.33min",1439164,1388868,1307722.9,1278102.9,1730120.9,1625394.5,1489460
"654/110.5218mz/10.33min",7757426,6615303,6168187,7821718.5,7693133.5,9627669,9678861
"655/196.0167mz/10.33min",1563325.5,1588109.5,1538541.5,1608647.9,1470348,2139371,799382.56
"656/113.9636mz/10.33min",7653847.75,8225338.5,7057517,7176085,8952330,8131610.5,3748079
"658/154.9902mz/10.33min",29877246,27373912,30634700,29119792,37342396,38925190,13925755
"659/109.0225mz/10.33min",6463832.75,5669208,7381046.5,5644671,6499838.5,6427827,8150811.5
"660/152.9949mz/10.33min",1714865,1670331,1759399,1536843.1,1857811.4,2280468.5,883849.4
"665/209.0129mz/10.36min",2175478,2168588.8,2227056.2,2182367.2,2134186.5,2196204,1078115.9
"666/181.0144mz/10.36min",5126177.5,4991951.5,5250397,5315389,5053339.5,5136694.5,5115660.5
"667/139.9879mz/10.36min",27200996,26880322,27495566,27274766,27143418,27258574,26738870
"669/114.0165mz/10.36min",1075555.7,1043150.6,1105818,1113333.8,1043120.25,1071797.6,1079313.8
"670/183.0098mz/10.36min",1935971.1,1869142.9,1992402,1988661.4,1877202.9,1955102.2,1916840
"671/131.5335mz/10.36min",6723591.5,6743107.5,6902001,7144073.5,6475719.5,6521920,6704075.5
"672/141.9833mz/10.37min",10368484,10362380,10441034,10472705,10315952,10374588,10244470
"673/143.9809mz/10.37min",1363901.85,1370528,1370583.1,1361345.8,1333994.2,1366457.9,1340466.1
"674/111.5218mz/10.37min",6715313.5,6691522.5,6787262.5,6880642.5,6605728,6561233.5,6739104.5
"677/184.9855mz/10.37min",8730333.5,8216978.5,8208764,8527034,8933633,9163475,9497393
"678/186.9809mz/10.37min",3378235,3141608.2,3197577,3281207.2,3475262.8,3543889.5,3657718.5
"679/90.5067mz/10.37min",4641350.75,4638022,4709399.5,4725757.5,4610901.5,4631610,4644679.5
"680/91.5044mz/10.37min",1770924.25,1763337.5,1792999.4,1804893,1739647.6,1741790.5,1778511
"681/111.0202mz/10.37min",79163495,79155110,79394250,80734264,77301030,78259624,79171880
"682/112.0178mz/10.37min",30886630,30950596,31093494,31442178,30373230,30653612,30822664
"683/112.5196mz/10.37min",2196952.85,2166385.2,2206800.8,2212751,2157541.5,2200950.5,2192955.2
"684/113.0166mz/10.37min",4339172.25,4360230.5,4348225,4455318.5,4270871.5,4322707,4330119.5
"687/111.5189mz/10.37min",1966219.65,1924844.1,2008572.1,2014142.6,1930546.4,2001892.9,1920940.6
"691/215.9838mz/10.38min",1218323,1490980.4,1538013.6,1537714.2,472252.03,671202.7,945665.6
"692/115.964mz/10.37min",2157217.7,2156360.2,2001137.5,2425267.5,2271452.8,2158075.2,2094720.8
"693/174.9568mz/10.38min",1770115.45,2511086.8,2453941.5,2466169.5,1064601.5,1086289.4,1068005.2
"694/158.9861mz/10.38min",2984549.9,3042893.8,3095836.5,3145120.2,2924013.2,2904247,2926206
"695/109.5217mz/10.38min",5205999.25,4941068,5096003,5259094.5,5226885.5,5185113,5236038
"696/156.9906mz/10.38min",7660009.5,7797681,7892164,7868386.5,7425070.5,7522338,7459427
"699/205.0171mz/10.32min",6296433,6009908,6269994.5,6322871.5,7480743,7626732,5267837.5
"700/207.0175mz/10.36min",5727737.75,5736909.5,5852630,5721414.5,5683692,5734061,2791084.2
"701/144.9821mz/10.39min",3325166.5,3028622.8,3566643,3571936.5,3408599.2,3123036.5,3241733.8
"703/165.9829mz/10.4min",2881302.5,2994280.8,2999492.8,2786776,2975829,2750228.8,2729815.5
"704/130.5217mz/10.4min",2335126,2379528.2,2255533.8,2290723.8,2473039.5,2198114.5,2408403.8
"705/377.7377mz/10.44min",1003765.8,740949.7,543409.7,211598.34,1345094.5,1266581.9,1332078.9
"706/94.0451mz/10.45min",5093245.75,4939875,4974401,4732135.5,5256815.5,5212090.5,5283314.5
"708/208.0393mz/10.47min",2866288.6,2781455,2890163,2846321,2886256.2,2714325.5,3038141
"710/102.0339mz/10.48min",148665880,138539550,140281650,145151520,152258820,152180240,152649060
"711/102.5354mz/10.48min",12911717,11980027,12205041,12592613,13323257,13311812,13230821
"712/104.0302mz/10.48min",3777503.5,3202513,3615046,3703096.5,3894587.5,3851910.5,3891969.5
"714/81.5205mz/10.48min",28810475,29259034,27274882,27966768,31908814,28361916,31192734
"715/167.0128mz/10.48min",45519768,43583810,45706830,44698970,45535772,46530188,45503764
"716/125.9862mz/10.48min",22111293,23375738,21710632,22511954,23294382,21110774,19097116
"717/168.0161mz/10.48min",2380116.1,2303669.5,2426957.2,2340229.5,2370422.2,2508720.8,2389810
"718/154.005mz/10.49min",2479913.2,2444328.2,2515498.2,2517970.5,2566735,2348350.8,2293038.8
"720/90.5259mz/10.5min",39979212,41356480,40922364,37602390,37602944,39922904,40035520
"721/139.0179mz/10.51min",10533523,10097925,10482867,10117550,10907580,11397723,10584179
"722/97.9914mz/10.51min",9488135.5,9013835,9588389,9387882,9935254,10136707,9057955
"723/111.039mz/10.53min",10442514,10615713,12155978,11574239,9796878,10269315,9958126
"724/201.9757mz/10.53min",950293.47,894870,910274.3,944537.5,993912.06,956049.44,962569.94
"726/225.0294mz/10.55min",2327282.1,2080563,2297900,2227100.2,2434124.5,2457210.5,2356664.2
"727/184.0029mz/10.55min",6694953.5,6884058.5,6825015,6564892,7350425.5,5820759.5,5766247
"730/169.9774mz/10.82min",2086505.75,1639406.1,4723972,1162215.4,2083433.4,2100846,2089578.1
"731/147.0309mz/10.83min",5992488,5561993,5764449,5763578.5,6220527,6352971,6223639.5
"732/199.9883mz/10.83min",957907.97,548103.8,454933.7,775742.94,1140073,3868127.2,3857784
"733/171.993mz/10.93min",4649347.7,1821030.4,1211163,1863662.9,7435032.5,7500650,7473403
"734/145.0353mz/10.92min",9640439.5,9211714,9413920,9322635,9898303,9943684,9866959
"736/199.9883mz/10.95min",705769.75,557161.2,596602.6,823787.94,3942160.5,814936.9,525666.5
"737/171.993mz/10.98min",3841084.4,5334411,5685771,5775479,2347757.8,1054672.5,1616943.5
