"MetaboAnalyst_ID","NEG_D5.Ctrl.a.P.EAMeOH_Run29.mzML","NEG_D5.Ctrl.b.P.EAMeOH_Run32.mzML","NEG_D5.Ctrl.c.P.EAMeOH_Run35.mzML","NEG_D5.211.C1.a_Run92.mzML","NEG_D5.211.C1.b_Run95.mzML","NEG_D5.211.C1.c_Run98.mzML","shared_name"
"191/316.9476mz/7.37min",2.65257466656522,2.65226817662085,2.67982412437648,2.18852200035778,2.33346194375863,2.41869224684138,"191"
"195/117.9286mz/7.37min",3.01125859637603,3.04828029500427,3.09142285462399,2.86177907240922,2.87109457967406,2.96836739075011,"195"
"196/248.9603mz/7.37min",2.73329555903181,2.71473475286694,2.75404352956354,2.36251930415336,2.46341518320404,2.53412652769034,"196"
"197/353.1425mz/7.37min",4.1431533132913,4.15686432483506,4.19194001964047,3.59611413510116,3.58638898119654,3.83459484378638,"197"
"198/253.2172mz/7.37min",2.74169753827558,2.80432613502576,2.9195390827885,2.18406680066628,1.92865954990017,2.26278939444394,"198"
"199/351.148mz/7.37min",2.84523344613879,2.85753568870928,2.892342706944,2.27925533092302,2.26082353094996,2.51794213925334,"199"
"207/438.1198mz/7.38min",2.70644509327691,2.69829505643494,2.7314353189132,1.931491836241,2.20615960651392,2.38106717897849,"207"
"208/146.9659mz/7.4min",3.4505927333624,3.2800973456032,3.28574360118679,3.32399921204457,3.4188489643126,3.4119467786334,"208"
"210/369.1372mz/7.44min",2.77065517030981,2.76916305449762,2.81130274693504,2.31606603320382,2.35569469464703,2.45108239016475,"210"
"211/776.5447mz/7.47min",2.84501784378392,2.8285875711747,2.83676137780369,3.49806130106083,2.79058948415332,2.7777141777496,"211"
"212/325.1842mz/7.43min",2.87775433099649,2.82432017077265,2.86896393901114,1.83182771808489,2.45154333319335,2.54638125055366,"212"
"215/599.3205mz/7.64min",1.31616647884674,0.846057885311684,1.40411747832559,3.57235252580881,2.88351835585427,3.24099208740675,"215"
"216/299.259mz/7.71min",2.80439932885319,2.83698694263019,2.81980777234766,2.85917743506585,2.77895873292622,2.88443541887934,"216"
"217/776.5444mz/7.72min",0.279692375168064,-0.43466647367102,-0.426532483563826,2.74269956558126,3.27764533778422,3.23192748201648,"217"
"219/129.9757mz/7.78min",2.8664370875005,2.80800962977208,2.80957314261277,2.71230919991115,2.4891081694464,2.33181897133742,"219"
"221/114.9341mz/7.77min",2.89268535006696,2.89887117962053,2.92906637852274,2.70469678377169,2.5635528887649,2.6215731092268,"221"
"223/118.9267mz/7.78min",2.62941181819937,2.64563475271601,2.69118053420132,2.57984959779875,2.45044370676976,2.36662914670372,"223"
"224/116.9284mz/7.77min",4.1722738740255,4.18160971884958,4.21120349065666,3.9858910450943,3.81693016547425,3.88410623353576,"224"
"225/117.9286mz/7.77min",3.2339852651764,3.24267576441821,3.27575023602268,3.05078407650603,2.89901183979716,2.94615692462872,"225"
"230/353.1637mz/7.77min",3.02189722042703,3.03017469244627,3.04732436280056,2.42328982032556,2.41638640190644,2.52768804145506,"230"
"231/355.1581mz/7.77min",4.31026869351343,4.32155601555305,4.34037509574035,3.74265029913129,3.73482542391991,3.84304263749965,"231"
"233/357.1625mz/7.77min",2.72570922749971,2.73257635373401,2.75774703170441,2.11039406206656,2.10986761945015,2.23029350245913,"233"
"234/599.3199mz/7.74min",2.61287766037733,2.59644738781291,2.60462119441919,3.26592111711248,3.40626337440426,3.49786884944119,"234"
"242/356.1604mz/7.77min",3.75386054907114,3.76084050012611,3.78260901012489,3.12486008626546,3.12005417807338,3.23274062529932,"242"
"243/440.1354mz/7.78min",2.84585151322357,2.86415884291821,2.85845516182928,1.6594772630333,1.98011724097343,2.04005488425726,"243"
"244/371.1528mz/7.81min",2.8916193300568,2.86828803273519,2.88724779717542,2.48792990950147,2.49791198667172,2.46519413674742,"244"
"249/382.1761mz/7.88min",4.06209557618587,4.06954206485398,4.08671309768929,3.57459795379027,3.57680680823774,3.66746467527682,"249"
"253/118.9267mz/7.87min",3.07659823642613,3.02416818751325,3.05696705663124,2.5703060818321,2.57254229561193,2.6763957707165,"253"
"255/117.9285mz/7.87min",3.66750519547905,3.66087362233808,3.65071200199878,3.18063503900313,3.18801990779635,3.28010681651331,"255"
"257/118.9241mz/7.88min",3.08053238274897,3.08061026129592,3.0745208641078,2.19995433030893,2.32011622156704,2.54208393854823,"257"
"258/248.9603mz/7.87min",2.76804822619475,2.76019422996036,2.74854119828853,1.54961390246395,2.14810595469831,2.21464244652502,"258"
"260/114.9341mz/7.87min",3.34576394333986,3.3194783600984,3.29690247382779,2.83660747379799,2.8451448146589,2.93769262808439,"260"
"261/116.9284mz/7.87min",4.59958080676637,4.59076417076352,4.58531685371034,4.10026459522012,4.1324799292813,4.21737749137868,"261"
"262/327.2539mz/7.87min",2.75287639272824,2.79382390186361,2.82237556491268,2.55107319366009,2.3961287534778,2.62371729258919,"262"
"263/349.2358mz/7.87min",2.65201393607454,2.68660180201216,2.69049141619266,2.63483861228839,2.45541957061831,2.58222985664275,"263"
"264/835.535mz/7.87min",2.83408962084195,2.63558412826897,2.30277725675142,2.69285942023578,2.67428533184318,2.56016988285862,"264"
"265/281.2485mz/7.87min",3.56420205466859,3.6644824323558,3.65322748854198,3.30611275679039,3.13430749702673,3.33348717485004,"265"
"267/194.9057mz/7.87min",2.82618513676821,2.85943276335037,2.84755809920532,0.79525302136988,1.21067177602354,1.7117099444826,"267"
"269/379.1793mz/7.88min",3.30907886845177,3.31352170255312,3.31111191448659,2.83281510652204,2.83376608465568,2.9249255363648,"269"
"272/383.1775mz/7.88min",3.15312325730838,3.1612575448212,3.16324828769824,2.67494679122644,2.6798695462556,2.77603392748253,"272"
"273/381.1738mz/7.88min",4.59983358551718,4.60731930042765,4.60496441539218,4.14617085967537,4.14336524523905,4.22886622218707,"273"
"278/112.9856mz/7.87min",3.71896765352371,3.739084497961,3.72532617311949,3.50699337109606,3.48373793908298,3.49588020334247,"278"
"282/449.161mz/7.88min",2.87886958097264,2.89932000233949,2.88536312676065,2.03495177892353,2.0798798245744,2.19342613034836,"282"
"286/129.9757mz/7.88min",2.51135078733778,2.48118451337701,2.65898663080725,2.84391205031595,2.63984560081431,2.69179504013402,"286"
"291/134.8946mz/7.91min",3.57785696787217,3.70709740377076,3.69385119473531,3.65258789760688,3.73344181900379,3.67826120832236,"291"
"292/466.151mz/7.91min",3.0832042053741,3.07898902400121,3.08217283207059,1.88600856097045,2.19715336333104,1.98769969357058,"292"
"293/397.1684mz/7.95min",3.25624843804969,3.25115229005081,3.26296736813423,2.85680300427776,2.84944090709522,2.85424865509994,"293"
"296/802.5608mz/8.03min",1.46826470834102,0.752868817490193,0.761042455860577,3.64676180011529,3.27279702303551,3.229142907368,"296"
"300/686.4765mz/8.07min",2.83064018506346,2.81420991245584,2.82238371908402,3.48368364232097,3.49223924140913,3.4900663296036,"300"
"304/339.1996mz/8.22min",3.0157626125637,3.00219054494179,3.05221067613158,2.32320262730187,2.52275306111971,2.25758166826874,"304"
"305/399.1841mz/8.21min",2.97981229453206,2.99073789034794,3.02916206468761,2.60291724064586,2.57877207761216,2.57672188254996,"305"
"306/132.9001mz/8.22min",2.02008534151461,2.5026963332153,2.48799176539371,2.77199315592885,2.77507543494272,2.8004443380688,"306"
"309/137.8917mz/8.23min",1.8348932823059,2.20379109235903,2.31033490129217,2.60910002853092,2.61301940046658,2.63617965505209,"309"
"311/385.1932mz/8.21min",2.77444407446702,2.80265642406235,2.80071890656035,2.27205818162962,2.2299751969686,2.35214209789512,"311"
"312/118.9267mz/8.22min",2.90459547874369,2.94124778622209,2.83524665893033,2.49471554603944,2.4480173282591,2.47079333859376,"312"
"313/383.1895mz/8.22min",4.23026341157694,4.25640083821541,4.25536635766618,3.78984883154256,3.75152974775726,3.83139630485903,"313"
"314/117.9286mz/8.22min",3.52611885211377,3.52816285488948,3.57605393971401,3.0925029436836,3.19928199180407,3.07981639469019,"314"
"316/381.195mz/8.22min",2.9290261224262,2.94857326825655,2.95674867069746,2.44851049786582,2.41043370611045,2.51435774847069,"316"
"320/114.9341mz/8.22min",3.11573538512232,3.14953911671051,3.23721604912797,2.74832079018617,2.72257252317911,2.72888914348296,"320"
"325/129.9757mz/8.22min",3.15389173544231,3.19606354677552,2.95441899598787,2.64124342951596,2.6246495005257,2.62510646363555,"325"
"327/134.8946mz/8.22min",3.80867844125141,3.76952294776048,3.76234469318475,4.06596312953026,4.05609660585977,4.08408011172356,"327"
"331/468.1667mz/8.23min",3.13979841688939,3.1841178225256,3.19018561404371,2.27953878754026,2.29089934420064,2.3243274322685,"331"
"335/339.1996mz/8.29min",2.75481227439515,2.75806263522973,2.84057113445944,1.77628076429929,2.27929825513081,1.80029312447463,"335"
"338/134.8946mz/8.28min",3.82064279572723,3.82453407923027,3.54788598693752,3.7772835970692,3.768933865655,3.53800829288268,"338"
"340/150.8894mz/8.33min",2.57422137777768,2.59030822775092,2.61000519758109,3.16535867831092,2.74750289246694,2.32919130567668,"340"
"343/698.9111mz/8.45min",2.7630741248883,2.71464349158788,2.73383734201061,2.73094576766077,2.71089112774999,2.70523993866933,"343"
"344/197.8079mz/8.46min",3.18046072861807,3.12658540470329,3.14785406792749,3.62501114818098,3.63026480152838,3.64752733046709,"344"
"345/195.8108mz/8.47min",3.06771931245349,3.02036364021432,3.03705195188443,3.52305755163033,3.53292843642923,3.54641099089418,"345"
"346/199.8049mz/8.47min",2.34077228644822,2.79459353496744,2.28121775515936,3.28518442736765,3.31471287245568,3.31106286531779,"346"
"347/473.2823mz/8.47min",2.82576379714585,2.7524964936543,2.44533427170158,2.47089586520432,2.46923509943891,2.50838067405536,"347"
"355/245.8947mz/8.54min",3.01143372380581,2.98363109191622,3.04843514979474,2.95481621130948,3.04682058512408,2.97926294618697,"355"
"356/243.8992mz/8.54min",3.3960247977322,3.4174795443121,3.4330678876363,3.33145389983491,3.43510652380037,3.36571158764084,"356"
"358/368.9786mz/8.56min",3.11928688090706,3.03838047107132,2.77858388225457,3.04266994920817,3.07814026935542,3.04388303069159,"358"
"359/321.2103mz/8.56min",2.73799247943342,2.8598972503262,2.9200469371935,2.72776763419593,2.90347550177303,2.6486777277788,"359"
"360/161.9135mz/8.57min",2.75485236261925,3.22069640797955,3.21702039212864,3.18864053844614,2.90142157376229,2.89474126877608,"360"
"361/153.8685mz/8.57min",2.05069901553249,2.2226891699853,2.1695744346673,3.00181582271822,3.00839010684984,2.94600745756765,"361"
"362/132.8678mz/8.61min",2.79170018402669,2.67151591866369,2.8676916319795,3.23199617360099,3.30329928136988,3.22406658777328,"362"
"363/134.865mz/8.61min",2.5714248250296,2.87488220720443,2.08450997244144,3.01053814013369,3.09723145275221,3.03925259902779,"363"
"364/136.863mz/8.62min",2.27422134077048,1.59098990836834,2.46092560702155,2.64892175271233,2.66494103872131,2.70894454063485,"364"
"368/101.9808mz/8.71min",2.84582005332408,2.9812224029811,2.9434364932262,3.13372485964146,3.1725817021393,2.93590850445715,"368"
"370/119.9468mz/8.7min",2.73586625725505,2.69290579397,3.27465173984881,3.31647296962173,3.32047501647193,3.31810081810814,"370"
"371/146.9659mz/8.7min",4.20608674446195,4.24184672725758,4.21997498357979,4.16341905569766,4.1990065299225,4.18091180741887,"371"
"372/134.8946mz/8.71min",4.30310694502005,3.86103607793503,3.86435933833703,4.31896478238599,4.42930152278666,4.42328904258512,"372"
"373/135.9709mz/8.7min",2.95834963225263,3.00645981246143,2.94173817142339,2.6890774727483,2.77521588478328,2.74031140839609,"373"
"374/161.9135mz/8.69min",2.51835285199222,2.72072227940086,2.72116954589568,2.80051926674168,3.27451774696473,3.21466743938722,"374"
"376/137.8917mz/8.72min",2.36957312509157,2.11039015377258,2.41737838784346,2.86839355928891,2.88455404491706,2.96490816924247,"376"
"378/150.8894mz/8.74min",2.1839471856232,2.45328125666342,2.46102668961441,3.01166749613011,2.46952204743175,2.96606830647936,"378"
"379/132.9001mz/8.73min",2.42260477342074,2.55507176149303,2.56316344830531,3.06377493325563,3.12740362506349,3.11721966294453,"379"
"381/229.9008mz/8.73min",3.44679348164763,3.45594810421991,3.45958463669373,3.44523200835803,3.46814622048447,3.4435647943611,"381"
"383/265.1477mz/8.75min",2.68254380570971,2.65939663961387,2.68343780086486,2.53782530613673,2.56003883290128,2.5230148143259,"383"
"387/183.9342mz/8.77min",3.89922909821225,3.90886663275495,3.91381801685595,4.10634087165058,4.11275953436242,4.10247956237851,"387"
"390/118.9267mz/8.79min",3.21999227137768,2.75394715783284,2.76531229667521,3.34399858438973,3.36314972747928,3.3285045367485,"390"
"393/142.9289mz/8.79min",3.34956017671447,3.26125714757595,3.2896119767388,3.33271193829316,3.42642884406924,3.35248689804025,"393"
"394/132.9234mz/8.79min",3.99698556214564,3.92406407335143,3.92045627471263,3.9463623052895,3.95657648007817,3.98450174363171,"394"
"395/99.9258mz/8.79min",4.49902926942754,4.45618855089988,4.4500852083373,4.53743255073108,4.52857299780887,4.49335071093351,"395"
"397/144.9234mz/8.8min",4.67535270412075,4.66128925589932,4.69504791252744,4.67878086773388,4.68577023542065,4.68514320710639,"397"
"398/114.9341mz/8.79min",3.04301772046435,3.02448237343266,3.02999960501377,3.63717341143121,3.6322480582029,3.62454575022388,"398"
"399/312.836mz/8.8min",3.47261348467348,3.44187618712094,3.44983909912328,3.35853707759008,3.35414900865972,3.32764112755895,"399"
"400/199.9292mz/8.8min",2.60603542000855,2.46984499061387,2.28247984290243,3.02455282792467,2.95210850210164,2.93818096222856,"400"
"401/139.9444mz/8.81min",2.97529213801904,3.16984080743554,3.17208058235084,3.24859300686555,3.24756262065364,3.24507574940507,"401"
"402/115.9207mz/8.8min",5.36380745889077,5.31627903070701,5.35444957258829,5.33395906835436,5.33934716556259,5.33461969177217,"402"
"405/100.9336mz/8.81min",4.56192369322024,4.5153202117633,4.51742442771875,4.41448012625879,4.41548170348974,4.41693709855394,"405"
"406/113.9263mz/8.81min",3.51106642472426,4.03730616260433,4.07390815495677,3.98835270680836,4.05174952151016,4.0573653422053,"406"
"409/325.1841mz/8.82min",2.75312848521582,2.71747605125006,2.74726321664245,2.53349826284251,2.58298926746278,2.49918596758102,"409"
"410/311.1685mz/8.83min",2.91176611664399,2.80948574043437,2.97132171953704,2.5631051090697,2.64527962167786,2.51498718270442,"410"
"414/427.2337mz/8.89min",3.42994295956755,3.419342020887,3.38074963734212,2.46855222075803,2.4722953941069,2.10453990592203,"414"
"416/113.9263mz/8.85min",4.0829754555467,3.47541215049021,3.47383077663798,3.46016028405901,3.464409316655,3.45929894131902,"416"
"418/134.8946mz/8.92min",3.71390608479492,3.69690421243033,3.71235432024034,3.82418845544698,3.86026376618487,3.85798545795437,"418"
"421/139.9445mz/8.9min",3.16854599502852,2.84493328705732,2.94915461577906,2.48845918328512,2.96212709295573,2.56664678300205,"421"
"424/439.2519mz/8.95min",3.17093200096011,3.17426309645016,3.16887277138305,3.30183023864026,3.23630533211905,3.28663070654598,"424"
"425/101.9808mz/8.95min",3.53575306937894,3.54555175163147,3.54721698291134,3.23774956368013,3.22899970569831,3.50860124251334,"425"
"426/119.9468mz/8.96min",2.57280569345787,2.59903148837312,2.8415323756751,2.6708184399292,2.68902529523101,2.67934730474348,"426"
"427/124.9967mz/8.95min",3.2023163150252,3.23261369534425,3.22204336202662,2.82589863595416,2.80306648616091,3.08189362180326,"427"
"429/135.9709mz/8.96min",2.98647049045766,3.21333637569654,3.02162937515345,2.63821661309114,2.74139900688035,2.75520860174275,"429"
"432/102.9568mz/8.96min",2.93959180042809,2.94697166298115,2.9759984340717,2.95459194385394,2.91326138157835,2.92982849219718,"432"
"433/134.865mz/8.96min",3.28380675609906,3.09473695353218,3.30549492018463,2.29262842963369,2.46499018790104,2.80330167632578,"433"
"434/124.0015mz/8.96min",2.82760906528209,2.75327381851542,2.75580439086549,2.70618099994491,2.66927811152904,2.71136711276334,"434"
"435/495.2572mz/8.97min",3.52442132396269,3.53098612084808,3.54969594001302,3.30200476225771,3.27102815634919,3.25441960497606,"435"
"438/129.9757mz/8.97min",3.44809491665032,3.40834116960517,3.43191690426215,3.07363772895301,3.07821812675419,3.33650561711694,"438"
"439/132.8678mz/8.96min",3.45975474925634,3.47119406721309,3.48442301471892,2.97508570859408,2.69918547263753,2.96250731207262,"439"
"441/248.9603mz/8.97min",2.86215834107314,2.8705417694257,2.86492178978347,2.59845028841539,2.59576132712504,2.58901251188969,"441"
"442/112.9857mz/8.97min",3.57012944580318,3.5891799585455,3.66035923273528,3.61061695826298,3.49090959288794,3.42791293109261,"442"
"446/316.9475mz/8.97min",2.69722023652312,2.76168630506851,2.79169268076942,2.48862084593333,2.30308920769235,2.40946570887387,"446"
"447/383.1894mz/8.97min",2.93603286094793,2.92879176383826,2.95008009445887,2.9479464172196,2.90742758400291,2.91859140766281,"447"
"452/381.1737mz/8.98min",2.63427551824898,2.6441629667013,2.66498473280961,2.52783334892556,2.44107897221802,2.56738215781444,"452"
"453/355.1581mz/8.98min",3.0022612859646,2.98106983750314,3.02138698588521,3.00622430699358,2.98332382883862,2.98779554674216,"453"
"457/183.9342mz/9.04min",3.85720214228204,3.92346315763415,3.75451273986285,3.86638395363772,3.87074711832868,3.86851058626391,"457"
"458/229.9009mz/9.06min",2.40341494712129,2.46263431561723,2.27809228760648,2.73831709757128,2.78154083925198,2.75004828885314,"458"
"460/139.9445mz/9.06min",3.41904604929153,3.48164039069937,2.88637477940609,2.96938948008289,2.98176893319624,3.38493713725541,"460"
"461/199.9292mz/9.1min",2.05580072159675,2.25084311668155,2.07919043289898,2.86700832248401,2.98170336918391,2.86186421595619,"461"
"462/312.8361mz/9.08min",3.07642751266269,3.01562701711722,3.03910901376858,2.99174584555202,3.04321157535737,3.00641039219794,"462"
"463/427.2338mz/9.09min",2.92605510189908,2.87831301789864,2.91180255595806,2.23739246400142,2.2725842343676,2.16549021238412,"463"
"464/124.0015mz/9.16min",2.59084652529601,2.59773303781245,2.56317990510138,2.49362108404804,2.46728064824576,2.49951627847457,"464"
"465/355.1581mz/9.16min",2.55359348925369,2.50700658052998,2.48920357421271,2.4457180489943,2.41186423305995,2.50686564638001,"465"
"468/693.4408mz/9.16min",2.91690575416902,2.90202740042629,2.81509223450626,2.56943507402658,2.59988775402243,2.67771631322424,"468"
"470/139.9445mz/9.14min",2.98936435776097,2.96329862620963,3.48589467104748,2.96405672235165,2.95366515636658,2.9610609435748,"470"
"471/411.3843mz/9.34min",2.66114343138763,2.65265713937644,2.70555546416499,2.54976962643109,2.51604885673801,2.57394436297389,"471"
"475/101.9809mz/9.4min",2.71605167315642,2.77775637147329,2.80437812151408,2.73607055898878,2.62346223672272,2.6961279858024,"475"
"478/101.9809mz/9.62min",2.49211040804941,2.74797529115794,2.73653833298815,2.79134215867915,2.60224512434459,2.72032766063127,"478"
"482/248.9604mz/9.61min",2.77740700737214,2.80617547933644,2.81521505154606,2.71618497752488,2.64314593005973,3.1512295611424,"482"
"489/248.9604mz/9.93min",2.78663421702747,2.81264589850366,2.79241186009499,3.35830636857315,3.14527282219906,2.66892180659838,"489"
"491/496.3173mz/10.01min",2.63774748075523,2.63896745874778,2.70206702254286,2.59015742426244,2.47757138921997,2.64787247807288,"491"
"492/495.3148mz/10.01min",3.07480312774012,3.07703500202108,3.13603164266429,3.02505558002515,2.91879576195641,3.07689531789492,"492"
"495/101.9809mz/10.02min",2.65392341043072,2.67178374964888,2.70960263887493,2.95706565004096,2.65251746781638,2.6949102158006,"495"
"496/124.0015mz/10.03min",2.49183321330922,2.4450628238601,2.52600401364366,2.95225169049135,2.47132669287442,2.55934567871602,"496"
"499/248.9604mz/10.15min",2.84690352909198,2.69351102975311,2.84326078269272,2.85027628406904,2.69239613204158,2.65679202136499,"499"
"501/134.8651mz/10.17min",2.43102299867635,2.56298395092646,2.41699962523173,2.30442545074379,2.56630262468999,2.55253850361984,"501"
"503/132.8678mz/10.17min",2.59926499765344,2.73117431818336,2.54508924489716,2.70259464122168,2.71770993545241,2.71006483137697,"503"
"504/102.9568mz/10.18min",2.60939584370984,2.55992083011698,2.58212764375544,2.6561448151947,2.59445780931512,2.60733436791386,"504"
"505/112.9857mz/10.19min",3.92667301911056,3.86456638120011,3.89418670492679,3.6941311260188,3.8089129792381,3.79801545349811,"505"
"506/180.9729mz/10.18min",2.92505378366789,2.88365574071221,2.91954606593937,2.55421252911058,2.55971759002577,2.5569843438308,"506"
"508/384.9352mz/10.22min",2.78619038821417,2.77802004763356,2.76793361461534,1.78874398748012,2.1102762010839,2.15903224706447,"508"
"510/316.9477mz/10.22min",3.0355978175797,3.02628790288647,3.01975773732938,2.44942320806321,2.53705998861426,2.47905656790581,"510"
"511/248.9604mz/10.22min",3.11827747989702,3.09578209931507,3.10144282207119,2.6134675408061,2.85708928540829,2.81553209181496,"511"
"513/807.5037mz/10.26min",2.35120487647464,2.21935381887378,1.85039366223728,3.0988534162608,3.18339057242305,3.12337065817298,"513"
"516/863.566mz/10.26min",2.35801331334478,2.34158304093275,3.04872684899891,3.14211244592046,3.13595895792432,3.06191513819717,"516"
"517/835.5353mz/10.27min",3.49414468793494,3.41454478081634,3.32709510478242,3.48763545634936,3.47114559076306,3.49244634623372,"517"
"518/599.3205mz/10.31min",2.7879429967722,2.83578290739269,2.77044253730375,2.12321943200434,2.2642487774358,2.54860058591194,"518"
"522/192.9287mz/10.36min",2.65621803274876,2.58307717313115,2.56720867239838,2.44938772476315,2.44553516644422,2.44817681020834,"522"
"525/126.8809mz/10.43min",2.53968426168028,2.46960314278715,2.42911917224417,2.83013679102311,2.80065615265781,2.78071783040947,"525"
"527/170.8708mz/10.43min",2.4254464119804,2.33758273491548,2.30745543553963,2.71085786939628,2.67976917125538,2.66094635430024,"527"
"528/136.8629mz/10.42min",2.95811028018541,2.9206962513253,2.9121274297829,2.96960273275523,2.955076843819,2.92766857705521,"528"
"529/134.8655mz/10.42min",3.47012281357718,3.43966656331802,3.42336570662413,3.4962189068094,3.48013089129164,3.45656496555329,"529"
"530/132.8678mz/10.42min",3.46601375947443,3.43405733245258,3.42226080913391,3.48171280822201,3.46581804609477,3.43907183635026,"530"
"532/160.8421mz/10.44min",3.18728829138466,3.12313249267922,3.09828355654614,3.55942449966309,3.53230055588575,3.50663212318772,"532"
"533/162.8391mz/10.44min",3.15947817440806,3.09712535491919,3.07090466698054,3.52574749514883,3.50146282577431,3.4764604043038,"533"
"534/164.836mz/10.44min",2.63119105776643,2.55852076675429,2.5339968568696,3.00898060527101,2.98452161829913,2.95722154075216,"534"
"536/197.8079mz/10.45min",2.33177752944353,2.31845360875512,2.28654146446629,2.61613214208196,2.61380245793347,2.60671360158848,"536"
"537/207.8367mz/10.45min",2.75998317418375,2.7249115260829,2.7024433316707,2.85877168259986,2.85886776389245,2.84017467932604,"537"
"539/205.8396mz/10.45min",2.78424646709522,2.74671116898129,2.72800026391334,2.88518112887095,2.87882236699366,2.86925943224169,"539"
"540/187.861mz/10.49min",2.69655236331111,2.52056240848962,2.49327769452102,3.07465578377303,3.03034635715146,2.98945220491264,"540"
