"","PC1","PC2","PC3","PC4","PC5","PC6"
"93/156.0666mz/2.06min",0.027012,-0.0072352,0.071018,0.01124,-0.015575,-0.44393
"100/175.0611mz/2.51min",-0.0014237,0.024907,0.086162,0.065852,-0.023174,-0.18584
"102/229.0982mz/2.61min",-0.019482,0.0049887,0.041198,0.058697,-0.053419,0.0086227
"103/297.0856mz/2.61min",-0.020183,0.0056445,0.035096,0.056325,-0.051719,0.093862
"105/229.0982mz/2.73min",-0.018827,0.00033655,0.043298,0.053038,-0.057749,-0.015649
"108/233.103mz/2.8min",-0.0011833,0.011129,0.12817,0.084325,0.010478,-0.061693
"109/131.0713mz/2.9min",-0.028665,-0.001355,0.18456,0.045359,0.005117,-0.026108
"112/172.098mz/3.04min",-0.018707,-0.0082531,0.10612,0.073085,-0.045812,0.064353
"113/165.0557mz/3.09min",0.01145,0.0076248,0.15157,0.048793,0.0070922,0.041627
"114/217.0423mz/3.52min",0.003174,-0.012547,0.035308,-0.0073221,0.007387,-0.092967
"116/449.2029mz/3.85min",-0.0036843,0.014476,0.10798,0.087723,-0.005634,-0.088231
"118/229.9644mz/4.69min",-6.1746e-05,0.00071583,0.00034641,0.00053305,0.00028188,-0.094846
"121/426.9677mz/4.98min",-0.032904,0.010798,0.026935,0.018262,-0.065771,0.094773
"122/494.9552mz/4.98min",-0.036611,0.0090314,0.026735,0.014503,-0.066009,-0.061515
"127/450.2626mz/5.77min",0.1692,0.031062,0.1009,-0.070575,0.049637,-0.037255
"128/538.3147mz/5.81min",0.097199,0.042525,0.051039,-0.037819,0.057961,-0.084058
"132/265.1479mz/6.08min",-0.015221,-0.043203,0.0039067,0.036081,-0.1159,0.0011409
"133/217.0423mz/6.1min",0.020997,0.13236,0.080623,-0.14664,0.026103,0.079326
"145/571.289mz/6.48min",0.1062,0.00072332,0.040691,-0.046815,0.10261,0.0078572
"148/571.2892mz/6.52min",0.077016,0.039468,0.017442,-0.083763,0.083586,-0.057468
"151/311.1687mz/6.61min",-0.012506,-0.019312,-0.039065,0.037579,-0.036171,0.089132
"154/311.1687mz/6.67min",-0.044165,-0.022957,-0.024411,0.044592,-0.0082313,-0.0075877
"158/311.1687mz/6.73min",-0.039069,0.04514,0.022352,0.034082,-0.038108,-0.065123
"159/654.1324mz/6.78min",-0.034153,-0.051854,-0.059896,0.035873,-0.040786,0.086125
"163/718.1449mz/6.86min",-0.024333,-0.010287,-0.033945,0.012983,0.012933,0.058406
"165/782.1575mz/6.93min",-0.024084,-0.004211,-0.03361,0.01421,0.013182,-0.035566
"173/271.2278mz/7.15min",0.020692,0.04686,-0.061164,-0.051129,-0.020973,0.031834
"175/325.1842mz/7.22min",-0.0027705,0.019611,-0.08287,0.10329,0.012368,0.020746
"179/325.1842mz/7.32min",-0.024717,-0.032377,0.089694,-0.073295,-0.056785,0.0078662
"182/129.9757mz/7.38min",-0.020316,-0.0087222,0.0015864,0.06675,0.0099686,0.059061
"188/114.9341mz/7.37min",-0.0186,0.012316,0.051848,-0.0075539,0.022886,-0.060608
"189/116.9285mz/7.37min",-0.020342,0.015146,0.046149,-0.010694,0.024151,-0.063111
"191/316.9476mz/7.37min",-0.047444,0.063514,0.034096,0.0084185,0.0052664,-0.064377
"195/117.9286mz/7.37min",-0.020627,0.014645,0.041613,-0.011194,0.025337,-0.063372
"196/248.9603mz/7.37min",-0.038136,0.045972,0.0271,0.015701,0.010825,0.063357
"197/353.1425mz/7.37min",-0.066417,0.045259,0.046261,-0.012113,0.096286,0.029556
"198/253.2172mz/7.37min",-0.093153,-0.043869,0.066291,-0.021374,0.16982,0.069648
"199/351.148mz/7.37min",-0.069157,0.044284,0.045549,-0.012218,0.10214,-0.0068595
"207/438.1198mz/7.38min",-0.07386,0.13062,0.062217,0.0095853,0.014346,0.026618
"208/146.9659mz/7.4min",0.0064968,0.056462,-0.032331,0.05982,0.0090376,-0.035664
"210/369.1372mz/7.44min",-0.055133,0.024747,0.024681,0.010627,0.032618,-0.006143
"211/776.5447mz/7.47min",0.028479,-0.25419,-0.093839,-0.0083018,0.14788,0.053014
"212/325.1842mz/7.43min",-0.080677,0.23749,0.083945,0.043289,-0.079701,0.082067
"215/599.3205mz/7.64min",0.27545,-0.12405,0.1323,0.14549,0.27384,-0.018467
"216/299.259mz/7.71min",0.0026461,-0.0020384,0.012908,-0.028654,0.048502,0.032785
"217/776.5444mz/7.72min",0.43722,0.35406,-0.012673,0.15415,-0.078389,0.0093491
"219/129.9757mz/7.78min",-0.040179,-0.12253,-0.088557,0.045324,0.01384,-0.075194
"221/114.9341mz/7.77min",-0.036429,-0.047045,-0.0048523,0.0032027,0.05495,-0.099849
"223/118.9267mz/7.78min",-0.024468,-0.082849,-0.019001,0.016859,-0.002407,-0.037778
"224/116.9284mz/7.77min",-0.038432,-0.055344,-0.0067949,0.0010021,0.064053,0.11966
"225/117.9286mz/7.77min",-0.037492,-0.054804,-0.0069336,0.0042788,0.053007,-0.0072783
"230/353.1637mz/7.77min",-0.077291,0.010774,0.0084392,0.0053774,0.052634,-0.008648
"231/355.1581mz/7.77min",-0.073729,0.0095441,0.010178,0.0041667,0.050337,0.11413
"233/357.1625mz/7.77min",-0.078852,0.014292,0.013353,0.0067181,0.054412,-0.071055
"234/599.3199mz/7.74min",0.10355,0.094419,0.06437,-0.02644,-0.016846,0.0094797
"242/356.1604mz/7.77min",-0.081199,0.010735,0.0093272,0.00747,0.053353,0.051248
"243/440.1354mz/7.78min",-0.13015,0.10868,0.023093,0.021145,-0.026975,-0.048934
"244/371.1528mz/7.81min",-0.052937,-0.013847,-0.018931,0.028111,0.00020957,0.089236
"249/382.1761mz/7.88min",-0.062506,0.011118,0.0095049,0.0047382,0.04069,-0.0043788
"253/118.9267mz/7.87min",-0.059585,0.02118,0.0020201,0.025779,0.055479,0.059647
"255/117.9285mz/7.87min",-0.05934,0.019949,-0.0030688,0.0036291,0.044215,0.025109
"257/118.9241mz/7.88min",-0.097846,0.08794,0.030772,-0.0026066,0.070598,-0.039633
"258/248.9603mz/7.87min",-0.10822,0.2195,0.059144,0.026951,-0.084394,0.051424
"260/114.9341mz/7.87min",-0.059772,0.024996,-0.013233,0.008097,0.049027,-0.0053583
"261/116.9284mz/7.87min",-0.059231,0.026628,0.00017244,0.0064355,0.036336,0.055164
"262/327.2539mz/7.87min",-0.035678,-0.010571,0.035821,-0.029554,0.10995,-0.0026245
"263/349.2358mz/7.87min",-0.015515,-0.038754,0.0070214,-0.025084,0.079367,-0.066233
"264/835.535mz/7.87min",0.0090882,0.041053,-0.20588,0.017257,0.026379,-0.10959
"265/281.2485mz/7.87min",-0.049442,-0.029028,0.025593,-0.050731,0.097594,-0.0052396
"267/194.9057mz/7.87min",-0.21776,0.24646,0.10025,-0.015479,0.12036,-0.022738
"269/379.1793mz/7.88min",-0.059901,0.014576,0.001797,0.0014399,0.042647,-0.1021
