"","PC1","PC2","PC3","PC4","PC5","PC6"
"72/196.0108mz/2.26min",0.011329,0.0055889,0.02814,-0.0061275,-0.023835,-0.69401
"74/144.0455mz/2.34min",-0.0002603,-0.027354,0.016506,-0.0042626,-0.0097637,0.043139
"76/188.0353mz/2.4min",-0.00076303,-0.0021742,0.010017,0.0018137,-0.012064,0.19242
"77/139.0401mz/2.45min",0.017878,0.014224,0.0047171,0.0029453,-0.0069368,-0.096872
"80/769.2338mz/2.57min",0.0033633,0.022955,0.011715,0.0088141,0.0041948,-0.047181
"81/815.2395mz/2.57min",0.0043007,0.026418,0.0064021,0.012492,0.0018562,0.0012073
"83/158.0823mz/2.72min",-0.003388,0.0012437,0.0055532,0.0028397,0.011333,0.023334
"86/158.0823mz/2.81min",-0.0051807,-0.0022234,0.0072341,-0.0014548,0.010566,-0.00036652
"87/131.0714mz/2.81min",0.00093789,0.0038386,0.00078034,-0.010964,-0.011402,-0.011816
"88/315.1562mz/2.85min",0.015602,0.080286,0.023382,0.0034,0.018076,0.014329
"91/186.1136mz/2.95min",-0.01002,-0.038669,-0.049121,-0.015892,-0.098348,0.020505
"93/426.1899mz/2.97min",0.0035651,0.03811,0.022493,-0.00015776,0.0011211,-0.010159
"94/192.0666mz/2.97min",-0.0063408,-0.0035722,0.01029,0.0040544,0.012594,0.0233
"95/153.0557mz/2.98min",0.026824,0.010305,0.0091316,0.0022983,0.0004908,0.038289
"98/165.0557mz/3.02min",0.0020627,0.0071009,0.0055738,-0.0052768,-0.0048347,-0.011162
"99/173.0819mz/3.04min",-0.0038114,-0.0021232,0.020758,0.0040033,0.0095398,-0.023267
"100/164.0354mz/3.05min",-0.00052074,-0.010476,0.0017781,-0.004417,-0.014699,-0.023578
"101/186.0772mz/3.06min",0.0006773,0.0076573,0.011788,0.0007162,0.010413,0.024453
"103/456.2005mz/3.1min",0.0025935,0.028144,0.03304,-0.0027946,0.0027068,0.0014446
"106/245.0932mz/3.2min",0.0013165,0.018878,0.0091146,-0.001911,-0.00079216,0.012382
"110/178.051mz/3.25min",-0.0014744,-0.004923,0.010703,-0.0020915,-0.010956,-0.035075
"112/144.0455mz/3.27min",-0.010452,-0.0074921,0.015716,0.0028835,0.0034661,0.011531
"113/261.1343mz/3.27min",-0.00094791,0.028012,0.018891,-0.00093829,0.019458,0.012604
"114/262.1376mz/3.35min",0.019479,-0.043786,0.051924,-0.02473,0.018429,0.029479
"118/138.0197mz/3.32min",-0.0099874,0.0025464,0.022984,-0.0082986,0.0023999,0.00010771
"119/261.1344mz/3.36min",-0.0016072,0.027653,0.020359,9.0111e-05,0.021276,0.0021951
"120/329.1219mz/3.36min",0.01075,0.028164,0.0093259,-0.0020006,0.021709,-0.021661
"129/187.0976mz/3.45min",-0.0036234,0.0041501,0.029617,0.00089504,0.03007,-0.010947
"130/209.0795mz/3.45min",0.0008873,0.003355,0.025535,-0.0016695,0.030425,0.024372
"131/145.087mz/3.45min",0.0044148,0.0063113,-0.0055327,-0.01442,-0.027222,0.00010405
"136/177.0557mz/3.53min",0.0026918,-0.0013147,-0.0098423,0.01354,0.015886,0.023298
"137/269.1031mz/3.53min",0.002808,-0.0027677,-0.0092707,0.012083,0.016992,-0.024171
"139/145.087mz/3.53min",-0.003,0.014894,0.0083497,-0.0023287,-0.0083731,0.012879
"141/191.0748mz/3.59min",0.032992,-0.029923,0.019228,-0.0059768,-9.6339e-05,0.0052295
"143/144.0455mz/3.59min",-0.011725,-0.017771,0.010099,0.013066,-0.0015883,0.022047
"144/466.221mz/3.66min",0.004798,0.040138,0.018511,0.0010691,0.001747,0.036752
"145/292.1192mz/3.69min",-0.0016935,0.022029,0.026412,0.01566,0.029275,-0.021627
"148/191.0748mz/3.64min",-0.0017771,-0.022363,-0.0019805,-0.0025543,-0.011722,-0.0010074
"152/195.0663mz/3.75min",0.0068896,0.011201,0.00020344,0.011225,0.028317,0.0018736
"153/171.1027mz/3.75min",-0.0030227,0.0035793,0.034741,0.0014221,0.019028,-0.011213
"154/459.2825mz/3.75min",-0.0045101,0.034299,0.023879,-0.016669,0.078652,-0.0037399
