CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1986	2072	1	0.7691	1.013
1311	1413	1	0.7031	-15.995
1928	2081	1	0.741	42.010
1428	2080	1	0.7364	24.036
1341	1411	1	0.7253	-38.016
2059	2063	1	0.7508	-0.039
1411	1413	1	0.8232	-1.003
1539	1640	1	0.9034	0.072
1311	1318	1	0.868	1.003
1502	2080	1	0.7337	40.031
712	2080	1	0.7379	56.026
1097	1217	1	0.7258	42.011
1194	1789	1	0.8438	-42.010
1409	1461	1	0.7023	-18.029
1660	1757	1	0.7793	2.015
1439	1446	1	0.7314	-58.005
1808	2392	1	0.746	-42.011
1413	1502	1	0.7235	25.003
695	1341	1	0.7159	58.042
712	2081	1	0.7453	15.995
712	2002	1	0.7333	14.992
1439	1789	1	0.723	-39.995
1986	2081	1	0.7896	2.016
1135	1789	1	0.7432	2.015
1985	1986	1	0.8587	-18.010
2072	2080	1	0.7981	41.034
1398	1461	1	0.7598	-46.024
695	1986	1	0.7653	42.010
742	2080	1	0.7823	24.000
1222	2072	1	0.7053	14.992
2072	2081	1	0.7907	1.003
695	1503	1	0.7091	26.015
1753	2152	1	0.7226	-18.010
1502	1509	1	0.7301	46.005
742	752	1	0.8116	24.000
1320	2136	1	0.7162	19.014
695	7108	1	0.7006	18.011
1432	1663	1	0.8278	-42.010
1502	1503	1	0.8244	-18.011
1194	1439	1	0.8107	-2.016
1539	1753	1	0.7086	2.015
1808	1811	1	0.792	-18.010
1311	2136	1	0.7419	1.003
2073	2094	1	0.8502	-0.037
1432	2026	1	0.8641	-42.011
1081	2026	1	0.7358	-26.016
1753	1816	1	0.8289	-0.034
1509	2298	1	0.7004	-30.010
1135	1194	1	0.7711	44.026
1976	7108	1	0.7165	-2.016
1419	1503	1	0.7163	42.010
2080	2298	1	0.7385	-24.036
1341	1976	1	0.7665	-38.015
2077	2080	1	0.8373	17.027
695	2002	1	0.7197	43.023
1330	1663	1	0.9613	0.000
1311	1320	1	0.7738	-18.011
1985	2133	1	0.7068	-42.010
1986	2002	1	0.7838	1.012
1509	1782	1	0.7299	-42.010
1985	2080	1	0.7651	24.037
752	2077	1	0.7582	-17.027
1408	1782	1	0.756	0.000
1985	2136	1	0.7361	-24.000
1808	2133	1	0.7025	-39.994
695	2272	1	0.7132	15.995
1398	1509	1	0.7085	24.000
752	2298	1	0.8029	-24.036
1341	2605	1	0.7321	-16.031
1398	1782	1	0.7122	-18.010
1428	1454	1	0.9022	-0.021
695	2072	1	0.7394	43.023
1330	1432	1	0.8066	42.010
712	1986	1	0.7439	13.979
1251	1439	1	0.7967	42.010
1341	2272	1	0.7236	-42.047
1500	1502	1	0.8659	1.003
1341	1413	1	0.7254	-39.019
1413	1461	1	0.7383	0.985
1539	1660	1	0.8012	-18.011
1320	2391	1	0.7235	16.998
1194	2034	1	0.8356	-17.026
2002	2080	1	0.7075	41.035
1753	1757	1	0.7223	-18.011
1318	1320	1	0.7273	-19.014
1928	2138	1	0.718	-2.016
1135	1439	1	0.8177	42.010
752	1985	1	0.7991	-24.037
2059	2081	1	0.8149	-18.049
2072	2094	1	0.7002	17.973
1081	2034	1	0.7598	18.012
1135	1660	1	0.7664	-14.016
752	2073	1	0.7579	-23.025
1408	1509	1	0.784	42.010
1413	1500	1	0.7894	24.000
2002	2081	1	0.8986	1.003
712	1222	1	0.7002	0.000
1408	1411	1	0.7149	-27.995
1341	1439	1	0.721	-34.042
1398	1408	1	0.7248	-18.011
1135	1446	1	0.7241	-15.995
1135	1251	1	0.7155	-0.000
1411	1461	1	0.7473	-0.018
