CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2117	2145	1	0.8057	490.351
4815	6829	2	0.7796	1.004
4629	4815	2	0.7774	-3.019
4629	5019	2	0.7525	-2.016
4820	6829	2	0.8407	0.000
5019	6829	2	0.8522	0.000
4820	6784	2	0.9808	0.000
4815	5019	2	0.8874	1.003
4815	6784	2	0.9496	1.004
4815	4820	2	0.9284	1.003
6784	6829	2	0.8436	-0.000
5019	6784	2	0.9357	0.000
4820	5019	2	0.923	0.000
4629	6784	2	0.7489	-2.015
4629	4820	2	0.7604	-2.016
798	2756	4	0.7597	-27.011
2101	2207	4	0.871	0.048
1301	2756	4	0.8898	-0.000
2753	3156	4	0.8245	15.995
2472	3474	4	0.8007	-1.053
3000	3479	4	0.705	-42.047
2101	3266	4	0.7099	-68.015
3156	3266	4	0.7902	-0.000
2753	2930	4	0.7301	-14.015
1301	2207	4	0.8017	15.995
3156	3269	4	0.8933	68.062
2472	3480	4	0.7686	0.000
3067	3269	4	0.9261	68.063
2101	3269	4	0.7594	0.048
2753	3266	4	0.969	15.995
2472	3269	4	0.8093	14.016
2930	3479	4	0.8321	15.994
2207	3156	4	0.7457	-68.062
2515	3266	4	0.7299	-111.069
2753	3067	4	0.8595	15.995
1301	3269	4	0.9642	15.995
3479	3480	4	0.8249	68.062
2207	3067	4	0.756	-68.062
2756	3269	4	0.9034	15.995
3266	3479	4	0.7943	-14.015
2207	2756	4	0.8931	-15.995
3067	3156	4	0.9248	0.000
2207	3269	4	0.8148	0.000
1513	2515	4	0.7445	15.995
3269	3480	4	0.8373	-14.016
2515	3067	4	0.7894	-111.069
2515	3156	4	0.7282	-111.069
2207	3266	4	0.7898	-68.062
3000	3266	4	0.7528	-28.031
1513	2756	4	0.7417	-43.006
1301	2753	4	0.9167	-68.063
3000	3097	4	0.9558	-14.016
3097	3266	4	0.7569	-14.016
2515	3269	4	0.8111	-43.006
2207	3480	4	0.8221	-14.016
3097	3479	4	0.7747	-28.031
2753	2756	4	0.8814	68.062
2929	3097	4	0.7293	63.971
3266	3269	4	0.9268	68.063
798	1513	4	0.85	15.995
3067	3266	4	0.8581	0.000
2665	3229	5	0.7565	-14.015
1954	2335	6	0.8405	15.995
1347	1385	6	0.9034	42.011
1304	1347	6	0.8948	42.010
1304	1954	6	0.7407	444.214
1557	2335	6	0.7285	15.995
1557	1954	6	0.791	0.000
3498	6522	7	0.8994	0.000
3498	4117	7	0.8423	-18.010
4117	4118	7	0.921	18.011
5322	6522	7	0.977	0.000
4117	5322	7	0.9056	18.011
3498	6239	7	0.9286	0.000
4117	6522	7	0.9211	18.011
5322	6239	7	0.9061	0.000
4117	6239	7	0.866	18.011
3498	5322	7	0.8652	0.000
4118	6239	7	0.8944	0.000
3498	4118	7	0.89	0.000
4118	5322	7	0.9779	0.000
4118	6522	7	0.999	0.000
6239	6522	7	0.9046	0.000
2704	2883	8	0.8864	-2.016
2366	2704	8	0.8561	-26.016
2366	2658	8	0.897	-14.016
2658	2883	8	0.9256	-14.016
2366	2883	8	0.968	-28.031
2658	2704	8	0.8982	-12.000
5497	5750	9	0.809	-1.004
5120	5497	9	0.8029	15.995
2675	2889	10	0.753	-13.979
2673	3130	10	0.753	40.031
2285	2606	10	0.7698	-15.995
1589	3435	10	0.7421	-32.026
2990	3301	10	0.7584	18.011
1631	2827	10	0.7732	90.031
2288	2620	10	0.7461	0.000
1932	1933	10	0.7661	1.003
1631	2673	10	0.823	48.021
3296	3435	10	0.799	0.000
2614	2989	10	0.7587	-32.026
