"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_CC_MC_RCG_1_pos_20210511_Run75.mzML","GF_CC_MC_RCG_2_pos_20210511_Run111.mzML","GF_CC_MC_RCG_3_pos_20210511_Run176.mzML","shared_name"
"6409/267.1338mz/4.02min",2.05878151781257,1.80435265272419,2.19070841660758,2.43491437332505,2.2369894673119,2.33188162659548,"6409"
"6418/623.3398mz/4.03min",2.90967035930016,2.66731736372835,3.02702536691234,3.29709962252114,3.15247416886151,3.21546871428828,"6418"
"6419/473.2757mz/4.03min",2.81398687672698,2.62877156161005,2.78455288642152,2.72718456516384,2.64022578060289,2.61797889706451,"6419"
"6420/365.1243mz/4.03min",0.619988225357212,-0.260646916991389,0.517841848921085,2.7063796217389,2.62939404280494,2.5912664385767,"6420"
"6425/406.1947mz/4.03min",2.49374165505613,2.41989676758896,2.53584624768193,2.55487824947951,2.47170302783421,2.51947626499614,"6425"
"6426/747.3711mz/4.03min",3.15480360203663,2.95633826500399,3.1697755220306,3.36862865802489,3.22811719675176,3.32150564978189,"6426"
"6427/384.2127mz/4.04min",3.40517321466164,3.17661137609736,3.43359322062447,3.52746802393643,3.4205355575081,3.44201489516026,"6427"
"6429/385.2162mz/4.04min",2.65352202965746,2.42718985015211,2.68945131399696,2.78228645590831,2.68167139110739,2.68005922603575,"6429"
"6432/430.2002mz/4.04min",2.6568604376211,2.39254962538334,2.81704890807651,3.16795965865835,2.98942198125317,3.04980902191778,"6432"
"6437/339.7024mz/4.05min",2.8617584749629,2.56146290824338,2.7173074622428,2.93267289252376,2.8607190532609,2.74725204555806,"6437"
"6445/660.8815mz/4.07min",2.32792157720724,1.6675433374612,2.38766964896237,2.60444076502466,2.43814725761969,2.59746898024997,"6445"
"6448/331.1862mz/4.07min",2.10520885111461,1.84829898286116,2.22935489592107,2.42881018822719,2.30275051820711,2.37496189395579,"6448"
"6451/398.2284mz/4.08min",2.92021395812046,2.66488417764851,2.95274514866928,3.10048811484917,2.99416111956374,3.0138223615746,"6451"
"6456/550.3599mz/4.08min",2.52908600041756,2.26921799318373,2.56358803684016,2.68241852283497,2.59269727812186,2.61598378653126,"6456"
"6458/510.2926mz/4.09min",2.17976902429686,1.92998999681467,2.19052183581544,2.32161662701548,2.21745007977901,2.26331141537628,"6458"
"6462/216.1595mz/4.09min",2.21862967586098,1.91316226942207,2.30176994353046,2.5359706916633,2.28615014295564,2.34635694900951,"6462"
"6470/410.2283mz/4.1min",2.21020362441383,1.96609727676097,2.25131146556074,2.46590999491367,2.39815604708375,2.40668834544116,"6470"
"6476/120.0444mz/4.11min",2.18179958273369,1.97025886902152,2.24092019351601,2.32359587545322,2.1830883628463,2.29576622515859,"6476"
"6478/360.1915mz/4.11min",2.70973095956015,2.41242988110053,2.64029196140532,2.81087953829144,2.6855418399792,2.79537994062703,"6478"
"6481/372.2491mz/4.11min",2.24962486070998,2.0595906255818,2.38845146119374,2.47270684764152,2.27078603746002,2.35926673563304,"6481"
"6484/453.7575mz/4.12min",2.76684510413439,2.60893263430144,2.63843578430838,2.62349915130986,2.62184956419647,2.44120322541157,"6484"
"6486/230.1135mz/4.14min",2.66551985723241,2.43135898784044,2.6967164794176,2.80658408970919,2.71556233430906,2.72625743289786,"6486"
"6489/683.3607mz/4.15min",2.65321889074181,2.39215957018318,2.77864916572607,3.02015985791734,2.84529463084879,2.95743464620115,"6489"
"6492/234.0219mz/4.15min",3.16965402486615,3.02182666852246,3.30931301713303,3.49399532990374,3.3507612730563,3.47888965960693,"6492"
"6494/727.4022mz/4.15min",2.24865752089625,2.02591623936405,2.28902588402437,2.3193485136474,2.08057661703022,2.25260908755413,"6494"
"6495/364.2044mz/4.15min",2.67620650977464,2.50166215748066,2.68971044839508,2.59757414614581,2.46598305287798,2.53346114632773,"6495"
"6499/271.0712mz/4.16min",2.00201022661187,1.76940945359829,2.2166809019718,2.43476989567024,2.26804425109523,2.4739331168022,"6499"
"6500/515.2866mz/4.17min",2.21185360209549,1.9093960887394,2.18148060711487,2.46872817274219,2.34643284773886,2.29318676753392,"6500"
"6501/349.1906mz/4.17min",2.33101825494185,2.05050093076807,2.36097988293344,2.34722643084381,2.18215470038466,2.26022245668133,"6501"
"6505/239.1025mz/4.17min",2.01595094410751,1.54535125021369,2.29183153163074,2.49649421129493,2.2078588475612,2.50131624321961,"6505"
"6509/376.2228mz/4.19min",2.918113210146,2.71906013079816,2.92144859152758,3.0164665196195,2.86066802354978,2.92469712414322,"6509"
"6513/245.1131mz/4.2min",2.58504201463935,2.65619629833441,2.85536429919812,2.92408145502622,2.61011987410001,2.90861649338176,"6513"
"6514/987.0621mz/4.2min",2.41332105295336,2.1993457780854,2.39300564851077,2.63846982901925,2.44698488264132,2.59638447725198,"6514"
"6518/353.7283mz/4.2min",2.71862787407655,2.58347674714414,2.66752142739571,2.6449412803877,2.58701415294998,2.56951106999462,"6518"
"6519/717.3868mz/4.2min",2.31470742776004,2.17881457797749,2.29815234552734,2.55724481005351,2.35365344979152,2.52346127001906,"6519"
"6521/658.377mz/4.21min",2.55456724859615,2.37228453183177,2.5537018543737,2.74111350466391,2.586081158058,2.74159254434486,"6521"
"6523/658.0428mz/4.21min",2.50730838262235,2.30286893151048,2.51656058200861,2.68209268497154,2.54120279979178,2.67052177128661,"6523"
"6526/335.1387mz/4.21min",2.54011903930433,2.32039783730449,2.62364248384361,2.78973437413927,2.61880878403089,2.63373819280837,"6526"
"6530/342.2384mz/4.22min",2.25783583095115,2.101685698143,2.24663542059987,2.37716132929793,2.29851593782819,2.26984084288026,"6530"
"6537/454.3102mz/4.23min",2.77604753159826,2.62437727353422,2.71943039088203,2.68281793672944,2.58535606013487,2.60998806963209,"6537"
"6539/453.3068mz/4.23min",3.39442951250502,3.2450609144395,3.33883708563457,3.30802874024628,3.21118676357771,3.2363719346349,"6539"
"6543/356.2541mz/4.24min",3.70729622468859,3.53334430666092,3.71213294169172,3.85982136855573,3.75633823556151,3.79273547159837,"6543"
"6548/511.2548mz/4.25min",2.38211145247726,2.269744242393,2.19094485900764,2.31704341099925,2.3701330040625,2.23934464437753,"6548"
"6552/192.1382mz/4.25min",2.46016315743858,2.1845121303973,2.46136353964799,2.59986809125832,2.48117557170929,2.54661728770699,"6552"
"6556/301.1544mz/4.25min",2.44656711177466,2.14645466592245,2.58381180932056,2.82625052386048,2.62475149860585,2.69398582949949,"6556"
"6557/379.2519mz/4.29min",2.41708102959148,1.98170502781187,2.09751199392391,2.54835293016395,2.28208129066954,2.00606150614774,"6557"
"6562/270.1123mz/4.27min",2.25646569733769,2.12866246461962,2.33619343953635,2.32138156767331,2.21446245727028,2.27955114039196,"6562"
"6563/614.3292mz/4.27min",2.60260026340989,2.47619221852477,2.73522022235816,2.71798382802995,2.63046558429347,2.85038673637168,"6563"
"6564/473.2755mz/4.28min",2.88259191835059,2.71087853967886,2.83418058885438,2.73022338178793,2.66681257809699,2.6707733788112,"6564"
"6565/376.2228mz/4.28min",2.74919972308913,2.57076955427897,2.75190773194512,2.76743135256561,2.72230417999754,2.73123592519086,"6565"
"6568/323.1387mz/4.28min",2.21909167749396,2.03511352609113,2.33053936136826,2.36877785582518,2.25374422445481,2.29968341039977,"6568"
"6574/250.1436mz/4.28min",3.13203930673613,2.93971985806763,3.20981869519325,3.26786501131474,3.11900215169143,3.16668064773305,"6574"
"6575/584.3445mz/4.34min",2.41880937780898,2.09758866749752,1.89941566246698,2.52235903234235,2.3242037798794,2.29594785042449,"6575"
"6579/526.2945mz/4.29min",2.94704688568811,2.78764953791205,2.99896276740222,2.93335962444057,2.835123175923,2.91306046209011,"6579"
"6584/1051.5819mz/4.29min",2.25826630018172,2.00874252475188,2.31586119444477,2.12068992041804,2.17911917696017,2.33406768609474,"6584"
"6589/559.3123mz/4.31min",2.25061272424616,1.89579999905176,2.20173573235803,2.53440052512202,2.40839476066347,2.44456920584476,"6589"
"6590/293.2109mz/4.31min",2.65741681632344,2.48341701197645,2.64950382907238,2.86911221283877,2.7930264140287,2.85778382368061,"6590"
"6591/195.138mz/4.31min",2.22882315609558,2.05924617227943,2.20590037193996,2.43198276897521,2.36168934458303,2.39282051615652,"6591"
"6593/275.2004mz/4.31min",2.66436584838582,2.47070713265657,2.62314719137923,2.88725503594361,2.80867368417876,2.84464390188754,"6593"
"6598/691.0656mz/4.32min",2.30145974668903,1.87613774543714,1.9156091521899,2.46705468708739,2.37851641565673,2.48219865684821,"6598"
"6601/406.731mz/4.31min",2.37585745791884,2.23163950585193,2.40242955042846,2.20208204608178,2.12916287432378,2.2203735497147,"6601"
"6602/1036.5969mz/4.32min",2.1621529293117,2.03830777393442,2.09169808844051,2.48790366188213,2.34521503939749,2.46439201199258,"6602"
"6603/691.3999mz/4.32min",2.38441250940496,1.9899607691186,2.40211861034526,2.56603699028741,2.45860942454624,2.58259453120352,"6603"
"6608/370.2697mz/4.34min",2.83604989454833,2.65568871531871,2.84546120732966,2.78618482323123,2.67452357056148,2.73179983258924,"6608"
"6614/370.7204mz/4.35min",2.49281970391319,2.33597757088894,2.4358751448257,2.31844141381543,2.28353961354987,2.22773255507142,"6614"
"6616/244.1906mz/4.36min",2.23441723704162,2.09836986335135,2.24532073885832,2.3916088798945,2.34517117732524,2.30521164513205,"6616"
"6617/226.1801mz/4.36min",2.62032046824299,2.47307104709604,2.61979830082165,2.76249849850423,2.70536425483034,2.70654990954126,"6617"
"6619/766.9212mz/4.36min",2.4296496775135,2.26937811636135,2.42514248239521,2.67021510778001,2.53585878484098,2.6272547016791,"6619"
"6623/235.1691mz/4.36min",2.17192538217896,2.09375549610821,2.25722412281011,2.47126567873631,2.50651994776313,2.54819024310498,"6623"
"6626/284.1279mz/4.37min",3.43978414551167,3.23846489028361,3.45790390464799,3.45711132816467,3.37039543008855,3.34464851347414,"6626"
"6627/364.2043mz/4.37min",2.41728722201551,2.25345586148599,2.45148034325953,2.40672462346508,2.26800379891955,2.31631619709223,"6627"
"6628/727.4022mz/4.37min",2.27412249227047,2.0474613366124,2.2911426207726,2.3312550638944,2.17375772526879,2.24739399313295,"6628"
"6633/210.1025mz/4.39min",2.39382821869569,1.87618535790141,2.21257859627171,2.65432739433919,2.41552715528857,2.54350307499831,"6633"
"6634/651.3708mz/4.39min",2.82286506127694,2.55645132592102,2.87176593973829,3.01921646796391,2.90851095360722,2.97996357785687,"6634"
"6635/673.3527mz/4.39min",2.41712096230208,2.28749907679286,2.45853397273241,2.56951619744626,2.49991024028054,2.56558473883532,"6635"
"6636/244.129mz/4.39min",2.73136378202699,2.47599663222366,2.74592088212902,2.85910068062786,2.73367805857479,2.78856242530828,"6636"
"6638/479.3224mz/4.4min",2.94771857287044,2.73607576710305,2.88667595275576,3.07785268372158,3.04299191508811,2.93935449548247,"6638"
"6641/360.736mz/4.41min",3.49835555115015,3.33063235065945,3.46569960009736,3.5063504904426,3.43082846038049,3.39368149666024,"6641"
"6642/720.4648mz/4.41min",2.9800967015082,2.77879279166978,2.93269173748281,3.0571490613672,2.93128692468859,2.93965747817133,"6642"
"6643/215.1178mz/4.42min",2.52360180822299,2.26325732293111,2.42837693340216,2.62319026708138,2.47978092422354,2.49444199685758,"6643"
"6645/584.3444mz/4.42min",2.88650294025271,2.51484937186617,2.94010289027637,3.01769873689759,2.96195205384099,2.98916003771419,"6645"
"6656/412.2439mz/4.44min",2.31300092235458,1.97856416811727,2.33330167536965,2.5136024578154,2.39889503631016,2.43247609299598,"6656"
"6666/757.3761mz/4.45min",2.21890621570196,1.98492948569819,2.3324811142746,2.35985218961215,2.1490188126774,2.34066459621804,"6666"
"6669/531.28mz/4.47min",1.744868022228,1.8391010458854,2.17021241745688,2.7398144494938,2.57099084686147,2.70066524231035,"6669"
"6670/327.1911mz/4.46min",2.73996077554126,2.50802961817788,2.78796088469386,2.71632355105975,2.55521847353611,2.68912089950479,"6670"
"6674/275.1387mz/4.47min",1.93003838386596,1.71614887554243,2.25302678887526,2.46883436487622,2.28938075161402,2.46144512049122,"6674"
"6680/695.4121mz/4.48min",2.70794223445686,2.5367600428092,2.61205144259287,2.67442032727533,2.64229638032649,2.472777839894,"6680"
"6681/344.1811mz/4.46min",2.74832830237572,2.55675810009534,2.75347285904727,2.49046595383293,2.51164657887688,2.13568408858537,"6681"
"6686/413.7386mz/4.48min",3.11606692445932,2.98035950335318,3.14841004876416,3.01735358907618,2.90946821153491,2.96117700600399,"6686"
"6689/575.8285mz/4.49min",2.96965597100192,2.82091843716992,3.04664513411629,2.98072275527441,2.88744492850808,2.94256188174915,"6689"
"6690/826.4703mz/4.49min",2.58096517491782,2.41743528776342,2.61749149278089,2.57569224495321,2.39385327520934,2.50955520335002,"6690"
"6695/230.2113mz/4.47min",0.787676008994562,1.40983158573684,1.65224685839248,2.60848896930903,2.53645276678372,2.57414932413218,"6695"
"6696/171.0916mz/4.5min",2.39687724000766,2.1132787672363,2.51408315340888,2.64791210192799,2.55585877093761,2.64848235012758,"6696"
"6698/295.2265mz/4.5min",2.88042180763708,2.70821658831018,2.89746513965091,3.13239351056005,3.07138717427341,3.12010975467675,"6698"
"6699/277.2159mz/4.5min",2.45803273005753,2.28789952781467,2.47655710028039,2.72800191706149,2.65784002091527,2.70957345193303,"6699"
"6701/309.2056mz/4.5min",2.66548421954913,2.41897150521724,2.62762921308354,2.81779280569211,2.80398758334298,2.85493370899511,"6701"
"6706/1150.6501mz/4.49min",2.15988665415683,1.72600443578327,2.32203386878382,2.35812930745877,1.99752861208599,2.31956985911978,"6706"
"6707/291.1951mz/4.5min",2.77017317904792,2.69162246996534,2.85732301424391,2.96509517607414,2.93888143265931,2.95748411800719,"6707"
"6708/509.2966mz/4.5min",2.39355056026622,2.12494318766696,2.49435477826146,2.65621667168854,2.54831859702268,2.65650729105279,"6708"
"6709/390.2383mz/4.5min",3.08408166297107,2.92467607256141,3.07298528097237,3.04436542521036,3.00749036819171,2.97354655918673,"6709"
"6710/195.1379mz/4.5min",2.82205535639516,2.64309020650788,2.8289841010532,3.0597934119864,2.98162147425797,3.04042428946908,"6710"
"6712/353.2295mz/4.5min",2.60738216349067,2.59865783055058,2.67014784633414,2.79775634498814,2.78142650301003,2.85179940045478,"6712"
"6713/584.8232mz/4.51min",2.74680474889647,2.60090787943188,2.76427068521722,2.57988820644586,2.44672527196846,2.46701840665522,"6713"
"6714/177.1273mz/4.51min",2.1290987022676,1.9416790321903,2.15440252162221,2.37158011198485,2.33315523626062,2.3949506712658,"6714"
"6718/149.1324mz/4.51min",2.50129112292503,2.32029828576207,2.55693552894895,2.80282254160058,2.72329518928036,2.79780605557263,"6718"
"6720/396.2853mz/4.51min",2.63111100317694,2.44769340062896,2.59558189641167,2.40068287486488,2.30358159784657,2.21903676378782,"6720"
"6723/167.143mz/4.51min",2.09580200568297,1.84748293758088,2.24320302652013,2.53052404116454,2.40809608471551,2.56443675367022,"6723"
"6728/213.1485mz/4.52min",2.28571458783483,2.02465437124124,2.41901358543465,2.6451925369516,2.57450579306983,2.73433971602864,"6728"
"6735/293.2108mz/4.53min",2.89720708520832,2.51508251452671,2.68583404565988,2.8638912746098,2.89180743436772,2.92627686210745,"6735"
"6743/456.3066mz/4.55min",2.24489656014832,2.22795066857683,2.15399260588778,2.18266946642621,2.25695873135827,2.02908757019153,"6743"
"6747/360.736mz/4.55min",3.45449979846782,3.27954722167787,3.44155036041952,3.49243997844206,3.43580524797259,3.37318669030532,"6747"
"6748/720.4649mz/4.56min",3.03777356738996,2.81903433078515,3.03078456674723,3.14671794930967,3.02617535860705,3.00124008919358,"6748"
"6752/499.2548mz/4.56min",2.12758681879751,1.81518910957004,2.24011497103453,2.5981116265477,2.41484082591745,2.50809022179236,"6752"
"6756/370.2696mz/4.56min",2.49213123520964,2.2830918828993,2.49693956056719,2.39218156767013,2.25840811752551,2.33488434408854,"6756"
"6757/230.175mz/4.56min",2.22918389002996,2.05132447494625,2.31472470408692,2.44506034784475,2.35088222002046,2.42466268366232,"6757"
"6765/243.1411mz/4.58min",1.97035668717231,1.88104089053121,1.96080415487807,2.76102877760957,2.72146625445122,2.72242943653385,"6765"
"6768/356.254mz/4.59min",2.46510257007732,2.28520920233389,2.51224224361973,2.65125063663578,2.57770504186669,2.59220779356477,"6768"
"6769/311.2213mz/4.59min",2.73970023142269,2.51694088844118,2.7295850610202,2.63446939931024,2.42050551703874,2.60000052016662,"6769"
"6772/181.1223mz/4.59min",2.98091529241307,2.24253904646992,3.16122834261833,3.06845368602926,2.66095522717444,3.24198283134036,"6772"
"6773/584.8232mz/4.59min",2.66675122680066,2.4774433405094,2.64131346804593,2.48314267260102,2.36327809224879,2.43296881312327,"6773"
"6780/213.9684mz/4.61min",2.67720164277121,2.67156492074063,2.65827899060634,2.65051855533445,2.65171430810475,2.65695200432225,"6780"
"6781/211.9705mz/4.61min",2.69991257196594,2.69441045348761,2.68536886518656,2.67816899080043,2.67528954961357,2.67588242633377,"6781"
"6783/231.979mz/4.61min",2.99428873841376,2.99373722893728,2.99683896555787,2.9895618575013,2.99115881659309,2.98579793924595,"6783"
"6786/171.0916mz/4.62min",2.36575171836093,2.17746101520767,2.3091269801679,2.34661088308419,2.29035532742262,2.30075548015816,"6786"
"6789/351.214mz/4.63min",2.49388162024315,2.38057351551262,2.53525257025983,2.66549508944078,2.64560430163492,2.92662396996955,"6789"
"6793/264.1592mz/4.63min",2.64915230106626,2.44941662528085,2.67780668863963,2.84375206395633,2.73842621045997,2.80921014597926,"6793"
"6794/396.2854mz/4.63min",3.41171980572258,3.19286798200873,3.36821225927634,3.21962160900374,3.09335502266506,3.13463136242121,"6794"
"6798/706.4492mz/4.64min",2.41131219922484,2.16020245607684,2.3826007082587,2.47961042741864,2.39223274964435,2.42266534341891,"6798"
"6800/353.7282mz/4.64min",2.8022631365636,2.63805810525177,2.80245440398548,2.80512010404236,2.78433204409053,2.78679669829283,"6800"
"6802/559.3487mz/4.64min",2.57496300844209,2.33978044663976,2.56357635518679,2.65479288968475,2.53211800612105,2.5564769095962,"6802"
