"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2024_POS_CC-Media_1_Run17.mzML",-2.2701,3.4301,0.33449,1.9245,0.062005
"2024_POS_CC-Media_2_Run53.mzML",-2.401,-1.3056,-2.5711,-1.0241,-2.4538
"2024_POS_CC-Media_3_Run73.mzML",-2.4668,-1.9745,2.2006,-0.90145,2.3918
"2024_POS_CC_1_Run20.mzML",2.3233,-1.3202,1.4556,2.7281,-2.6297
"2024_POS_CC_2_Run47.mzML",2.3898,-0.31724,-2.1467,1.1417,3.3673
"2024_POS_CC_3_Run61.mzML",2.4247,1.4874,0.72715,-3.8688,-0.73759
