"","FC","log2(FC)","raw.pval","-log10(p)"
"1059/463.3545mz/8.43min",7.2112,2.8502,0.00025426,3.5947
"923/407.367mz/8.24min",7.0804,2.8238,0.00025505,3.5934
"1128/590.5139mz/8.49min",7.0022,2.8078,0.00026232,3.5812
"256/246.1522mz/4.63min",0.092479,-3.4347,0.0002636,3.579
"295/404.2066mz/5.21min",0.21935,-2.1887,0.0002658,3.5754
"339/454.2926mz/6.13min",7.2337,2.8547,0.00026895,3.5703
"1331/560.5034mz/9.21min",6.6478,2.7329,0.00027035,3.5681
"1019/674.5322mz/8.34min",6.397,2.6774,0.00028184,3.55
"368/393.261mz/6.46min",7.3224,2.8723,0.0002904,3.537
"332/583.2912mz/5.86min",7.269,2.8618,0.00029455,3.5308
"1107/604.4934mz/8.51min",7.0776,2.8233,0.00030209,3.5199
"597/357.2997mz/7.68min",7.1456,2.837,0.00030653,3.5135
"1359/512.5034mz/9.31min",7.3596,2.8796,0.00030654,3.5135
"322/303.3087mz/5.65min",6.9131,2.7893,0.00031341,3.5039
"909/476.4098mz/8.19min",7.2268,2.8534,0.00031795,3.4976
"573/357.2998mz/7.6min",7.2376,2.8555,0.000319,3.4962
"1379/574.5191mz/9.37min",7.3027,2.8684,0.00032132,3.4931
"401/482.3239mz/6.83min",7.3159,2.871,0.00032139,3.493
"303/426.2614mz/5.56min",7.4008,2.8877,0.00032181,3.4924
"863/590.514mz/8.08min",6.8951,2.7856,0.00032377,3.4898
"285/440.277mz/5.03min",7.3842,2.8844,0.00032651,3.4861
"927/441.373mz/8.25min",7.3008,2.868,0.00032733,3.485
"324/302.3053mz/5.65min",6.886,2.7837,0.00033137,3.4797
"283/398.23mz/4.99min",7.3603,2.8798,0.00033454,3.4756
"1080/618.5452mz/8.46min",6.9565,2.7984,0.00034711,3.4595
"337/583.2912mz/6.05min",7.0955,2.8269,0.00035087,3.4549
"277/230.2478mz/4.87min",7.0741,2.8225,0.00036542,3.4372
"864/630.5063mz/8.08min",7.0045,2.8083,0.00036653,3.4359
"362/480.3082mz/6.41min",731.87,9.5154,0.00038008,3.4201
"1200/425.3777mz/8.7min",7.166,2.8412,0.00038014,3.4201
"829/719.5046mz/8.0min",6.3782,2.6731,0.00038433,3.4153
"1016/534.4514mz/8.34min",6.5142,2.7036,0.00038492,3.4146
"436/284.1519mz/7.08min",406.29,8.6664,0.00039669,3.4015
"330/328.3209mz/5.8min",7.0531,2.8183,0.00039881,3.3992
"1040/481.3653mz/8.4min",7.1339,2.8347,0.0004097,3.3875
"951/588.4987mz/8.28min",7.3053,2.8689,0.00041729,3.3796
"1211/460.4147mz/8.72min",7.667,2.9387,0.00041963,3.3771
"1239/758.554mz/8.79min",7.0366,2.8149,0.00042039,3.3763
"1233/506.4565mz/8.78min",7.6413,2.9338,0.00042581,3.3708
"1209/461.4181mz/8.72min",7.6859,2.9422,0.00042831,3.3682
"408/283.2631mz/6.9min",7.5146,2.9097,0.00043218,3.3643
"371/371.279mz/6.48min",7.6897,2.9429,0.00043284,3.3637
"934/590.5138mz/8.26min",295.21,8.2056,0.00043714,3.3594
"1511/563.4643mz/10.14min",7.0342,2.8144,0.00043894,3.3576
"882/423.3622mz/8.11min",7.7431,2.9529,0.00044942,3.3473
"954/629.4941mz/8.28min",7.2135,2.8507,0.00045679,3.3403
"1101/523.4547mz/8.51min",7.5721,2.9207,0.00046345,3.334
"1264/484.4722mz/8.9min",7.7794,2.9597,0.00046743,3.3303
"482/565.2805mz/7.3min",6.74,2.7527,0.00048643,3.313
"302/482.2876mz/5.42min",7.7555,2.9552,0.00049207,3.308
"519/386.3263mz/7.43min",7.911,2.9839,0.00051807,3.2856
"840/475.3973mz/8.04min",7.1872,2.8454,0.00052307,3.2814
"366/353.2685mz/6.46min",7.9013,2.9821,0.00052638,3.2787
"318/716.509mz/5.65min",7.0151,2.8105,0.00052909,3.2765
"1474/624.5322mz/9.92min",7.5264,2.912,0.00054262,3.2655
"918/590.5138mz/8.21min",168.39,7.3957,0.00054856,3.2608
"952/606.5087mz/8.28min",8.0406,3.0073,0.00057457,3.2407
"600/339.2892mz/7.68min",7.7405,2.9524,0.00058013,3.2365
"851/381.3362mz/8.07min",8.0372,3.0067,0.00058947,3.2295
"145/188.0705mz/2.25min",0.13801,-2.8571,0.00058974,3.2293
"357/522.3552mz/6.37min",8.0366,3.0066,0.00059227,3.2275
"452/319.2842mz/7.18min",3.9539,1.9833,0.00059266,3.2272
"1521/1129.9557mz/10.17min",7.4453,2.8963,0.00059772,3.2235
"483/566.2839mz/7.3min",6.9414,2.7952,0.00059909,3.2225
"1344/633.5049mz/9.26min",8.0172,3.0031,0.00060869,3.2156
"883/437.3412mz/8.11min",7.6861,2.9423,0.00061062,3.2142
"1247/654.5064mz/8.83min",8.1261,3.0226,0.00061473,3.2113
"453/336.3108mz/7.18min",3.8423,1.942,0.0006258,3.2036
"1009/457.3675mz/8.32min",8.1107,3.0198,0.0006365,3.1962
"1023/606.5085mz/8.32min",7.8748,2.9772,0.00064457,3.1907
"993/508.4355mz/8.3min",7.4453,2.8963,0.00064635,3.1895
"348/480.3082mz/6.3min",8.0975,3.0175,0.0006559,3.1832
"197/212.1473mz/3.15min",0.094962,-3.3965,0.00068034,3.1673
"1035/476.4096mz/8.39min",6.6521,2.7338,0.00069079,3.1607
"955/425.3777mz/8.28min",7.46,2.8992,0.00070003,3.1549
"1094/425.3784mz/8.5min",7.3988,2.8873,0.00071088,3.1482
"1522/1130.9591mz/10.17min",7.6583,2.937,0.0007121,3.1475
"1265/458.3991mz/8.91min",7.7425,2.9528,0.0007189,3.1433
"1290/604.4628mz/8.99min",7.7845,2.9606,0.00072625,3.1389
"1287/603.4593mz/8.99min",7.798,2.9631,0.00074352,3.1287
"1014/439.3569mz/8.33min",7.32,2.8719,0.00074923,3.1254
"953/628.4908mz/8.28min",7.7395,2.9522,0.00075995,3.1192
"1527/589.48mz/10.18min",7.8312,2.9692,0.00078111,3.1073
"1117/650.5348mz/8.53min",7.6164,2.9291,0.00078166,3.107
"386/583.2912mz/6.67min",8.0984,3.0176,0.00078666,3.1042
"156/228.1342mz/2.36min",0.03218,-4.9577,0.00080341,3.0951
"1350/631.4904mz/9.29min",8.3762,3.0663,0.00080731,3.093
"992/622.5034mz/8.29min",7.126,2.8331,0.00080754,3.0928
"903/524.3943mz/8.16min",7.1868,2.8454,0.00081239,3.0902
"943/630.5061mz/8.27min",8.1634,3.0292,0.00081318,3.0898
"1534/1155.9714mz/10.18min",8.1471,3.0263,0.00085487,3.0681
"944/631.5097mz/8.27min",8.2768,3.0491,0.00086908,3.0609
"1475/686.6052mz/9.92min",8.5044,3.0882,0.00086974,3.0606
"1140/461.3387mz/8.61min",7.1605,2.8401,0.00086994,3.0605
"939/519.3652mz/8.27min",8.6505,3.1128,0.00088238,3.0543
"585/357.2787mz/7.65min",8.0401,3.0072,0.000886,3.0526
"843/524.3943mz/8.05min",7.7927,2.9621,0.00089843,3.0465
"880/441.3728mz/8.11min",8.544,3.0949,0.000919,3.0367
"435/567.2962mz/7.08min",100.39,6.6495,0.0009248,3.034
"697/720.5165mz/7.84min",8.7338,3.1266,0.00095825,3.0185
"1175/410.399mz/8.66min",8.2482,3.0441,0.00096365,3.0161
"1224/366.3729mz/8.76min",7.727,2.9499,0.00098159,3.0081
"1295/465.37mz/9.0min",8.4826,3.0845,0.0010033,2.9986
"1084/572.5034mz/8.48min",8.7137,3.1233,0.0010179,2.9923
"175/185.0855mz/2.7min",7.6362,2.9329,0.0010249,2.9893
"924/384.3471mz/8.25min",23.279,4.5409,0.0010797,2.9667
"413/508.3395mz/6.95min",9.0168,3.1726,0.0011215,2.9502
"996/644.4863mz/8.3min",7.8418,2.9712,0.0011533,2.9381
"1187/575.4278mz/8.68min",7.6457,2.9346,0.0011638,2.9341
"570/422.3631mz/7.6min",9.0709,3.1812,0.0011848,2.9264
"1141/484.4148mz/8.61min",7.9422,2.9895,0.0012473,2.904
"1437/659.5219mz/9.76min",9.3202,3.2204,0.0012493,2.9033
"563/311.258mz/7.6min",7.7028,2.9454,0.0012974,2.8869
"227/213.1597mz/3.51min",0.10014,-3.32,0.0013519,2.8691
"1134/439.3568mz/8.6min",8.1277,3.0228,0.0013648,2.8649
"1574/608.4284mz/10.32min",8.8366,3.1435,0.0013883,2.8575
"1245/618.5452mz/8.82min",9.5578,3.2567,0.0013953,2.8553
"1471/664.6235mz/9.91min",8.8026,3.1379,0.0014071,2.8517
"856/491.3901mz/8.07min",9.016,3.1725,0.0014422,2.841
"1354/626.5351mz/9.3min",8.1929,3.0344,0.0014502,2.8386
"1201/456.3834mz/8.7min",7.7254,2.9496,0.0014657,2.834
"995/530.4177mz/8.3min",9.094,3.1849,0.0014792,2.83
"1127/634.5401mz/8.56min",9.3613,3.2267,0.0015261,2.8164
"1246/658.5379mz/8.82min",9.5801,3.26,0.0015313,2.8149
"158/171.1128mz/2.42min",0.092645,-3.4321,0.0016059,2.7943
"1058/497.3598mz/8.42min",9.0548,3.1787,0.0016176,2.7911
"589/439.3569mz/7.63min",8.3358,3.0593,0.001626,2.7889
"547/386.3263mz/7.52min",9.5367,3.2535,0.001632,2.7873
"300/752.4mz/5.3min",14.89,3.8963,0.0016712,2.777
"1194/570.4723mz/8.69min",7.7551,2.9551,0.0016723,2.7767
"1537/605.4537mz/10.18min",9.1896,3.2,0.0016885,2.7725
"1431/588.5348mz/9.7min",8.7019,3.1213,0.0017128,2.7663
"548/387.3298mz/7.52min",9.77,3.2884,0.0017941,2.7462
"819/740.4831mz/7.96min",10.174,3.3468,0.001807,2.743
"764/437.3412mz/7.93min",9.1775,3.1981,0.0018166,2.7407
"854/479.3496mz/8.07min",9.9798,3.319,0.0018231,2.7392
"940/660.5166mz/8.28min",9.5744,3.2592,0.0018526,2.7322
"1330/582.4854mz/9.21min",8.5587,3.0974,0.001904,2.7203
"1193/461.3388mz/8.69min",8.7306,3.1261,0.0019048,2.7202
"847/403.3181mz/8.06min",10.206,3.3513,0.0019649,2.7067
"1135/440.3601mz/8.6min",8.9197,3.157,0.0019777,2.7038
"1197/439.3568mz/8.7min",7.4655,2.9002,0.0020285,2.6928
"820/741.4864mz/7.97min",10.612,3.4076,0.0020726,2.6835
"941/481.3655mz/8.27min",10.472,3.3884,0.0020804,2.6819
"1296/712.5843mz/9.01min",9.8675,3.3027,0.0021219,2.6733
"867/457.3677mz/8.08min",9.6856,3.2758,0.0021479,2.668
"1138/462.342mz/8.61min",7.9752,2.9955,0.0021804,2.6615
"1170/458.3993mz/8.65min",10.303,3.3649,0.0021894,2.6597
"1376/652.5508mz/9.34min",9.1595,3.1953,0.0022069,2.6562
"855/490.3868mz/8.07min",205.02,7.6796,0.0022118,2.6552
"860/469.4079mz/8.08min",156.12,7.2865,0.0022413,2.6495
"977/644.428mz/8.28min",9.8491,3.3,0.0022846,2.6412
"751/490.3886mz/7.91min",11.002,3.4597,0.0023323,2.6322
"1017/556.4333mz/8.34min",8.3477,3.0614,0.0024816,2.6053
"1294/568.4697mz/8.98min",9.3636,3.2271,0.0025049,2.6012
"790/606.5089mz/7.94min",10.631,3.4102,0.0025076,2.6007
"225/264.1335mz/3.47min",117.06,6.8711,0.0025088,2.6005
"862/468.4044mz/8.08min",52.327,5.7095,0.0025246,2.5978
"1139/456.3834mz/8.61min",8.2553,3.0453,0.0025626,2.5913
"791/624.5193mz/7.94min",8.1817,3.0324,0.0025804,2.5883
"1368/658.5093mz/9.33min",9.6497,3.2705,0.0026023,2.5846
"1026/474.394mz/8.35min",7.9823,2.9968,0.0026716,2.5732
"870/481.3655mz/8.09min",9.979,3.3189,0.0026978,2.569
"1291/672.5533mz/9.0min",10.973,3.456,0.0027001,2.5686
"846/474.394mz/8.06min",11.659,3.5434,0.0027463,2.5613
"1371/657.5058mz/9.33min",11.574,3.5328,0.0027546,2.5599
"765/506.42mz/7.93min",10.295,3.3638,0.0027602,2.5591
"1002/479.3493mz/8.31min",8.5304,3.0926,0.0027714,2.5573
"1497/563.4643mz/10.03min",10.198,3.3502,0.0028376,2.547
"1032/475.3973mz/8.36min",8.1093,3.0196,0.0029443,2.531
"1186/553.4458mz/8.68min",8.1328,3.0238,0.0030218,2.5197
"566/440.3733mz/7.59min",233.91,7.8698,0.0031902,2.4962
"1382/596.5011mz/9.39min",10.742,3.4252,0.0036384,2.4391
"702/580.3969mz/7.85min",12.227,3.612,0.0037069,2.431
"567/462.3552mz/7.6min",12.593,3.6545,0.003785,2.4219
"792/646.5014mz/7.94min",13.034,3.7042,0.0041309,2.384
"655/397.3099mz/7.81min",13.594,3.7649,0.0042021,2.3765
"520/408.3082mz/7.43min",13.528,3.7579,0.0042904,2.3675
"1210/201.9757mz/8.72min",0.33418,-1.5813,0.0043249,2.364
"1419/561.4487mz/9.6min",12.964,3.6964,0.0044182,2.3548
"652/356.3158mz/7.79min",13.434,3.7478,0.0044317,2.3534
"1011/508.3993mz/8.37min",12.547,3.6493,0.0046254,2.3348
"892/622.4443mz/8.17min",15.519,3.956,0.0047013,2.3278
"1143/457.3867mz/8.61min",11.755,3.5552,0.0047662,2.3218
"460/380.3369mz/7.19min",2.4396,1.2866,0.0047984,2.3189
"1430/610.5166mz/9.69min",11.951,3.579,0.0049602,2.3045
"1106/522.4514mz/8.51min",107.05,6.7422,0.0050836,2.2938
"551/408.3082mz/7.52min",13.818,3.7885,0.0051369,2.2893
"1054/228.1958mz/8.41min",0.43901,-1.1877,0.0054603,2.2628
"1408/535.4331mz/9.52min",15.6,3.9634,0.0058877,2.2301
"976/622.4441mz/8.28min",16.087,4.0078,0.0060351,2.2193
"766/528.402mz/7.93min",15.318,3.9371,0.0064151,2.1928
"461/363.3104mz/7.19min",2.4209,1.2755,0.0064155,2.1928
"1097/184.9855mz/8.57min",0.3733,-1.4216,0.0071489,2.1458
"718/742.499mz/7.85min",17.83,4.1562,0.0073809,2.1319
"654/492.4046mz/7.8min",13.414,3.7457,0.0081451,2.0891
"308/678.3631mz/5.63min",8.4802,3.0841,0.0088417,2.0535
"475/353.3244mz/7.28min",2.4151,1.2721,0.0095456,2.0202
"444/669.328mz/7.14min",24.423,4.6102,0.010311,1.9867
"1198/440.3601mz/8.66min",11.518,3.5258,0.012257,1.9116
"1480/90.9766mz/9.98min",0.078197,-3.6767,0.0139,1.857
"474/352.3209mz/7.28min",2.2133,1.1462,0.014271,1.8456
"252/214.1801mz/4.51min",2.7405,1.4545,0.01602,1.7953
"1235/476.4096mz/8.78min",38.477,5.2659,0.016176,1.7911
"925/490.3887mz/8.22min",31.944,4.9975,0.016698,1.7773
"464/424.3631mz/7.19min",2.0215,1.0154,0.025894,1.5868
"343/358.3678mz/6.24min",4.1958,2.069,0.027778,1.5563
"477/374.3027mz/7.28min",5.0214,2.3281,0.028615,1.5434
"648/364.342mz/7.78min",6.7287,2.7503,0.029355,1.5323
"1005/507.3658mz/8.3min",9.9964,3.3214,0.034202,1.466
"650/408.3681mz/7.78min",5.1692,2.3699,0.035147,1.4541
"649/452.3944mz/7.78min",4.5955,2.2002,0.046557,1.332
