"","comp 1","comp 2","comp 3","comp 4","comp 5"
"335/330.2638mz/6.03min",-0.67494,0,0,0,0
"222/284.1393mz/3.43min",-0.46024,0,0,0,0
"139/169.0971mz/2.01min",-0.36202,0,0,0,0
"163/276.1342mz/2.52min",-0.24247,0,0,0,0
"170/261.1234mz/2.6min",-0.22043,0,0,0,0
"169/521.2391mz/2.6min",-0.20638,0,0,0,0
"220/245.1284mz/3.39min",-0.14937,0,0,0,0
"205/245.1284mz/3.26min",-0.10968,0,0,0,0
"242/269.2223mz/4.27min",-0.109,0,0,0,0
"151/228.1342mz/2.26min",-0.073395,0,0,0,0
"1347/1128.3157mz/9.24min",0,-0.75158,0,0,0
"1169/144.9822mz/8.65min",0,-0.52579,0,0,0
"1225/980.2777mz/8.76min",0,-0.19089,0,0,0
"1466/1147.3266mz/9.87min",0,-0.19007,0,0,0
"1467/1146.326mz/9.88min",0,-0.1871,0,0,0
"1468/1148.3257mz/9.88min",0,-0.16313,0,0,0
"1222/983.2765mz/8.76min",0,-0.11421,0,0,0
"272/573.2513mz/4.81min",0,-0.086604,0,0,0
"273/551.2695mz/4.8min",0,-0.049304,0,0,0
"1223/981.2784mz/8.76min",0,-0.038876,0,0,0
"140/99.5121mz/2.09min",0,0,0,0,0
"141/244.1907mz/2.1min",0,0,0,0,0
"142/181.0971mz/2.12min",0,0,0,0,0
"143/245.0954mz/2.12min",0,0,0,0,0
"144/184.1695mz/2.21min",0,0,0,0,0
"145/188.0705mz/2.25min",0,0,0,0,0
"146/217.1247mz/2.25min",0,0,0,0,0
"147/218.1281mz/2.25min",0,0,0,0,0
"148/200.1046mz/2.25min",0,0,0,0,0
"150/199.1012mz/2.25min",0,0,0,0,0
"152/195.1227mz/2.28min",0,0,0,0,0
"153/244.2012mz/2.3min",0,0,0,0,0
"155/244.2012mz/2.36min",0,0,0,0,0
"156/228.1342mz/2.36min",0,0,0,0,0
"157/140.1434mz/2.38min",0,0,0,0,0
"158/171.1128mz/2.42min",0,0,0,0,0
"160/298.0968mz/2.44min",0,0,0,0,0
"161/171.1128mz/2.48min",0,0,0,0,0
"162/244.2012mz/2.51min",0,0,0,0,0
"164/184.1695mz/2.53min",0,0,0,0,0
"165/316.2117mz/2.58min",0,0,0,0,0
"167/262.1268mz/2.6min",0,0,0,0,0
"172/180.1019mz/2.66min",0,0,0,0,0
"173/259.2202mz/2.66min",0,0,0,0,0
"174/130.159mz/2.69min",0,0,0,0,0
"175/185.0855mz/2.7min",0,0,0,0,0
"176/198.1317mz/2.71min",0,0,0,0,0
"177/197.1285mz/2.71min",0,0,0,0,0
"178/202.1801mz/2.72min",0,0,0,0,0
"179/316.2118mz/2.74min",0,0,0,0,0
"181/230.1039mz/2.75min",0,0,0,0,0
"183/229.1005mz/2.75min",0,0,0,0,0
"185/185.1284mz/2.8min",0,0,0,0,0
"186/259.2202mz/2.79min",0,0,0,0,0
"187/272.1856mz/2.82min",0,0,0,0,0
"188/120.0443mz/2.82min",0,0,0,0,0
"189/138.0549mz/2.83min",0,0,0,0,0
"190/181.0971mz/2.84min",0,0,0,0,0
"191/229.1005mz/2.84min",0,0,0,0,0
"193/185.1284mz/2.87min",0,0,0,0,0
"194/183.0917mz/2.96min",0,0,0,0,0
"196/211.1441mz/3.14min",0,0,0,0,0
"197/212.1473mz/3.15min",0,0,0,0,0
"198/249.1332mz/3.2min",0,0,0,0,0
"199/266.1597mz/3.2min",0,0,0,0,0
"200/211.1441mz/3.24min",0,0,0,0,0
"201/212.1473mz/3.24min",0,0,0,0,0
"206/246.1318mz/3.26min",0,0,0,0,0
"213/214.0498mz/3.39min",0,0,0,0,0
"214/215.0529mz/3.37min",0,0,0,0,0
"218/246.1318mz/3.39min",0,0,0,0,0
"224/228.2321mz/3.46min",0,0,0,0,0
"225/264.1335mz/3.47min",0,0,0,0,0
"226/251.0372mz/3.51min",0,0,0,0,0
"227/213.1597mz/3.51min",0,0,0,0,0
"230/215.053mz/3.54min",0,0,0,0,0
"232/214.0499mz/3.54min",0,0,0,0,0
"233/274.1648mz/3.54min",0,0,0,0,0
"234/228.2321mz/3.66min",0,0,0,0,0
"235/246.1333mz/3.67min",0,0,0,0,0
"236/586.2703mz/3.73min",0,0,0,0,0
"239/514.2855mz/3.97min",0,0,0,0,0
"240/399.1776mz/4.15min",0,0,0,0,0
"241/394.2222mz/4.15min",0,0,0,0,0
"244/320.1703mz/4.32min",0,0,0,0,0
"245/325.1257mz/4.32min",0,0,0,0,0
"246/195.1379mz/4.34min",0,0,0,0,0
"247/364.1965mz/4.4min",0,0,0,0,0
"248/226.1801mz/4.43min",0,0,0,0,0
"249/244.1906mz/4.43min",0,0,0,0,0
"251/408.2226mz/4.47min",0,0,0,0,0
"252/214.1801mz/4.51min",0,0,0,0,0
"253/392.1914mz/4.56min",0,0,0,0,0
"254/340.1939mz/4.59min",0,0,0,0,0
"256/246.1522mz/4.63min",0,0,0,0,0
"258/211.9705mz/4.75min",0,0,0,0,0
"260/231.979mz/4.75min",0,0,0,0,0
"261/230.9844mz/4.74min",0,0,0,0,0
"262/232.9823mz/4.75min",0,0,0,0,0.30645
"263/213.9685mz/4.75min",0,0,0,0,0
"266/270.2063mz/4.78min",0,0,0,0,0
"267/656.071mz/4.79min",0,0,0,0,0
