row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-6MSAS_2_Run109.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-6MSAS_3_Run136.mzML Peak area,2024_NEG_Y-6MSAS_1_Run92.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,
437,355.1579191633454,7.8406386,,,,,,,,,,,275472.25,579718.25,87393.64,106186.82,105062.82,84741.88,
148,370.9898003213682,2.7727997,,,,,,,,,,,351779.53,663687.44,383803.34,763494.0,343667.84,384175.6,
144,373.0055107373228,2.7001379,,,,,,,,,,,2021066.6,1937484.5,1931023.6,1982973.2,1873511.6,1870944.9,
92,377.0853625051065,0.6261097,,,,22,,,,,,,1041452.1,1649218.9,1023561.6,873607.1,528574.06,1729380.1,
17,377.0853986053373,0.36390802,,,,43,,,,,,,3017713.8,4417247.5,3335543.0,4830008.5,4285864.5,4029518.2,
126,378.1338236903536,2.1019742,,,,,,,,,,,1092948.1,1795059.2,880817.7,1357774.4,2076771.2,1754215.5,
453,381.1735859015778,7.9431534,,,,,,,,,,,147715.92,493932.72,55717.45,76892.61,60497.83,58877.254,
16,387.11423286280524,0.36209235,,,,43,,,,,,,7356732.0,1.0821309E7,8622023.0,9874782.0,6253991.0,8429544.0,
106,387.1142393076223,0.7930699,,,,,,,,,,,3952340.2,4841635.5,2594586.2,2.6416346E7,1987828.2,5867235.5,
113,387.11424612412776,0.86183923,,,,48,,,,,,,1.1274545E7,2.3304308E7,1.3222732E7,6441480.0,1.3833697E7,2.233192E7,
102,388.1175709434501,0.6908333,,,,,,,,,,,1658329.1,635250.0,233492.0,1006365.9,214671.81,403386.38,
111,388.1176106954938,0.7902321,,,,48,,,,,,,85255.53,2872100.8,1953481.5,3737903.0,190092.75,3276416.2,
163,389.1563747608349,2.9467323,,,,,,,,,,,680291.75,591402.8,557172.44,512084.6,1668351.4,636973.7,
30,390.03590309044444,0.38616526,,,,4,,,,,,,906856.9,756578.3,782967.06,727963.94,564635.1,796781.9,
61,390.0359359497431,0.5127898,,,,50,,,,,,,1614316.9,1556044.0,1591773.5,1178925.2,1280425.8,1433435.2,
64,391.032211619465,0.51406324,,,,50,,,,,,,6233283.5,6918032.0,5529710.0,4671751.5,5160618.5,7304544.0,
42,391.0322324461675,0.38885704,,,,4,,,,,,,3476045.5,3009436.8,3500923.0,3006309.0,2363972.0,3230783.8,
174,397.0055127246344,3.1305492,,,,14,,,,,,,290330.0,288246.78,267994.47,301320.84,278670.6,298091.1,
403,401.08621834879324,7.3330655,,,,,,,,,,,113923.484,104558.57,210734.67,216265.86,15270.518,260244.34,
197,403.1719734230128,3.5429466,,,,,,,,,,,47136.594,6695.3677,22983.924,0,137740.3,23232.672,
182,403.17199590580276,3.2757797,,,,,,,,,,,2979164.8,2711957.8,2554983.8,2415228.0,6745427.0,2815448.2,
223,404.0443630867976,4.55888,,,,13,,,,,,,444087.9,441468.97,488278.56,463168.3,397570.47,450982.16,
53,404.10433206174986,0.38606104,,,,,,,,,,,55187.57,265042.25,98274.44,343496.4,50706.37,365182.34,
117,404.10436918201236,0.94659215,,,,,,,,,,,685315.2,4615992.5,1077541.4,6604137.5,634878.25,4245112.5,
199,405.01067526006955,3.6018105,,,,12,,,,,,,1.8900036E7,1.8992736E7,1.92846E7,1.8565356E7,1.6496108E7,1.9084708E7,
35,405.02849694360935,0.39194515,,,,4,,,,,,,7038943.5,5527150.5,6240449.0,6245879.0,8688384.0,5313283.0,
70,405.02850252647073,0.52413046,,,,8,,,,,,,3.3478402E7,3.1381754E7,3.0682318E7,2.8413656E7,5.0021836E7,3.2696306E7,
202,406.0137576643278,3.60127,,,,,,,,,,,3521528.5,3849010.0,3490711.5,3332651.5,3167832.8,3454241.5,
200,407.00443503736875,3.6018105,,,,12,,,,,,,1250091.6,1281045.5,1271839.1,1247864.2,1165651.9,1295570.2,
143,407.12063326553204,2.6017349,,,,,,,,,,,817057.2,1015384.1,718002.44,827430.3,1189438.8,1109963.1,
512,411.3841242728395,9.379745,,,,,,,,,,,623552.3,905600.5,856017.75,925744.94,698695.9,1134214.9,
198,417.18767522159646,3.5534105,,,,,,,,,,,739537.06,649944.56,629590.0,546766.2,1654156.2,610076.2,
209,419.02629547994474,4.148888,,,,,,,,,,,316600.0,300497.2,289163.12,295171.3,293252.8,280903.5,
71,421.00274515945836,0.52413046,,,,8,,,,,,,601936.9,519550.7,582376.0,476662.66,1268647.9,431195.56,
205,421.00555463493896,3.8391979,,,,,,,,,,,454822.25,470162.9,340663.38,565938.06,526468.06,432973.6,
188,421.0055790736071,3.3994987,,,,52,,,,,,,3021596.8,3074538.5,3023204.2,3031163.2,2790453.5,2818251.0,
183,421.00558772537187,3.314207,,,,,,,,,,,77314.57,83364.69,96712.67,90891.305,1108250.0,70822.27,
374,421.22642057572887,7.1414347,,,,,,,,,,,0,1359465.2,0,0,0,0,
351,421.2264300951123,6.894431,,,,,,,,,,,1457664.8,0,1357697.0,1329210.5,1422667.0,1359082.9,
219,422.97678002574486,4.5195374,,,,,,,,,,,757976.06,769498.75,773761.94,772085.2,732330.94,752181.2,
237,426.9677824310595,4.9190903,,,,20,,,,,,,1.0365459E7,8612498.0,8841962.0,9593555.0,9713083.0,1.2882144E7,
60,427.010392883222,0.47913527,,,,,,,,,,,1597066.4,1145148.4,1334334.6,2344550.5,2262944.0,1153299.4,
108,439.0858302446629,0.7460806,,,,,,,,,,,91038.695,85617.24,36794.098,341621.94,31440.383,43431.49,
98,439.08596945712367,0.6529016,,,,,,,,,,,232829.27,638307.2,65129.68,490553.7,97451.586,782826.3,
24,439.0869879527658,0.37327588,,,,,,,,,,,1508946.0,2416516.2,1580370.6,2782046.5,1039640.7,2380624.5,
404,447.09183900620195,7.334574,,,,28,,,,,,,866190.0,774130.8,1526018.8,1637113.1,166565.94,1824385.2,
259,450.2625096803583,5.850016,,,,,,,,,,,1376565.1,1762260.1,1302231.9,1443141.2,1120471.4,1478695.0,
254,450.2625107387412,5.7448106,,,,,,,,,,,1388403.1,1683228.9,1084056.4,1305376.5,1159980.8,1443856.4,
271,452.27815277837726,6.1261115,,,,,,,,,,,65549.266,90030.08,60471.29,64445.418,49219.535,73919.84,
280,452.2781738015652,6.239418,,,,,,,,,,,1229071.2,1604940.4,1057185.0,1338774.6,1132612.8,1446845.4,
299,478.2938771146144,6.407099,,,,,,,,,,,734170.0,1022420.94,659968.3,700953.2,539887.3,850315.56,
288,478.2939062666906,6.3063107,,,,32,,,,,,,1920326.5,2730147.0,1458578.6,1789569.0,1756986.8,2066201.2,
239,481.0420985258654,4.922953,,,,38,,,,,,,5162334.0,4716066.0,6007762.0,4890699.5,5408636.0,4431022.5,
236,483.03813875179844,4.918256,,,,,,,,,,,326269.62,299999.25,360227.1,308611.75,344453.97,282577.3,
318,485.0687584353586,6.650677,,,,,,,,,,,196642.83,242018.06,250911.22,361845.75,65853.0,1104102.2,
446,485.0687713001948,7.879368,,,,23,,,,,,,946332.2,776480.56,978865.06,1288355.5,555348.1,1228509.4,
19,488.1621349314025,0.36577377,,,,,,,,,,,121368.766,392892.4,168650.83,832709.75,148238.77,561937.8,
485,489.27732778276516,8.456823,,,,,,,,,,,0,0,0,227279.52,459246.28,0,
490,489.2774707549009,8.644067,,,,,,,,,,,247354.97,193800.17,154561.2,278604.28,313777.22,260265.17,
282,496.2681339634145,6.2676888,,,,,,,,,,,892671.0,1316831.6,617332.4,1016880.75,756255.0,1195454.2,
213,497.03708484246596,4.4079514,,,,,,,,,,,880456.25,886725.5,1113333.4,927581.6,830051.6,852719.5,
224,497.03710332076884,4.673084,,,,,,,,,,,1569454.4,1529486.2,1911434.5,1492656.4,1537139.2,1528771.4,
444,513.06368134696,7.880485,,,,23,,,,,,,278531.34,233326.53,294485.9,389931.06,174052.64,390487.47,
290,522.2838437733116,6.323446,,,,,,,,,,,638576.3,919418.4,397826.28,644475.7,490750.5,763793.9,
306,522.2838607877288,6.4720464,,,,,,,,,,,64493.49,114812.22,48935.355,66734.51,46831.914,90225.13,
63,524.9882733608159,0.47618356,,,,,,,,,,,958445.3,295171.16,307994.06,1665075.9,777395.7,1950762.9,
56,524.9882750636302,0.43598783,,,,,,,,,,,2715816.8,1864426.6,2233690.8,218233.66,3095731.0,223034.7,
28,533.1360622006881,0.38436937,,,,4,,,,,,,1994521.9,2603491.2,2002034.4,2585040.2,1915419.0,2435220.0,
264,538.3152097251681,5.8970013,,,,9,,,,,,,1767550.5,2262575.5,1381887.5,1807905.6,1254277.1,1940860.0,
256,538.3152129752699,5.7922015,,,,60,,,,,,,2034081.9,2747602.5,1491564.2,2258283.0,1591195.5,2403146.8,
285,540.3308633724383,6.3022594,,,,32,,,,,,,1677508.2,2327327.8,1229821.0,1723833.2,1438008.6,1925540.4,
276,540.330866186073,6.187641,,,,,,,,,,,180574.39,302719.3,133501.28,177672.64,136489.69,239334.4,
240,544.0379530321306,4.922953,,,,38,,,,,,,2035126.2,1927776.9,2302882.2,1926983.1,2129204.2,1844131.1,
511,544.416091877665,9.304124,,,,,,,,,,,39121.56,30645.332,24084.037,20147.246,21854.69,34050.973,
510,544.4161028396161,9.137715,,,,,,,,,,,1297779.0,1027976.94,923193.56,812633.1,909649.75,1218720.8,
317,548.0645602749561,6.641942,,,,,,,,,,,87327.48,172924.17,67521.03,99474.51,0,536029.06,
93,555.1179596524765,0.6330597,,,,22,,,,,,,903062.3,1092647.2,1133320.2,769122.94,216320.92,774186.3,
22,555.1179622940583,0.37148526,,,,36,,,,,,,1131152.8,1384845.5,1297130.9,1432386.8,270983.03,1325351.0,
107,555.1180257588009,0.71252733,,,,,,,,,,,173326.78,414757.28,55162.188,221181.4,963666.75,224842.9,
255,555.3053160477434,5.792497,,,,60,,,,,,,380382.97,548359.25,288521.2,406495.8,299621.47,456981.25,
263,555.3053163052407,5.881066,,,,9,,,,,,,331374.62,429407.53,257628.73,341321.97,177070.75,356028.28,
445,557.108407338265,7.8793683,,,,23,,,,,,,463843.12,370389.78,497044.25,658428.06,282995.03,611533.9,
277,557.3209623298786,6.186018,,,,,,,,,,,29016.23,43890.645,18075.248,22897.018,11460.731,44186.14,
287,557.3210054157408,6.304886,,,,,,,,,,,290368.38,399340.1,212981.4,246922.58,245813.8,328969.88,
196,560.9990809132299,3.5180657,,,,3,,,,,,,3662216.5,3583817.2,3502029.2,3710933.2,3427484.0,3651039.8,
258,562.0038900652496,5.8284473,,,,,,,,,,,61656.438,68394.65,77602.95,42272.613,51688.758,57438.547,
304,566.3465446162971,6.4694657,,,,47,,,,,,,1092614.2,1657019.2,841362.25,1110988.0,734856.4,1425127.4,
294,566.3465674088244,6.3669143,,,,57,,,,,,,3403274.5,4988551.0,2383969.2,3347873.2,2509659.0,4053222.0,
332,568.362173182461,6.797457,,,,,,,,,,,35731.766,74914.25,24422.375,29287.338,23529.664,53738.906,
344,568.3621753257181,6.9163785,,,,17,,,,,,,656365.56,1035367.9,499858.34,681144.8,576461.9,830028.5,
265,569.2733623953824,5.854204,,,,,,,,,,,325512.1,408909.06,251483.95,213110.5,4567.683,390778.53,
257,569.27339240672,5.8100066,,,,,,,,,,,339666.88,640074.7,272234.12,393580.66,282660.5,423179.66,
253,569.2734237496223,5.6961513,,,,,,,,,,,497237.8,433287.34,392878.6,576891.25,436429.12,599113.3,
272,571.2889453303173,6.149597,,,,,,,,,,,96142.055,12149.491,69008.96,109745.08,78958.53,114593.5,
302,571.2890270349968,6.4119554,,,,,,,,,,,5702.762,4426674.5,36732.01,27063.701,27328.402,61535.348,
284,571.289070877708,6.294211,,,,,,,,,,,2958854.8,97504.51,2073409.1,3258750.2,2388800.5,3461764.5,
330,573.1293594837032,6.6746955,,,,15,,,,,,,301654.44,463431.7,389182.84,552767.0,580677.2,369878.94,
307,573.129369584257,6.5009656,,,,26,,,,,,,334491.97,337159.75,441966.88,659888.2,732384.9,442889.1,
195,582.9809927476401,3.5169256,,,,3,,,,,,,707606.94,692068.7,695125.5,693798.94,639792.8,695000.56,
295,583.3366961503817,6.3669143,,,,57,,,,,,,561371.7,830090.44,395493.22,546958.8,397502.34,659075.25,
305,583.3366979933131,6.4705486,,,,47,,,,,,,178135.77,298116.0,126324.766,172212.34,121198.9,241249.17,
329,590.1195572488372,6.7326713,,,,,,,,,,,269574.8,383900.94,271045.03,285034.94,281122.06,367029.03,
323,590.1195606495097,6.6811166,,,,15,,,,,,,275162.0,331207.16,215156.4,293499.3,255441.6,334874.88,
308,590.1195958546859,6.5019937,,,,26,,,,,,,620388.56,753082.44,602723.8,748106.1,693075.3,762551.94,
274,597.3046988217593,6.172576,,,,,,,,,,,26757.258,0,74847.78,216008.67,86754.71,79240.05,
297,597.3048000447054,6.3735867,,,,,,,,,,,1093121.4,39150.008,829995.8,1297424.1,880595.7,1433355.4,
312,597.3048060762535,6.5502763,,,,,,,,,,,274188.7,1637929.2,202384.28,304941.56,198071.75,337744.28,
328,597.304811295382,6.681734,,,,,,,,,,,7205.5225,386943.9,0,0,0,0,
380,599.320478462261,7.221533,,,,,,,,,,,0,8711.318,444344.84,1666675.0,1156092.4,0,
396,599.3204806559675,7.2688603,,,,,,,,,,,1515947.1,19149.56,1028609.7,1369459.8,14425.379,2077303.2,
424,599.3204853705582,7.593193,,,,,,,,,,,0,2331344.0,0,0,0,0,
210,603.0099774058352,4.148888,,,,,,,,,,,337586.16,318339.25,371930.25,344651.03,306254.62,303079.34,
447,603.1140903733158,7.8795543,,,,23,,,,,,,372773.9,315187.5,387357.66,520857.22,216238.0,522505.2,
207,605.0258228892571,4.0495644,,,,,,,,,,,825274.2,620017.56,895459.6,845908.1,664150.06,677980.8,
103,611.1448959554499,0.7161162,,,,,,,,,,,1161024.6,1424585.5,1209138.4,1417180.8,210296.83,1493171.5,
26,619.0377969233065,0.42613053,,,,,,,,,,,1288638.9,313529.7,810792.0,216386.16,1431189.2,352712.34,
67,619.037865833369,0.52149576,,,,8,,,,,,,6107060.0,4095811.8,5532098.0,3419961.5,8666956.0,4421830.0,
443,620.1041227700711,7.8795857,,,,,,,,,,,251836.11,278629.4,155729.03,203057.28,66658.55,213125.02,
279,632.1301187638816,6.239418,,,,,,,,,,,180063.36,212296.52,172234.6,245229.14,236333.22,234491.03,
293,632.1301179836568,6.385175,,,,,,,,,,,232685.92,357245.03,282925.47,459034.1,273211.4,349346.4,
227,637.0305246224436,4.74003,,,,19,,,,,,,5597071.0,5148720.0,7260419.5,5595658.0,6099299.0,5728408.5,
359,637.1419010238578,7.0266685,,,,1,,,,,,,300137.3,220112.39,551519.25,730065.06,837551.7,418421.94,
338,637.141923089232,6.837051,,,,18,,,,,,,980411.6,816552.75,1545916.5,2253847.2,2528052.0,1275770.4,
316,637.1419355090352,6.6202526,,,,,,,,,,,408447.1,373913.62,527749.1,777989.4,932459.44,515442.1,
241,653.0254296423141,4.9913955,,,,,,,,,,,93120.75,71990.29,111556.88,81860.69,87954.414,73287.63,
221,653.0254861033076,4.536857,,,,31,,,,,,,782142.8,738599.8,1090287.2,781652.94,881052.6,787854.06,
87,653.0942073246302,0.503675,,,,,,,,,,,183425.11,235336.19,527956.44,214800.16,103060.17,119878.58,
50,653.094773888821,0.39865777,,,,36,,,,,,,1052092.4,1304832.6,1016146.9,1176379.9,242727.25,1107030.8,
357,654.1321151568503,7.016455,,,,1,,,,,,,479128.94,590259.25,359379.16,478251.3,395267.7,587802.8,
315,654.1321197480569,6.619308,,,,,,,,,,,650243.7,803863.5,560094.0,707011.56,694922.5,856471.9,
334,654.1321379701654,6.8108754,,,,18,,,,,,,1747161.4,2279394.8,1510414.4,1922352.2,1648955.5,2184351.2,
266,656.1113454050798,5.9349723,,,,,,,,,,,137221.47,164415.3,120134.83,162470.95,163666.12,173158.38,
273,656.1113754752402,6.1429906,,,,,,,,,,,495562.28,537645.1,478772.12,617126.94,606303.2,337164.56,
466,660.461236760085,8.143243,,,,,,,,,,,823283.5,945541.7,575404.75,571738.75,506867.7,538791.6,
508,686.4767737005453,9.025075,,,,2,,,,,,,128255.5,203047.94,85046.53,55515.883,58732.035,139345.5,
470,686.4768457738037,8.273113,,,,,,,,,,,6470340.0,6603793.0,5952833.5,5409409.5,5540009.0,6302232.0,
531,686.4768498863104,10.272453,,,,,,,,,,,3473005.0,6916424.0,2666334.5,1508088.6,1378323.1,1770916.9,
296,696.142580401839,6.3748736,,,,,,,,,,,157261.12,262528.25,157562.39,191137.69,193064.08,177264.5,
311,696.1425886963174,6.529175,,,,,,,,,,,433830.94,747734.6,435004.84,795521.56,746774.9,818027.2,
400,701.1543460725852,7.3203835,,,,,,,,,,,73192.99,48831.75,168003.69,223218.1,239925.19,118897.45,
365,701.1544019921116,7.081285,,,,44,,,,,,,596646.44,443865.78,1263106.2,1633799.6,1826127.5,830867.44,
326,701.1544053410262,6.715496,,,,54,,,,,,,263437.03,220384.11,388716.62,618616.25,730440.6,345496.44,
347,701.1544137249535,6.92194,,,,17,,,,,,,1079296.2,736709.6,1730537.6,2446940.5,2782409.2,1380501.6,
402,716.5238318408259,7.3225126,,,,,,,,,,,99499.21,0,1.0263591E7,3172896.5,1367164.8,0,
369,716.5238396139912,7.1129355,,,,,,,,,,,78743.195,0,2048170.6,4391441.5,1.5762962E7,0,
368,717.5272860955124,7.105741,,,,,,,,,,,0,0,145174.2,9857599.0,6914794.0,0,
401,718.1444127001326,7.323446,,,,,,,,,,,98101.01,111886.53,47654.027,78231.7,51014.39,98883.086,
327,718.1445214240717,6.718508,,,,54,,,,,,,509189.06,680527.8,406411.62,523845.62,452922.44,643900.6,
366,718.1445599442028,7.081285,,,,44,,,,,,,1126797.9,1314355.8,776523.3,1072345.9,837015.4,1300669.9,
345,718.1445637153156,6.918594,,,,17,,,,,,,1952361.5,2563472.8,1458083.6,1865340.6,1640605.9,2403511.5,
23,719.2019501183478,0.36860204,,,,,,,,,,,119104.016,336184.97,188781.97,630330.4,60576.844,165443.97,
303,720.1238029612902,6.457661,,,,,,,,,,,257539.08,324234.38,236174.06,309486.12,291711.28,324907.66,
283,720.1238224338362,6.2860665,,,,,,,,,,,464203.72,572064.0,448197.28,418750.38,566434.44,574251.0,
270,720.1238639461604,6.084603,,,,,,,,,,,121800.83,127696.22,121936.9,204593.66,166335.4,159711.03,
432,720.4824093683892,7.714157,,,,,,,,,,,1440436.8,336423.97,604474.94,360142.88,519452.16,809891.56,
536,732.4824104526215,10.323649,,,,,,,,,,,0,0,327230.47,4058419.0,721234.5,0,
458,732.4824357803442,8.047029,,,,,,,,,,,0,0,413795.84,2621980.0,875658.56,0,
32,747.1450017292868,0.38980052,,,,4,,,,,,,448754.8,387885.06,440201.72,291650.34,531861.56,436855.6,
65,747.1450670106698,0.5174172,,,,8,,,,,,,941149.7,391496.3,1023109.1,365349.4,993883.8,666939.1,
476,749.4724318735158,8.359295,,,,,,,,,,,395864.53,2876658.5,999516.25,128792.11,496903.16,1986049.9,
532,754.4636121854282,10.277799,,,,,,,,,,,262422.25,966270.0,338769.0,182607.1,66188.42,277298.9,
468,754.4639934812163,8.241513,,,,,,,,,,,158022.34,198487.38,65526.055,87019.19,34776.16,77365.33,
431,758.4979387413589,7.6633463,,,,,,,,,,,127192.2,0,0,0,3241736.2,0,
535,758.4979674828377,10.321628,,,,,,,,,,,0,0,94152.86,727681.5,815347.06,0,
425,760.5134593213133,7.5302353,,,,,,,,,,,356255.56,0,808710.1,0,440994.97,7524608.5,
539,760.5134931689164,10.429761,,,,,,,,,,,2214574.0,0,541457.5,0,795624.7,1432875.1,
409,765.1667754340197,7.374331,,,,49,,,,,,,187027.38,64474.285,355500.78,405343.2,486144.97,307430.72,
376,765.1668384656682,7.142554,,,,5,,,,,,,698937.2,444783.8,1467614.9,1881379.6,2202159.0,883390.06,
355,765.1668471175011,6.989919,,,,39,,,,,,,780152.5,538004.0,1308774.9,1914497.0,2039658.6,1086831.0,
337,765.1669125553909,6.813908,,,,41,,,,,,,157772.8,125168.98,261514.36,355152.47,429157.72,207725.62,
354,776.5449821018176,6.994158,,,,,,,,,,,44821.457,0,1.63284E7,1795782.4,834925.56,0,
541,776.545035655377,10.404407,,,,,,,,,,,0,0,1674564.9,2904317.5,5069826.0,0,
533,776.5450602514805,10.320513,,,,,,,,,,,0,0,0,4992803.0,2034412.5,0,
31,781.2015617196557,0.38616303,,,,4,,,,,,,426362.9,904814.1,596628.9,1156759.0,112228.41,851554.75,
333,782.156960016703,6.8033905,,,,41,,,,,,,384617.28,515145.4,295574.8,356852.97,300458.72,448070.1,
375,782.1569923666689,7.142554,,,,5,,,,,,,1374318.2,1620650.6,893015.06,1170249.5,1013296.6,1682981.0,
356,782.1569992810072,6.9895077,,,,39,,,,,,,1629796.0,2064156.5,1112281.8,1552994.0,1305847.5,1913381.1,
408,782.1570043887527,7.3644066,,,,49,,,,,,,206532.12,226794.06,118553.484,175253.1,145436.16,239391.53,
278,784.1361770630405,6.2179933,,,,,,,,,,,96887.086,130373.875,105837.21,120357.93,131785.25,115571.49,
313,784.1361833195342,6.5704837,,,,,,,,,,,285013.66,352306.38,247963.64,332541.94,283996.62,352835.53,
298,784.1362170774811,6.407099,,,,,,,,,,,408612.97,518171.47,389727.06,502099.2,464782.28,496557.3,
217,793.0186073969677,4.434731,,,,11,,,,,,,981069.2,865492.7,1347167.2,926677.1,1099741.0,947821.25,
487,793.5350065114606,8.527903,,,,,,,,,,,0,0,0,2783106.5,810922.6,0,
370,802.5606189650645,7.122649,,,,,,,,,,,209509.72,0,354535.25,5224734.5,2.2262098E7,0,
542,802.5606197121912,10.404296,,,,,,,,,,,0,0,661366.25,3882337.0,883071.44,0,
422,802.5606428772799,7.5133796,,,,,,,,,,,259864.34,0,1.1008918E7,4676544.0,3379983.0,0,
398,802.5606581391486,7.302739,,,,,,,,,,,118175.36,0,2517613.8,2.8224408E7,2814582.2,0,
540,804.5758611264096,10.4203615,,,,,,,,,,,2678913.0,0,1268612.9,0,1161864.4,2253293.0,
461,804.5758686802208,8.089464,,,,,,,,,,,3141157.8,0,1009740.9,0,712997.44,3107257.5,
528,805.4875710724333,10.264257,,,,,,,,,,,0,0,375448.72,2167293.2,349980.47,0,
457,805.4883908097203,8.041476,,,,,,,,,,,0,0,69775.47,1573007.1,700105.25,0,
526,807.5031295024901,10.264255,,,,35,,,,,,,4000878.0,0,2278981.2,0,3862098.2,49545.562,
371,807.5032469949751,7.074354,,,,,,,,,,,1.4663633E7,0,256001.72,0,947171.1,170148.25,
201,811.0291867224947,3.6008108,,,,12,,,,,,,336790.28,319416.56,348006.28,331619.78,282409.06,336302.72,
412,829.1792822039578,7.4107337,,,,,,,,,,,310120.4,260535.6,441147.66,595093.4,626604.94,404351.8,
381,829.179304977495,7.1959457,,,,0,,,,,,,629271.75,406564.38,1388387.9,1812280.6,1997162.9,909618.75,
363,829.1793284327618,7.0535855,,,,29,,,,,,,518186.8,347284.75,921899.75,1359178.6,1638869.2,715131.2,
342,829.1796784988413,6.9020867,,,,33,,,,,,,124352.445,82584.17,187553.62,261836.86,310842.78,135556.56,
66,833.0465739252204,0.5191174,,,,,,,,,,,793559.25,160152.6,392546.03,379410.44,1712211.8,273422.0,
47,833.0467458897789,0.44666526,,,,,,,,,,,150217.55,31666.33,58725.617,14308.074,276624.9,55908.188,
527,833.5187781798525,10.264255,,,,35,,,,,,,562605.5,0,958742.5,0,1453205.1,73217.055,
429,833.5190989007336,7.6116676,,,,,,,,,,,4974775.5,0,0,0,0,192087.45,
464,833.5191339342538,8.092538,,,,,,,,,,,373437.75,0,0,0,208797.98,0,
529,835.5344897887193,10.266056,,,,,,,,,,,1090206.0,0,3943530.5,24510.527,5535818.5,5299835.0,
382,846.1693215434976,7.1972213,,,,0,,,,,,,1336417.9,1438480.9,790442.8,1041110.4,895763.6,1516737.6,
362,846.1693229759331,7.0519576,,,,29,,,,,,,1124814.1,1460922.4,762865.4,1188158.1,911850.56,1458623.5,
411,846.1693764818291,7.3992577,,,,,,,,,,,245413.61,255463.03,161818.28,229499.0,259695.1,271714.7,
341,846.1693945852891,6.897072,,,,33,,,,,,,246967.62,335415.7,165767.95,209276.25,193672.34,279943.4,
530,863.5655750839549,10.264255,,,,,,,,,,,2643440.5,0,1203173.1,0,487551.6,2464543.0,
426,893.1916269758385,7.6217594,,,,,,,,,,,0,0,47591.906,50706.258,64738.305,20197.701,
414,893.1917276485865,7.42601,,,,,,,,,,,409728.8,432675.56,475804.78,643759.44,662909.8,557522.1,
393,893.1917421701258,7.2689805,,,,,,,,,,,566553.44,354495.12,1123666.0,1521163.5,1686354.0,804185.25,
373,893.1917706899059,7.107528,,,,44,,,,,,,322602.38,222991.58,656261.8,960350.44,1146312.0,471607.62,
353,893.1923598765355,6.971747,,,,30,,,,,,,38865.785,12637.223,113557.83,139964.98,160695.7,75728.35,
235,909.0176902272411,4.9242034,,,,20,,,,,,,631499.0,177093.1,598883.5,415086.2,295000.0,647804.7,
387,910.1819490061697,7.246946,,,,,,,,,,,1023298.44,1147151.9,608426.94,890418.5,774061.44,1191039.4,
372,910.181972472754,7.1065445,,,,44,,,,,,,864120.94,981420.25,554330.06,757591.1,600235.9,982499.3,
413,910.1819847278135,7.4255767,,,,,,,,,,,153919.67,224523.94,101840.16,194718.66,261815.9,200629.47,
352,910.1821329826835,6.9719377,,,,30,,,,,,,162381.14,210434.3,111208.164,144197.38,148446.69,189128.56,
418,957.2040228929949,7.4664326,,,,,,,,,,,429715.9,445433.6,489420.53,676221.4,680608.25,550130.6,
397,957.2040372454295,7.2988358,,,,,,,,,,,502816.44,287269.44,827932.0,1101964.5,1328739.5,691311.4,
379,957.2041072045455,7.15778,,,,5,,,,,,,190547.81,109972.35,467432.5,651815.56,702193.1,293350.38,
360,957.204921579433,7.0289826,,,,,,,,,,,17815.793,0,71826.72,90694.67,110703.086,36722.69,
415,974.1941058713636,7.4444747,,,,,,,,,,,102509.44,179840.84,96090.28,174271.88,222262.38,144822.64,
395,974.1941547381415,7.283274,,,,,,,,,,,750244.44,833985.3,454339.03,678422.06,600593.2,868026.25,
378,974.1941946213334,7.15431,,,,5,,,,,,,679656.5,627665.0,316701.6,505196.78,431277.22,812012.5,
361,974.1942856447525,7.02889,,,,,,,,,,,112051.41,125534.78,67833.55,106552.805,48932.484,163389.36,
428,1021.2163906503268,7.625825,,,,,,,,,,,7440.3477,0,69126.22,88384.664,92325.38,53874.664,
419,1021.216474490736,7.474258,,,,,,,,,,,344920.62,316624.38,395039.9,505749.38,562603.7,478672.38,
406,1021.2164877497048,7.3305335,,,,,,,,,,,170050.81,176408.14,654750.94,869263.94,983171.94,442072.97,
384,1021.216673510588,7.2003155,,,,0,,,,,,,108454.03,48366.273,279251.7,456192.2,526584.06,173014.38,
420,1038.2065212913892,7.4903026,,,,,,,,,,,130571.21,162543.33,111188.53,172839.66,174765.0,152872.3,
407,1038.2065776146876,7.344521,,,,,,,,,,,510530.66,543008.25,345131.6,473925.88,237487.61,598302.0,
383,1038.2066023690506,7.20277,,,,,,,,,,,406982.88,384533.6,234037.89,290068.4,270557.0,463423.8,
367,1038.2066572474328,7.082968,,,,,,,,,,,43754.797,62863.637,29963.582,64556.3,53177.4,66401.875,
386,1085.2287582150113,7.245668,,,,,,,,,,,59768.48,14209.097,146301.47,282724.4,345369.4,88616.125,
