"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-227-C2-a_Run247.mzML","POS_D5-227-C2-b_Run250.mzML","POS_D5-227-C2-c_Run253.mzML"
"70/245.0859mz/3.85min",662198.975,520364.78,465661.06,900811.2,651826.75,672571.2,848378.25
"71/300.1147mz/3.9min",916376.7,959815.4,733447.1,1374672.9,872938,780558.5,1013949.3
"72/322.0966mz/3.9min",942268.97,789315.5,610660.44,1131831,995851,888686.94,1149311.9
"73/203.0621mz/3.9min",146703.01,159196.42,175056.88,221874,124907.28,131943.36,134209.6
"74/561.2516mz/4.0min",275964.75,252184.88,131366.05,417414.56,285300.25,266629.25,357540.94
"75/222.1465mz/4.06min",679407.05,555436.4,555364,546055.1,812761.4,820996.2,803377.7
"76/325.1257mz/4.24min",884452.35,856377.1,824488.94,809217.3,1045272.4,912527.6,946537.9
"77/255.0546mz/4.36min",604038.29,429370.25,324965.4,696547.7,710113.9,511528.88,756421.06
"78/233.0727mz/4.36min",459485.625,430908.72,316282.84,681919.6,488062.53,346006.84,509773.2
"79/266.1727mz/4.37min",90636.76,88478.78,83416.31,90807.68,138583.72,149898.88,90465.84
"80/226.1802mz/4.37min",132718.0925,138396.81,117282.11,127039.375,183547.17,195973.62,122290.46
"81/244.1908mz/4.37min",52089.6075,51615.07,45961.19,52564.145,87420.91,87136.64,50550.12
"82/236.1622mz/4.45min",94497.545,82167.91,66461.484,77752.49,119005.78,113583.8,106827.18
"84/689.299mz/4.5min",549446.58,553162.1,431136.62,874201.06,545731.06,535811.7,721723.1
"86/236.0806mz/4.54min",2708207.5,2251770.5,2062183.1,3239293.5,2614758.5,2801656.5,3043747.5
"87/433.2068mz/4.54min",6112048,5378270,4720300,8173895.5,5889642,6334454,7146041
"88/450.2336mz/4.54min",1940313.65,2713164.2,2280884.2,3885283.5,1296990.4,1391337,1599743.1
"89/455.1887mz/4.55min",37558730,36426240,33078956,46258470,36773930,38343530,41652684
"90/244.0668mz/4.55min",369075.935,392515.88,343792.88,535368.5,321939.88,352840.34,385311.53
"91/211.9707mz/4.69min",4256779.4,3885960.8,4098365.8,4073209,4463918.5,4415193,4568860.5
"92/213.9686mz/4.69min",4026555.6,3691907.5,3870384,3859251.5,4231440.5,4182727.2,4314367
"93/229.9813mz/4.69min",9696878,8713632,9201769,9118387,10191987,10198163,10389720
"94/231.9791mz/4.69min",9503087.5,8553489,9007000,8944106,9999175,10037356,10168818
"95/232.9824mz/4.69min",797765.58,706129.5,762901.06,750166.3,832630.1,842198.56,849175.9
"96/230.9845mz/4.69min",793582.06,722326.3,755746.25,758790.56,844750.06,828373.56,856200
"97/469.1091mz/4.69min",420975.72,407673.62,341365.66,429135.84,468816.75,412815.6,445392.7
"98/447.1271mz/4.69min",464337.73,489896.84,396407.16,514181.6,475547.8,406079.97,453127.66
"99/247.0883mz/4.7min",456284.7,456514.1,474250.84,599881.7,430966.78,431089.4,456055.3
"100/269.0702mz/4.71min",530354.75,414863.53,436035.22,552757.1,526525.8,534183.7,551789.1
"101/568.2964mz/4.73min",507214.26,768481.94,756033,653115.9,361312.62,262765.94,326530.2
"102/573.2518mz/4.73min",4555715.75,4522530,4588901.5,4186200.5,4856112.5,4713912.5,4507243
"103/228.1959mz/4.82min",249501.915,216914.27,135601.77,210690.34,309763.12,293553.12,282089.56
"104/250.1778mz/4.82min",665151.45,560718.4,393789.3,574866.4,842435.8,782732.4,755436.5
"105/270.1465mz/4.85min",575885.46,496937.72,353035.2,666895.4,654833.2,480202,705802.1
"107/448.2033mz/4.9min",109374.705,95138.88,83090.31,121074.984,132207.95,101347.16,117402.25
"108/272.2583mz/5.14min",304443.435,187945.6,198759.75,187495.86,418363.8,421743.7,410127.12
"109/300.2896mz/5.2min",92830.785,45915.094,24881.229,57127.92,160055.36,154314.44,128533.65
"110/666.3332mz/5.23min",722866.27,998123.44,802883.44,1186714.6,591094.06,588265.8,642849.1
"111/344.1302mz/5.23min",851613.55,716908.6,616682.4,1003180.8,844533.4,858693.7,969715.75
"112/649.3065mz/5.23min",1191713.65,1071198.9,881551.06,1451975.6,1179099.8,1204327.5,1362995.5
"113/671.2886mz/5.23min",11696745,10904982,9207097,13314125,11668754,11724736,12794862
"114/318.3001mz/5.24min",2608732,2385896,2681978.2,2260510,2537923.8,2705759.2,2679540.2
"117/203.0621mz/5.28min",342722.11,368459.94,289328.8,399944.6,342052.25,299851.22,343391.97
"118/298.274mz/5.3min",743851.22,593503.06,598996.5,555201.94,944783.4,972775.7,888705.94
"120/338.2663mz/5.39min",333726.83,171246.66,188109.28,177548.64,479344.38,498281.75,482092.78
"121/256.2999mz/5.42min",7953736.5,11307937,11312143,11063268,4844205,4721910.5,4651422.5
"122/273.0974mz/5.43min",281028.68,265238.6,237976.38,284715.2,327326.3,277342.16,309004.62
"123/448.2035mz/5.43min",6850349.25,7044495.5,6236443.5,7188043,7281847,6231837.5,6656203
"124/284.6054mz/5.43min",662985.5,601384.6,552727.4,640882.44,782499,685088.56,723997.06
"125/917.3815mz/5.43min",722837.9,682053.44,563541.94,722467.9,928050.2,723207.9,799595.4
"126/470.1855mz/5.43min",13238856.5,12976840,11808889,13135237,15190453,13342476,14224932
"127/264.0921mz/5.43min",486618.5,458984.72,398626.7,472174.56,594472,501062.44,554285.8
"128/304.2997mz/5.45min",689587,420237.8,1600779.4,781189,597985,809866.75,402600.66
"129/303.3086mz/5.48min",1025548.62,842388.94,950029.44,674516.3,1101067.8,1176025.6,1193562.8
"130/302.3053mz/5.48min",5282691,4338535,4959930,3558313.5,5605452,6128385.5,6071246
"131/284.2947mz/5.48min",157462.175,122752.555,143970.66,93965.07,170953.69,185701.92,179022.38
"133/338.2664mz/5.49min",291774.66,146732.7,143734.78,136945.6,436816.62,444845.3,442426.03
"134/282.279mz/5.57min",108229.52,95311.74,100614.22,66720.05,121504.29,128651.945,115844.82
"135/322.2714mz/5.57min",554749.58,458712.03,531342.1,355391,627951.4,633604.8,578157.06
"136/300.2897mz/5.57min",26693381,23287200,25048578,17675370,28360502,29277098,28338184
"137/437.1932mz/5.57min",2057565.35,2009082.9,2349523.8,2140853.8,1262107.8,1686988.5,2106047.8
"138/344.3158mz/5.61min",1667321.35,1565503.1,1719950.9,1235153.4,1614691.8,1850351.4,1777473.1
"140/195.1017mz/5.61min",797091.5,763165.75,753661,792258.3,801924.7,829550.7,848762.25
"141/330.3365mz/5.63min",15739.102,3498.901,42388.24,3609.3215,20230.633,116026.484,11247.571
"142/346.3315mz/5.65min",4541002.5,4567720,4998122.5,4014102.8,4196638,4514285,5086524
"143/347.3348mz/5.65min",943998.625,972210.75,1045634.9,693086.06,849811.25,915786.5,1021702.94
"144/105.0336mz/5.67min",2775868.5,1846915,2467678.5,2597630.5,3517533.8,2954106.5,3065472.2
"145/118.0651mz/5.67min",1215713.9,832281.06,1088992.5,1140044.9,1531150.6,1291382.9,1323450
"146/225.0911mz/5.67min",2756581.6,1899133.2,2506728.2,2575933.2,3486863.5,2937230,3029080
"147/279.0993mz/5.67min",22743197,15139993,19929360,20734506,28765824,24751888,25470986
"148/320.1256mz/5.67min",3009477.7,1905326.9,2570896.2,2744408.2,3822052.5,3274547.2,3418217
"149/535.209mz/5.67min",1021935.78,541581.44,869413.3,919714.56,1416229.4,1124157,1171229.8
"150/211.0755mz/5.67min",1731361.7,1131671.8,1541299.8,1620104.2,2215992.8,1842619.2,1944742.8
"152/887.3881mz/5.68min",1235280.9,1196454.2,1040328.06,1421480.6,1127797.5,1276595,1274107.6
"153/377.1663mz/5.72min",1333107.2,1376944.8,1170561.6,1339226.5,1487239,1261098.5,1326987.9
"154/399.1483mz/5.72min",3386002.3,3258261.8,2931925,3253686.2,4138221.2,3513742.8,3657998
"155/284.2947mz/5.75min",742253.15,577704.06,687102.5,558324.5,797403.8,849388,798942.25
"156/344.3158mz/5.77min",713312.38,676021.5,770903.5,717970.06,708654.7,702474.4,850640.9
"157/314.3052mz/5.79min",528934.97,476036.06,518330.34,406002.38,546110.2,539539.6,666078.1
"158/402.3574mz/5.81min",83993.562,139989.27,311782.38,359235.12,27997.854,27997.854,27997.854
"159/517.2519mz/5.81min",620380.6,538624.25,740317.6,575078.3,665831.2,665682.9,546988.8
"160/339.1119mz/5.83min",633010.8,547895.56,725215.44,619556.4,646465.2,768160.7,600100.8
"161/147.0805mz/5.83min",244138.5,233216.47,295731.25,255060.53,202611.66,265164.7,195909.66
"162/332.3311mz/5.87min",361937.36,179873.08,678632.56,343547.97,391807.62,380326.75,197306.3
"163/631.3268mz/5.88min",1046437.35,1050586.8,821282.8,1042287.9,1273805.6,919484.5,1202348.2
"164/330.3366mz/5.89min",1575969.6,1416246.5,1549509.8,1088510.6,1602429.4,1648082.2,1807690.8
"165/349.135mz/5.91min",57690.658,63801.402,51081.07,65932.75,70912.445,46951.82,51579.914
"166/371.1169mz/5.91min",125334.65,120014.67,84054.51,121271.25,166575.92,132866.23,129398.05
"167/291.078mz/5.95min",497268.545,478262.47,501012.03,493525.06,507931.06,512111.97,467745.88
"168/449.1849mz/5.95min",600051.69,517060.9,571628.44,560082.3,663836.7,687353,628474.94
"170/328.321mz/5.98min",13274317,12168890,12757800,10163997,13790834,14122293,15290960
"171/400.1798mz/5.99min",392279.455,391462.44,288788.03,393096.47,466552.2,371270.5,432769.25
"172/359.1533mz/5.99min",1614044.85,1600124.2,1198200.2,1627965.5,1989595.8,1490103.5,1772484.8
"173/629.3111mz/5.99min",434730.3,434086.2,271733.2,435374.4,544227.7,303987.38,504290.1
"174/337.1714mz/5.99min",2589540.2,2623870,1889774.9,2594750.2,2866184,2160385.8,2584330.2
"175/359.2402mz/6.0min",988220.87,775073,949466.8,942602.25,1085116.6,1026974.94,1495600.1
"176/354.2848mz/6.0min",406722.595,389500.53,460759.3,445157.3,308036.53,295494.03,423944.66
"177/563.2383mz/6.01min",404820.14,384757.25,374614.94,464846.44,406784.94,424767.94,402855.34
"178/372.3471mz/6.03min",3621716.3,3556494.8,3996401.8,2820518.8,3270673.8,3686937.8,3938679
"179/532.2587mz/6.07min",512350.285,517858.97,339406.1,506841.6,587985.8,432361.75,614242.9
"180/394.1928mz/6.1min",283941.78,140009.22,282446.62,251735.17,285436.94,502373.03,305976.6
"182/165.0912mz/6.1min",1110737.5,1058426,1798361.6,1163049,898135.6,1519224.6,840338.7
"184/119.0856mz/6.1min",1399280,1330526.4,2233152.8,1468033.6,1090389.6,1832966.1,1003693.7
"185/147.0806mz/6.1min",21499506,20449328,33783200,22549684,17189076,28394810,15964022
"186/244.0766mz/6.1min",589801.85,497848.2,913132.8,605505.1,574098.6,958478.7,518113.84
"187/697.263mz/6.1min",996637.33,882939.06,2269270.2,1110335.6,599983.5,1549957,556023.75
"188/372.1203mz/6.1min",6774057.75,6319610.5,9259321,7032656,6515459.5,9477094,6274529
"189/255.5846mz/6.1min",874258.875,744731.94,1270634.2,886366.75,862151,1379075.6,815161.1
"190/349.1351mz/6.1min",5804799.5,5556000,9163973,6053599,4737762.5,8104107.5,4472989.5
"191/235.0713mz/6.1min",518789.075,478825.16,755374.6,515278.03,522300.12,816372.7,480970.66
"192/371.1171mz/6.1min",28269522,26425906,38862788,29274146,27264898,39633100,26198246
"193/412.1434mz/6.1min",801291.85,703571.25,1128885.2,852731.9,749851.8,1167361.2,744695.6
"194/719.2451mz/6.1min",6248934.5,5666258,10464346,6753778.5,5744090.5,10407435,5476495.5
"195/219.0571mz/6.1min",692246.075,647338.25,1139331.4,737153.9,577732.4,1147490.5,633712.8
"196/388.6216mz/6.1min",128250.378,101973.68,290964.75,143797.67,112703.086,315665.4,103232.73
"198/312.3259mz/6.15min",482440.06,415140.75,454608.84,374668.06,515736.3,532000.1,510271.28
"199/532.2586mz/6.16min",595698.62,607117.8,405210.72,584279.44,861078.94,525649.25,713058.7
"200/313.2348mz/6.18min",2255059.2,1839281.8,1805279.5,2191061.2,2357233.2,2998525,2319057.2
"201/430.3886mz/6.2min",76572.732,127621.22,275812.16,356671.38,25524.244,25524.244,25524.244
"205/357.261mz/6.22min",2671614.4,1521307.1,2144841,2540760.8,2965743.2,2803428.5,2802468
"206/480.3082mz/6.22min",416997.16,322152.88,407095.1,475879.5,426899.22,398336.5,525657.06
"207/318.2402mz/6.23min",737972.295,399350.7,395114.03,473779.84,1096295.2,1002164.75,1070447.2
"208/401.2871mz/6.24min",1522673.55,1438889.8,1517338.9,1878982.4,1528008.2,1515442.5,2132207.5
"209/629.3111mz/6.25min",410306.23,411784.16,248855.86,408828.3,536846.5,347256.66,471118.34
"210/671.2882mz/6.25min",251084.03,219836.03,233972.44,249598.16,266493.06,252569.9,266378.12
"211/445.3133mz/6.25min",983443.2,618542.56,691050,1103891.2,1319084.6,862995.2,1303832.8
"212/385.1326mz/6.27min",310006.79,214629.77,622317.56,215233.44,327698.2,579610.4,292315.38
"213/255.2431mz/6.3min",993835.65,816054.1,1000481.7,987189.6,1056327.1,975420.6,1351326.1
"214/220.1122mz/6.3min",1601168.8,1028722.6,1579625.2,1622712.4,1812821.6,1523132.8,1645095.2
"215/338.2664mz/6.32min",101542.67,47168.062,190405.72,160867.53,128910.17,74175.17,25783.477
"216/359.1533mz/6.34min",74341.95,75712.38,51562.074,72971.52,86524.266,63166.36,77391.41
"217/337.1714mz/6.34min",129370.8925,136896.73,94422.586,135945.48,148462.83,103545.59,122796.305
"218/411.2081mz/6.37min",455634.035,455104.47,372749.9,456376.56,545459.2,406689.66,456163.6
"219/433.1901mz/6.37min",4413516,4424338,3802599,4402694,5410535,4373326,4810212
"220/275.0831mz/6.37min",1483368.5,1517280,1233435.2,1469369.2,1724061.4,1331911.9,1497367.8
"222/431.1744mz/6.43min",426041.5,415688.78,393628,444809.7,501567.44,428187.22,423895.78
"223/421.2287mz/6.43min",148992.295,138455.27,167180.56,143843.84,158822.67,154140.75,130955.53
"224/335.1252mz/6.56min",364926.8,550699.2,348793.7,378734.2,446957.3,326769.47,351119.4
"225/421.2322mz/6.57min",39963.688,47029.938,30301.49,19366.58,100809.43,390260.88,32897.438
"226/472.201mz/6.6min",462760.845,411560.8,409901.12,430027.25,610919.9,495494.44,505926.06
"227/431.1743mz/6.6min",670849.675,599387.9,586587.75,612249.75,871277.5,729449.6,734631.7
"228/409.1925mz/6.6min",1072507.15,1062406.1,1023131.1,1065341.4,1287813,1079672.9,1083696
"230/298.274mz/6.64min",123548.6,121940.21,150057.56,97908.4,123131.99,123965.21,130105.836
"231/228.2323mz/6.65min",708076.55,358535.2,374012.6,388447.1,1038972.2,1027706,1055804.8
"232/301.141mz/6.65min",1775736.85,1792187.2,1599049.6,1671074.6,1764503.6,1786970.1,2093705.8
"236/342.2427mz/6.77min",586043.57,441377.4,608914.44,399880.12,769126.25,701230.4,563172.7
"238/265.2526mz/6.83min",51069.1235,29685.898,43208.277,38221.75,58929.97,63186.234,62276.184
"239/283.2631mz/6.83min",193384.315,113243.58,148907.88,127692.81,253150.08,237860.75,245013.08
"240/577.3612mz/6.86min",1089450.05,1099165.6,798815.75,1054404.8,1532836.9,1079734.5,1404531.5
"242/255.2319mz/6.97min",184803.79,106372.5,163349.73,220949.2,192296.36,177311.22,218884.45
"243/237.2214mz/6.97min",155076.055,64129.83,143574.7,192841.34,156204.17,153947.94,184106.55
"244/337.2348mz/6.98min",447975.92,285232.38,402534.3,547119.1,467827.72,428124.12,556588.6
"247/300.2896mz/7.08min",173757.765,140802.33,199502.31,130383.89,171515.39,176000.14,176706.39
"249/649.4495mz/7.08min",258751.21,162212.48,329316.28,313677.72,272662.4,244840.02,172754.83
"250/605.4232mz/7.09min",343459.5,216554.72,424936.44,397836.62,359430.66,327488.34,226215.73
"251/341.2661mz/7.09min",399286.36,324116.12,538096.3,477364.78,399005,399567.72,381501.75
"252/395.2191mz/7.09min",313440.815,234889.4,292170.84,298131.25,357777.44,347901.25,328750.38
"253/561.3971mz/7.1min",406175.415,262653.78,500088.03,461249,428971.03,383379.8,277655.2
"254/517.3709mz/7.1min",438662.885,284214.75,526698.3,470688.94,463290.3,414035.47,311121.34
"255/385.2922mz/7.1min",396303.09,316618.78,521795.2,446131.72,388002.88,404603.3,339059.03
"256/429.3184mz/7.11min",497649.175,365406.06,680825.06,580839.56,524537.6,470760.75,354412.9
"257/473.3446mz/7.1min",448304.83,316103.9,593680.44,494354.88,471171.38,425438.28,330386.7
"259/478.2926mz/7.17min",1035106.1,998251.8,825215.6,1032750.7,1498897.2,1037461.5,1278902.4
"260/368.2582mz/7.21min",642220.8,457054.9,593719.1,523944.75,771029.1,690722.5,697409.2
"261/256.2635mz/7.29min",313302.71,292892.8,272516.78,275916.84,443091.94,716365.3,333712.62
"263/478.2926mz/7.31min",237933.28,234498.33,188469.33,241368.23,368759.06,232034.73,294611
"264/485.1123mz/7.31min",203598.445,31157.361,46246.98,55542.09,357818.47,351654.8,376225.62
"269/334.2052mz/7.37min",374420.62,244002.67,327465.66,331234.12,420326.16,417607.12,426413.84
"276/350.1776mz/7.37min",1879125.3,1576785.4,2165822.5,2274122,1881640.1,1791258.1,1876610.5
"277/345.2012mz/7.37min",476329,284878.1,385844.47,463968.84,488689.16,500253.38,573447.1
"278/354.1733mz/7.37min",615888.38,391488.34,497457.9,549678.2,728681.6,682098.56,731193.5
"279/140.0683mz/7.37min",494684.91,415988.38,469224.88,470809.44,520634.72,539250.25,518560.38
"284/237.2214mz/7.37min",1219658.5,859413,1070492.8,1270616.2,1254281.8,1185035.2,1290466.6
"285/226.9516mz/7.37min",391961.64,274489.72,291421.03,350634.5,475920.8,433288.78,486931.66
"286/323.2192mz/7.37min",851913.1,498740.75,697525.8,903897.06,829778.5,874047.7,989542.94
"287/352.178mz/7.37min",1736683.95,1112952.9,1417709.5,1552989.9,2037624.1,1920378,2074407.1
"289/780.5513mz/7.37min",571279.61,354461.75,497442.28,409024.62,854031.25,747574.6,645116.94
"290/716.5224mz/7.37min",1650906.4,269112.03,1509334.6,272045.28,1897832,1871640,1792478.2
"291/782.5664mz/7.37min",676379.98,385619.3,462327.5,619732.06,733027.9,763877.8,875895.44
"294/255.2319mz/7.37min",1737627.9,1208793.4,1477349.6,1789242,1840108.6,1686013.8,1864882.6
"295/808.5826mz/7.37min",405913.235,179815.17,247835.6,345435.47,493701.56,466391,494528.97
"296/80.9479mz/7.37min",408885.94,453578.38,605250.75,696817.56,354076.84,339458,364193.5
"301/282.2791mz/7.44min",274560.705,245597.81,265125.34,275549.94,325415.4,444133.34,273571.47
"302/481.2924mz/7.45min",2887229.25,2157188.5,2751083,2623370,3486619.5,3553912,3023375.5
"304/395.3307mz/7.47min",727883.25,514446,694074.94,659403.7,904645.8,930722.5,761691.56
"305/377.3203mz/7.47min",838865.85,682054.6,800180.3,753559.5,1025178.25,1094453.4,877551.4
"306/365.2661mz/7.51min",1063229.4,739440.5,1173794.8,1446709.9,1075244.9,948749.44,1051213.9
"307/283.2631mz/7.51min",285288.28,231364.78,335643.38,371229.06,300505.4,262245.6,270071.16
"308/265.2526mz/7.51min",135156.615,119325.67,172764.45,186790.73,139771.61,130541.62,129268.63
"310/579.2634mz/7.54min",2953461.9,2684396,2711241.5,3485227,3721867.5,2911171.8,2995752
"311/557.2814mz/7.55min",395963.88,396491.6,395436.16,506449.12,466773.6,359257.38,359351.78
"313/421.156mz/7.55min",271375.045,268314.06,274436.03,347455.12,323068.28,242614.56,243937.67
"316/481.2922mz/7.57min",790725.38,631849.1,775738.56,662007.1,805712.2,856898.1,861502.6
"319/337.2347mz/7.6min",142592.697,16556.777,23255.67,26267.564,374429.12,258917.83,288492.56
"322/131.5336mz/7.61min",2300125.65,927180.2,2525547.2,2123222.5,1345253.5,2477028.8,2503793.8
"323/111.519mz/7.63min",143845.01,171755.89,112764.1,132539.55,115176.72,155150.47,497428.94
"324/410.305mz/7.62min",475651.92,330351.22,440331.66,440792.5,607147,510511.34,558246.2
"325/181.0145mz/7.63min",1655174.7,637602.5,663127.1,678565.4,2723908,2631784,2746907.2
"327/483.3806mz/7.66min",291226.335,209151.7,281037.47,267679.53,371006.53,352573.75,301415.2
"330/113.0167mz/7.61min",469892.5,471196.44,468588.56,449537.28,592264.06,1124492,347437.38
"331/111.5219mz/7.65min",775204.925,348962.22,708016.6,706798.44,1734701.9,859903.2,842393.25
"332/209.1537mz/7.69min",292317.7,277187,152293.45,204981.88,418649.53,425696.94,307448.4
"335/266.1727mz/7.69min",189047.18,164987.2,89703.375,128692.23,294596.44,292777.6,213107.16
"336/501.3758mz/7.69min",245956.7,156947.27,396286.84,331307.38,280217.8,211695.6,141262.2
"337/545.4021mz/7.69min",196890.225,117346.766,310210.44,267886.2,218276.72,175503.73,104138.695
"339/250.1778mz/7.69min",448530.725,436824.75,257014.73,324802.44,633963.3,642426.5,460236.7
"342/208.1697mz/7.69min",231420.83,218144.58,110122.32,165069.02,345233.88,345690.5,244697.08
"344/226.1802mz/7.7min",1162292.95,1075306.4,582207.6,849377.25,1790461.2,1766029.1,1249279.5
"346/244.1908mz/7.7min",176678.29,169952.47,81834.85,128611.09,283815.97,277832,183404.11
"347/408.3083mz/7.7min",2610368.1,2298667.2,1346816.5,1779712.5,4061907.8,4025972,2922069
"349/457.3495mz/7.7min",301493.475,201157.11,482692.44,401540.97,347183.47,255803.48,171257.53
"353/273.2576mz/7.7min",358006.03,305999,407141.72,301217.6,406446.53,359787.34,356224.72
"357/740.4047mz/7.74min",694087.725,656183.7,376628.03,731991.75,873564.4,619527,734965.3
"358/283.225mz/7.74min",262241.515,243014,255291.83,247978.2,283797.8,269191.2,340542.62
"359/282.2216mz/7.74min",1305720.95,1215580.5,1264124.4,1251248.1,1413871.5,1347317.5,1729742.6
"361/579.2634mz/7.75min",3502344.9,3367377.5,3199290,3899239.5,4440591.5,3400927,3603762.8
"362/421.156mz/7.75min",678881.77,704944.6,652818.94,821900.8,787376.6,603167.2,613899.56
"363/557.2814mz/7.75min",580011.62,601270.94,558752.3,676706.5,672461.6,515976.1,545429.56
"365/223.9885mz/7.78min",1090302.67,831481.94,1040901.06,1042823.44,1140587.6,1137781.9,5107660
"373/449.3022mz/7.77min",529293.095,410327.8,550195.75,508390.44,621946.94,607982.5,477394.25
"375/90.9767mz/7.77min",865164.575,602204.5,730679.2,801242.75,1043801.3,929086.4,1019981.75
"376/782.5663mz/7.77min",433024.74,267284.34,309090.8,405387.88,460661.6,481226.38,566257
"377/808.5824mz/7.77min",331427.25,177235.4,222424.67,300923.38,361931.12,383175.75,426933.6
"380/780.5511mz/7.77min",352113.515,214816.56,301952.53,252423.38,484770.12,443559.5,402274.5
"382/395.2201mz/7.77min",721723.05,468322.53,553565.75,584308.6,906953.2,864423.4,859137.5
"383/393.2197mz/7.77min",677226,614467.4,751194.7,727603.44,695620.56,658831.44,638037.6
"386/220.1673mz/7.77min",234203.72,238166.56,126526.28,187818.3,439473.44,428795.28,230240.88
"388/476.2956mz/7.77min",237185.74,187298.92,104127.5,156480.08,484009.66,429980.9,287072.56
"390/362.3027mz/7.77min",579852.68,609177.06,268833.16,429664.03,942786.5,928090.7,550528.3
"391/226.1802mz/7.77min",826174.56,875251.06,477243.1,677584.6,1457096.5,1374969.4,777098.06
"392/228.1959mz/7.77min",1077673.45,1119824.1,617810.2,886804.6,1855139.4,1746954.8,1035522.8
"393/408.3083mz/7.77min",8113211.25,7784803.5,4527249.5,6539636.5,14180081,13432359,8441619
"394/80.9479mz/7.77min",477587.75,608120.56,878339.6,868997.2,328523.4,347054.94,297389.38
"396/221.1752mz/7.77min",614836.52,611463.44,323904.6,499227.66,1072142.6,1039518.94,618209.6
"397/244.1908mz/7.77min",633438.8,658246.4,340914.88,528462.7,1107333,1037480.56,608631.2
"398/250.1778mz/7.77min",1948019.15,1942089.2,1096949.4,1587470.6,3273885.5,3130799.2,1953949.1
