Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_CC_MC_RCG_1_pos_20210511_Run75.mzML,GF_CC_MC_RCG_2_pos_20210511_Run111.mzML,GF_CC_MC_RCG_3_pos_20210511_Run176.mzML
7676/255.2316mz/6.86min,116511.69,154940.58,168495.89,161533.8,129783.36,169588.19
7677/237.2211mz/6.87min,99446.47,108906.67,150568.03,112497.82,88206.766,116727.68
7678/635.1985mz/6.87min,241069.88,48564.242,126424.26,653551.25,235871.83,184814.39
7679/657.1806mz/6.87min,74820.86,31605.865,85694.484,637213.9,142476.97,168243.22
7680/652.2251mz/6.87min,112665.5,19678.957,49179.63,394872.75,123182.2,80053.55
7683/344.3155mz/6.9min,539903.75,570175.3,634527.0,2071286.1,1613063.2,1873848.1
7685/593.4631mz/6.9min,468483.84,410022.3,343279.34,147585.17,173580.55,73146.984
7688/269.2471mz/6.93min,306896.12,287529.5,395695.03,235884.86,217344.33,230657.9
7689/242.2475mz/6.93min,878851.6,1057278.2,1401375.1,910641.75,904928.0,1133933.8
7692/256.2631mz/6.97min,91078.62,90628.37,136220.86,56985.414,55478.816,81540.04
7694/427.3201mz/6.98min,808837.3,929455.06,936834.25,758919.7,638757.9,1091528.4
7695/212.1467mz/6.98min,34342.938,0.0,91620.33,258687.9,170714.47,496081.8
7698/333.2395mz/6.99min,44171.938,175609.69,455615.5,148770.89,91293.945,528409.75
7699/275.2577mz/7.0min,83411.64,207519.67,248848.61,437257.6,173323.75,175281.69
7700/297.2396mz/7.0min,203385.4,450053.22,487259.28,749730.1,283217.3,431081.34
7701/336.3255mz/7.0min,1872585.2,2846064.0,3636827.0,1618973.5,1895044.8,2999172.0
7702/376.3181mz/7.0min,228845.94,581783.25,657794.9,461124.25,321881.9,695540.25
7704/280.2631mz/7.0min,2774884.2,1776468.2,2331232.8,3194033.2,2523207.0,2839311.2
7705/263.2366mz/7.0min,412409.53,231497.61,249270.27,346465.8,256842.66,281246.84
7706/293.247mz/7.01min,4638821.0,5636823.5,6863520.0,3685817.2,4275686.5,5673171.5
7707/341.2658mz/7.01min,306187.16,562423.75,606165.7,1378978.6,410064.6,524887.25
7708/319.2838mz/7.01min,319692.16,310442.6,353530.28,1110690.5,288061.03,269068.9
7709/336.3111mz/7.01min,159677.34,115298.27,124379.17,653683.3,132263.64,88067.78
7713/600.4673mz/7.02min,244021.53,158262.52,199402.67,374015.38,185166.31,123728.17
7716/363.3099mz/7.02min,263354.8,229013.47,259172.0,828536.6,230379.25,176450.1
7718/300.2892mz/7.02min,1129735.2,1083383.4,1344919.4,1078203.6,716083.9,935523.4
7719/385.2919mz/7.02min,270294.5,382277.06,425715.47,1073026.6,329519.88,342304.62
7720/556.4412mz/7.02min,315279.12,224492.66,261428.12,560244.7,239397.02,159619.39
7721/429.318mz/7.02min,243539.97,316863.38,365814.84,817456.4,292941.0,267539.66
7722/512.4152mz/7.03min,388980.22,246665.44,297693.97,789860.75,307097.22,198431.69
7723/380.3365mz/7.02min,250273.1,180005.7,203777.48,850907.9,202906.48,139023.89
7724/407.3362mz/7.02min,88095.91,71958.21,87686.05,235144.67,73683.37,56103.875
7726/424.3631mz/7.03min,508581.34,256122.72,317067.06,1367838.0,400326.97,276245.34
7727/468.3896mz/7.03min,384515.44,248223.84,263237.88,899944.4,286546.6,173516.4
7728/473.3443mz/7.03min,173152.84,211977.81,279756.56,451444.78,199190.9,176420.27
7729/342.2997mz/7.06min,210257.83,205514.78,233830.19,82503.31,117119.83,141040.94
7730/482.3939mz/7.05min,1179460.6,1004788.4,1087589.1,735392.2,875152.9,663140.5
7732/419.324mz/7.06min,225734.95,287316.72,707087.94,1702702.9,502271.7,1101951.4
7733/397.342mz/7.06min,979943.7,843394.56,1371368.0,2098455.0,1151162.6,1636208.6
7736/353.3155mz/7.09min,50236.004,53132.418,41937.426,468001.12,244975.28,276145.62
7741/607.4786mz/7.2min,566113.44,511257.56,298093.2,152281.8,167667.69,168158.45
7742/279.2314mz/7.13min,162343.11,142540.45,239144.58,267873.97,298099.9,203591.42
7743/481.3646mz/7.13min,20918.145,0.0,17237.543,976317.06,226076.38,324009.72
7744/804.5499mz/7.13min,1362108.6,2599817.5,2235048.5,0.0,2706480.5,0.0
7746/806.5649mz/7.14min,1737358.2,1224309.6,2005980.4,446442.66,613241.44,2042412.1
7747/781.5546mz/7.14min,2113663.8,277866.62,214654.08,7061.454,218509.56,81995.94
7748/780.5509mz/7.14min,4474094.5,509364.84,489537.0,59118.46,512161.72,362937.3
7755/293.2834mz/7.14min,1904637.1,2117172.0,2667509.2,2053875.0,2269609.2,2621895.5
7757/227.2003mz/7.14min,99766.67,116025.164,159306.81,122922.54,131042.97,161822.4
7765/241.2158mz/7.14min,101097.14,119865.07,159556.58,118524.48,134533.83,153831.14
7766/213.1847mz/7.14min,102583.195,111016.04,142907.23,117029.65,111475.85,150347.83
7768/275.273mz/7.14min,227344.9,256722.75,332993.5,250658.8,277510.2,322692.66
7770/311.2939mz/7.14min,5454425.0,6122018.5,7708077.0,6054037.0,6674003.5,7928074.5
7771/199.1691mz/7.14min,74087.92,88399.34,121103.19,92791.19,92903.16,126580.93
7775/796.5481mz/7.09min,1339940.5,1534204.9,2058148.6,0.0,2384596.8,1547351.6
7777/423.3613mz/7.15min,430890.12,44481.336,137182.17,2100463.0,562627.4,481279.25
7779/300.2892mz/7.16min,238198.03,273569.7,380743.53,410080.38,260643.72,398758.1
7781/309.2419mz/7.2min,218039.55,323467.25,105340.6,93553.63,53704.566,129422.914
7782/328.2841mz/7.17min,98043.91,116472.67,139443.48,97195.75,56385.156,96331.305
7783/381.3509mz/7.18min,118553.32,183881.6,172837.38,61699.086,30006.182,49960.22
7784/310.3098mz/7.24min,0.0,0.0,147503.23,0.0,0.0,621106.06
7789/256.2631mz/7.24min,8405096.0,9772455.0,13623496.0,9833349.0,7408991.5,9993164.0
7790/356.3517mz/7.24min,111343.68,146687.1,182072.36,156646.9,124667.695,160985.47
7792/228.2319mz/7.26min,130716.53,135613.75,270300.0,257707.28,178303.6,261681.39
7793/413.3771mz/7.26min,768289.6,1012421.3,1154180.8,1205380.9,843862.5,1120750.6
7794/395.3669mz/7.26min,256863.42,355113.03,406271.44,438708.06,293251.97,406493.38
7797/674.4383mz/7.24min,538662.9,1198134.2,1445167.8,51140.707,520522.0,1829653.9
7798/790.5577mz/7.3min,0.0,73187.31,100421.96,0.0,3354067.5,48371.184
7799/411.3577mz/7.27min,205143.05,202124.08,271226.88,519143.62,187400.78,370680.22
7800/372.2892mz/7.28min,1154084.6,267755.34,0.0,624562.75,1266987.5,323670.78
7801/395.3305mz/7.3min,36448.812,100172.99,45814.617,164911.36,26940.768,160265.86
7802/830.5519mz/7.32min,0.0,32009.84,70842.164,0.0,1293730.1,77556.9
7803/381.3509mz/7.29min,381743.06,645108.9,545394.3,267534.56,123263.76,253301.97
7805/398.2218mz/7.32min,26143.361,12797.335,17342.484,117683.484,38988.688,50847.05
7808/496.4104mz/7.33min,2001157.9,1988509.1,1822150.1,1453165.2,1615903.2,1211531.5
7809/564.26mz/7.34min,280236.16,243117.97,339717.5,1140274.4,1055829.1,1073566.1
7815/371.3151mz/7.36min,186579.66,210838.86,274858.44,317939.1,260249.33,403518.34
7816/282.2787mz/7.39min,3903609.0,2517073.8,3175659.0,3255501.5,2007164.1,2804566.0
7819/377.3198mz/7.4min,360601.6,341040.06,253027.81,519606.3,261599.28,538782.4
7821/395.3304mz/7.4min,371808.3,528415.0,440804.22,724950.2,355406.06,594241.06
7822/510.4278mz/7.4min,148748.42,106775.4,102125.88,111613.836,106574.65,55427.816
7823/325.3096mz/7.4min,847685.1,983906.75,1069410.2,894654.9,806882.56,943193.94
7824/395.3667mz/7.42min,160007.97,247256.66,203883.39,133148.06,28167.459,67105.03
7833/429.3184mz/7.43min,0.0,0.0,0.0,395197.62,0.0,0.0
7836/740.522mz/7.51min,320588.16,460313.7,346789.94,0.0,46894564.0,1230383.0
7837/816.5734mz/7.43min,3661.5972,39724.53,228417.55,0.0,2770504.8,12286.385
7838/599.5029mz/7.46min,346036.8,175730.12,69937.234,3142.4827,2964526.2,303660.9
7842/808.5779mz/7.44min,186495.39,756523.94,345912.62,782110.8,17492.537,1010001.4
7843/781.5542mz/7.45min,2274347.8,980496.6,2272983.5,34408.38,159780.34,740939.8
7844/804.5497mz/7.42min,1699157.5,3731530.0,1787688.9,0.0,1643377.2,0.0
7846/796.5483mz/7.44min,559203.5,605624.6,733253.2,0.0,1569270.8,717711.9
7848/315.3253mz/7.45min,702624.3,837708.94,948430.06,884564.56,726359.8,968365.4
7849/806.5653mz/7.45min,1489705.6,2437769.8,2823361.0,859241.7,1188316.4,2817303.5
7852/780.5509mz/7.45min,4516281.5,2144143.5,4661047.5,115045.14,500541.88,2836200.8
7854/297.3147mz/7.45min,212982.73,248465.44,292593.03,253351.17,213409.62,288674.28
7855/270.2788mz/7.45min,435866.28,447354.38,535265.25,505472.5,327224.22,441878.06
7857/325.2556mz/7.45min,0.0,0.0,0.0,2126102.0,0.0,0.0
7858/337.2557mz/7.45min,0.0,0.0,0.0,2309536.0,0.0,0.0
7860/377.3022mz/7.45min,53842.793,71028.91,67118.76,338916.22,47105.258,96633.91
7867/758.5689mz/7.49min,36003840.0,18189912.0,20615432.0,2147852.8,13537292.0,12502502.0
7868/784.5835mz/7.46min,3063194.5,6372563.0,14439826.0,9365664.0,10888574.0,20313032.0
7869/786.596mz/7.45min,971337.06,1071204.9,1117988.4,7776829.5,125329.89,5388743.0
7870/310.3098mz/7.46min,26750.473,99814.664,767015.5,65487.89,265818.72,250923.02
7871/774.5635mz/7.47min,1920705.0,1646562.6,1884164.6,0.0,4705579.5,1557218.0
7874/355.3202mz/7.46min,348608.94,277008.7,301391.2,675496.06,289476.34,326557.2
7879/242.2475mz/7.49min,108156.13,53136.516,189583.05,166482.66,109158.39,169433.58
7880/650.4384mz/7.51min,217992.0,629019.06,548382.8,97328.74,507023.9,660909.8
7881/370.331mz/7.48min,89521.234,70233.02,143688.0,127787.13,98918.5,132082.69
7884/372.3468mz/7.49min,88607.69,94292.836,93871.03,205424.27,77587.51,106636.13
7886/738.5067mz/7.54min,0.0,0.0,0.0,0.0,2454889.0,59518.82
7888/112.9998mz/7.51min,0.0,0.0,0.0,558803.1,0.0,0.0
7891/395.3667mz/7.52min,609333.0,845970.75,790527.94,560892.94,203971.03,345321.34
7893/270.2787mz/7.52min,287438.16,306273.44,417556.78,397242.25,306738.44,342480.88
7894/242.2475mz/7.55min,187713.28,81522.266,265293.22,256078.08,165500.6,288460.66
7897/420.3313mz/7.56min,306035.5,209158.4,139586.64,565110.75,241185.25,152009.34
7901/171.1378mz/7.57min,172934.69,132239.88,90126.375,303342.12,166657.69,94344.63
7902/425.2868mz/7.56min,223796.17,324685.44,233008.47,602233.5,227655.39,258917.52
7903/411.3252mz/7.55min,214166.12,287331.97,260700.86,479574.5,99537.95,266332.72
7904/411.3614mz/7.58min,51038.46,101481.18,88667.57,23454.16,0.0,7986.126
7906/672.5247mz/7.58min,194301.28,119631.98,154873.8,207924.97,139181.22,113656.8
7911/510.4264mz/7.59min,1709293.2,1760892.8,1563091.0,1400595.0,1072631.5,903237.9
7913/584.4724mz/7.6min,328006.2,210661.97,270301.88,461367.7,219377.97,194749.05
7915/328.3204mz/7.6min,907401.7,841011.5,1006302.6,1925670.5,888519.7,1214107.2
7916/540.4465mz/7.6min,389697.4,247458.8,287641.25,653529.06,269238.28,241670.92
7918/496.4206mz/7.61min,395396.2,216636.52,278023.47,742951.7,248674.48,203139.61
7919/325.2722mz/7.61min,220952.03,186435.9,156657.19,891556.75,162162.6,196586.39
7920/452.3938mz/7.62min,380551.2,204877.27,263895.78,792897.7,232153.34,194153.81
7921/347.3151mz/7.62min,239466.58,151714.66,191938.55,636773.44,148001.62,154505.7
7922/364.3416mz/7.62min,183645.78,95704.984,130361.016,538595.2,120840.16,97207.84
7923/408.3678mz/7.62min,296724.03,146073.23,179538.45,706586.56,175873.08,143635.58
7925/457.3494mz/7.62min,224088.77,241602.53,372159.6,633960.06,266466.28,289822.03
7926/369.2972mz/7.62min,173801.19,235145.45,276874.56,1011018.8,178249.97,217726.61
7927/391.3413mz/7.62min,225945.56,139001.69,188594.08,493824.03,152068.48,145760.03
7928/413.3232mz/7.62min,202733.25,235864.86,338706.5,785844.56,235069.17,262391.56
7929/404.3153mz/7.63min,91961.14,78508.6,112802.82,485138.16,116134.23,176925.8
7935/341.3316mz/7.66min,1326179.1,1465482.9,1543793.4,1343368.5,1306864.5,1243478.2
7936/185.1534mz/7.65min,487059.25,549671.8,594248.0,515711.44,476790.47,446874.34
7938/199.169mz/7.65min,619120.9,670414.44,732713.4,642627.2,592822.3,575170.06
7939/339.3252mz/7.65min,45409564.0,50026228.0,53024228.0,45805064.0,45397484.0,42461428.0
7943/209.1898mz/7.65min,483043.78,532401.0,590072.3,502549.94,480843.94,436241.47
7944/380.3516mz/7.65min,1533280.0,1541550.2,1660779.6,1284488.6,1441836.8,1326094.6
7947/213.1846mz/7.65min,699057.06,774563.9,841472.75,759989.44,709810.5,666237.75
7949/370.3308mz/7.65min,316298.06,247845.34,367968.53,1079636.6,395895.75,570343.4
7950/227.2002mz/7.65min,797340.0,891018.2,944010.0,846157.25,789117.56,739775.44
7952/241.2158mz/7.65min,876533.56,969004.7,1026311.8,927056.4,861901.0,816303.25
7953/283.2627mz/7.65min,701574.06,923436.1,965736.4,862632.6,786239.8,757387.0
7956/269.247mz/7.66min,877925.25,974450.4,1051080.2,920128.0,872401.06,799139.5
7957/223.2054mz/7.66min,493286.1,536526.06,577769.56,511490.06,478179.03,441851.75
7958/357.3356mz/7.66min,2825756.0,2980248.5,3219772.8,2936136.2,2601546.2,2672160.2
7959/321.3146mz/7.66min,13251011.0,14693759.0,15523030.0,13079690.0,12966238.0,11858745.0
7960/251.2365mz/7.66min,358438.25,451703.1,497789.16,426733.28,396108.97,374669.34
7962/195.1741mz/7.66min,466239.3,507562.2,561501.6,485063.12,461823.1,458130.16
7963/255.2314mz/7.66min,933325.9,1057789.6,1104725.6,956516.6,940038.06,881122.5
7964/303.304mz/7.66min,1144951.5,1267186.8,1359248.8,1122253.5,1105401.8,1022764.94
7970/740.522mz/7.65min,2831847.2,539283.9,3166117.0,11857.771,5071784.0,21844768.0
7971/535.2695mz/7.67min,423546.94,517366.8,123505.92,224746.0,247747.84,140576.4
7973/445.3304mz/7.68min,1053577.8,572758.2,917865.75,39436.008,0.0,25239.092
7978/760.5795mz/7.69min,0.0,8840784.0,224854.73,11437726.0,0.0,0.0
7979/812.6132mz/7.68min,21079.395,166900.25,58418.098,1823865.2,55660.64,201816.83
7982/808.5788mz/7.68min,1036560.75,2639149.0,1395859.8,3516907.8,400047.38,2198500.2
7983/282.2786mz/7.68min,152032.58,144717.08,189148.92,361286.47,137367.16,167338.45
7984/780.5507mz/7.68min,16135236.0,18969264.0,14122056.0,947215.5,11684369.0,12864441.0
7985/184.0732mz/7.68min,4614295.0,4137921.8,4849785.0,675422.7,4465995.0,3921656.2
7987/806.5653mz/7.68min,2429346.0,6880518.0,5811946.5,2686014.2,3843019.8,4824682.5
7988/676.4534mz/7.68min,157943.47,2091802.1,2378495.8,1662938.4,440802.25,646452.25
7989/786.5965mz/7.68min,9640937.0,24001784.0,4549893.0,11671723.0,2173797.8,34003868.0
7990/361.2549mz/7.68min,0.0,0.0,0.0,2378611.8,0.0,0.0
7994/677.5587mz/7.68min,0.0,0.0,0.0,2667189.2,0.0,0.0
7995/310.3099mz/7.7min,563301.44,374890.9,167958.86,3834.4194,87180.07,75208.414
7996/714.4696mz/7.68min,558924.1,574793.7,1060255.5,25782.557,423408.16,3285.9224
7997/758.5689mz/7.69min,190014320.0,107260880.0,136834270.0,3055304.0,91562280.0,106979450.0
7998/784.5834mz/7.69min,11239120.0,68646330.0,76525310.0,9035654.0,60157776.0,101367370.0
7999/599.5028mz/7.69min,1235810.6,77541.414,233020.03,12324.635,1081721.8,4391752.0
8000/650.4382mz/7.69min,4240718.5,1891337.5,2839168.8,997376.5,835939.25,2486433.0
8001/772.5837mz/7.68min,1502019.5,27098.957,0.0,362995.03,1017645.06,2311642.5
8002/798.5613mz/7.69min,347462.06,308032.2,1142703.9,0.0,787246.6,316075.56
8004/774.5631mz/7.69min,3096846.8,2465706.5,2888803.0,0.0,6738448.0,8600363.0
8005/800.5782mz/7.69min,4226006.0,3816364.5,8641558.0,0.0,8616838.0,4266702.5
8006/744.5535mz/7.69min,2014754.1,1072294.6,2467218.2,6560.4233,1099574.2,32715.56
8007/757.5568mz/7.69min,5221888.5,5656902.5,8045083.0,0.0,11322921.0,128531.05
8008/779.5387mz/7.69min,428477.0,794735.44,824124.4,0.0,1133107.0,0.0
8009/761.5802mz/7.69min,1760846.8,1659044.6,1832859.9,0.0,2137215.5,1509256.5
8010/814.5586mz/7.69min,43885.1,93318.28,107225.7,0.0,1717302.1,42512.082
8011/816.5729mz/7.69min,44382.473,195164.06,251536.9,0.0,1384914.8,40800.203
8012/830.5516mz/7.68min,0.0,15847.745,36882.31,0.0,980988.9,106541.02
8013/690.4697mz/7.68min,4094166.2,1842318.4,2511153.2,49769.645,938479.06,1812450.8
8014/674.4382mz/7.68min,922041.44,1264155.0,1434330.0,595992.5,877095.6,1178158.2
8015/756.5532mz/7.69min,11058405.0,12008702.0,17025566.0,0.0,24047918.0,413007.1
8016/778.5352mz/7.69min,1089975.2,1811989.0,1757554.6,0.0,2799029.0,0.0
8017/781.554mz/7.68min,7374390.0,8983026.0,6431823.0,425436.56,6092985.0,4860212.5
8018/804.5493mz/7.69min,3603962.0,4873463.5,4364423.0,17148.58,3604860.5,4802.3174
8020/269.2107mz/7.69min,188068.11,139679.02,173697.66,664525.25,130619.375,171022.2
8022/796.5487mz/7.69min,655449.1,753179.1,869269.4,0.0,1558940.9,885502.5
8026/822.562mz/7.69min,703035.4,916676.8,1424112.4,0.0,941012.75,422755.5
8027/782.5672mz/7.69min,19723292.0,18784480.0,19443210.0,3105457.5,17007278.0,3247804.2
8029/773.5877mz/7.69min,413759.1,0.0,0.0,59460.14,573827.56,1112634.2
8030/575.5026mz/7.68min,973138.0,323517.44,4501150.5,202859.34,642934.2,658037.75
8033/309.2032mz/7.69min,39434.043,34753.72,57528.65,714447.1,36781.125,63211.832
8034/349.2554mz/7.69min,0.0,0.0,0.0,3355343.8,0.0,0.0
8036/783.5714mz/7.69min,10942325.0,10193110.0,8814400.0,1467320.5,4977941.5,1123568.6
8040/393.3146mz/7.7min,175644.62,63337.48,92854.61,485449.03,146066.89,155435.9
8051/315.2713mz/7.74min,0.0,0.0,0.0,2014721.1,0.0,0.0
8052/484.4871mz/7.8min,16676.254,250409.89,14417.828,1013627.9,364985.1,27809.676
8055/354.2998mz/7.74min,291430.38,260793.36,525335.0,367373.16,362279.97,504671.38
8057/356.3518mz/7.76min,163920.52,122673.41,296326.0,324204.88,249614.5,274237.6
8058/535.2698mz/7.72min,554442.8,669450.56,183129.83,136271.7,114958.49,95437.53
8059/363.2709mz/7.77min,0.0,0.0,0.0,4862422.0,0.0,0.0
8060/339.2715mz/7.78min,0.0,0.0,0.0,5195139.5,0.0,0.0
8061/351.271mz/7.78min,0.0,0.0,0.0,5584275.5,0.0,0.0
8063/537.2857mz/7.79min,11807.828,0.0,0.0,325112.94,195417.69,166412.75
8064/327.2712mz/7.79min,0.0,0.0,0.0,3272382.8,0.0,0.0
8067/284.2945mz/7.8min,9550300.0,9947640.0,11511011.0,13330143.0,9781193.0,12215908.0
8069/256.2632mz/7.81min,193500.61,102055.266,434275.9,488886.72,335476.06,412944.97
8073/411.3253mz/7.83min,781656.8,565054.0,398885.22,1520061.5,747134.75,889870.94
8075/297.3148mz/7.85min,0.0,0.0,0.0,407369.47,352256.3,410663.94
8077/399.3617mz/7.87min,180122.22,226241.48,143504.5,366068.12,226234.08,123294.55
8078/477.3545mz/7.87min,20137.195,25783.357,0.0,331443.66,44105.777,34719.797
8080/381.351mz/7.87min,100196.81,118248.75,57234.83,223669.83,118045.83,109919.125
8081/484.4871mz/7.9min,1067806.5,448754.47,502970.7,103519.055,956161.2,466954.44
8083/353.3411mz/7.88min,1105862.2,1265071.1,714584.4,1372214.6,1144572.0,1100246.8
8084/310.3099mz/7.88min,1660020.2,1267316.5,1023393.6,1284792.6,1201891.2,1223588.1
8086/352.3388mz/7.92min,1376724.9,254950.23,71709.805,190997.86,55683.11,223624.78
8087/498.5027mz/7.96min,186680.12,390011.88,104922.94,1379122.5,530965.1,0.0
8088/411.3614mz/7.9min,157484.11,212794.88,124161.8,284108.97,262446.28,315770.53
8091/395.3669mz/7.92min,127801.3,132537.75,77699.11,298101.66,154582.58,127590.31
8093/284.2944mz/7.92min,1274015.6,1061581.0,541473.2,1977882.6,1235787.1,1253493.8
8094/413.3773mz/7.92min,436480.78,357387.4,225919.89,964815.9,542130.5,438346.47
8096/375.2707mz/7.92min,0.0,0.0,0.0,2947778.0,0.0,0.0
8097/799.5974mz/7.95min,4716.869,3735994.5,0.0,0.0,0.0,0.0
8098/453.3357mz/7.93min,1959089.1,538935.4,0.0,1476013.9,1603008.2,960338.94
8101/493.3284mz/7.93min,227372.27,113543.52,0.0,355449.0,287535.56,219643.25
8104/578.4751mz/7.94min,0.0,0.0,0.0,380508.34,123154.23,105844.67
8105/556.4928mz/7.94min,62483.008,46162.883,0.0,646182.06,734418.06,651985.06
8106/393.3509mz/7.93min,144799.55,178302.7,115245.06,363381.7,152759.53,346091.6
8107/309.2783mz/7.94min,353054.84,422476.47,130305.72,287820.56,333596.22,295061.38
8108/256.2632mz/7.95min,205156.42,264811.8,130634.58,174361.03,143597.33,162596.98
8111/325.346mz/7.96min,1794726.4,2155397.0,1287398.9,2157628.8,2300495.0,2817972.8
8112/343.3566mz/7.96min,6751121.0,8142288.5,4947432.0,8188093.0,8794222.0,10645396.0
8114/702.5066mz/8.01min,8195.397,0.0,3568.4355,0.0,2790800.2,233941.08
8115/326.3494mz/7.96min,412958.44,499721.1,288706.53,495031.84,528388.6,643328.7
8117/602.5977mz/7.98min,0.0,0.0,0.0,737216.3,0.0,0.0
8118/329.2869mz/7.98min,0.0,0.0,0.0,5759259.0,0.0,0.0
8121/353.2869mz/7.99min,0.0,0.0,0.0,8379006.0,0.0,0.0
8122/336.3256mz/7.99min,152140.67,137870.72,93483.83,268749.0,131698.39,263356.97
8123/411.3253mz/7.99min,209641.97,221657.23,75826.12,490820.94,226083.72,268403.25
8125/798.5629mz/8.0min,290266.28,314067.62,256601.42,0.0,3273875.8,517374.72
8126/352.3389mz/8.01min,94199.06,1482708.8,62494.35,1825188.8,1094468.9,1197790.4
8128/341.2869mz/8.01min,0.0,0.0,0.0,6671661.0,0.0,0.0
8130/310.3099mz/8.0min,402648.66,187986.1,106440.26,260668.19,215560.97,171236.72
8131/498.5027mz/8.05min,1554592.1,1164001.2,733746.5,69594.29,1427447.8,335035.16
8132/628.6126mz/8.1min,6003.914,3492.0747,0.0,2396927.0,43120.79,0.0
8133/270.2787mz/8.05min,83101.69,53550.1,177889.89,316616.62,114992.51,307524.56
8135/917.3932mz/8.06min,425043.9,110093.93,0.0,186127.77,150062.14,18483.816
8136/934.4199mz/8.06min,474055.75,233829.48,0.0,165209.23,146607.97,17691.703
8139/939.3748mz/8.06min,229937.9,249302.33,0.0,859417.94,118275.15,28592.408
8141/284.2944mz/8.06min,2113087.0,1678474.1,3423664.0,4225458.0,2468632.0,5049453.0
8143/512.5187mz/8.14min,168729.16,412635.97,78055.695,1193647.6,291203.28,34748.73
8146/368.3599mz/8.09min,670465.7,847416.56,745361.06,918719.75,702744.0,1146087.4
8147/349.3459mz/8.09min,670406.6,813434.1,686584.25,882073.56,747221.4,1067646.5
8148/367.3565mz/8.09min,2634320.2,3291391.0,2900052.8,3618370.5,3146041.5,4474222.5
8154/310.3098mz/8.1min,230006.6,119908.48,338487.34,463780.56,212039.72,661880.8
8155/356.3517mz/8.11min,23320.893,26734.45,22000.576,1154750.9,456954.56,927739.06
8157/431.3426mz/8.12min,79892.12,97878.41,95556.22,365629.84,100129.055,132312.19
8158/413.3771mz/8.12min,655315.8,852000.44,865571.3,2087690.8,852253.44,1110033.8
8159/395.3666mz/8.12min,453471.6,597295.5,601318.1,1613050.9,577014.4,841729.9
8164/651.3992mz/8.13min,65440.355,115268.43,113821.516,1212578.9,108810.805,267975.38
8166/393.3149mz/8.14min,337549.2,169641.22,114335.56,1233581.6,60596.156,770077.75
8169/798.5627mz/8.14min,68860.67,392978.28,1121723.9,0.0,656008.56,2523742.5
8170/413.3413mz/8.14min,148361.48,127794.77,101052.555,632840.4,276620.94,444045.75
8174/184.0732mz/8.13min,3787947.0,2505468.0,1657693.5,380242.5,3183989.2,3552325.5
8175/611.5349mz/8.19min,714001.44,68446.14,0.0,3092735.0,114998.08,0.0
8179/453.3334mz/8.13min,0.0,11379.469,0.0,718053.56,3433.018,110887.1
8180/806.5622mz/8.14min,1225347.2,1804417.1,2300745.5,383269.94,598091.56,253959.45
8181/352.3389mz/8.19min,147112.9,391696.97,343395.84,100301.25,82104.266,346729.88
8182/575.5027mz/8.14min,625568.25,523317.62,429824.44,391417.03,848170.0,9077790.0
8183/599.5029mz/8.14min,368439.7,65167.24,68907.82,75633.33,312709.56,4692769.0
8186/684.6493mz/8.09min,329619.56,56265.016,83236.75,0.0,246683.64,2480713.8
8187/773.5877mz/8.14min,275523.3,0.0,0.0,34430.848,979877.5,5142985.0
8188/808.5798mz/8.14min,96569.39,464881.44,210951.67,633612.44,0.0,313234.0
8189/800.5771mz/8.13min,250260.28,157257.05,70897.35,0.0,474940.16,1586653.9
8190/650.4382mz/8.14min,101860.47,608849.9,109347.96,1162327.4,244808.75,2679201.2
8191/758.5691mz/8.14min,15542460.0,28777150.0,15563850.0,1363132.9,14557747.0,121433720.0
8192/784.581mz/8.14min,21024378.0,12183819.0,38563044.0,3448269.0,5753144.0,8325352.0
8197/782.5682mz/8.14min,73751416.0,51464480.0,151345710.0,1196837.1,69902560.0,644198.5
8198/772.5841mz/8.14min,3899790.5,0.0,0.0,112896.88,7367026.5,10576661.0
8199/337.2347mz/8.14min,0.0,0.0,0.0,524510.3,0.0,69840.1
8210/625.5524mz/8.18min,0.0,0.0,0.0,3365278.8,79299.6,3266.5166
8211/676.4513mz/8.14min,111099.8,235176.42,322059.0,1229325.4,9512.504,395765.2
8212/759.5723mz/8.14min,7086846.0,13600743.0,5098932.0,1113569.9,6877333.0,25160230.0
8213/760.5792mz/8.15min,1179083.8,3862855.5,678119.56,11617981.0,0.0,384441.84
8214/783.5716mz/8.14min,16384127.0,22317734.0,34793932.0,551723.25,15479388.0,144135.56
8215/812.6156mz/8.14min,46787.113,155819.08,0.0,1524241.9,0.0,160952.97
8216/744.5536mz/8.14min,6840048.0,3793447.5,6427871.0,0.0,5208789.5,3215.2063
8217/786.5969mz/8.14min,1470572.8,1518607.5,4289667.0,9151454.0,243546.16,22608154.0
8219/780.5509mz/8.14min,1629594.6,4662530.0,1833754.8,151567.17,2558947.8,2453516.5
8220/674.4383mz/8.14min,2104001.8,1792936.2,3114736.8,252436.52,1905770.1,427459.53
8221/714.4697mz/8.14min,2145628.2,1980215.8,3818904.5,0.0,2280588.2,0.0
8222/804.5497mz/8.14min,5443655.0,9344776.0,13632591.0,3245.946,6402657.5,0.0
8224/395.3305mz/8.14min,156333.16,253560.97,234139.95,579276.25,236598.33,861891.75
8227/781.5545mz/8.14min,770461.56,2230158.2,1087379.5,68688.06,1225585.2,906920.3
