"Log2_FoldChange","MetaboAnalyst_ID"
0.51713,"6972/623.34mz/4.02min"
6.8774,"6974/385.7442mz/4.02min"
2.8691,"6975/770.481mz/4.03min"
-1.0627,"6977/473.2757mz/4.03min"
0.59517,"6988/376.1866mz/4.04min"
-0.2705,"6989/406.1947mz/4.04min"
0.76144,"6990/747.3711mz/4.04min"
-0.018802,"6992/384.2127mz/4.04min"
-0.055273,"6995/385.2163mz/4.04min"
-2.0281,"6996/430.2002mz/4.04min"
0.28418,"7004/339.7024mz/4.05min"
0.89125,"7009/660.8815mz/4.07min"
2.7701,"7015/501.2707mz/4.08min"
-0.32747,"7018/398.2284mz/4.08min"
-1.2645,"7021/550.3599mz/4.09min"
1.6272,"7022/207.1381mz/4.09min"
1.4352,"7039/360.1916mz/4.11min"
-0.40435,"7047/453.7576mz/4.13min"
0.11056,"7051/230.1135mz/4.14min"
0.67344,"7053/683.3607mz/4.14min"
2.3992,"7054/752.9423mz/4.15min"
-1.8101,"7056/234.0219mz/4.15min"
-0.48209,"7057/364.2045mz/4.16min"
3.4512,"7060/271.0712mz/4.16min"
0.91528,"7063/515.2865mz/4.17min"
1.7069,"7068/239.1025mz/4.18min"
-1.6441,"7071/376.2228mz/4.19min"
0.37287,"7077/245.1132mz/4.2min"
-0.30542,"7078/987.0622mz/4.21min"
-0.027679,"7080/353.7283mz/4.21min"
1.0404,"7081/717.3869mz/4.21min"
0.29089,"7084/658.3771mz/4.21min"
-4.499,"7085/335.1388mz/4.21min"
0.25535,"7086/658.0429mz/4.21min"
0.85001,"7092/342.2385mz/4.22min"
-0.39005,"7100/454.3103mz/4.23min"
3.0829,"7101/331.081mz/4.23min"
-0.38958,"7104/453.3069mz/4.23min"
-0.51584,"7106/356.2541mz/4.24min"
2.274,"7114/511.2549mz/4.25min"
0.7588,"7115/192.1383mz/4.25min"
0.71898,"7133/614.3293mz/4.27min"
-1.0641,"7134/473.2755mz/4.27min"
-1.5984,"7136/376.2228mz/4.27min"
-4.4628,"7140/250.1437mz/4.24min"
0.40372,"7142/584.3445mz/4.32min"
-1.1175,"7148/526.2946mz/4.29min"
1.3163,"7155/195.138mz/4.31min"
1.4615,"7156/275.2004mz/4.31min"
1.4804,"7157/293.2109mz/4.31min"
-0.1279,"7162/406.731mz/4.32min"
2.0483,"7165/291.1952mz/4.32min"
1.9709,"7169/149.1325mz/4.32min"
1.5759,"7170/351.2142mz/4.32min"
-0.32255,"7174/691.4mz/4.32min"
-4.1953,"7179/370.2697mz/4.34min"
-1.6325,"7182/370.7204mz/4.35min"
0.73411,"7184/226.1801mz/4.36min"
0.75929,"7185/244.1906mz/4.36min"
0.89175,"7187/766.9212mz/4.36min"
1.7279,"7188/235.1691mz/4.36min"
-4.9809,"7193/284.128mz/4.38min"
-0.49995,"7195/364.2043mz/4.38min"
-0.26209,"7196/727.4022mz/4.38min"
2.5942,"7201/210.1025mz/4.39min"
-0.02289,"7202/244.1291mz/4.39min"
0.34804,"7203/651.3708mz/4.39min"
0.18957,"7205/673.3527mz/4.39min"
-0.0051322,"7206/479.3224mz/4.41min"
-0.23419,"7207/720.4649mz/4.41min"
-0.36694,"7208/360.736mz/4.41min"
2.98,"7213/509.144mz/4.42min"
0.19145,"7215/584.3443mz/4.42min"
-0.30738,"7216/215.1178mz/4.43min"
-0.042619,"7228/757.3762mz/4.46min"
-4.5286,"7232/327.191mz/4.47min"
-2.1542,"7238/344.1811mz/4.43min"
-0.3812,"7240/695.4122mz/4.48min"
-0.53801,"7246/413.7386mz/4.49min"
-0.32118,"7247/826.4704mz/4.49min"
-1.923,"7249/575.8285mz/4.49min"
1.8428,"7254/171.0916mz/4.49min"
1.4953,"7256/309.2057mz/4.5min"
1.4612,"7257/295.2265mz/4.5min"
1.0625,"7259/291.1952mz/4.5min"
1.5411,"7260/277.216mz/4.5min"
0.78616,"7263/509.2966mz/4.5min"
2.2158,"7264/348.2741mz/4.5min"
1.1383,"7268/353.2296mz/4.5min"
-1.1477,"7269/390.2383mz/4.5min"
1.3955,"7270/195.1379mz/4.5min"
-1.2433,"7272/584.8231mz/4.51min"
-2.0323,"7275/396.2853mz/4.51min"
1.559,"7280/177.1273mz/4.51min"
1.5972,"7281/149.1325mz/4.51min"
2.0808,"7287/167.143mz/4.52min"
2.0625,"7289/213.1485mz/4.52min"
1.1683,"7291/109.1012mz/4.52min"
2.3786,"7293/231.1591mz/4.52min"
1.3503,"7300/293.2108mz/4.54min"
-0.11816,"7308/720.4649mz/4.56min"
-0.27595,"7310/360.736mz/4.56min"
0.81928,"7317/230.175mz/4.56min"
0.68046,"7329/356.254mz/4.59min"
1.3939,"7330/311.2214mz/4.59min"
0.85792,"7333/181.1223mz/4.6min"
-1.3364,"7334/584.8232mz/4.57min"
-1.0994,"7339/346.1798mz/4.61min"
-0.014576,"7344/213.9684mz/4.61min"
-0.028229,"7346/211.9705mz/4.62min"
-0.0053942,"7348/231.979mz/4.62min"
1.8547,"7349/351.214mz/4.62min"
-0.10046,"7350/171.0916mz/4.6min"
0.87899,"7356/264.1592mz/4.63min"
-7.1018,"7358/396.2855mz/4.65min"
0.42908,"7363/353.7282mz/4.64min"
0.64662,"7364/706.4493mz/4.64min"
-0.18937,"7367/559.3488mz/4.64min"
1.7697,"7370/277.1795mz/4.65min"
-4.4527,"7377/229.1332mz/4.66min"
-1.994,"7378/380.1641mz/4.66min"
-2.2505,"7380/336.1743mz/4.67min"
1.0301,"7381/253.1181mz/4.67min"
-0.19525,"7389/826.4706mz/4.68min"
-0.4612,"7390/413.7387mz/4.68min"
0.76663,"7404/181.1223mz/4.7min"
0.70656,"7405/199.1328mz/4.7min"
5.1951,"7411/697.4289mz/4.7min"
1.6029,"7419/333.204mz/4.72min"
1.5046,"7426/275.2004mz/4.73min"
0.12999,"7427/541.3382mz/4.73min"
0.069871,"7430/542.3416mz/4.73min"
1.2208,"7432/211.0866mz/4.73min"
2.1804,"7433/309.2057mz/4.74min"
1.2519,"7443/195.138mz/4.75min"
-0.95511,"7452/370.7204mz/4.76min"
0.50819,"7458/552.3754mz/4.77min"
0.20158,"7460/186.1488mz/4.77min"
0.23029,"7461/299.2327mz/4.77min"
2.616,"7462/241.1256mz/4.78min"
2.4787,"7463/263.1075mz/4.78min"
-4.5032,"7466/229.1332mz/4.79min"
2.2091,"7471/381.1554mz/4.82min"
-1.9415,"7477/479.2755mz/4.83min"
1.2172,"7479/195.1379mz/4.84min"
0.37107,"7488/523.3123mz/4.84min"
1.3233,"7489/353.2296mz/4.84min"
0.516,"7497/360.7359mz/4.86min"
0.74833,"7499/720.4648mz/4.86min"
1.601,"7500/109.1012mz/4.85min"
0.14404,"7506/635.307mz/4.88min"
2.1101,"7508/291.1951mz/4.87min"
2.1067,"7514/251.164mz/4.87min"
1.3552,"7519/279.2316mz/4.88min"
1.5205,"7522/313.2371mz/4.88min"
-0.11986,"7525/592.4064mz/4.89min"
1.6207,"7533/557.2967mz/4.91min"
-0.42494,"7538/495.3537mz/4.91min"
0.50974,"7541/403.2012mz/4.92min"
0.31429,"7543/425.183mz/4.92min"
-1.6252,"7548/479.2755mz/4.88min"
-6.086,"7551/386.2069mz/4.94min"
0.83985,"7564/626.3907mz/4.96min"
1.3746,"7565/288.2894mz/5.0min"
1.2911,"7570/295.2265mz/4.97min"
0.011225,"7574/245.113mz/4.98min"
1.5579,"7575/277.1796mz/4.98min"
1.5508,"7578/295.1901mz/4.98min"
1.4263,"7579/335.1825mz/4.98min"
-0.26084,"7582/547.3179mz/4.98min"
1.6526,"7586/275.2003mz/5.01min"
1.9659,"7587/293.2108mz/5.03min"
1.3082,"7594/277.2159mz/5.0min"
1.6201,"7598/333.2035mz/5.03min"
-0.1563,"7603/592.4063mz/5.03min"
1.2481,"7609/377.7281mz/5.04min"
0.29476,"7615/149.0233mz/5.05min"
-0.50841,"7617/495.3536mz/5.05min"
2.2034,"7620/288.2894mz/5.04min"
0.76991,"7631/387.1798mz/5.08min"
0.60999,"7633/409.1617mz/5.08min"
0.078781,"7649/509.3693mz/5.13min"
1.3669,"7650/277.1795mz/5.13min"
2.0304,"7652/351.2139mz/5.13min"
1.7826,"7654/311.2212mz/5.14min"
0.90994,"7659/626.3906mz/5.15min"
-1.4311,"7662/596.8519mz/5.16min"
0.88244,"7667/353.2296mz/5.17min"
0.77285,"7671/293.2107mz/5.17min"
0.74983,"7676/275.2003mz/5.19min"
4.4325,"7679/225.1484mz/5.17min"
-3.3297,"7681/367.2453mz/5.2min"
1.8506,"7685/191.1429mz/5.21min"
-0.16507,"7690/304.2842mz/5.2min"
-2.5722,"7693/316.2842mz/5.27min"
-1.9548,"7695/232.1119mz/5.26min"
0.43325,"7702/311.2211mz/5.27min"
0.51517,"7703/333.2034mz/5.27min"
2.7827,"7704/317.0916mz/5.27min"
1.0201,"7706/313.2369mz/5.28min"
1.0294,"7714/277.2159mz/5.28min"
0.93415,"7715/335.2189mz/5.28min"
1.6225,"7718/344.6758mz/5.29min"
1.9536,"7720/688.3446mz/5.29min"
1.0708,"7721/295.2264mz/5.29min"
1.9903,"7729/279.2314mz/5.3min"
0.70625,"7731/258.2061mz/5.31min"
0.72429,"7735/292.1903mz/5.34min"
2.4,"7742/228.1199mz/5.36min"
2.6825,"7745/376.259mz/5.36min"
1.9839,"7748/398.2408mz/5.36min"
2.5419,"7749/393.2855mz/5.36min"
3.691,"7750/773.4927mz/5.36min"
-3.2498,"7756/316.2842mz/5.37min"
-0.52994,"7760/412.3163mz/5.45min"
9.4895,"7761/670.3803mz/5.38min"
1.2096,"7765/297.242mz/5.4min"
0.53239,"7767/337.2346mz/5.4min"
0.88588,"7768/279.2315mz/5.4min"
-1.4755,"7777/318.2998mz/5.47min"
0.65639,"7781/288.2893mz/5.48min"
0.66991,"7782/335.2189mz/5.45min"
-1.3499,"7788/401.3367mz/5.47min"
1.1776,"7795/218.1174mz/5.46min"
0.92907,"7797/241.1771mz/5.47min"
0.98975,"7802/320.1909mz/5.49min"
1.1321,"7805/251.2003mz/5.49min"
1.0604,"7806/279.1952mz/5.49min"
1.0463,"7808/280.1985mz/5.49min"
0.98637,"7809/319.1875mz/5.49min"
1.1106,"7810/297.2057mz/5.49min"
0.97977,"7818/280.2348mz/5.52min"
1.1251,"7819/297.242mz/5.52min"
0.79716,"7821/279.2314mz/5.52min"
0.77735,"7823/337.2345mz/5.52min"
0.28004,"7825/298.2454mz/5.58min"
-4.8607,"7827/300.0507mz/5.53min"
6.0487,"7828/739.4748mz/5.53min"
2.238,"7829/316.3206mz/5.55min"
1.1171,"7832/293.2107mz/5.55min"
-1.6127,"7834/318.2999mz/5.52min"
0.72742,"7838/335.2189mz/5.56min"
0.80777,"7840/295.2264mz/5.56min"
1.344,"7846/333.2033mz/5.56min"
-8.3145,"7850/753.4235mz/5.58min"
0.61919,"7852/256.2996mz/5.61min"
0.56589,"7854/297.2421mz/5.59min"
0.54084,"7855/337.2346mz/5.59min"
0.25718,"7856/279.2316mz/5.59min"
0.14834,"7859/315.2526mz/5.59min"
1.3635,"7863/287.2366mz/5.6min"
-2.1378,"7871/342.2999mz/5.68min"
-1.0178,"7875/656.3761mz/5.66min"
-0.59925,"7880/332.3155mz/5.7min"
1.4449,"7889/149.0597mz/5.71min"
3.186,"7890/337.1042mz/5.71min"
1.731,"7893/376.3053mz/5.72min"
0.47505,"7895/302.305mz/5.78min"
0.99408,"7904/357.2783mz/5.75min"
0.50013,"7910/493.2804mz/5.76min"
0.47652,"7911/515.2624mz/5.76min"
3.0412,"7917/283.2628mz/5.77min"
-3.2603,"7921/330.2999mz/5.83min"
0.058302,"7923/295.2264mz/5.78min"
1.2755,"7924/390.3209mz/5.78min"
1.3467,"7926/317.172mz/5.78min"
0.56402,"7932/277.1796mz/5.79min"
1.6248,"7943/440.2766mz/5.86min"
0.42572,"7944/349.2732mz/5.84min"
0.37685,"7945/389.2658mz/5.84min"
0.48421,"7947/383.2787mz/5.85min"
0.40624,"7949/405.2606mz/5.86min"
1.3457,"7951/273.102mz/5.86min"
-4.9387,"7955/344.3155mz/5.9min"
-2.4754,"7957/345.3189mz/5.93min"
-0.40926,"7959/281.2471mz/5.88min"
-0.56709,"7960/299.2577mz/5.88min"
-0.69408,"7963/339.2502mz/5.89min"
1.1283,"7965/317.2084mz/5.9min"
0.21425,"7966/200.2008mz/5.89min"
-0.32626,"7967/346.3311mz/5.94min"
0.31333,"7968/277.2159mz/5.9min"
-0.60234,"7971/302.3049mz/5.87min"
0.012836,"7972/316.3206mz/5.96min"
-0.8251,"7978/347.3345mz/5.96min"
0.58122,"7982/308.2215mz/5.94min"
0.71719,"7987/193.1699mz/5.96min"
0.371,"7990/349.2732mz/5.97min"
0.65821,"7996/255.2316mz/5.98min"
0.60618,"7999/237.2211mz/5.99min"
0.4357,"8004/280.2631mz/6.01min"
0.89484,"8013/309.2055mz/6.06min"
-0.76082,"8019/346.3311mz/6.04min"
-2.5539,"8027/349.2345mz/6.09min"
0.10131,"8029/296.258mz/6.17min"
7.9259,"8034/263.2367mz/6.14min"
0.59037,"8037/267.1717mz/6.15min"
-0.28664,"8040/280.2349mz/6.17min"
-0.050912,"8041/279.2316mz/6.17min"
-1.6279,"8052/450.2877mz/6.19min"
3.0208,"8058/454.2925mz/6.21min"
0.10165,"8059/246.1042mz/6.21min"
-2.9366,"8065/431.3112mz/6.22min"
-0.26122,"8066/330.3362mz/6.28min"
-2.7141,"8067/384.3466mz/6.26min"
-0.65424,"8072/281.2471mz/6.25min"
0.18216,"8074/279.2315mz/6.21min"
-2.9331,"8076/641.2033mz/6.27min"
-3.028,"8079/619.2214mz/6.27min"
2.8376,"8087/358.3675mz/6.36min"
0.68915,"8090/295.2265mz/6.3min"
-3.7835,"8091/372.3468mz/6.35min"
-1.3046,"8094/415.3027mz/6.34min"
0.37113,"8096/360.3104mz/6.35min"
0.029488,"8105/314.3413mz/6.42min"
0.006528,"8110/422.4099mz/6.44min"
-0.62909,"8111/374.3625mz/6.45min"
5.3527,"8112/265.2523mz/6.42min"
1.7766,"8113/163.0753mz/6.4min"
1.8111,"8114/365.1356mz/6.4min"
3.8429,"8115/496.3393mz/6.4min"
-0.92929,"8122/375.3659mz/6.46min"
-2.7669,"8124/369.3108mz/6.43min"
0.79374,"8126/295.2266mz/6.4min"
-6.3291,"8128/454.2922mz/6.46min"
-8.4531,"8136/282.2787mz/6.45min"
1.0669,"8141/410.7613mz/6.44min"
-0.40903,"8142/314.3413mz/6.48min"
-5.7411,"8143/386.3624mz/6.51min"
0.86384,"8148/335.125mz/6.47min"
1.0951,"8149/149.0233mz/6.47min"
1.0387,"8150/313.143mz/6.47min"
1.1463,"8151/532.384mz/6.47min"
0.78019,"8152/91.0542mz/6.47min"
1.162,"8155/576.4101mz/6.47min"
5.6701,"8156/265.2523mz/6.46min"
1.1617,"8160/620.4362mz/6.48min"
0.69799,"8165/399.2501mz/6.48min"
-0.96241,"8173/374.3624mz/6.51min"
-0.14745,"8176/806.5635mz/6.5min"
0.86127,"8181/414.1695mz/6.5min"
-0.48863,"8187/272.2581mz/6.52min"
-1.0553,"8194/314.3413mz/6.53min"
0.99025,"8195/279.1588mz/6.55min"
0.98801,"8196/149.0233mz/6.56min"
0.97669,"8198/301.1407mz/6.56min"
1.3226,"8201/283.2628mz/6.58min"
-7.0337,"8205/386.3624mz/6.58min"
-0.24417,"8209/228.2321mz/6.6min"
-0.12297,"8210/297.242mz/6.6min"
3.3006,"8218/286.2737mz/6.62min"
1.2368,"8219/380.1852mz/6.63min"
0.69444,"8243/424.3628mz/6.73min"
0.57699,"8244/429.3182mz/6.73min"
0.53736,"8245/600.4676mz/6.74min"
1.3052,"8246/468.3895mz/6.74min"
-2.546,"8247/291.2315mz/6.74min"
0.72013,"8250/512.4153mz/6.74min"
0.69405,"8251/556.4414mz/6.74min"
-2.6719,"8252/383.3264mz/6.71min"
0.53091,"8254/473.3444mz/6.74min"
1.9831,"8255/286.2737mz/6.74min"
0.20762,"8261/280.0651mz/6.79min"
2.538,"8262/324.2892mz/6.8min"
-0.43311,"8274/242.2476mz/6.85min"
0.568,"8277/339.3254mz/6.86min"
0.60291,"8281/344.3155mz/6.9min"
-0.28936,"8288/242.2476mz/6.93min"
0.068505,"8292/427.3201mz/6.98min"
0.53997,"8295/297.2396mz/7.0min"
-0.2785,"8296/336.3256mz/7.0min"
-2.25,"8297/293.2471mz/7.0min"
0.60254,"8300/280.2631mz/7.0min"
0.75196,"8303/341.2658mz/7.01min"
0.98907,"8304/319.2838mz/7.01min"
2.5296,"8310/300.2892mz/7.02min"
0.76584,"8314/385.2919mz/7.02min"
0.77117,"8315/429.318mz/7.02min"
0.90031,"8316/424.363mz/7.02min"
0.71185,"8317/512.4152mz/7.03min"
-2.944,"8321/482.3945mz/7.05min"
-3.1067,"8324/397.3421mz/7.06min"
-1.67,"8325/796.5486mz/7.09min"
0.98889,"8330/804.5501mz/7.14min"
0.52615,"8332/780.551mz/7.14min"
-0.0069418,"8333/806.5643mz/7.14min"
0.48655,"8338/293.2834mz/7.14min"
0.50106,"8346/311.2939mz/7.14min"
3.2546,"8362/326.3048mz/7.19min"
0.079654,"8367/256.2631mz/7.24min"
0.056022,"8368/257.2664mz/7.24min"
0.38831,"8371/413.3771mz/7.26min"
0.41081,"8372/395.3669mz/7.26min"
-1.946,"8382/496.4108mz/7.33min"
0.41118,"8390/282.2787mz/7.39min"
0.61166,"8393/377.3197mz/7.4min"
0.48993,"8394/395.3303mz/7.4min"
0.47426,"8395/325.3096mz/7.41min"
0.35142,"8398/804.5499mz/7.4min"
-0.38041,"8407/780.5509mz/7.43min"
-0.39898,"8408/781.5544mz/7.43min"
-0.48714,"8409/796.5484mz/7.44min"
0.34534,"8410/315.3253mz/7.45min"
-0.14527,"8412/806.5649mz/7.43min"
0.17405,"8413/270.2787mz/7.45min"
0.84164,"8416/355.3201mz/7.46min"
0.66548,"8419/774.5637mz/7.46min"
0.59028,"8424/650.4384mz/7.52min"
-1.8114,"8443/510.4268mz/7.59min"
2.8994,"8446/328.3205mz/7.61min"
0.39801,"8458/185.1534mz/7.65min"
0.41278,"8460/341.3316mz/7.66min"
0.39697,"8463/199.1691mz/7.65min"
0.41169,"8464/209.1898mz/7.65min"
0.42783,"8465/227.2003mz/7.65min"
0.40807,"8470/237.221mz/7.66min"
0.38751,"8471/321.3147mz/7.66min"
0.41562,"8472/339.3253mz/7.66min"
0.42267,"8474/223.2054mz/7.66min"
0.3965,"8475/269.2471mz/7.66min"
0.37242,"8477/303.3041mz/7.66min"
0.41546,"8478/241.2158mz/7.66min"
0.44071,"8479/213.1847mz/7.66min"
0.26593,"8480/283.2627mz/7.66min"
0.42932,"8482/195.1742mz/7.66min"
0.29631,"8483/251.2366mz/7.66min"
0.39837,"8484/255.2315mz/7.66min"
0.35093,"8488/535.2696mz/7.67min"
2.5894,"8489/740.5219mz/7.67min"
-0.81317,"8492/445.3306mz/7.67min"
0.3287,"8494/184.0732mz/7.68min"
2.1517,"8495/782.5685mz/7.7min"
1.7598,"8496/674.4384mz/7.69min"
2.1705,"8497/714.4699mz/7.69min"
-0.26893,"8498/779.539mz/7.69min"
-0.31845,"8502/788.6123mz/7.69min"
-0.032869,"8504/650.4383mz/7.69min"
0.01725,"8505/690.4698mz/7.69min"
0.54643,"8506/784.583mz/7.69min"
0.50268,"8507/804.5499mz/7.69min"
0.83399,"8508/744.5536mz/7.69min"
0.059117,"8509/757.5569mz/7.69min"
-0.032493,"8510/778.5355mz/7.69min"
0.041421,"8511/786.5955mz/7.69min"
-0.23979,"8512/808.5784mz/7.69min"
-0.24985,"8513/796.5486mz/7.69min"
0.05126,"8514/756.5534mz/7.69min"
0.21741,"8515/758.5691mz/7.69min"
0.44604,"8516/806.565mz/7.69min"
0.56842,"8518/774.5635mz/7.69min"
-0.35698,"8519/800.578mz/7.69min"
-0.2307,"8522/780.5508mz/7.69min"
-0.13517,"8523/781.5542mz/7.69min"
2.0214,"8524/599.5029mz/7.68min"
-0.057158,"8526/798.5618mz/7.69min"
-2.0973,"8527/822.5621mz/7.69min"
1.2286,"8531/575.5027mz/7.69min"
2.5085,"8535/508.4142mz/7.71min"
2.4422,"8543/535.27mz/7.77min"
0.16278,"8547/284.2945mz/7.8min"
0.69222,"8550/411.3253mz/7.83min"
0.48864,"8554/484.4872mz/7.9min"
0.13369,"8556/353.3411mz/7.88min"
-0.00080971,"8557/310.3099mz/7.88min"
0.72388,"8562/284.2944mz/7.92min"
0.3922,"8564/413.3773mz/7.92min"
-1.2012,"8566/453.3356mz/7.93min"
1.9345,"8572/309.2783mz/7.94min"
0.13336,"8575/325.346mz/7.96min"
0.15102,"8577/343.3566mz/7.96min"
0.37433,"8583/498.5027mz/8.05min"
-2.7491,"8592/284.2944mz/8.06min"
0.13969,"8597/349.3459mz/8.09min"
0.23314,"8598/367.3565mz/8.09min"
5.8553,"8603/356.3518mz/8.11min"
0.43803,"8605/413.3772mz/8.12min"
0.4298,"8606/395.3667mz/8.12min"
2.7322,"8612/611.535mz/8.17min"
0.60204,"8617/184.0732mz/8.14min"
0.77149,"8618/674.4384mz/8.14min"
0.64555,"8619/714.4697mz/8.14min"
0.78783,"8620/782.569mz/8.14min"
0.39572,"8622/772.5846mz/8.14min"
1.0097,"8626/798.5631mz/8.14min"
0.12016,"8627/804.5496mz/8.14min"
0.84046,"8629/784.5805mz/8.14min"
-0.2435,"8631/744.5534mz/8.14min"
-0.22208,"8634/780.5511mz/8.14min"
-0.24705,"8636/781.5547mz/8.14min"
1.6278,"8638/756.5532mz/8.14min"
1.9155,"8643/758.5692mz/8.14min"
3.337,"8647/575.5028mz/8.14min"
0.062209,"8653/806.562mz/8.14min"
-0.24112,"8657/498.5027mz/8.12min"
0.35282,"8663/512.5185mz/8.24min"
0.19609,"8668/352.3389mz/8.23min"
0.16952,"8674/381.3511mz/8.26min"
0.96933,"8676/312.3255mz/8.26min"
0.97435,"8682/415.2717mz/8.3min"
0.59123,"8683/454.2921mz/8.3min"
0.66227,"8684/279.1587mz/8.3min"
0.64478,"8685/190.0497mz/8.3min"
0.69431,"8686/167.0337mz/8.3min"
0.93032,"8687/429.2394mz/8.3min"
0.71961,"8688/803.5422mz/8.3min"
0.64626,"8689/391.2838mz/8.3min"
0.69299,"8690/413.2656mz/8.3min"
0.69228,"8691/113.1323mz/8.3min"
0.69136,"8692/149.0232mz/8.3min"
0.70721,"8694/121.0283mz/8.3min"
0.52528,"8695/804.5468mz/8.3min"
-0.57051,"8697/549.2854mz/8.31min"
1.1975,"8698/371.315mz/8.31min"
0.73703,"8699/338.3412mz/8.32min"
1.2511,"8705/415.3563mz/8.34min"
-0.33919,"8706/512.5185mz/8.31min"
0.92072,"8711/312.3256mz/8.38min"
