"","PC1","PC2","PC3","PC4","PC5","PC6"
"GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML",-4.7265,4.8324,-2.1161,-3.706,-1.3134,-4.2119e-15
"GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML",-8.6852,-0.42538,2.4778,3.3921,-1.9286,-3.2682e-15
"GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML",-7.2238,-1.8237,-0.22746,-0.3988,3.5249,-7.4298e-15
"GF_S4_MC_RCG_1_pos_20210511_Run70.mzML",9.1086,3.5045,4.7782,-0.22123,0.77621,-4.8182e-15
"GF_S4_MC_RCG_2_pos_20210511_Run90.mzML",6.8452,1.1799,-4.9224,3.1,0.18191,5.5901e-15
"GF_S4_MC_RCG_3_pos_20210511_Run170.mzML",4.6817,-7.2677,0.0099402,-2.1661,-1.241,-8.6866e-16
